"Status","Year","Region_ITL1","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","South East (England)","West Sussex (South West)","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","West Sussex (South West)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","West Sussex (South West)","Security","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","West Sussex (South West)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","West Sussex (South West)","Tax","[c]","[c]","[c]","[c]"
"In post","2021","South East (England)","West Sussex (South West)","Unknown","400","360","27690","27570"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Commercial","1160","1110","39660","37400"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Communications","60","60","37320","36010"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Digital, Data and Technology","380","370","41700","40580"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Economics","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Finance","790","760","40440","38150"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Human Resources","460","420","34180","29000"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Knowledge and Information Management","240","230","37780","33890"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Legal","40","40","[c]","[c]"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Operational Delivery","1300","1220","30690","28600"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Other","2320","2200","34440","32480"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Policy","120","110","42450","40110"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Project Delivery","2920","2830","41220","39980"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Property","130","130","37080","35130"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Science and Engineering","2560","2520","39010","39530"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Security","180","180","31540","30820"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Statistics","60","50","40280","37050"
"In post","2021","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","580","540","36200","27570"
"In post","2021","South West (England)","Bournemouth and Poole","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Communications","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Finance","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Legal","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Operational Delivery","320","280","26060","24890"
"In post","2021","South West (England)","Bournemouth and Poole","Other","40","40","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Property","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Security","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bournemouth and Poole","Unknown","290","250","27330","27570"
"In post","2021","South West (England)","Bristol, City of","Commercial","80","80","39830","39230"
"In post","2021","South West (England)","Bristol, City of","Communications","90","80","37980","36500"
"In post","2021","South West (England)","Bristol, City of","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bristol, City of","Digital, Data and Technology","320","310","41480","39660"
"In post","2021","South West (England)","Bristol, City of","Economics","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bristol, City of","Finance","130","130","41290","36970"
"In post","2021","South West (England)","Bristol, City of","Human Resources","140","140","40500","38640"
"In post","2021","South West (England)","Bristol, City of","Inspector of Education and Training","80","70","66220","70500"
"In post","2021","South West (England)","Bristol, City of","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bristol, City of","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bristol, City of","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bristol, City of","Knowledge and Information Management","70","70","36500","33450"
"In post","2021","South West (England)","Bristol, City of","Legal","270","260","39310","32100"
"In post","2021","South West (England)","Bristol, City of","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bristol, City of","Operational Delivery","2040","1900","29630","25560"
"In post","2021","South West (England)","Bristol, City of","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bristol, City of","Other","110","100","31750","25880"
"In post","2021","South West (England)","Bristol, City of","Planning","40","40","[c]","[c]"
"In post","2021","South West (England)","Bristol, City of","Planning Inspectors","320","280","57780","58810"
"In post","2021","South West (England)","Bristol, City of","Policy","490","460","39920","36520"
"In post","2021","South West (England)","Bristol, City of","Project Delivery","130","120","41790","39300"
"In post","2021","South West (England)","Bristol, City of","Property","160","150","38110","33250"
"In post","2021","South West (England)","Bristol, City of","Science and Engineering","240","220","35920","35610"
"In post","2021","South West (England)","Bristol, City of","Security","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bristol, City of","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Bristol, City of","Statistics","110","100","39210","32010"
"In post","2021","South West (England)","Bristol, City of","Tax","570","530","39780","32020"
"In post","2021","South West (England)","Bristol, City of","Unknown","1090","970","27830","27570"
"In post","2021","South West (England)","Bristol, City of","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Communications","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Finance","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Legal","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Operational Delivery","260","230","26810","25630"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Other","210","200","23300","21130"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Policy","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Property","50","50","29590","26580"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Science and Engineering","100","100","24690","22500"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Security","50","50","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Unknown","830","740","25490","27570"
"In post","2021","South West (England)","Cornwall and Isles of Scilly","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon CC","Commercial","200","190","42960","40140"
"In post","2021","South West (England)","Devon CC","Communications","50","40","[c]","[c]"
"In post","2021","South West (England)","Devon CC","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon CC","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon CC","Digital, Data and Technology","360","350","37440","34170"
"In post","2021","South West (England)","Devon CC","Finance","60","60","42770","39650"
"In post","2021","South West (England)","Devon CC","Human Resources","100","90","36610","32940"
"In post","2021","South West (England)","Devon CC","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon CC","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon CC","Legal","70","60","49690","52440"
"In post","2021","South West (England)","Devon CC","Medicine","80","70","31310","18800"
"In post","2021","South West (England)","Devon CC","Operational Delivery","1800","1670","28980","26050"
"In post","2021","South West (England)","Devon CC","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon CC","Other","150","150","25120","21130"
"In post","2021","South West (England)","Devon CC","Policy","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon CC","Project Delivery","230","220","39760","39650"
"In post","2021","South West (England)","Devon CC","Property","120","120","32750","31600"
"In post","2021","South West (England)","Devon CC","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Devon CC","Science and Engineering","760","720","39840","39650"
"In post","2021","South West (England)","Devon CC","Security","100","90","21540","19530"
"In post","2021","South West (England)","Devon CC","Unknown","1400","1190","25170","26120"
"In post","2021","South West (England)","Devon CC","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","Communications","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","Finance","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","Legal","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","Operational Delivery","1220","1130","27980","27130"
"In post","2021","South West (England)","Dorset CC","Other","300","290","27120","26210"
"In post","2021","South West (England)","Dorset CC","Policy","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","Project Delivery","50","40","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","Property","30","30","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Dorset CC","Science and Engineering","170","160","33700","29270"
"In post","2021","South West (England)","Dorset CC","Security","70","70","23290","19560"
"In post","2021","South West (England)","Dorset CC","Unknown","130","120","28310","27570"
"In post","2021","South West (England)","Dorset CC","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","Finance","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","Legal","50","50","42070","33960"
"In post","2021","South West (England)","Gloucestershire","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","Operational Delivery","550","480","27830","27130"
"In post","2021","South West (England)","Gloucestershire","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","Other","150","150","23970","21480"
"In post","2021","South West (England)","Gloucestershire","Policy","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","Project Delivery","40","30","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","Property","30","30","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","Science and Engineering","30","30","[c]","[c]"
"In post","2021","South West (England)","Gloucestershire","Security","80","80","32990","39070"
"In post","2021","South West (England)","Gloucestershire","Unknown","380","330","27020","27570"
"In post","2021","South West (England)","Gloucestershire","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Plymouth","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Plymouth","Communications","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Plymouth","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Plymouth","Digital, Data and Technology","530","500","38030","38450"
"In post","2021","South West (England)","Plymouth","Finance","40","30","[c]","[c]"
"In post","2021","South West (England)","Plymouth","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Plymouth","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Plymouth","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Plymouth","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Plymouth","Legal","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Plymouth","Medicine","50","40","49000","39450"
"In post","2021","South West (England)","Plymouth","Operational Delivery","1010","910","26950","24500"
"In post","2021","South West (England)","Plymouth","Other","240","230","25410","21580"
"In post","2021","South West (England)","Plymouth","Policy","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Plymouth","Project Delivery","160","150","40370","40000"
"In post","2021","South West (England)","Plymouth","Property","100","100","35220","33300"
"In post","2021","South West (England)","Plymouth","Science and Engineering","150","150","33200","30690"
"In post","2021","South West (England)","Plymouth","Security","340","320","28550","25680"
"In post","2021","South West (England)","Plymouth","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Plymouth","Unknown","410","370","27840","27570"
"In post","2021","South West (England)","Somerset","Commercial","60","50","40220","36370"
"In post","2021","South West (England)","Somerset","Communications","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Somerset","Digital, Data and Technology","210","210","38460","35340"
"In post","2021","South West (England)","Somerset","Finance","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Somerset","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Somerset","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Somerset","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Somerset","Legal","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Somerset","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Somerset","Operational Delivery","780","730","30340","28960"
"In post","2021","South West (England)","Somerset","Other","230","220","25550","21450"
"In post","2021","South West (England)","Somerset","Policy","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Somerset","Project Delivery","110","100","38470","38740"
"In post","2021","South West (England)","Somerset","Property","40","40","[c]","[c]"
"In post","2021","South West (England)","Somerset","Science and Engineering","140","130","37030","36530"
"In post","2021","South West (England)","Somerset","Security","70","60","22860","19560"
"In post","2021","South West (England)","Somerset","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Somerset","Unknown","570","500","26660","27570"
"In post","2021","South West (England)","Somerset","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Swindon","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Swindon","Communications","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Swindon","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Swindon","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Swindon","Finance","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Swindon","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Swindon","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Swindon","Legal","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Swindon","Operational Delivery","140","130","24420","22430"
"In post","2021","South West (England)","Swindon","Other","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Swindon","Policy","60","60","48610","49090"
"In post","2021","South West (England)","Swindon","Project Delivery","40","40","[c]","[c]"
"In post","2021","South West (England)","Swindon","Property","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Swindon","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Swindon","Security","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Swindon","Unknown","180","160","27810","27570"
"In post","2021","South West (England)","Torbay","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Torbay","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Torbay","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Torbay","Operational Delivery","70","60","29540","24550"
"In post","2021","South West (England)","Torbay","Property","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Torbay","Unknown","270","220","24720","26120"
"In post","2021","South West (England)","Wiltshire","Commercial","180","170","33620","34800"
"In post","2021","South West (England)","Wiltshire","Communications","50","50","32540","29200"
"In post","2021","South West (England)","Wiltshire","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Wiltshire","Digital, Data and Technology","300","300","38870","37320"
"In post","2021","South West (England)","Wiltshire","Economics","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Wiltshire","Finance","220","210","36630","33300"
"In post","2021","South West (England)","Wiltshire","Human Resources","120","120","34920","33300"
"In post","2021","South West (England)","Wiltshire","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Wiltshire","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Wiltshire","Knowledge and Information Management","170","170","35330","35160"
"In post","2021","South West (England)","Wiltshire","Legal","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Wiltshire","Medicine","180","160","46690","37890"
"In post","2021","South West (England)","Wiltshire","Operational Delivery","960","900","33430","28690"
"In post","2021","South West (England)","Wiltshire","Operational Research","80","80","45110","46080"
"In post","2021","South West (England)","Wiltshire","Other","720","690","26990","21950"
"In post","2021","South West (England)","Wiltshire","Planning","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Wiltshire","Policy","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Wiltshire","Project Delivery","1070","1020","39280","37320"
"In post","2021","South West (England)","Wiltshire","Property","210","200","36530","33300"
"In post","2021","South West (England)","Wiltshire","Psychology","40","40","[c]","[c]"
"In post","2021","South West (England)","Wiltshire","Science and Engineering","2200","2130","38500","37320"
"In post","2021","South West (England)","Wiltshire","Security","270","270","28530","24610"
"In post","2021","South West (England)","Wiltshire","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","South West (England)","Wiltshire","Unknown","600","570","36510","32440"
"In post","2021","South West (England)","Wiltshire","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Operational Delivery","150","140","38770","40370"
"In post","2021","Unknown","Unknown","Other","1860","1860","37500","34310"
"In post","2021","Unknown","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Project Delivery","30","30","[c]","[c]"
"In post","2021","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Science and Engineering","70","70","27510","27370"
"In post","2021","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","1530","1460","32850","29250"
"In post","2021","Wales","Bridgend and Neath Port Talbot","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","Operational Delivery","240","220","29520","26070"
"In post","2021","Wales","Bridgend and Neath Port Talbot","Other","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","Property","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","Security","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","Unknown","460","400","25730","27570"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Communications","180","170","39580","37410"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Digital, Data and Technology","450","440","38240","37410"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Economics","40","40","[c]","[c]"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Finance","280","260","39820","37410"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Human Resources","350","320","36400","30660"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Inspector of Education and Training","60","60","74480","74730"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Intelligence Analysis","30","30","[c]","[c]"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Knowledge and Information Management","90","80","34130","29610"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Legal","450","420","44690","48080"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Medicine","170","160","46640","42740"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Operational Delivery","4750","4340","28220","25030"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Other","330","310","35650","30690"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Policy","1090","1040","44150","37410"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Project Delivery","190","180","43720","38630"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Property","130","120","35090","31380"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Science and Engineering","70","60","44590","37910"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Security","70","70","24870","21130"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Statistics","80","80","39200","37410"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Tax","1640","1560","29970","25560"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Unknown","1480","1380","27070","27570"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Finance","90","80","40440","35840"
"In post","2021","Wales","Central Valleys","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Operational Delivery","450","430","34990","28850"
"In post","2021","Wales","Central Valleys","Other","240","230","41840","37410"
"In post","2021","Wales","Central Valleys","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Policy","180","170","41580","37410"
"In post","2021","Wales","Central Valleys","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Property","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Central Valleys","Unknown","610","540","26880","27570"
"In post","2021","Wales","Conwy and Denbighshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Conwy and Denbighshire","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Conwy and Denbighshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Conwy and Denbighshire","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Conwy and Denbighshire","Finance","[c]","[c]","[c]","[c]"
