"Status","Year","Age","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Department of Health and Social Care (excl. agencies)","100","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Driver and Vehicle Licensing Agency","60","60","26450","21840"
"Leaver CS","2022","40-49","Driver and Vehicle Standards Agency","70","70","29340","26780"
"Leaver CS","2022","40-49","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office (excl. agencies)","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Government Legal Department","30","30","[c]","[c]"
"Leaver CS","2022","40-49","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Health and Safety Executive","30","30","[c]","[c]"
"Leaver CS","2022","40-49","HM Courts and Tribunals Service","230","210","26020","21410"
"Leaver CS","2022","40-49","HM Land Registry","60","60","37790","33840"
"Leaver CS","2022","40-49","HM Prison and Probation Service","940","880","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs (excl. agencies)","480","420","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","260","230","34680","26960"
"Leaver CS","2022","40-49","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Maritime and Coastguard Agency","40","40","[c]","[c]"
"Leaver CS","2022","40-49","Medicines and Healthcare Products Regulatory Agency","50","40","[c]","[c]"
"Leaver CS","2022","40-49","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Ministry of Defence (excl. agencies)","410","390","32920","30370"
"Leaver CS","2022","40-49","Ministry of Justice (excl. agencies)","80","70","48420","45310"
"Leaver CS","2022","40-49","National Crime Agency","50","50","[c]","[c]"
"Leaver CS","2022","40-49","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office for Standards in Education, Children's Services and Skills","30","30","[c]","[c]"
"Leaver CS","2022","40-49","Office of Gas and Electricity Markets","60","60","56860","51510"
"Leaver CS","2022","40-49","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Public Health England","340","300","47880","45840"
"Leaver CS","2022","40-49","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Government (excl. agencies)","60","50","41000","39660"
"Leaver CS","2022","40-49","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Prison Service","40","30","[c]","[c]"
"Leaver CS","2022","40-49","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Health Security Agency","170","160","45640","40070"
"Leaver CS","2022","40-49","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","UK Statistics Authority","60","50","33330","30210"
"Leaver CS","2022","40-49","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Animal and Plant Health Agency","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Cabinet Office (excl. agencies)","110","110","66730","60640"
"Leaver CS","2022","50-59","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Crown Prosecution Service","90","80","45690","48080"
"Leaver CS","2022","50-59","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Defence Equipment and Support","140","140","38780","37730"
"Leaver CS","2022","50-59","Defence Science and Technology Laboratory","40","40","[c]","[c]"
"Leaver CS","2022","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Education (excl. agencies)","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","60","60","[c]","[c]"
"Leaver CS","2022","50-59","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Department for Work and Pensions (excl. agencies)","1730","1550","27880","27570"
"Leaver CS","2022","50-59","Department of Health and Social Care (excl. agencies)","100","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Driver and Vehicle Licensing Agency","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Driver and Vehicle Standards Agency","120","120","28850","26700"
"Leaver CS","2022","50-59","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","50","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Government Legal Department","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Health and Safety Executive","50","40","[c]","[c]"
"Leaver CS","2022","50-59","HM Courts and Tribunals Service","370","320","26430","21300"
"Leaver CS","2022","50-59","HM Land Registry","90","80","34840","33840"
"Leaver CS","2022","50-59","HM Prison and Probation Service","1130","1040","[c]","[c]"
"Leaver CS","2022","50-59","HM Revenue and Customs (excl. agencies)","980","840","[c]","[c]"
"Leaver CS","2022","50-59","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Home Office","440","370","34320","28650"
"Leaver CS","2022","50-59","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Medicines and Healthcare Products Regulatory Agency","50","50","56220","46460"
"Leaver CS","2022","50-59","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Ministry of Defence (excl. agencies)","740","710","33110","29250"
"Leaver CS","2022","50-59","Ministry of Justice (excl. agencies)","60","60","48950","51150"
"Leaver CS","2022","50-59","National Crime Agency","90","80","47060","43710"
"Leaver CS","2022","50-59","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","50","50","63380","74890"
"Leaver CS","2022","50-59","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Public Health England","380","350","50430","46000"
"Leaver CS","2022","50-59","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Royal Fleet Auxiliary","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Rural Payments Agency","30","30","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Courts and Tribunals Service","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Scottish Government (excl. agencies)","70","60","49190","43000"
"Leaver CS","2022","50-59","Scottish Prison Service","100","100","34650","35000"
"Leaver CS","2022","50-59","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Health Security Agency","130","120","48090","40650"
"Leaver CS","2022","50-59","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","UK Statistics Authority","90","70","32340","23620"
"Leaver CS","2022","50-59","Valuation Office Agency","60","50","30000","22040"
"Leaver CS","2022","50-59","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Government (excl. agencies)","50","40","[c]","[c]"
"Leaver CS","2022","50-59","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Animal and Plant Health Agency","30","30","[c]","[c]"
"Leaver CS","2022","60-64","Cabinet Office (excl. agencies)","50","40","55230","47460"
"Leaver CS","2022","60-64","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Crown Prosecution Service","70","60","47000","55200"
"Leaver CS","2022","60-64","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Defence Equipment and Support","160","140","40810","38000"
"Leaver CS","2022","60-64","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Education (excl. agencies)","40","40","[c]","[c]"
"Leaver CS","2022","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","30","30","[c]","[c]"
"Leaver CS","2022","60-64","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Department for Work and Pensions (excl. agencies)","1240","970","28580","27570"
"Leaver CS","2022","60-64","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Driver and Vehicle Licensing Agency","60","40","24600","21840"
"Leaver CS","2022","60-64","Driver and Vehicle Standards Agency","80","70","28720","26780"
"Leaver CS","2022","60-64","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","50","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Health and Safety Executive","60","50","44730","45870"
"Leaver CS","2022","60-64","HM Courts and Tribunals Service","240","190","25800","20970"
"Leaver CS","2022","60-64","HM Land Registry","60","40","34510","33840"
"Leaver CS","2022","60-64","HM Prison and Probation Service","650","530","[c]","[c]"
"Leaver CS","2022","60-64","HM Revenue and Customs (excl. agencies)","1020","780","35580","33370"
"Leaver CS","2022","60-64","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Home Office","360","280","33780","29080"
"Leaver CS","2022","60-64","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Ministry of Defence (excl. agencies)","770","720","33300","29670"
"Leaver CS","2022","60-64","Ministry of Justice (excl. agencies)","40","40","[c]","[c]"
"Leaver CS","2022","60-64","National Crime Agency","60","60","43730","43220"
"Leaver CS","2022","60-64","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Public Health England","120","110","54520","45840"
"Leaver CS","2022","60-64","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Royal Fleet Auxiliary","50","50","[c]","[c]"
"Leaver CS","2022","60-64","Rural Payments Agency","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Courts and Tribunals Service","40","40","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government (excl. agencies)","90","80","54260","47490"
"Leaver CS","2022","60-64","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Prison Service","70","50","34730","35000"
"Leaver CS","2022","60-64","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Debt Management Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Health Security Agency","40","30","[c]","[c]"
"Leaver CS","2022","60-64","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","60","40","26770","19980"
"Leaver CS","2022","60-64","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Valuation Office Agency","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government (excl. agencies)","60","50","55260","47000"
"Leaver CS","2022","60-64","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Companies House","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Crown Prosecution Service","40","30","[c]","[c]"
"Leaver CS","2022","65+","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Defence Equipment and Support","100","80","33690","31190"
"Leaver CS","2022","65+","Defence Science and Technology Laboratory","40","30","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Work and Pensions (excl. agencies)","1180","820","25740","26120"
"Leaver CS","2022","65+","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Licensing Agency","40","30","[c]","[c]"
"Leaver CS","2022","65+","Driver and Vehicle Standards Agency","100","70","28080","26830"
"Leaver CS","2022","65+","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Courts and Tribunals Service","250","180","22510","20970"
"Leaver CS","2022","65+","HM Land Registry","50","30","34500","27170"
"Leaver CS","2022","65+","HM Prison and Probation Service","560","400","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs (excl. agencies)","660","460","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","260","180","28060","25630"
"Leaver CS","2022","65+","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Met Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence (excl. agencies)","610","550","29470","26510"
"Leaver CS","2022","65+","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","[c]","[c]","[c]","[c]"
