"Status","Year","Disability","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Food Standards Agency","White","730","700","37890","32790"
"In post","2022","Declared non-disabled","Food Standards Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Scotland","White","130","130","35730","31540"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Asian","330","320","44330","38230"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Black","170","170","39300","35280"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Mixed","200","200","47200","43200"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Other ethnicity","60","60","47550","43200"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","120","120","49190","44440"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","70","70","47640","51500"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","White","3740","3670","50790","51500"
"In post","2022","Declared non-disabled","Forestry and Land Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Forestry and Land Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Forestry and Land Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Forestry and Land Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Forestry and Land Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Forestry and Land Scotland","Unknown","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","Forestry and Land Scotland","White","870","840","33240","31060"
"In post","2022","Declared non-disabled","Government Actuary's Department","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Actuary's Department","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Actuary's Department","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Actuary's Department","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Actuary's Department","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Actuary's Department","White","120","110","74890","69690"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Asian","50","50","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Internal Audit Agency","White","270","250","50170","48780"
"In post","2022","Declared non-disabled","Government Legal Department","Asian","260","250","48480","50670"
"In post","2022","Declared non-disabled","Government Legal Department","Black","150","150","42490","38980"
"In post","2022","Declared non-disabled","Government Legal Department","Mixed","80","70","53020","51250"
"In post","2022","Declared non-disabled","Government Legal Department","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Legal Department","Undeclared","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Legal Department","White","1370","1270","55690","52040"
"In post","2022","Declared non-disabled","Government Property Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Government Property Agency","White","170","170","53120","54700"
"In post","2022","Declared non-disabled","Health and Safety Executive","Asian","70","60","49380","43710"
"In post","2022","Declared non-disabled","Health and Safety Executive","Black","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","Mixed","40","30","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Health and Safety Executive","Undeclared","100","90","43990","41480"
"In post","2022","Declared non-disabled","Health and Safety Executive","Unknown","200","190","43170","41000"
"In post","2022","Declared non-disabled","Health and Safety Executive","White","1680","1590","43030","39700"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Asian","1290","1180","27060","23720"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Black","760","720","27110","24310"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Mixed","230","220","26530","23720"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Other ethnicity","80","80","27080","23720"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Undeclared","310","290","27430","23720"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","Unknown","200","170","25760","23720"
"In post","2022","Declared non-disabled","HM Courts and Tribunals Service","White","8420","7510","27240","21490"
"In post","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Crown Prosecution Service Inspectorate","White","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","Asian","150","140","31830","27130"
"In post","2022","Declared non-disabled","HM Land Registry","Black","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","Mixed","50","50","31380","27130"
"In post","2022","Declared non-disabled","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","Undeclared","90","70","33830","33840"
"In post","2022","Declared non-disabled","HM Land Registry","Unknown","250","230","29750","27130"
"In post","2022","Declared non-disabled","HM Land Registry","White","3560","3180","32940","30600"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Asian","1450","1360","30770","28550"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Black","1950","1890","31520","30450"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Mixed","980","940","31130","28710"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Other ethnicity","240","230","32210","30520"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Undeclared","510","470","32240","31650"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","Unknown","910","840","30850","31180"
"In post","2022","Declared non-disabled","HM Prison and Probation Service","White","33870","32080","30530","28200"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Asian","4400","4180","32680","31020"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Black","1390","1350","33760","33080"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Mixed","660","640","35960","33080"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Other ethnicity","190","170","35430","33080"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Undeclared","510","470","35210","33370"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Unknown","540","470","32790","28920"
"In post","2022","Declared non-disabled","HM Revenue and Customs (excl. agencies)","White","31670","29430","34970","33080"
"In post","2022","Declared non-disabled","HM Treasury (excl. agencies)","Asian","170","170","45010","39830"
"In post","2022","Declared non-disabled","HM Treasury (excl. agencies)","Black","50","50","39560","34330"
"In post","2022","Declared non-disabled","HM Treasury (excl. agencies)","Mixed","70","60","47490","47200"
"In post","2022","Declared non-disabled","HM Treasury (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Treasury (excl. agencies)","White","1160","1140","49210","52500"
"In post","2022","Declared non-disabled","Home Office","Asian","3750","3490","31840","28850"
"In post","2022","Declared non-disabled","Home Office","Black","1500","1410","33210","29080"
"In post","2022","Declared non-disabled","Home Office","Mixed","530","500","34910","29370"
"In post","2022","Declared non-disabled","Home Office","Other ethnicity","160","150","32540","28710"
"In post","2022","Declared non-disabled","Home Office","Undeclared","880","810","33430","28990"
"In post","2022","Declared non-disabled","Home Office","Unknown","50","40","[c]","[c]"
"In post","2022","Declared non-disabled","Home Office","White","19250","17910","32720","27370"
"In post","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Institute for Apprenticeships and Technical Education","White","150","140","50490","49960"
"In post","2022","Declared non-disabled","Intellectual Property Office","Asian","40","30","[c]","[c]"
"In post","2022","Declared non-disabled","Intellectual Property Office","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Intellectual Property Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Intellectual Property Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Intellectual Property Office","Unknown","90","80","46200","48440"
"In post","2022","Declared non-disabled","Intellectual Property Office","White","1030","970","39280","32100"
"In post","2022","Declared non-disabled","Legal Aid Agency","Asian","70","60","27720","21490"
"In post","2022","Declared non-disabled","Legal Aid Agency","Black","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","Legal Aid Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal Aid Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal Aid Agency","White","690","650","31030","25120"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","Asian","50","50","[c]","[c]"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","Undeclared","50","50","[c]","[c]"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Maritime and Coastguard Agency","White","700","670","38660","35730"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Asian","80","80","45250","40850"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","White","300","290","56060","53830"
"In post","2022","Declared non-disabled","Met Office","Asian","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Met Office","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Met Office","Mixed","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Met Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Met Office","Undeclared","130","120","40400","39650"
"In post","2022","Declared non-disabled","Met Office","Unknown","120","110","38830","38200"
"In post","2022","Declared non-disabled","Met Office","White","1720","1630","40110","39650"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Asian","780","750","34520","31470"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Black","380","380","33630","31780"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Mixed","290","280","35160","33000"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Undeclared","650","630","33950","33300"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","580","570","32710","29250"
"In post","2022","Declared non-disabled","Ministry of Defence (excl. agencies)","White","22410","21660","32800","29200"
"In post","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Asian","450","440","41450","38370"
"In post","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Black","290","290","38710","34630"
"In post","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Mixed","140","140","43820","41750"
"In post","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Other ethnicity","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Undeclared","80","80","42810","41750"
"In post","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","80","80","40600","36300"
"In post","2022","Declared non-disabled","Ministry of Justice (excl. agencies)","White","3040","2950","44810","41750"
"In post","2022","Declared non-disabled","National Crime Agency","Asian","70","70","42600","40170"
"In post","2022","Declared non-disabled","National Crime Agency","Black","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Mixed","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","Undeclared","60","60","41860","41640"
"In post","2022","Declared non-disabled","National Crime Agency","Unknown","50","50","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","White","1370","1320","44170","42240"
"In post","2022","Declared non-disabled","National Infrastructure Commission","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Infrastructure Commission","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Infrastructure Commission","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Infrastructure Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Infrastructure Commission","White","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Records of Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Records of Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Records of Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Records of Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Records of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Records of Scotland","White","200","190","38250","36130"
"In post","2022","Declared non-disabled","National Savings and Investments","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Savings and Investments","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Savings and Investments","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Savings and Investments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Savings and Investments","White","130","120","51530","45330"
"In post","2022","Declared non-disabled","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","White","100","100","46050","41750"
"In post","2022","Declared non-disabled","Office for Budget Responsibility","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Budget Responsibility","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Budget Responsibility","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Budget Responsibility","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Budget Responsibility","White","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Asian","90","80","41120","35010"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Black","50","50","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","White","1330","1280","52330","51360"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Asian","130","130","41970","35610"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Black","80","80","40700","38190"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Mixed","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","90","80","44680","35400"
"In post","2022","Declared non-disabled","Office of Gas and Electricity Markets","White","820","810","44530","37660"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","White","150","140","46710","41000"
"In post","2022","Declared non-disabled","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of Rail and Road","White","230","220","57120","55430"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Asian","340","320","22630","20970"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Black","70","70","23160","20970"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Undeclared","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Public Guardian","White","380","360","26340","25120"
"In post","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Scottish Charity Regulator","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Scottish Charity Regulator","White","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","White","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Office of the Secretary of State for Wales","White","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Planning Inspectorate","White","520","470","44900","47660"
"In post","2022","Declared non-disabled","Queen Elizabeth II Centre","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Queen Elizabeth II Centre","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Queen Elizabeth II Centre","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Queen Elizabeth II Centre","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Queen Elizabeth II Centre","White","30","30","[c]","[c]"
"In post","2022","Declared non-disabled","Registers of Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Registers of Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Registers of Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Registers of Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Registers of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Registers of Scotland","White","570","550","35210","30840"
"In post","2022","Declared non-disabled","Revenue Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Revenue Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Revenue Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Revenue Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Revenue Scotland","White","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Royal Fleet Auxiliary","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Royal Fleet Auxiliary","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Royal Fleet Auxiliary","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Royal Fleet Auxiliary","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Royal Fleet Auxiliary","White","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Asian","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Rural Payments Agency","Undeclared","60","50","27000","26180"
"In post","2022","Declared non-disabled","Rural Payments Agency","Unknown","880","840","24370","21300"
"In post","2022","Declared non-disabled","Rural Payments Agency","White","1290","1170","27160","24920"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Black","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Courts and Tribunals Service","Unknown","130","120","22610","22000"
