"Status","Year","Sexual_orientation","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Undeclared","150","140","35030","34300"
"Leaver CS","2022","Undeclared","South West (England)","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","White","210","180","33600","29200"
"Leaver CS","2022","Undeclared","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","White","80","60","23560","21840"
"Leaver CS","2022","Undeclared","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","White","90","80","33870","26850"
"Leaver CS","2022","Undeclared","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","White","120","100","30840","27570"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Undeclared","60","50","32130","27280"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","White","150","120","29930","27370"
"Leaver CS","2022","Unknown","East Midlands (England)","Asian","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Unknown","430","390","24570","21260"
"Leaver CS","2022","Unknown","East Midlands (England)","White","220","180","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Unknown","340","320","28010","26130"
"Leaver CS","2022","Unknown","East of England","White","210","180","36000","30220"
"Leaver CS","2022","Unknown","London","Asian","170","130","42920","33300"
"Leaver CS","2022","Unknown","London","Black","80","60","[c]","[c]"
"Leaver CS","2022","Unknown","London","Mixed","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Undeclared","100","90","48170","41340"
"Leaver CS","2022","Unknown","London","Unknown","1890","1800","39490","31880"
"Leaver CS","2022","Unknown","London","White","600","440","52350","48000"
"Leaver CS","2022","Unknown","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Unknown","510","450","26070","21680"
"Leaver CS","2022","Unknown","North East (England)","White","640","500","28600","26120"
"Leaver CS","2022","Unknown","North West (England)","Asian","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Undeclared","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Unknown","810","750","28120","24880"
"Leaver CS","2022","Unknown","North West (England)","White","760","610","28430","26120"
"Leaver CS","2022","Unknown","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","White","80","60","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Undeclared","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Unknown","1030","930","31190","27230"
"Leaver CS","2022","Unknown","Scotland","White","810","670","32780","27570"
"Leaver CS","2022","Unknown","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Undeclared","80","70","28510","23630"
"Leaver CS","2022","Unknown","South East (England)","Unknown","670","620","28360","24920"
"Leaver CS","2022","Unknown","South East (England)","White","300","240","35690","29740"
"Leaver CS","2022","Unknown","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Unknown","610","580","28930","25000"
"Leaver CS","2022","Unknown","South West (England)","White","220","180","33630","29230"
"Leaver CS","2022","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","610","550","35320","31990"
"Leaver CS","2022","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Undeclared","80","80","27160","23050"
"Leaver CS","2022","Unknown","Wales","Unknown","360","330","27910","24250"
"Leaver CS","2022","Unknown","Wales","White","320","250","27380","22490"
"Leaver CS","2022","Unknown","West Midlands (England)","Asian","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Unknown","500","470","26760","22350"
"Leaver CS","2022","Unknown","West Midlands (England)","White","310","250","38110","27570"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Asian","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Unknown","640","590","30060","25100"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","White","330","260","32020","27570"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Midlands (England)","White","100","90","26680","21950"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East of England","White","100","90","32870","31150"
"Leaver Dept.","2021","Heterosexual / straight","London","Asian","420","410","38930","34400"
"Leaver Dept.","2021","Heterosexual / straight","London","Black","250","240","36540","33640"
"Leaver Dept.","2021","Heterosexual / straight","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","London","Mixed","150","140","43030","37100"
"Leaver Dept.","2021","Heterosexual / straight","London","Other ethnicity","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","London","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","London","Unknown","60","60","44140","37760"
"Leaver Dept.","2021","Heterosexual / straight","London","White","1820","1770","47070","42170"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North East (England)","White","240","230","27250","24890"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North West (England)","White","400","380","30680","27570"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Scotland","White","210","200","31050","27570"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South East (England)","White","220","210","33910","29470"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","South West (England)","White","470","460","34960","32000"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","White","170","170","38610","32000"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Wales","White","280","270","31460","27570"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands (England)","Asian","80","80","24080","21430"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands (England)","White","160","160","29820","25310"
"Leaver Dept.","2021","Heterosexual / straight","Yorkshire and The Humber","Asian","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Yorkshire and The Humber","White","250","240","33980","30190"
"Leaver Dept.","2021","LGBO","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East of England","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","London","White","250","250","44260","38580"
"Leaver Dept.","2021","LGBO","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North West (England)","White","30","30","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Overseas","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South West (England)","White","40","40","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Wales","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
