"Status","Year","Ethnicity","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Legal","Female","170","160","48730","51670"
"In post","2022","Undeclared","Legal","Male","170","170","50040","52730"
"In post","2022","Undeclared","No function","Female","4600","4040","31040","27570"
"In post","2022","Undeclared","No function","Male","5350","5110","34640","31060"
"In post","2022","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Project Delivery","Female","380","360","39540","38070"
"In post","2022","Undeclared","Project Delivery","Male","890","870","43530","40850"
"In post","2022","Undeclared","Property","Female","290","250","34730","31660"
"In post","2022","Undeclared","Property","Male","420","400","39220","34720"
"In post","2022","Undeclared","Security","Female","90","90","36860","34660"
"In post","2022","Undeclared","Security","Male","440","430","36690","38630"
"In post","2022","Undeclared","Unknown","Female","1300","1190","34010","29430"
"In post","2022","Undeclared","Unknown","Male","2100","2020","35650","31100"
"In post","2022","Unknown","Analysis","Female","390","370","41070","37930"
"In post","2022","Unknown","Analysis","Male","570","570","41870","37930"
"In post","2022","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Female","910","880","57270","54700"
"In post","2022","Unknown","Commercial","Male","930","930","62630","61710"
"In post","2022","Unknown","Communications","Female","1030","990","35580","30730"
"In post","2022","Unknown","Communications","Male","1090","1080","33500","26820"
"In post","2022","Unknown","Counter Fraud","Female","1050","970","31670","28920"
"In post","2022","Unknown","Counter Fraud","Male","1190","1160","33930","31850"
"In post","2022","Unknown","Debt","Female","680","600","22790","21250"
"In post","2022","Unknown","Debt","Male","600","580","22790","21250"
"In post","2022","Unknown","Digital, Data & Technology","Female","960","920","40860","37300"
"In post","2022","Unknown","Digital, Data & Technology","Male","2080","2060","41580","38230"
"In post","2022","Unknown","Finance","Female","770","710","35840","33000"
"In post","2022","Unknown","Finance","Male","710","690","38970","35310"
"In post","2022","Unknown","Grants Management","Female","490","450","23780","21300"
"In post","2022","Unknown","Grants Management","Male","370","360","24130","21300"
"In post","2022","Unknown","Human Resources","Female","690","660","35580","31740"
"In post","2022","Unknown","Human Resources","Male","370","360","36760","33080"
"In post","2022","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Legal","Female","890","810","46830","49470"
"In post","2022","Unknown","Legal","Male","500","490","48850","51070"
"In post","2022","Unknown","No function","Female","21550","19790","29630","26820"
"In post","2022","Unknown","No function","Male","18010","17390","31320","27570"
"In post","2022","Unknown","Project Delivery","Female","1230","1170","42420","40000"
"In post","2022","Unknown","Project Delivery","Male","1470","1450","42400","40000"
"In post","2022","Unknown","Property","Female","540","510","29660","26030"
"In post","2022","Unknown","Property","Male","800","780","33850","29900"
"In post","2022","Unknown","Security","Female","340","330","31650","28700"
"In post","2022","Unknown","Security","Male","1090","1080","31730","27700"
"In post","2022","Unknown","Unknown","Female","5100","4870","34270","28650"
"In post","2022","Unknown","Unknown","Male","6090","5970","35760","31540"
"In post","2022","White","Analysis","Female","2950","2760","42760","38340"
"In post","2022","White","Analysis","Male","3180","3110","45200","39850"
"In post","2022","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Commercial","Female","2080","1970","40340","37130"
"In post","2022","White","Commercial","Male","1900","1870","45460","40330"
"In post","2022","White","Communications","Female","2820","2660","37680","33370"
"In post","2022","White","Communications","Male","2220","2190","36920","33250"
"In post","2022","White","Counter Fraud","Female","6240","5540","31220","27570"
"In post","2022","White","Counter Fraud","Male","5280","5050","34270","31990"
"In post","2022","White","Debt","Female","2680","2250","23880","21260"
"In post","2022","White","Debt","Male","1520","1440","24420","21260"
"In post","2022","White","Digital, Data & Technology","Female","6000","5670","39860","36660"
"In post","2022","White","Digital, Data & Technology","Male","9350","9180","42410","39570"
"In post","2022","White","Finance","Female","4910","4500","37650","33370"
"In post","2022","White","Finance","Male","3630","3540","42600","38650"
"In post","2022","White","Grants Management","Female","800","680","25520","24920"
"In post","2022","White","Grants Management","Male","510","490","26580","24920"
"In post","2022","White","Human Resources","Female","6180","5730","37540","33300"
"In post","2022","White","Human Resources","Male","2770","2700","39020","34260"
"In post","2022","White","Internal Audit","Female","300","280","44570","42010"
"In post","2022","White","Internal Audit","Male","260","250","48560","45660"
"In post","2022","White","Legal","Female","5450","4940","45670","48080"
"In post","2022","White","Legal","Male","2960","2870","50180","51830"
"In post","2022","White","No function","Female","112630","100420","30830","27570"
"In post","2022","White","No function","Male","77280","74220","34000","29290"
"In post","2022","White","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Project Delivery","Female","8940","8340","40910","38000"
"In post","2022","White","Project Delivery","Male","11150","10910","43240","40520"
"In post","2022","White","Property","Female","2900","2720","35430","33000"
"In post","2022","White","Property","Male","3800","3710","39150","35410"
"In post","2022","White","Security","Female","2100","2020","33050","31180"
"In post","2022","White","Security","Male","6020","5900","32650","30890"
"In post","2022","White","Unknown","Female","29740","27470","34590","29430"
"In post","2022","White","Unknown","Male","26300","25580","35820","30820"
"Leaver CS","2021","Asian","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","No function","Female","200","180","29780","23610"
"Leaver CS","2021","Asian","No function","Male","140","130","32730","26790"
"Leaver CS","2021","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Female","380","310","26910","25120"
"Leaver CS","2021","Asian","Unknown","Male","300","270","28600","26890"
"Leaver CS","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","No function","Female","120","120","28380","23510"
"Leaver CS","2021","Black","No function","Male","90","90","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Female","170","150","29180","25740"
"Leaver CS","2021","Black","Unknown","Male","100","100","29180","25630"
"Leaver CS","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","No function","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Female","80","70","[c]","[c]"
"Leaver CS","2021","Mixed","No function","Male","60","60","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Female","110","100","28840","25220"
"Leaver CS","2021","Mixed","Unknown","Male","80","70","30110","27570"
"Leaver CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","No function","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Male","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Female","210","170","28510","22680"
"Leaver CS","2021","Undeclared","No function","Male","200","180","32850","30460"
"Leaver CS","2021","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Male","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Female","310","250","27230","26670"
"Leaver CS","2021","Undeclared","Unknown","Male","360","320","31350","27570"
"Leaver CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Female","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Male","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Female","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Male","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Female","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Male","90","80","41270","38450"
"Leaver CS","2021","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","Female","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","Male","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Female","110","90","36130","26550"
"Leaver CS","2021","Unknown","Legal","Male","100","90","37220","29350"
"Leaver CS","2021","Unknown","No function","Female","1120","1050","27670","22430"
"Leaver CS","2021","Unknown","No function","Male","1180","1120","32690","26380"
"Leaver CS","2021","Unknown","Project Delivery","Female","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Male","90","80","33880","30760"
"Leaver CS","2021","Unknown","Property","Female","70","60","27010","23670"
"Leaver CS","2021","Unknown","Property","Male","100","80","27840","25100"
"Leaver CS","2021","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Male","80","80","28240","25680"
"Leaver CS","2021","Unknown","Unknown","Female","1700","1420","29860","27570"
"Leaver CS","2021","Unknown","Unknown","Male","1460","1310","32660","28170"
"Leaver CS","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Female","70","70","33510","29540"
"Leaver CS","2021","White","Analysis","Male","90","90","41670","35770"
"Leaver CS","2021","White","Commercial","Female","70","70","39320","34090"
"Leaver CS","2021","White","Commercial","Male","80","80","42820","40000"
"Leaver CS","2021","White","Communications","Female","70","60","36950","33340"
"Leaver CS","2021","White","Communications","Male","70","70","39170","31420"
"Leaver CS","2021","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data & Technology","Female","80","70","41980","38100"
"Leaver CS","2021","White","Digital, Data & Technology","Male","150","140","43050","39210"
"Leaver CS","2021","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Female","90","80","36170","32430"
"Leaver CS","2021","White","Finance","Male","70","70","47220","46890"
"Leaver CS","2021","White","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","Female","140","130","36260","32000"
"Leaver CS","2021","White","Human Resources","Male","90","90","40770","36800"
"Leaver CS","2021","White","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","Female","220","180","45880","45960"
"Leaver CS","2021","White","Legal","Male","150","130","50780","52440"
"Leaver CS","2021","White","No function","Female","2860","2480","30740","23360"
"Leaver CS","2021","White","No function","Male","2820","2550","35730","27830"
"Leaver CS","2021","White","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Project Delivery","Female","220","200","35940","32880"
"Leaver CS","2021","White","Project Delivery","Male","400","380","40640","37390"
"Leaver CS","2021","White","Property","Female","110","90","29190","26000"
"Leaver CS","2021","White","Property","Male","230","210","33320","30660"
"Leaver CS","2021","White","Security","Female","40","40","[c]","[c]"
"Leaver CS","2021","White","Security","Male","240","230","30290","27050"
"Leaver CS","2021","White","Unknown","Female","5410","4310","28540","26120"
"Leaver CS","2021","White","Unknown","Male","3690","3290","31620","27570"
"Leaver CS","2021","White","Unknown","Unknown","50","50","49630","41090"
"Leaver CS","2022","Asian","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Female","40","40","[c]","[c]"
"Leaver CS","2022","Asian","Digital, Data & Technology","Male","80","70","42780","38450"
"Leaver CS","2022","Asian","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","Female","40","40","[c]","[c]"
"Leaver CS","2022","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
