"Status","Year","Age","Disability","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Declared disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Policy","680","660","47260","41970"
"In post","2022","50-59","Declared disabled","Project Delivery","560","540","42910","40180"
"In post","2022","50-59","Declared disabled","Property","240","230","39060","33690"
"In post","2022","50-59","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Science and Engineering","260","250","39950","39980"
"In post","2022","50-59","Declared disabled","Security","280","280","33240","31180"
"In post","2022","50-59","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared disabled","Statistics","40","40","[c]","[c]"
"In post","2022","50-59","Declared disabled","Tax","500","480","38400","33600"
"In post","2022","50-59","Declared disabled","Unknown","640","620","42010","36130"
"In post","2022","50-59","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Commercial","1110","1080","43450","40000"
"In post","2022","50-59","Declared non-disabled","Communications","530","510","42850","38160"
"In post","2022","50-59","Declared non-disabled","Corporate Finance","30","30","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Counter Fraud","1860","1720","29760","27570"
"In post","2022","50-59","Declared non-disabled","Digital, Data and Technology","3790","3710","44350","40580"
"In post","2022","50-59","Declared non-disabled","Economics","90","90","70270","68050"
"In post","2022","50-59","Declared non-disabled","Finance","2810","2740","42540","38110"
"In post","2022","50-59","Declared non-disabled","Geography","70","70","32560","33290"
"In post","2022","50-59","Declared non-disabled","Human Resources","1920","1840","41200","37460"
"In post","2022","50-59","Declared non-disabled","Inspector of Education and Training","340","340","67810","75480"
"In post","2022","50-59","Declared non-disabled","Intelligence Analysis","610","590","34130","30840"
"In post","2022","50-59","Declared non-disabled","Internal Audit","240","230","50350","47270"
"In post","2022","50-59","Declared non-disabled","International Trade","180","170","51230","47980"
"In post","2022","50-59","Declared non-disabled","Knowledge and Information Management","540","520","36440","33300"
"In post","2022","50-59","Declared non-disabled","Legal","2450","2300","53010","54160"
"In post","2022","50-59","Declared non-disabled","Medicine","450","400","57410","45840"
"In post","2022","50-59","Declared non-disabled","Operational Delivery","50190","46110","29830","27570"
"In post","2022","50-59","Declared non-disabled","Operational Research","150","140","51480","48090"
"In post","2022","50-59","Declared non-disabled","Other","6680","6390","30310","26670"
"In post","2022","50-59","Declared non-disabled","Planning","40","40","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Planning Inspectors","90","80","57380","58810"
"In post","2022","50-59","Declared non-disabled","Policy","4370","4250","50720","47550"
"In post","2022","50-59","Declared non-disabled","Project Delivery","3460","3350","46820","41950"
"In post","2022","50-59","Declared non-disabled","Property","1930","1880","40680","36740"
"In post","2022","50-59","Declared non-disabled","Psychology","110","100","42190","34600"
"In post","2022","50-59","Declared non-disabled","Science and Engineering","2500","2430","43790","42170"
"In post","2022","50-59","Declared non-disabled","Security","2200","2170","33630","32560"
"In post","2022","50-59","Declared non-disabled","Social Research","80","80","54220","55840"
"In post","2022","50-59","Declared non-disabled","Statistics","220","210","50830","51210"
"In post","2022","50-59","Declared non-disabled","Tax","2810","2690","40440","37610"
"In post","2022","50-59","Declared non-disabled","Unknown","3750","3650","48040","40600"
"In post","2022","50-59","Declared non-disabled","Veterinarian","80","70","49160","51080"
"In post","2022","50-59","Undeclared","Commercial","130","120","44550","41770"
"In post","2022","50-59","Undeclared","Communications","40","40","[c]","[c]"
"In post","2022","50-59","Undeclared","Counter Fraud","130","120","30000","27570"
"In post","2022","50-59","Undeclared","Digital, Data and Technology","370","370","41560","38210"
"In post","2022","50-59","Undeclared","Economics","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Finance","260","250","39970","35470"
"In post","2022","50-59","Undeclared","Geography","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Human Resources","190","180","39710","34900"
"In post","2022","50-59","Undeclared","Intelligence Analysis","100","100","34120","31520"
"In post","2022","50-59","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Knowledge and Information Management","60","60","35670","33300"
"In post","2022","50-59","Undeclared","Legal","200","180","48820","44630"
"In post","2022","50-59","Undeclared","Medicine","30","30","[c]","[c]"
"In post","2022","50-59","Undeclared","Operational Delivery","5590","5200","30250","28550"
"In post","2022","50-59","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Other","630","610","28500","26350"
"In post","2022","50-59","Undeclared","Planning","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Policy","350","350","48610","46660"
"In post","2022","50-59","Undeclared","Project Delivery","270","270","45720","40690"
"In post","2022","50-59","Undeclared","Property","260","250","39500","36050"
"In post","2022","50-59","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Science and Engineering","230","230","40550","38150"
"In post","2022","50-59","Undeclared","Security","360","360","34410","36910"
"In post","2022","50-59","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","Tax","320","300","41450","40180"
"In post","2022","50-59","Undeclared","Unknown","150","150","41350","36130"
"In post","2022","50-59","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Commercial","230","220","42170","39360"
"In post","2022","50-59","Unknown","Communications","120","120","45630","41880"
"In post","2022","50-59","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Counter Fraud","60","60","34930","27570"
"In post","2022","50-59","Unknown","Digital, Data and Technology","670","660","46330","40950"
"In post","2022","50-59","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Finance","360","340","43210","40180"
"In post","2022","50-59","Unknown","Geography","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Human Resources","270","260","39730","36620"
"In post","2022","50-59","Unknown","Inspector of Education and Training","30","30","[c]","[c]"
"In post","2022","50-59","Unknown","Intelligence Analysis","60","60","33700","30820"
"In post","2022","50-59","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","International Trade","50","50","[c]","[c]"
"In post","2022","50-59","Unknown","Knowledge and Information Management","60","60","39350","35180"
"In post","2022","50-59","Unknown","Legal","580","550","48610","46100"
"In post","2022","50-59","Unknown","Medicine","210","190","73560","71530"
"In post","2022","50-59","Unknown","Operational Delivery","8650","7930","31230","27400"
"In post","2022","50-59","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Other","1620","1580","36180","32700"
"In post","2022","50-59","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Policy","600","590","52820","50630"
"In post","2022","50-59","Unknown","Project Delivery","450","440","49060","44030"
"In post","2022","50-59","Unknown","Property","280","270","37870","33300"
"In post","2022","50-59","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Science and Engineering","460","440","47410","44950"
"In post","2022","50-59","Unknown","Security","490","480","32820","33950"
"In post","2022","50-59","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Tax","920","880","34960","33370"
"In post","2022","50-59","Unknown","Unknown","1880","1820","50610","47490"
"In post","2022","50-59","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","40","40","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Counter Fraud","150","110","27650","27570"
"In post","2022","60-64","Declared disabled","Digital, Data and Technology","120","100","39940","37440"
"In post","2022","60-64","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","100","90","36950","33630"
"In post","2022","60-64","Declared disabled","Geography","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","100","80","37820","33520"
"In post","2022","60-64","Declared disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Knowledge and Information Management","40","40","[c]","[c]"
"In post","2022","60-64","Declared disabled","Legal","90","80","52190","55610"
"In post","2022","60-64","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Operational Delivery","4140","3290","27020","26780"
"In post","2022","60-64","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Other","420","360","27350","26060"
"In post","2022","60-64","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Policy","130","120","44620","40520"
"In post","2022","60-64","Declared disabled","Project Delivery","130","110","39190","39030"
"In post","2022","60-64","Declared disabled","Property","80","70","37070","33370"
"In post","2022","60-64","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Science and Engineering","100","90","39640","38300"
"In post","2022","60-64","Declared disabled","Security","90","80","29140","26670"
"In post","2022","60-64","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Tax","160","130","37990","33440"
"In post","2022","60-64","Declared disabled","Unknown","130","120","39240","31020"
"In post","2022","60-64","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Commercial","230","200","40970","38470"
"In post","2022","60-64","Declared non-disabled","Communications","100","100","41050","36870"
"In post","2022","60-64","Declared non-disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Counter Fraud","620","460","28720","27570"
"In post","2022","60-64","Declared non-disabled","Digital, Data and Technology","820","720","40910","37100"
"In post","2022","60-64","Declared non-disabled","Economics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Finance","630","560","38460","34290"
"In post","2022","60-64","Declared non-disabled","Geography","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Human Resources","440","370","37280","33360"
"In post","2022","60-64","Declared non-disabled","Inspector of Education and Training","70","70","71000","75500"
"In post","2022","60-64","Declared non-disabled","Intelligence Analysis","120","100","33570","30500"
"In post","2022","60-64","Declared non-disabled","Internal Audit","50","40","42490","42930"
"In post","2022","60-64","Declared non-disabled","International Trade","40","40","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Knowledge and Information Management","150","130","33730","31880"
"In post","2022","60-64","Declared non-disabled","Legal","480","390","53220","55610"
"In post","2022","60-64","Declared non-disabled","Medicine","120","110","58250","45840"
"In post","2022","60-64","Declared non-disabled","Operational Delivery","15400","12280","27870","26780"
"In post","2022","60-64","Declared non-disabled","Operational Research","30","30","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Other","2360","2140","28790","25630"
"In post","2022","60-64","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Planning Inspectors","30","20","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Policy","820","750","50800","45820"
"In post","2022","60-64","Declared non-disabled","Project Delivery","750","640","43560","40530"
"In post","2022","60-64","Declared non-disabled","Property","630","560","38570","34000"
"In post","2022","60-64","Declared non-disabled","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Science and Engineering","760","690","40380","39630"
"In post","2022","60-64","Declared non-disabled","Security","590","540","28470","22460"
"In post","2022","60-64","Declared non-disabled","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Statistics","40","30","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Tax","760","600","39870","35980"
"In post","2022","60-64","Declared non-disabled","Unknown","780","700","44050","36130"
"In post","2022","60-64","Declared non-disabled","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Commercial","30","30","[c]","[c]"
"In post","2022","60-64","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Counter Fraud","40","30","[c]","[c]"
"In post","2022","60-64","Undeclared","Digital, Data and Technology","70","60","39950","37100"
"In post","2022","60-64","Undeclared","Economics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Finance","70","60","38750","35700"
"In post","2022","60-64","Undeclared","Geography","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Human Resources","40","30","[c]","[c]"
"In post","2022","60-64","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Legal","50","40","[c]","[c]"
"In post","2022","60-64","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Operational Delivery","1650","1290","27760","27130"
"In post","2022","60-64","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Other","260","240","28490","26670"
"In post","2022","60-64","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Policy","80","70","46820","39000"
"In post","2022","60-64","Undeclared","Project Delivery","60","50","43470","40580"
"In post","2022","60-64","Undeclared","Property","60","50","40110","35480"
"In post","2022","60-64","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Science and Engineering","100","90","34720","33670"
"In post","2022","60-64","Undeclared","Security","80","70","30290","23020"
"In post","2022","60-64","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","Tax","100","70","42560","35980"
"In post","2022","60-64","Undeclared","Unknown","30","30","[c]","[c]"
"In post","2022","60-64","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Commercial","50","40","42260","40810"
"In post","2022","60-64","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Digital, Data and Technology","110","110","44580","39090"
"In post","2022","60-64","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Finance","90","80","40220","35480"
"In post","2022","60-64","Unknown","Geography","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Human Resources","50","40","[c]","[c]"
"In post","2022","60-64","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Legal","100","80","48270","45870"
"In post","2022","60-64","Unknown","Medicine","60","50","81800","75970"
"In post","2022","60-64","Unknown","Operational Delivery","2510","2000","29000","25860"
"In post","2022","60-64","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Other","440","410","32970","30720"
"In post","2022","60-64","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Policy","90","80","47700","43810"
"In post","2022","60-64","Unknown","Project Delivery","100","80","44380","42260"
"In post","2022","60-64","Unknown","Property","120","110","33020","28490"
"In post","2022","60-64","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Science and Engineering","130","120","46860","44950"
"In post","2022","60-64","Unknown","Security","110","90","29210","23370"
"In post","2022","60-64","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Tax","260","210","35020","33440"
"In post","2022","60-64","Unknown","Unknown","400","360","41360","33390"
"In post","2022","60-64","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Counter Fraud","50","40","27770","27570"
"In post","2022","65+","Declared disabled","Digital, Data and Technology","40","30","[c]","[c]"
"In post","2022","65+","Declared disabled","Economics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Finance","40","30","[c]","[c]"
"In post","2022","65+","Declared disabled","Geography","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Legal","30","20","[c]","[c]"
"In post","2022","65+","Declared disabled","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Operational Delivery","1250","920","26470","25210"
"In post","2022","65+","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Other","140","110","26070","22330"
"In post","2022","65+","Declared disabled","Planning","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Policy","50","40","[c]","[c]"
"In post","2022","65+","Declared disabled","Project Delivery","40","30","[c]","[c]"
"In post","2022","65+","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Science and Engineering","50","40","[c]","[c]"
"In post","2022","65+","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","Tax","50","30","[c]","[c]"
"In post","2022","65+","Declared disabled","Unknown","30","30","[c]","[c]"
"In post","2022","65+","Declared disabled","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Commercial","50","50","40410","37900"
"In post","2022","65+","Declared non-disabled","Communications","30","30","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Counter Fraud","230","160","28470","27570"
"In post","2022","65+","Declared non-disabled","Digital, Data and Technology","220","190","39610","35820"
"In post","2022","65+","Declared non-disabled","Economics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Finance","200","170","36050","33300"
"In post","2022","65+","Declared non-disabled","Geography","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Human Resources","100","80","35680","31980"
"In post","2022","65+","Declared non-disabled","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Intelligence Analysis","40","30","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Knowledge and Information Management","40","30","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Legal","160","120","52140","55610"
"In post","2022","65+","Declared non-disabled","Medicine","40","30","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Operational Delivery","4840","3580","26940","25360"
"In post","2022","65+","Declared non-disabled","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Other","740","640","27420","22330"
"In post","2022","65+","Declared non-disabled","Planning","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Planning Inspectors","30","20","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Policy","230","190","44740","38930"
"In post","2022","65+","Declared non-disabled","Project Delivery","180","140","42770","40220"
"In post","2022","65+","Declared non-disabled","Property","230","190","35180","33300"
"In post","2022","65+","Declared non-disabled","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Science and Engineering","290","230","41000","38460"
"In post","2022","65+","Declared non-disabled","Security","200","180","27570","22460"
"In post","2022","65+","Declared non-disabled","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared non-disabled","Tax","200","140","38980","35980"
"In post","2022","65+","Declared non-disabled","Unknown","220","180","40620","30220"
"In post","2022","65+","Declared non-disabled","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Geography","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Operational Delivery","490","360","27210","25480"
"In post","2022","65+","Undeclared","Other","100","80","28230","23740"
"In post","2022","65+","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Policy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Property","30","30","[c]","[c]"
"In post","2022","65+","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Science and Engineering","40","30","[c]","[c]"
"In post","2022","65+","Undeclared","Security","30","30","[c]","[c]"
"In post","2022","65+","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Tax","[c]","[c]","[c]","[c]"
"In post","2022","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Digital, Data and Technology","50","40","[c]","[c]"
"In post","2022","65+","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Geography","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Legal","40","30","[c]","[c]"
"In post","2022","65+","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Operational Delivery","760","560","28510","25690"
"In post","2022","65+","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Other","150","130","31170","28190"
"In post","2022","65+","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Policy","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Property","40","40","[c]","[c]"
"In post","2022","65+","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Science and Engineering","50","40","[c]","[c]"
"In post","2022","65+","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","65+","Unknown","Tax","80","60","34640","33440"
"In post","2022","65+","Unknown","Unknown","110","90","41390","34600"
"In post","2022","65+","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Other","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Other","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Declared non-disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Declared non-disabled","Operational Delivery","[c]","[c]","[c]","[c]"
