"Status","Year","Region_ITL2","Organisation","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Northumberland and Tyne and Wear","HM Revenue and Customs (excl. agencies)","Declared non-disabled","5690","5070","29160","25560"
"In post","2021","Northumberland and Tyne and Wear","HM Revenue and Customs (excl. agencies)","Undeclared","440","400","28880","25560"
"In post","2021","Northumberland and Tyne and Wear","HM Revenue and Customs (excl. agencies)","Unknown","3330","2940","25590","21440"
"In post","2021","Northumberland and Tyne and Wear","Home Office (incl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Home Office (incl. agencies)","Declared non-disabled","200","190","27770","25400"
"In post","2021","Northumberland and Tyne and Wear","Home Office (incl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Insolvency Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Insolvency Service","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Legal Aid Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Legal Aid Agency","Declared non-disabled","190","180","23820","21170"
"In post","2021","Northumberland and Tyne and Wear","Legal Aid Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Maritime and Coastguard Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Maritime and Coastguard Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Defence (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Defence (excl. agencies)","Declared non-disabled","130","130","24620","21130"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government (excl. agencies)","Declared non-disabled","50","50","40230","36340"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Justice (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Justice (excl. agencies)","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","National Crime Agency","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","National Crime Agency","Unknown","70","70","34430","34140"
"In post","2021","Northumberland and Tyne and Wear","Public Health England","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Public Health England","Declared non-disabled","90","80","44540","38020"
"In post","2021","Northumberland and Tyne and Wear","Public Health England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Public Health England","Unknown","30","30","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Rural Payments Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Rural Payments Agency","Declared non-disabled","280","250","27490","24920"
"In post","2021","Northumberland and Tyne and Wear","Rural Payments Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Valuation Office Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Valuation Office Agency","Declared non-disabled","120","110","36040","32100"
"In post","2021","Northumberland and Tyne and Wear","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Valuation Office Agency","Unknown","40","30","[c]","[c]"
"In post","2021","Outer London - East and North East","Crown Prosecution Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Crown Prosecution Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Department for Work and Pensions (excl. agencies)","Declared disabled","290","260","30220","31060"
"In post","2021","Outer London - East and North East","Department for Work and Pensions (excl. agencies)","Declared non-disabled","1480","1360","30180","31060"
"In post","2021","Outer London - East and North East","Department for Work and Pensions (excl. agencies)","Undeclared","80","80","29890","31060"
"In post","2021","Outer London - East and North East","Department for Work and Pensions (excl. agencies)","Unknown","80","80","30540","31060"
"In post","2021","Outer London - East and North East","Driver and Vehicle Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Driver and Vehicle Standards Agency","Declared non-disabled","80","70","32420","30780"
"In post","2021","Outer London - East and North East","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Government Internal Audit Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Government Internal Audit Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Courts and Tribunals Service","Declared disabled","40","30","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Courts and Tribunals Service","Declared non-disabled","180","150","24330","22450"
"In post","2021","Outer London - East and North East","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Courts and Tribunals Service","Unknown","50","50","22180","21300"
"In post","2021","Outer London - East and North East","HM Prison and Probation Service","Declared disabled","120","120","31890","31840"
"In post","2021","Outer London - East and North East","HM Prison and Probation Service","Declared non-disabled","800","770","32910","33180"
"In post","2021","Outer London - East and North East","HM Prison and Probation Service","Undeclared","170","160","32850","34430"
"In post","2021","Outer London - East and North East","HM Prison and Probation Service","Unknown","170","160","29440","30150"
"In post","2021","Outer London - East and North East","HM Revenue and Customs (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Revenue and Customs (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Maritime and Coastguard Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Maritime and Coastguard Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Maritime and Coastguard Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Defence (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Defence (excl. agencies)","Declared non-disabled","60","60","33380","33950"
"In post","2021","Outer London - East and North East","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Defence (excl. agencies)","Unknown","30","30","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Justice (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Justice (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Cabinet Office (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Cabinet Office (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Cabinet Office (excl. agencies)","Unknown","50","40","[c]","[c]"
"In post","2021","Outer London - South","Crown Prosecution Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Crown Prosecution Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Education (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Education (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Work and Pensions (excl. agencies)","Declared disabled","120","110","31400","31060"
"In post","2021","Outer London - South","Department for Work and Pensions (excl. agencies)","Declared non-disabled","640","600","30680","31060"
"In post","2021","Outer London - South","Department for Work and Pensions (excl. agencies)","Undeclared","40","40","[c]","[c]"
"In post","2021","Outer London - South","Department for Work and Pensions (excl. agencies)","Unknown","40","40","[c]","[c]"
"In post","2021","Outer London - South","Driver and Vehicle Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Driver and Vehicle Standards Agency","Declared non-disabled","50","50","[c]","[c]"
"In post","2021","Outer London - South","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Education and Skills Funding Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Education and Skills Funding Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Government Internal Audit Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Government Internal Audit Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Government Internal Audit Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Government Legal Department","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Government Legal Department","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Outer London - South","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","HM Courts and Tribunals Service","Declared disabled","50","40","[c]","[c]"
"In post","2021","Outer London - South","HM Courts and Tribunals Service","Declared non-disabled","320","290","25970","22450"
"In post","2021","Outer London - South","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","HM Courts and Tribunals Service","Unknown","80","80","23630","21300"
"In post","2021","Outer London - South","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","HM Land Registry","Declared non-disabled","240","220","42320","37290"
"In post","2021","Outer London - South","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","HM Land Registry","Unknown","120","110","39680","30600"
"In post","2021","Outer London - South","HM Prison and Probation Service","Declared disabled","100","100","38240","32350"
"In post","2021","Outer London - South","HM Prison and Probation Service","Declared non-disabled","560","540","38370","33880"
"In post","2021","Outer London - South","HM Prison and Probation Service","Undeclared","60","60","39630","33900"
"In post","2021","Outer London - South","HM Prison and Probation Service","Unknown","90","80","30400","28400"
"In post","2021","Outer London - South","HM Revenue and Customs (excl. agencies)","Declared disabled","190","180","38750","36160"
"In post","2021","Outer London - South","HM Revenue and Customs (excl. agencies)","Declared non-disabled","1320","1260","40340","36160"
"In post","2021","Outer London - South","HM Revenue and Customs (excl. agencies)","Undeclared","130","120","40640","36160"
"In post","2021","Outer London - South","HM Revenue and Customs (excl. agencies)","Unknown","590","560","36500","36160"
"In post","2021","Outer London - South","Home Office (incl. agencies)","Declared disabled","540","490","36310","30980"
"In post","2021","Outer London - South","Home Office (incl. agencies)","Declared non-disabled","4220","4000","38680","35070"
"In post","2021","Outer London - South","Home Office (incl. agencies)","Undeclared","270","250","38470","35070"
"In post","2021","Outer London - South","Home Office (incl. agencies)","Unknown","290","290","40110","35050"
"In post","2021","Outer London - South","Insolvency Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Insolvency Service","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Outer London - South","Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Defence (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Defence (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Defence (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Justice (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Justice (excl. agencies)","Declared non-disabled","50","40","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","National Crime Agency","Unknown","60","60","40520","39840"
"In post","2021","Outer London - South","Valuation Office Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Valuation Office Agency","Declared non-disabled","120","110","37360","34810"
"In post","2021","Outer London - South","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Valuation Office Agency","Unknown","30","30","[c]","[c]"
"In post","2021","Outer London - West and North West","Animal and Plant Health Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Animal and Plant Health Agency","Declared non-disabled","60","60","34370","31800"
"In post","2021","Outer London - West and North West","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Cabinet Office (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Cabinet Office (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Crown Prosecution Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Crown Prosecution Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Defence Equipment and Support","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Defence Equipment and Support","Declared non-disabled","120","120","24610","21850"
"In post","2021","Outer London - West and North West","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Defence Equipment and Support","Unknown","30","30","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy (excl. agencies)","Declared non-disabled","50","50","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Department for Work and Pensions (excl. agencies)","Declared disabled","260","230","30890","31060"
"In post","2021","Outer London - West and North West","Department for Work and Pensions (excl. agencies)","Declared non-disabled","1310","1220","30880","31060"
"In post","2021","Outer London - West and North West","Department for Work and Pensions (excl. agencies)","Undeclared","60","60","31190","31060"
"In post","2021","Outer London - West and North West","Department for Work and Pensions (excl. agencies)","Unknown","80","80","30850","31060"
"In post","2021","Outer London - West and North West","Driver and Vehicle Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Driver and Vehicle Standards Agency","Declared non-disabled","80","80","32760","30780"
"In post","2021","Outer London - West and North West","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","HM Courts and Tribunals Service","Declared disabled","40","40","[c]","[c]"
"In post","2021","Outer London - West and North West","HM Courts and Tribunals Service","Declared non-disabled","310","280","25690","23150"
"In post","2021","Outer London - West and North West","HM Courts and Tribunals Service","Undeclared","30","30","[c]","[c]"
"In post","2021","Outer London - West and North West","HM Courts and Tribunals Service","Unknown","70","70","22900","21300"
"In post","2021","Outer London - West and North West","HM Prison and Probation Service","Declared disabled","110","110","34280","33750"
"In post","2021","Outer London - West and North West","HM Prison and Probation Service","Declared non-disabled","580","560","33410","33590"
"In post","2021","Outer London - West and North West","HM Prison and Probation Service","Undeclared","110","110","34470","35260"
"In post","2021","Outer London - West and North West","HM Prison and Probation Service","Unknown","120","120","31070","30720"
"In post","2021","Outer London - West and North West","HM Revenue and Customs (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","HM Revenue and Customs (excl. agencies)","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Outer London - West and North West","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","HM Revenue and Customs (excl. agencies)","Unknown","40","40","[c]","[c]"
"In post","2021","Outer London - West and North West","Home Office (incl. agencies)","Declared disabled","270","240","32080","29130"
"In post","2021","Outer London - West and North West","Home Office (incl. agencies)","Declared non-disabled","2420","2180","31890","29080"
"In post","2021","Outer London - West and North West","Home Office (incl. agencies)","Undeclared","200","180","33950","30410"
"In post","2021","Outer London - West and North West","Home Office (incl. agencies)","Unknown","120","120","29040","28650"
"In post","2021","Outer London - West and North West","Met Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Met Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Ministry of Defence (excl. agencies)","Declared disabled","50","50","31900","29390"
"In post","2021","Outer London - West and North West","Ministry of Defence (excl. agencies)","Declared non-disabled","370","360","32570","29250"
"In post","2021","Outer London - West and North West","Ministry of Defence (excl. agencies)","Undeclared","40","40","[c]","[c]"
"In post","2021","Outer London - West and North West","Ministry of Defence (excl. agencies)","Unknown","70","60","33930","29250"
"In post","2021","Outer London - West and North West","Ministry of Justice (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Ministry of Justice (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Public Health England","Declared disabled","40","40","[c]","[c]"
"In post","2021","Outer London - West and North West","Public Health England","Declared non-disabled","660","620","39010","33100"
"In post","2021","Outer London - West and North West","Public Health England","Undeclared","50","40","[c]","[c]"
"In post","2021","Outer London - West and North West","Public Health England","Unknown","370","350","49940","44950"
"In post","2021","Outer London - West and North West","The National Archives","Declared disabled","30","30","[c]","[c]"
"In post","2021","Outer London - West and North West","The National Archives","Declared non-disabled","340","330","35890","34260"
"In post","2021","Outer London - West and North West","The National Archives","Unknown","170","160","36230","32200"
"In post","2021","Outer London - West and North West","Valuation Office Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Valuation Office Agency","Declared non-disabled","90","90","37030","34280"
"In post","2021","Outer London - West and North West","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Cabinet Office (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Cabinet Office (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Crown Prosecution Service","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Crown Prosecution Service","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Defence Equipment and Support","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Defence Equipment and Support","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Overseas","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Department for International Trade","Declared non-disabled","90","90","57120","54600"
"In post","2021","Overseas","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Department for International Trade","Unknown","60","60","55960","53750"
"In post","2021","Overseas","Department for Transport (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Department for Transport (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","FCDO Services","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","FCDO Services","Declared non-disabled","110","110","40910","40330"
"In post","2021","Overseas","FCDO Services","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Foreign, Commonwealth and Development Office (excl. agencies)","Declared disabled","160","160","49630","53000"
"In post","2021","Overseas","Foreign, Commonwealth and Development Office (excl. agencies)","Declared non-disabled","1540","1540","52370","53470"
"In post","2021","Overseas","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","80","80","53070","54470"
"In post","2021","Overseas","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","360","360","55830","55620"
"In post","2021","Overseas","Home Office (incl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Home Office (incl. agencies)","Declared non-disabled","280","270","28060","27370"
"In post","2021","Overseas","Home Office (incl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Met Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Met Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Ministry of Defence (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Ministry of Defence (excl. agencies)","Declared non-disabled","370","370","40550","33630"
"In post","2021","Overseas","Ministry of Defence (excl. agencies)","Undeclared","40","40","[c]","[c]"
"In post","2021","Overseas","Ministry of Defence (excl. agencies)","Unknown","290","290","45570","43270"
"In post","2021","Overseas","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","National Crime Agency","Declared non-disabled","80","80","64770","62470"
"In post","2021","Overseas","National Crime Agency","Unknown","50","50","68210","65960"
"In post","2021","Overseas","Scottish Government (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Scottish Government (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Scottish Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Submarine Delivery Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Submarine Delivery Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","UK Hydrographic Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","UK Hydrographic Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Vehicle Certification Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Vehicle Certification Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Welsh Government (excl. agencies)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Welsh Government (excl. agencies)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Animal and Plant Health Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Animal and Plant Health Agency","Declared non-disabled","80","80","29470","24920"
"In post","2021","Shropshire and Staffordshire","Animal and Plant Health Agency","Undeclared","[c]","[c]","[c]","[c]"
