"Status","Year","Sex","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Male","30-39","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Glasgow City","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Greater Manchester South West","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Leeds","40","30","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Tower Hamlets","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Tyneside","60","60","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Unknown","80","80","39090","32160"
"Leaver Dept.","2021","Male","30-39","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Westminster","670","620","47540","50250"
"Leaver Dept.","2021","Male","30-39","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","30-39","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Leeds","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Tyneside","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Walsall","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Westminster","260","240","58110","56300"
"Leaver Dept.","2021","Male","40-49","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","40-49","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","50-59","Glasgow City","[c]","[c]","[c]","[c]"
