"Status","Year","Region_ITL1","Ethnicity","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","West Midlands (England)","Asian","West Midlands","4320","4040","28590","27370"
"In post","2022","West Midlands (England)","Black","Herefordshire, Worcestershire and Warwickshire","70","70","29490","27570"
"In post","2022","West Midlands (England)","Black","Shropshire and Staffordshire","130","130","29570","27570"
"In post","2022","West Midlands (England)","Black","West Midlands","1220","1150","29030","27570"
"In post","2022","West Midlands (England)","Mixed","Herefordshire, Worcestershire and Warwickshire","60","50","27080","25610"
"In post","2022","West Midlands (England)","Mixed","Shropshire and Staffordshire","130","130","31830","27570"
"In post","2022","West Midlands (England)","Mixed","West Midlands","460","430","29540","27570"
"In post","2022","West Midlands (England)","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Other ethnicity","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Other ethnicity","West Midlands","140","130","31580","27280"
"In post","2022","West Midlands (England)","Undeclared","Herefordshire, Worcestershire and Warwickshire","140","130","30140","27570"
"In post","2022","West Midlands (England)","Undeclared","Shropshire and Staffordshire","310","280","31660","27570"
"In post","2022","West Midlands (England)","Undeclared","West Midlands","840","750","31180","27570"
"In post","2022","West Midlands (England)","Unknown","Herefordshire, Worcestershire and Warwickshire","440","410","27410","24880"
"In post","2022","West Midlands (England)","Unknown","Shropshire and Staffordshire","900","840","30600","26610"
"In post","2022","West Midlands (England)","Unknown","West Midlands","2830","2680","30140","26820"
"In post","2022","West Midlands (England)","White","Herefordshire, Worcestershire and Warwickshire","3270","3060","29420","27370"
"In post","2022","West Midlands (England)","White","Shropshire and Staffordshire","7090","6590","31060","27570"
"In post","2022","West Midlands (England)","White","West Midlands","10260","9460","33280","27570"
"In post","2022","Yorkshire and The Humber","Asian","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Asian","North Yorkshire","80","70","32750","28920"
"In post","2022","Yorkshire and The Humber","Asian","South Yorkshire","480","450","29680","25260"
"In post","2022","Yorkshire and The Humber","Asian","West Yorkshire","2330","2160","28720","27570"
"In post","2022","Yorkshire and The Humber","Black","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Black","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Black","South Yorkshire","170","160","28920","26310"
"In post","2022","Yorkshire and The Humber","Black","West Yorkshire","400","390","29800","27570"
"In post","2022","Yorkshire and The Humber","Mixed","East Yorkshire and Northern Lincolnshire","50","50","28570","26850"
"In post","2022","Yorkshire and The Humber","Mixed","North Yorkshire","50","40","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Mixed","South Yorkshire","160","140","31830","27570"
"In post","2022","Yorkshire and The Humber","Mixed","West Yorkshire","310","290","32200","27570"
"In post","2022","Yorkshire and The Humber","Other ethnicity","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Other ethnicity","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Other ethnicity","South Yorkshire","40","40","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Other ethnicity","West Yorkshire","60","60","35190","32000"
"In post","2022","Yorkshire and The Humber","Undeclared","East Yorkshire and Northern Lincolnshire","180","170","29500","27570"
"In post","2022","Yorkshire and The Humber","Undeclared","North Yorkshire","200","190","33520","29990"
"In post","2022","Yorkshire and The Humber","Undeclared","South Yorkshire","410","380","32720","30450"
"In post","2022","Yorkshire and The Humber","Undeclared","West Yorkshire","670","610","31810","27570"
"In post","2022","Yorkshire and The Humber","Unknown","East Yorkshire and Northern Lincolnshire","460","440","26580","24880"
"In post","2022","Yorkshire and The Humber","Unknown","North Yorkshire","590","560","32320","27170"
"In post","2022","Yorkshire and The Humber","Unknown","South Yorkshire","1010","960","32160","27120"
"In post","2022","Yorkshire and The Humber","Unknown","West Yorkshire","3400","3250","31380","26820"
"In post","2022","Yorkshire and The Humber","White","East Yorkshire and Northern Lincolnshire","4180","3810","28630","27130"
"In post","2022","Yorkshire and The Humber","White","North Yorkshire","3700","3510","32930","29200"
"In post","2022","Yorkshire and The Humber","White","South Yorkshire","8220","7490","32410","27570"
"In post","2022","Yorkshire and The Humber","White","West Yorkshire","11980","11100","33970","30190"
"Leaver CS","2021","East Midlands (England)","Asian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Asian","Leicestershire, Rutland and Northamptonshire","50","40","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Black","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Black","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Chinese","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Chinese","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Chinese","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Mixed","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Mixed","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Mixed","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Other ethnicity","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Other ethnicity","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Other ethnicity","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Undeclared","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Undeclared","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Derbyshire and Nottinghamshire","160","140","25670","24130"
"Leaver CS","2021","East Midlands (England)","Unknown","Leicestershire, Rutland and Northamptonshire","140","130","23540","21370"
"Leaver CS","2021","East Midlands (England)","Unknown","Lincolnshire","50","40","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","White","Derbyshire and Nottinghamshire","410","350","28050","25260"
"Leaver CS","2021","East Midlands (England)","White","Leicestershire, Rutland and Northamptonshire","400","350","26970","21920"
"Leaver CS","2021","East Midlands (England)","White","Lincolnshire","250","230","28670","27570"
"Leaver CS","2021","East of England","Asian","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Asian","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Asian","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Black","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Black","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Black","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Chinese","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Chinese","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Chinese","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Mixed","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Mixed","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Mixed","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Other ethnicity","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Other ethnicity","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Other ethnicity","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Undeclared","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"Leaver CS","2021","East of England","Undeclared","East Anglia","70","50","31410","32820"
"Leaver CS","2021","East of England","Undeclared","Essex","40","40","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Bedfordshire and Hertfordshire","110","100","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","East Anglia","160","150","28680","27570"
"Leaver CS","2021","East of England","Unknown","Essex","60","50","[c]","[c]"
"Leaver CS","2021","East of England","White","Bedfordshire and Hertfordshire","270","240","30740","27570"
"Leaver CS","2021","East of England","White","East Anglia","720","630","31240","26890"
"Leaver CS","2021","East of England","White","Essex","210","190","30470","27240"
"Leaver CS","2021","London","Asian","Inner London - East","120","110","36150","32030"
"Leaver CS","2021","London","Asian","Inner London - West","260","240","35380","28670"
"Leaver CS","2021","London","Asian","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Asian","Outer London - South","50","40","[c]","[c]"
"Leaver CS","2021","London","Asian","Outer London - West and North West","150","130","29700","28820"
"Leaver CS","2021","London","Black","Inner London - East","100","90","30710","26410"
"Leaver CS","2021","London","Black","Inner London - West","170","150","34870","29540"
"Leaver CS","2021","London","Black","Outer London - East and North East","30","30","[c]","[c]"
"Leaver CS","2021","London","Black","Outer London - South","40","40","[c]","[c]"
"Leaver CS","2021","London","Black","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Chinese","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Chinese","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Chinese","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Chinese","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Chinese","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Mixed","Inner London - East","40","40","[c]","[c]"
"Leaver CS","2021","London","Mixed","Inner London - West","90","80","38710","33290"
"Leaver CS","2021","London","Mixed","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Mixed","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Mixed","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other ethnicity","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other ethnicity","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2021","London","Other ethnicity","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other ethnicity","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Other ethnicity","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Undeclared","Inner London - East","50","40","[c]","[c]"
"Leaver CS","2021","London","Undeclared","Inner London - West","170","160","36660","26410"
"Leaver CS","2021","London","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Undeclared","Outer London - West and North West","40","30","[c]","[c]"
"Leaver CS","2021","London","Unknown","Inner London - East","200","200","35880","31060"
"Leaver CS","2021","London","Unknown","Inner London - West","930","780","41370","33590"
"Leaver CS","2021","London","Unknown","Outer London - East and North East","70","70","[c]","[c]"
"Leaver CS","2021","London","Unknown","Outer London - South","90","80","[c]","[c]"
"Leaver CS","2021","London","Unknown","Outer London - West and North West","110","100","30390","31060"
"Leaver CS","2021","London","White","Inner London - East","500","450","47160","40510"
"Leaver CS","2021","London","White","Inner London - West","1410","1270","49120","43980"
"Leaver CS","2021","London","White","Outer London - East and North East","90","80","[c]","[c]"
"Leaver CS","2021","London","White","Outer London - South","220","200","37500","30780"
"Leaver CS","2021","London","White","Outer London - West and North West","220","200","36610","31060"
"Leaver CS","2021","North East (England)","Asian","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Asian","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Black","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Black","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Chinese","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Chinese","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Mixed","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Mixed","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Other ethnicity","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Other ethnicity","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Undeclared","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Undeclared","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Unknown","Northumberland and Tyne and Wear","250","220","24980","21050"
"Leaver CS","2021","North East (England)","Unknown","Tees Valley and Durham","100","90","[c]","[c]"
"Leaver CS","2021","North East (England)","White","Northumberland and Tyne and Wear","750","590","26470","21010"
"Leaver CS","2021","North East (England)","White","Tees Valley and Durham","480","390","27720","22350"
"Leaver CS","2021","North West (England)","Asian","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Asian","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Asian","Greater Manchester","60","50","[c]","[c]"
"Leaver CS","2021","North West (England)","Asian","Lancashire","30","30","[c]","[c]"
"Leaver CS","2021","North West (England)","Asian","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Black","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Black","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Black","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Black","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Black","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Chinese","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Chinese","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Chinese","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Chinese","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Chinese","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Mixed","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Mixed","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Mixed","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Mixed","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Mixed","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Other ethnicity","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Other ethnicity","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Other ethnicity","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Other ethnicity","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Other ethnicity","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","Greater Manchester","40","40","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","Merseyside","30","20","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","Cheshire","50","50","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","Cumbria","50","50","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","Greater Manchester","190","180","27280","25000"
"Leaver CS","2021","North West (England)","Unknown","Lancashire","150","130","23640","21010"
"Leaver CS","2021","North West (England)","Unknown","Merseyside","120","100","30340","27230"
"Leaver CS","2021","North West (England)","White","Cheshire","140","110","25930","21330"
"Leaver CS","2021","North West (England)","White","Cumbria","70","50","[c]","[c]"
"Leaver CS","2021","North West (England)","White","Greater Manchester","630","550","31320","26380"
"Leaver CS","2021","North West (England)","White","Lancashire","510","430","26980","22760"
"Leaver CS","2021","North West (England)","White","Merseyside","600","480","27370","24110"
"Leaver CS","2021","Northern Ireland","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Unknown","Northern Ireland","30","30","[c]","[c]"
"Leaver CS","2021","Northern Ireland","White","Northern Ireland","160","140","27250","21430"
"Leaver CS","2021","Overseas","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","Overseas","40","30","[c]","[c]"
"Leaver CS","2021","Overseas","White","Overseas","90","70","42660","38690"
"Leaver CS","2021","Scotland","Asian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Asian","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Asian","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Asian","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Asian","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Black","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Black","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Black","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Black","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Black","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Chinese","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Chinese","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Chinese","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Chinese","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Chinese","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Mixed","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Mixed","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Mixed","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Mixed","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Mixed","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Other ethnicity","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Other ethnicity","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Other ethnicity","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Other ethnicity","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Other ethnicity","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Undeclared","Eastern Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Scotland","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Undeclared","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Unknown","Eastern Scotland","350","320","33370","27870"
"Leaver CS","2021","Scotland","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Unknown","North Eastern Scotland","30","30","[c]","[c]"
"Leaver CS","2021","Scotland","Unknown","Southern Scotland","60","50","[c]","[c]"
"Leaver CS","2021","Scotland","Unknown","West Central Scotland","170","150","29080","25870"
"Leaver CS","2021","Scotland","White","Eastern Scotland","700","610","34970","29190"
"Leaver CS","2021","Scotland","White","Highlands and Islands","70","60","27380","25870"
"Leaver CS","2021","Scotland","White","North Eastern Scotland","110","100","36440","28950"
"Leaver CS","2021","Scotland","White","Southern Scotland","180","140","29260","26890"
"Leaver CS","2021","Scotland","White","West Central Scotland","490","420","30810","26890"
"Leaver CS","2021","South East (England)","Asian","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Asian","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Asian","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Asian","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Black","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Black","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Black","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Black","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Chinese","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Chinese","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Chinese","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Chinese","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Mixed","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Other ethnicity","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Hampshire and Isle of Wight","90","80","27030","23050"
"Leaver CS","2021","South East (England)","Undeclared","Kent","40","30","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","Berkshire, Buckinghamshire and Oxfordshire","190","180","28260","25100"
"Leaver CS","2021","South East (England)","Unknown","Hampshire and Isle of Wight","90","90","33380","27570"
"Leaver CS","2021","South East (England)","Unknown","Kent","110","100","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","Surrey, East and West Sussex","150","140","31320","24370"
"Leaver CS","2021","South East (England)","White","Berkshire, Buckinghamshire and Oxfordshire","460","420","32680","29290"
"Leaver CS","2021","South East (England)","White","Hampshire and Isle of Wight","640","560","29780","26890"
"Leaver CS","2021","South East (England)","White","Kent","390","340","27330","25110"
"Leaver CS","2021","South East (England)","White","Surrey, East and West Sussex","340","300","29100","26430"
"Leaver CS","2021","South West (England)","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Black","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
