"Status","Year","Region_ITL2","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Inner London - East","Undeclared","London","950","890","39850","33440"
"In post","2022","Inner London - East","Unknown","London","2580","2470","40640","35700"
"In post","2022","Inner London - East","White","London","8660","8320","47320","41380"
"In post","2022","Inner London - West","Asian","London","6360","6160","42570","38750"
"In post","2022","Inner London - West","Black","London","4350","4240","37850","34260"
"In post","2022","Inner London - West","Mixed","London","2130","2070","45060","40830"
"In post","2022","Inner London - West","Other ethnicity","London","670","650","43480","39600"
"In post","2022","Inner London - West","Undeclared","London","2070","2020","48000","44500"
"In post","2022","Inner London - West","Unknown","London","11130","10940","45990","40650"
"In post","2022","Inner London - West","White","London","34070","33060","50650","51250"
"In post","2022","Kent","Asian","South East (England)","190","180","29690","29290"
"In post","2022","Kent","Black","South East (England)","200","190","31290","29290"
"In post","2022","Kent","Mixed","South East (England)","140","130","30530","29290"
"In post","2022","Kent","Other ethnicity","South East (England)","30","30","[c]","[c]"
"In post","2022","Kent","Undeclared","South East (England)","490","450","30610","28920"
"In post","2022","Kent","Unknown","South East (England)","960","920","28310","26590"
"In post","2022","Kent","White","South East (England)","6760","6310","30150","28610"
"In post","2022","Lancashire","Asian","North West (England)","1030","930","26090","22080"
"In post","2022","Lancashire","Black","North West (England)","70","60","28690","27570"
"In post","2022","Lancashire","Mixed","North West (England)","140","130","28080","27080"
"In post","2022","Lancashire","Other ethnicity","North West (England)","30","30","[c]","[c]"
"In post","2022","Lancashire","Undeclared","North West (England)","530","480","30270","27570"
"In post","2022","Lancashire","Unknown","North West (England)","1500","1400","27830","25210"
"In post","2022","Lancashire","White","North West (England)","11470","10470","29680","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Asian","East Midlands (England)","1040","940","26130","24560"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Black","East Midlands (England)","190","170","27480","25410"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Mixed","East Midlands (England)","120","110","28700","25700"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Undeclared","East Midlands (England)","260","240","28380","27370"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Unknown","East Midlands (England)","710","660","25910","24090"
"In post","2022","Leicestershire, Rutland and Northamptonshire","White","East Midlands (England)","3940","3630","29220","27380"
"In post","2022","Lincolnshire","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Mixed","East Midlands (England)","40","40","[c]","[c]"
"In post","2022","Lincolnshire","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Undeclared","East Midlands (England)","130","130","31240","28410"
"In post","2022","Lincolnshire","Unknown","East Midlands (England)","170","160","27800","26130"
"In post","2022","Lincolnshire","White","East Midlands (England)","2610","2460","28710","26910"
"In post","2022","Merseyside","Asian","North West (England)","250","230","31800","26590"
"In post","2022","Merseyside","Black","North West (England)","160","150","29180","26700"
"In post","2022","Merseyside","Mixed","North West (England)","290","270","29700","25740"
"In post","2022","Merseyside","Other ethnicity","North West (England)","40","40","[c]","[c]"
"In post","2022","Merseyside","Undeclared","North West (England)","660","590","30660","27570"
"In post","2022","Merseyside","Unknown","North West (England)","2870","2690","27900","24880"
"In post","2022","Merseyside","White","North West (England)","16960","15610","29770","26820"
"In post","2022","North Eastern Scotland","Asian","Scotland","40","30","[c]","[c]"
"In post","2022","North Eastern Scotland","Black","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Mixed","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","North Eastern Scotland","Undeclared","Scotland","70","70","41790","35000"
"In post","2022","North Eastern Scotland","Unknown","Scotland","430","400","32930","29900"
"In post","2022","North Eastern Scotland","White","Scotland","1360","1270","37100","31540"
"In post","2022","North Yorkshire","Asian","Yorkshire and The Humber","80","70","32750","28920"
"In post","2022","North Yorkshire","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Mixed","Yorkshire and The Humber","50","40","[c]","[c]"
"In post","2022","North Yorkshire","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","North Yorkshire","Undeclared","Yorkshire and The Humber","200","190","33520","29990"
"In post","2022","North Yorkshire","Unknown","Yorkshire and The Humber","590","560","32320","27170"
"In post","2022","North Yorkshire","White","Yorkshire and The Humber","3700","3510","32930","29200"
"In post","2022","Northern Ireland","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Northern Ireland","Undeclared","Northern Ireland","90","90","31390","27620"
"In post","2022","Northern Ireland","Unknown","Northern Ireland","810","780","27760","24880"
"In post","2022","Northern Ireland","White","Northern Ireland","3310","3140","30020","26820"
"In post","2022","Northumberland, and Tyne and Wear","Asian","North East (England)","460","430","30040","26820"
"In post","2022","Northumberland, and Tyne and Wear","Black","North East (England)","130","120","28500","26820"
"In post","2022","Northumberland, and Tyne and Wear","Mixed","North East (England)","170","160","29890","27570"
"In post","2022","Northumberland, and Tyne and Wear","Other ethnicity","North East (England)","30","30","[c]","[c]"
"In post","2022","Northumberland, and Tyne and Wear","Undeclared","North East (England)","810","740","31500","27570"
"In post","2022","Northumberland, and Tyne and Wear","Unknown","North East (England)","3600","3310","28280","25480"
"In post","2022","Northumberland, and Tyne and Wear","White","North East (England)","18050","16280","30350","27570"
"In post","2022","Outer London - East and North East","Asian","London","830","750","29980","31060"
"In post","2022","Outer London - East and North East","Black","London","740","710","31430","31060"
"In post","2022","Outer London - East and North East","Mixed","London","110","110","30710","31060"
"In post","2022","Outer London - East and North East","Other ethnicity","London","70","60","31600","31060"
"In post","2022","Outer London - East and North East","Undeclared","London","220","200","31260","31060"
"In post","2022","Outer London - East and North East","Unknown","London","490","470","30590","31060"
"In post","2022","Outer London - East and North East","White","London","1610","1490","32590","31060"
"In post","2022","Outer London - South","Asian","London","1890","1770","35630","31060"
"In post","2022","Outer London - South","Black","London","1720","1650","33940","31060"
"In post","2022","Outer London - South","Mixed","London","410","390","37550","33900"
"In post","2022","Outer London - South","Other ethnicity","London","120","110","35620","31020"
"In post","2022","Outer London - South","Undeclared","London","620","590","39160","35200"
"In post","2022","Outer London - South","Unknown","London","1660","1610","38450","34260"
"In post","2022","Outer London - South","White","London","5390","5110","41920","37610"
"In post","2022","Outer London - West and North West","Asian","London","2620","2400","32010","30180"
"In post","2022","Outer London - West and North West","Black","London","890","840","31940","31060"
"In post","2022","Outer London - West and North West","Mixed","London","300","280","32360","31060"
"In post","2022","Outer London - West and North West","Other ethnicity","London","140","130","34260","31060"
"In post","2022","Outer London - West and North West","Undeclared","London","570","520","35560","31060"
"In post","2022","Outer London - West and North West","Unknown","London","910","880","31740","30200"
"In post","2022","Outer London - West and North West","White","London","3700","3460","35820","31900"
"In post","2022","Overseas","Asian","Overseas","170","170","45170","38600"
"In post","2022","Overseas","Black","Overseas","70","70","44130","38600"
"In post","2022","Overseas","Mixed","Overseas","120","120","49870","49030"
"In post","2022","Overseas","Other ethnicity","Overseas","40","40","[c]","[c]"
"In post","2022","Overseas","Undeclared","Overseas","240","240","47580","43020"
"In post","2022","Overseas","Unknown","Overseas","520","520","49310","47170"
"In post","2022","Overseas","White","Overseas","2530","2520","50050","49810"
"In post","2022","Shropshire and Staffordshire","Asian","West Midlands (England)","340","320","32950","27570"
"In post","2022","Shropshire and Staffordshire","Black","West Midlands (England)","130","130","29570","27570"
"In post","2022","Shropshire and Staffordshire","Mixed","West Midlands (England)","130","130","31830","27570"
"In post","2022","Shropshire and Staffordshire","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Shropshire and Staffordshire","Undeclared","West Midlands (England)","310","280","31660","27570"
"In post","2022","Shropshire and Staffordshire","Unknown","West Midlands (England)","900","840","30600","26610"
"In post","2022","Shropshire and Staffordshire","White","West Midlands (England)","7090","6590","31060","27570"
"In post","2022","South Yorkshire","Asian","Yorkshire and The Humber","480","450","29680","25260"
"In post","2022","South Yorkshire","Black","Yorkshire and The Humber","170","160","28920","26310"
"In post","2022","South Yorkshire","Mixed","Yorkshire and The Humber","160","140","31830","27570"
"In post","2022","South Yorkshire","Other ethnicity","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2022","South Yorkshire","Undeclared","Yorkshire and The Humber","410","380","32720","30450"
"In post","2022","South Yorkshire","Unknown","Yorkshire and The Humber","1010","960","32160","27120"
"In post","2022","South Yorkshire","White","Yorkshire and The Humber","8220","7490","32410","27570"
"In post","2022","Southern Scotland","Asian","Scotland","60","60","32440","27570"
"In post","2022","Southern Scotland","Black","Scotland","40","30","[c]","[c]"
"In post","2022","Southern Scotland","Mixed","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Undeclared","Scotland","150","140","30350","27570"
"In post","2022","Southern Scotland","Unknown","Scotland","1440","1330","28250","24400"
"In post","2022","Southern Scotland","White","Scotland","4520","4100","30810","27570"
"In post","2022","Surrey, East and West Sussex","Asian","South East (England)","370","340","30870","28350"
"In post","2022","Surrey, East and West Sussex","Black","South East (England)","240","220","31840","29290"
"In post","2022","Surrey, East and West Sussex","Mixed","South East (England)","230","210","30680","28140"
"In post","2022","Surrey, East and West Sussex","Other ethnicity","South East (England)","60","60","29480","27570"
"In post","2022","Surrey, East and West Sussex","Undeclared","South East (England)","450","410","32150","28350"
"In post","2022","Surrey, East and West Sussex","Unknown","South East (England)","920","850","30780","27570"
"In post","2022","Surrey, East and West Sussex","White","South East (England)","6500","5960","31720","27960"
"In post","2022","Tees Valley and Durham","Asian","North East (England)","130","120","28700","25590"
"In post","2022","Tees Valley and Durham","Black","North East (England)","40","30","[c]","[c]"
"In post","2022","Tees Valley and Durham","Mixed","North East (England)","90","80","29400","27570"
"In post","2022","Tees Valley and Durham","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Undeclared","North East (England)","260","230","30190","27570"
"In post","2022","Tees Valley and Durham","Unknown","North East (England)","1000","950","27020","24430"
"In post","2022","Tees Valley and Durham","White","North East (England)","8320","7560","29160","27130"
"In post","2022","Unknown","Asian","Unknown","170","150","29660","29290"
"In post","2022","Unknown","Black","Unknown","60","60","33750","31060"
"In post","2022","Unknown","Mixed","Unknown","30","30","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","40","40","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","2220","2200","37060","32700"
"In post","2022","Unknown","White","Unknown","780","750","34610","30260"
"In post","2022","West Central Scotland","Asian","Scotland","350","330","30560","27400"
"In post","2022","West Central Scotland","Black","Scotland","130","120","29190","26590"
"In post","2022","West Central Scotland","Mixed","Scotland","120","120","33260","27570"
"In post","2022","West Central Scotland","Other ethnicity","Scotland","50","40","[c]","[c]"
"In post","2022","West Central Scotland","Undeclared","Scotland","680","620","31980","27570"
"In post","2022","West Central Scotland","Unknown","Scotland","3690","3500","30880","27230"
"In post","2022","West Central Scotland","White","Scotland","14820","13760","32280","27570"
"In post","2022","West Midlands","Asian","West Midlands (England)","4320","4040","28590","27370"
"In post","2022","West Midlands","Black","West Midlands (England)","1220","1150","29030","27570"
"In post","2022","West Midlands","Mixed","West Midlands (England)","460","430","29540","27570"
"In post","2022","West Midlands","Other ethnicity","West Midlands (England)","140","130","31580","27280"
"In post","2022","West Midlands","Undeclared","West Midlands (England)","840","750","31180","27570"
"In post","2022","West Midlands","Unknown","West Midlands (England)","2830","2680","30140","26820"
"In post","2022","West Midlands","White","West Midlands (England)","10260","9460","33280","27570"
"In post","2022","West Wales and The Valleys","Asian","Wales","150","140","29180","26130"
"In post","2022","West Wales and The Valleys","Black","Wales","60","60","27310","27570"
"In post","2022","West Wales and The Valleys","Mixed","Wales","130","120","27290","26700"
"In post","2022","West Wales and The Valleys","Other ethnicity","Wales","40","30","[c]","[c]"
"In post","2022","West Wales and The Valleys","Undeclared","Wales","640","590","30740","27570"
"In post","2022","West Wales and The Valleys","Unknown","Wales","1670","1550","27260","21960"
"In post","2022","West Wales and The Valleys","White","Wales","14370","13010","29340","26780"
"In post","2022","West Yorkshire","Asian","Yorkshire and The Humber","2330","2160","28720","27570"
"In post","2022","West Yorkshire","Black","Yorkshire and The Humber","400","390","29800","27570"
"In post","2022","West Yorkshire","Mixed","Yorkshire and The Humber","310","290","32200","27570"
"In post","2022","West Yorkshire","Other ethnicity","Yorkshire and The Humber","60","60","35190","32000"
"In post","2022","West Yorkshire","Undeclared","Yorkshire and The Humber","670","610","31810","27570"
"In post","2022","West Yorkshire","Unknown","Yorkshire and The Humber","3400","3250","31380","26820"
"In post","2022","West Yorkshire","White","Yorkshire and The Humber","11980","11100","33970","30190"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Undeclared","East of England","30","30","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","East of England","110","100","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","White","East of England","270","240","30740","27570"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","South East (England)","190","180","28260","25100"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","White","South East (England)","460","420","32680","29290"
"Leaver CS","2021","Cheshire","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","North West (England)","50","50","[c]","[c]"
"Leaver CS","2021","Cheshire","White","North West (England)","140","110","25930","21330"
"Leaver CS","2021","Cornwall and Isles of Scilly","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","White","South West (England)","70","60","26050","21830"
"Leaver CS","2021","Cumbria","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Unknown","North West (England)","50","50","[c]","[c]"
"Leaver CS","2021","Cumbria","White","North West (England)","70","50","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Unknown","East Midlands (England)","160","140","25670","24130"
"Leaver CS","2021","Derbyshire and Nottinghamshire","White","East Midlands (England)","410","350","28050","25260"
"Leaver CS","2021","Devon","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Undeclared","South West (England)","40","40","[c]","[c]"
"Leaver CS","2021","Devon","Unknown","South West (England)","170","150","27050","21100"
"Leaver CS","2021","Devon","White","South West (England)","400","340","26260","21580"
"Leaver CS","2021","Dorset and Somerset","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Unknown","South West (England)","50","40","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","White","South West (England)","280","250","29600","27130"
"Leaver CS","2021","East Anglia","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Undeclared","East of England","70","50","31410","32820"
"Leaver CS","2021","East Anglia","Unknown","East of England","160","150","28680","27570"
"Leaver CS","2021","East Anglia","White","East of England","720","630","31240","26890"
"Leaver CS","2021","East Wales","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Chinese","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Undeclared","Wales","80","80","29740","23050"
"Leaver CS","2021","East Wales","Unknown","Wales","200","180","30810","26860"
"Leaver CS","2021","East Wales","White","Wales","880","750","33460","27460"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Yorkshire and The Humber","70","70","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","White","Yorkshire and The Humber","360","310","28370","26930"
"Leaver CS","2021","Eastern Scotland","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Undeclared","Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Unknown","Scotland","350","320","33370","27870"
"Leaver CS","2021","Eastern Scotland","White","Scotland","700","610","34970","29190"
"Leaver CS","2021","Essex","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Undeclared","East of England","40","40","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","East of England","60","50","[c]","[c]"
"Leaver CS","2021","Essex","White","East of England","210","190","30470","27240"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","South West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","South West (England)","80","70","36190","34660"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","South West (England)","220","210","33220","27570"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","White","South West (England)","1030","950","35020","31000"
"Leaver CS","2021","Greater Manchester","Asian","North West (England)","60","50","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Undeclared","North West (England)","40","40","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Unknown","North West (England)","190","180","27280","25000"
"Leaver CS","2021","Greater Manchester","White","North West (England)","630","550","31320","26380"
"Leaver CS","2021","Hampshire and Isle of Wight","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Undeclared","South East (England)","90","80","27030","23050"
"Leaver CS","2021","Hampshire and Isle of Wight","Unknown","South East (England)","90","90","33380","27570"
"Leaver CS","2021","Hampshire and Isle of Wight","White","South East (England)","640","560","29780","26890"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","West Midlands (England)","60","60","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","White","West Midlands (England)","190","160","25210","26000"
"Leaver CS","2021","Highlands and Islands","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","White","Scotland","70","60","27380","25870"
"Leaver CS","2021","Inner London - East","Asian","London","120","110","36150","32030"
"Leaver CS","2021","Inner London - East","Black","London","100","90","30710","26410"
"Leaver CS","2021","Inner London - East","Chinese","London","[c]","[c]","[c]","[c]"
