"Status","Year","Parent_department","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","HM Revenue and Customs","Female","Scotland","4260","3720","28700","26590"
"In post","2022","HM Revenue and Customs","Female","South East (England)","1260","1090","31360","28920"
"In post","2022","HM Revenue and Customs","Female","South West (England)","990","910","34140","33080"
"In post","2022","HM Revenue and Customs","Female","Wales","2330","2100","30040","26820"
"In post","2022","HM Revenue and Customs","Female","West Midlands (England)","2420","2220","33140","33080"
"In post","2022","HM Revenue and Customs","Female","Yorkshire and The Humber","2770","2480","31210","26820"
"In post","2022","HM Revenue and Customs","Male","East Midlands (England)","2130","2070","34260","33080"
"In post","2022","HM Revenue and Customs","Male","East of England","700","670","35460","33370"
"In post","2022","HM Revenue and Customs","Male","London","4920","4790","46270","40910"
"In post","2022","HM Revenue and Customs","Male","North East (England)","4930","4720","31510","26820"
"In post","2022","HM Revenue and Customs","Male","North West (England)","6950","6730","32750","28920"
"In post","2022","HM Revenue and Customs","Male","Northern Ireland","1160","1130","31090","26820"
"In post","2022","HM Revenue and Customs","Male","Scotland","3530","3370","30400","26820"
"In post","2022","HM Revenue and Customs","Male","South East (England)","1160","1090","33600","33080"
"In post","2022","HM Revenue and Customs","Male","South West (England)","1070","1030","36650","33370"
"In post","2022","HM Revenue and Customs","Male","Wales","2330","2260","31180","26820"
"In post","2022","HM Revenue and Customs","Male","West Midlands (England)","2350","2280","35550","33370"
"In post","2022","HM Revenue and Customs","Male","Yorkshire and The Humber","2810","2720","32620","27130"
"In post","2022","HM Treasury","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Female","East of England","50","40","[c]","[c]"
"In post","2022","HM Treasury","Female","London","1100","1050","47450","44900"
"In post","2022","HM Treasury","Female","North East (England)","70","70","43060","36500"
"In post","2022","HM Treasury","Female","North West (England)","30","30","[c]","[c]"
"In post","2022","HM Treasury","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Female","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Female","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Female","Yorkshire and The Humber","40","30","[c]","[c]"
"In post","2022","HM Treasury","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Male","London","1220","1210","51000","52500"
"In post","2022","HM Treasury","Male","North East (England)","60","60","42940","43870"
"In post","2022","HM Treasury","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Male","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Male","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2022","Home Office","Female","East Midlands (England)","130","120","28620","26160"
"In post","2022","Home Office","Female","East of England","880","780","26500","24890"
"In post","2022","Home Office","Female","London","7260","6760","39290","35050"
"In post","2022","Home Office","Female","North East (England)","780","670","25690","24880"
"In post","2022","Home Office","Female","North West (England)","4010","3640","27420","24890"
"In post","2022","Home Office","Female","Northern Ireland","280","250","26380","24890"
"In post","2022","Home Office","Female","Overseas","130","120","31050","27370"
"In post","2022","Home Office","Female","Scotland","610","560","27300","24890"
"In post","2022","Home Office","Female","South East (England)","1610","1430","27740","25970"
"In post","2022","Home Office","Female","South West (England)","180","160","28590","25310"
"In post","2022","Home Office","Female","Wales","390","350","28270","25180"
"In post","2022","Home Office","Female","West Midlands (England)","640","580","28610","25310"
"In post","2022","Home Office","Female","Yorkshire and The Humber","1980","1780","28310","25040"
"In post","2022","Home Office","Male","East Midlands (England)","140","130","29680","26870"
"In post","2022","Home Office","Male","East of England","1050","970","28150","25580"
"In post","2022","Home Office","Male","London","6260","6110","41490","35200"
"In post","2022","Home Office","Male","North East (England)","590","560","26840","24880"
"In post","2022","Home Office","Male","North West (England)","3240","3160","29170","25040"
"In post","2022","Home Office","Male","Northern Ireland","280","270","26320","24880"
"In post","2022","Home Office","Male","Overseas","180","180","30120","27370"
"In post","2022","Home Office","Male","Scotland","560","530","28260","25040"
"In post","2022","Home Office","Male","South East (England)","2420","2280","28440","26410"
"In post","2022","Home Office","Male","South West (England)","270","250","30800","27370"
"In post","2022","Home Office","Male","Wales","320","300","29720","25360"
"In post","2022","Home Office","Male","West Midlands (England)","510","490","29100","25490"
"In post","2022","Home Office","Male","Yorkshire and The Humber","1850","1800","29300","25040"
"In post","2022","Ministry of Defence","Female","East Midlands (England)","860","810","27620","21830"
"In post","2022","Ministry of Defence","Female","East of England","1670","1600","30460","26670"
"In post","2022","Ministry of Defence","Female","London","1650","1590","41990","37640"
"In post","2022","Ministry of Defence","Female","North East (England)","100","90","24220","21830"
"In post","2022","Ministry of Defence","Female","North West (England)","920","830","27980","26350"
"In post","2022","Ministry of Defence","Female","Northern Ireland","260","250","26510","22580"
"In post","2022","Ministry of Defence","Female","Overseas","340","340","41480","40120"
"In post","2022","Ministry of Defence","Female","Scotland","1420","1340","28040","22330"
"In post","2022","Ministry of Defence","Female","South East (England)","4410","4170","32900","31020"
"In post","2022","Ministry of Defence","Female","South West (England)","8840","8270","34640","33000"
"In post","2022","Ministry of Defence","Female","Unknown","280","270","33530","32700"
"In post","2022","Ministry of Defence","Female","Wales","350","330","26400","22330"
"In post","2022","Ministry of Defence","Female","West Midlands (England)","1210","1150","30800","26670"
"In post","2022","Ministry of Defence","Female","Yorkshire and The Humber","720","680","28130","22330"
"In post","2022","Ministry of Defence","Male","East Midlands (England)","910","900","30120","26670"
"In post","2022","Ministry of Defence","Male","East of England","2090","2060","33800","33000"
"In post","2022","Ministry of Defence","Male","London","2410","2380","42360","39420"
"In post","2022","Ministry of Defence","Male","North East (England)","130","120","25950","21170"
"In post","2022","Ministry of Defence","Male","North West (England)","960","940","31500","26670"
"In post","2022","Ministry of Defence","Male","Northern Ireland","630","620","23780","20560"
"In post","2022","Ministry of Defence","Male","Overseas","450","450","42850","40580"
"In post","2022","Ministry of Defence","Male","Scotland","2690","2620","31000","26670"
"In post","2022","Ministry of Defence","Male","South East (England)","5690","5590","36050","33300"
"In post","2022","Ministry of Defence","Male","South West (England)","13660","13410","38380","36810"
"In post","2022","Ministry of Defence","Male","Unknown","1710","1710","37670","33650"
"In post","2022","Ministry of Defence","Male","Wales","810","790","27770","26670"
"In post","2022","Ministry of Defence","Male","West Midlands (England)","1380","1370","30920","29200"
"In post","2022","Ministry of Defence","Male","Yorkshire and The Humber","1280","1250","28790","26670"
"In post","2022","Ministry of Justice","Female","East Midlands (England)","4480","4070","27500","24800"
"In post","2022","Ministry of Justice","Female","East of England","3900","3570","28190","25700"
"In post","2022","Ministry of Justice","Female","London","9100","8650","36120","32890"
"In post","2022","Ministry of Justice","Female","North East (England)","2790","2550","28320","25210"
"In post","2022","Ministry of Justice","Female","North West (England)","6510","5990","28130","25120"
"In post","2022","Ministry of Justice","Female","Scotland","350","320","27070","25120"
"In post","2022","Ministry of Justice","Female","South East (England)","5640","5180","29230","27380"
"In post","2022","Ministry of Justice","Female","South West (England)","3180","2870","28000","24800"
"In post","2022","Ministry of Justice","Female","Unknown","70","60","27790","23720"
"In post","2022","Ministry of Justice","Female","Wales","2650","2470","28170","24810"
"In post","2022","Ministry of Justice","Female","West Midlands (England)","5730","5250","27260","24290"
"In post","2022","Ministry of Justice","Female","Yorkshire and The Humber","5190","4720","28770","25700"
"In post","2022","Ministry of Justice","Male","East Midlands (England)","3360","3220","29110","26890"
"In post","2022","Ministry of Justice","Male","East of England","3290","3170","30390","29840"
"In post","2022","Ministry of Justice","Male","London","6450","6310","38520","34260"
"In post","2022","Ministry of Justice","Male","North East (England)","2200","2070","30160","28550"
"In post","2022","Ministry of Justice","Male","North West (England)","4460","4200","29960","27380"
"In post","2022","Ministry of Justice","Male","Scotland","270","260","28790","25120"
"In post","2022","Ministry of Justice","Male","South East (England)","4740","4570","31470","30890"
"In post","2022","Ministry of Justice","Male","South West (England)","2570","2450","29660","27470"
"In post","2022","Ministry of Justice","Male","Unknown","50","40","[c]","[c]"
"In post","2022","Ministry of Justice","Male","Wales","1760","1680","29970","27380"
"In post","2022","Ministry of Justice","Male","West Midlands (England)","4080","3910","29230","26380"
"In post","2022","Ministry of Justice","Male","Yorkshire and The Humber","4090","3890","30520","28200"
"In post","2022","National Crime Agency","Female","East Midlands (England)","80","70","35940","36410"
"In post","2022","National Crime Agency","Female","East of England","90","80","36580","36410"
"In post","2022","National Crime Agency","Female","London","740","710","42700","40170"
"In post","2022","National Crime Agency","Female","North East (England)","40","40","[c]","[c]"
"In post","2022","National Crime Agency","Female","North West (England)","640","620","35860","34140"
"In post","2022","National Crime Agency","Female","Northern Ireland","60","60","38670","36740"
"In post","2022","National Crime Agency","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Female","South East (England)","180","170","38420","37560"
"In post","2022","National Crime Agency","Female","South West (England)","250","230","34760","34140"
"In post","2022","National Crime Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Female","West Midlands (England)","220","210","35740","36200"
"In post","2022","National Crime Agency","Female","Yorkshire and The Humber","120","120","36090","36410"
"In post","2022","National Crime Agency","Male","East Midlands (England)","110","110","40230","38540"
"In post","2022","National Crime Agency","Male","East of England","90","80","40290","39840"
"In post","2022","National Crime Agency","Male","London","880","870","46380","43630"
"In post","2022","National Crime Agency","Male","North East (England)","70","70","39830","36690"
"In post","2022","National Crime Agency","Male","North West (England)","670","670","38460","36740"
"In post","2022","National Crime Agency","Male","Northern Ireland","60","60","41420","39710"
"In post","2022","National Crime Agency","Male","Overseas","110","110","63790","61330"
"In post","2022","National Crime Agency","Male","Scotland","40","40","[c]","[c]"
"In post","2022","National Crime Agency","Male","South East (England)","290","280","41670","40110"
"In post","2022","National Crime Agency","Male","South West (England)","220","220","39740","36740"
"In post","2022","National Crime Agency","Male","Unknown","40","40","[c]","[c]"
"In post","2022","National Crime Agency","Male","Wales","40","40","[c]","[c]"
"In post","2022","National Crime Agency","Male","West Midlands (England)","290","280","40190","37750"
"In post","2022","National Crime Agency","Male","Yorkshire and The Humber","150","150","40070","36740"
"In post","2022","Northern Ireland Office","Female","London","50","50","[c]","[c]"
"In post","2022","Northern Ireland Office","Female","Northern Ireland","50","50","39790","36720"
"In post","2022","Northern Ireland Office","Male","London","40","40","[c]","[c]"
"In post","2022","Northern Ireland Office","Male","Northern Ireland","40","40","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","East Midlands (England)","150","140","44770","46360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","East of England","70","70","57440","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","London","180","170","51560","48860"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","North East (England)","40","40","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","North West (England)","300","290","41640","39460"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","South East (England)","100","90","60630","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","South West (England)","200","190","45880","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","West Midlands (England)","100","100","52120","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","Yorkshire and The Humber","80","80","61980","64500"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","East Midlands (England)","60","60","53620","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","East of England","30","30","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","London","100","100","52250","42850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","North West (England)","180","180","40250","32010"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","South East (England)","40","40","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","South West (England)","110","110","48060","39850"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","West Midlands (England)","50","50","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Female","London","340","330","46910","40810"
"In post","2022","Office of Gas and Electricity Markets","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Female","Scotland","280","270","36210","31720"
"In post","2022","Office of Gas and Electricity Markets","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Male","London","400","400","50040","46160"
"In post","2022","Office of Gas and Electricity Markets","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Male","Scotland","310","300","36330","30950"
"In post","2022","Office of Gas and Electricity Markets","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Female","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Female","West Midlands (England)","180","170","42540","38630"
"In post","2022","Office of Qualifications and Examinations Regulation","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Male","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","Male","West Midlands (England)","110","110","47190","46660"
"In post","2022","Office of Rail and Road","Female","London","90","90","51930","55000"
"In post","2022","Office of Rail and Road","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Female","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Male","London","120","110","58900","55430"
"In post","2022","Office of Rail and Road","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Office of Rail and Road","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Female","Scotland","50","50","47770","49860"
"In post","2022","Office of the Secretary of State for Scotland","Male","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Scotland","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Male","London","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Female","Scotland","13570","12720","36890","31540"
"In post","2022","Scottish Government","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Male","London","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Male","Scotland","11720","11330","37790","35000"
"In post","2022","Scottish Government","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Female","London","300","290","35390","33910"
"In post","2022","The National Archives","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Male","London","270","260","36030","32070"
"In post","2022","The National Archives","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Female","London","210","200","48460","41950"
"In post","2022","UK Export Finance","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Female","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Female","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Male","London","260","260","56860","52500"
"In post","2022","UK Export Finance","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Male","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Female","London","190","180","43980","39840"
"In post","2022","UK Statistics Authority","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Female","South East (England)","1440","1160","29560","24250"
"In post","2022","UK Statistics Authority","Female","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Female","Wales","1720","1590","34080","30710"
"In post","2022","UK Statistics Authority","Male","London","150","150","47290","41340"
"In post","2022","UK Statistics Authority","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Male","South East (England)","1050","880","30070","23880"
"In post","2022","UK Statistics Authority","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Male","Wales","1290","1270","38000","36840"
"In post","2022","UK Statistics Authority","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","Male","London","[c]","[c]","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Female","London","40","40","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Female","West Midlands (England)","100","90","47990","40800"
"In post","2022","Water Services Regulation Authority","Male","London","40","40","[c]","[c]"
"In post","2022","Water Services Regulation Authority","Male","West Midlands (England)","80","80","51760","50220"
"In post","2022","Welsh Government","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Female","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Female","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Female","Wales","3520","3260","40720","38160"
"In post","2022","Welsh Government","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Male","London","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Male","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Male","Wales","2400","2340","43610","38160"
"In post","2022","Welsh Government","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Female","London","120","110","51280","51250"
"Leaver CS","2021","Attorney General's Departments","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Male","London","80","80","51640","51250"
"Leaver CS","2021","Attorney General's Departments","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Female","London","100","90","45200","38640"
"Leaver CS","2021","Cabinet Office","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Female","Unknown","60","50","47040","32000"
"Leaver CS","2021","Cabinet Office","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Male","London","100","100","53290","54700"
"Leaver CS","2021","Cabinet Office","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Male","Unknown","60","60","61380","52180"
"Leaver CS","2021","Cabinet Office","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Female","North East (England)","[c]","[c]","[c]","[c]"
