"Status","Year","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Knowledge and Information Management","Wales","170","160","34950","30980"
"In post","2022","Knowledge and Information Management","West Midlands (England)","120","120","27030","25120"
"In post","2022","Knowledge and Information Management","Yorkshire and The Humber","150","140","34630","31990"
"In post","2022","Legal","East Midlands (England)","560","520","43370","44410"
"In post","2022","Legal","East of England","670","610","41190","36980"
"In post","2022","Legal","London","4920","4630","55210","53050"
"In post","2022","Legal","North East (England)","460","440","41960","40180"
"In post","2022","Legal","North West (England)","1300","1220","43520","40800"
"In post","2022","Legal","Northern Ireland","170","160","31800","28920"
"In post","2022","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Scotland","1030","970","49200","46100"
"In post","2022","Legal","South East (England)","780","710","46990","47100"
"In post","2022","Legal","South West (England)","580","540","44860","44780"
"In post","2022","Legal","Wales","730","670","46700","48080"
"In post","2022","Legal","West Midlands (England)","680","640","45550","48080"
"In post","2022","Legal","Yorkshire and The Humber","800","750","45510","48080"
"In post","2022","Medicine","East Midlands (England)","190","170","46240","39030"
"In post","2022","Medicine","East of England","170","150","58590","43750"
"In post","2022","Medicine","London","380","340","75180","69790"
"In post","2022","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Medicine","North West (England)","90","80","74000","74070"
"In post","2022","Medicine","Northern Ireland","40","30","[c]","[c]"
"In post","2022","Medicine","Overseas","60","60","56210","53480"
"In post","2022","Medicine","Scotland","110","100","48640","39030"
"In post","2022","Medicine","South East (England)","400","340","52820","40000"
"In post","2022","Medicine","South West (England)","410","350","46810","39030"
"In post","2022","Medicine","Unknown","40","30","[c]","[c]"
"In post","2022","Medicine","Wales","300","270","51360","46650"
"In post","2022","Medicine","West Midlands (England)","150","130","56690","42580"
"In post","2022","Medicine","Yorkshire and The Humber","160","150","51650","39030"
"In post","2022","Operational Delivery","East Midlands (England)","14750","13540","27700","26820"
"In post","2022","Operational Delivery","East of England","14380","13220","28720","27570"
"In post","2022","Operational Delivery","London","33800","31960","34760","31060"
"In post","2022","Operational Delivery","North East (England)","21270","18860","26290","24250"
"In post","2022","Operational Delivery","North West (England)","41780","38210","27160","25700"
"In post","2022","Operational Delivery","Northern Ireland","1790","1660","27700","25310"
"In post","2022","Operational Delivery","Overseas","300","290","46520","45420"
"In post","2022","Operational Delivery","Scotland","21920","19890","27950","26820"
"In post","2022","Operational Delivery","South East (England)","23830","21740","28900","27570"
"In post","2022","Operational Delivery","South West (England)","15460","14040","28620","27470"
"In post","2022","Operational Delivery","Unknown","550","510","29810","27570"
"In post","2022","Operational Delivery","Wales","21800","19780","27100","24730"
"In post","2022","Operational Delivery","West Midlands (England)","21030","19290","27840","26780"
"In post","2022","Operational Delivery","Yorkshire and The Humber","22350","20400","28190","27120"
"In post","2022","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","London","360","350","50440","48360"
"In post","2022","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","North West (England)","90","90","44380","40520"
"In post","2022","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","South East (England)","440","420","43500","47010"
"In post","2022","Operational Research","South West (England)","110","100","42720","42000"
"In post","2022","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","West Midlands (England)","30","30","[c]","[c]"
"In post","2022","Operational Research","Yorkshire and The Humber","50","50","39160","36050"
"In post","2022","Other","East Midlands (England)","1300","1210","24920","21260"
"In post","2022","Other","East of England","1540","1470","25730","23230"
"In post","2022","Other","London","4360","4220","40630","31880"
"In post","2022","Other","North East (England)","1070","960","25190","21260"
"In post","2022","Other","North West (England)","2230","2070","27130","26940"
"In post","2022","Other","Northern Ireland","340","320","24920","22130"
"In post","2022","Other","Overseas","560","550","48940","46600"
"In post","2022","Other","Scotland","2890","2730","29130","26900"
"In post","2022","Other","South East (England)","3120","2980","27860","26350"
"In post","2022","Other","South West (England)","5200","4930","30890","27340"
"In post","2022","Other","Unknown","1940","1930","36690","33430"
"In post","2022","Other","Wales","1640","1550","33140","27570"
"In post","2022","Other","West Midlands (England)","2010","1870","25830","22330"
"In post","2022","Other","Yorkshire and The Humber","2200","2030","26160","22810"
"In post","2022","Planning","London","90","90","47000","42980"
"In post","2022","Planning","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning","South West (England)","40","40","[c]","[c]"
"In post","2022","Planning","Wales","70","70","43540","38160"
"In post","2022","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","East Midlands (England)","50","40","[c]","[c]"
"In post","2022","Planning Inspectors","East of England","30","30","[c]","[c]"
"In post","2022","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","North East (England)","40","40","[c]","[c]"
"In post","2022","Planning Inspectors","North West (England)","40","40","[c]","[c]"
"In post","2022","Planning Inspectors","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","South East (England)","40","40","[c]","[c]"
"In post","2022","Planning Inspectors","South West (England)","60","50","57230","58810"
"In post","2022","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","West Midlands (England)","30","30","[c]","[c]"
"In post","2022","Planning Inspectors","Yorkshire and The Humber","40","30","[c]","[c]"
"In post","2022","Policy","East Midlands (England)","320","300","40070","36500"
"In post","2022","Policy","East of England","270","260","43400","40520"
"In post","2022","Policy","London","21270","20730","49680","51730"
"In post","2022","Policy","North East (England)","640","610","40920","36780"
"In post","2022","Policy","North West (England)","1490","1450","41300","36740"
"In post","2022","Policy","Northern Ireland","100","100","40560","37350"
"In post","2022","Policy","Overseas","1700","1690","52460","53470"
"In post","2022","Policy","Scotland","410","390","42590","39290"
"In post","2022","Policy","South East (England)","520","500","39990","37870"
"In post","2022","Policy","South West (England)","1100","1050","41180","36970"
"In post","2022","Policy","Unknown","40","40","[c]","[c]"
"In post","2022","Policy","Wales","2110","2010","42330","38160"
"In post","2022","Policy","West Midlands (England)","940","910","40210","36500"
"In post","2022","Policy","Yorkshire and The Humber","2060","1970","41650","36960"
"In post","2022","Project Delivery","East Midlands (England)","300","290","42110","40180"
"In post","2022","Project Delivery","East of England","490","470","40890","39030"
"In post","2022","Project Delivery","London","3640","3530","49980","44500"
"In post","2022","Project Delivery","North East (England)","1040","980","42550","40520"
"In post","2022","Project Delivery","North West (England)","1760","1680","40760","37920"
"In post","2022","Project Delivery","Northern Ireland","60","60","45520","40520"
"In post","2022","Project Delivery","Overseas","130","130","50230","51500"
"In post","2022","Project Delivery","Scotland","620","600","42850","40180"
"In post","2022","Project Delivery","South East (England)","1440","1370","39770","38110"
"In post","2022","Project Delivery","South West (England)","4300","4160","41730","40000"
"In post","2022","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Wales","650","620","42250","38160"
"In post","2022","Project Delivery","West Midlands (England)","690","660","41420","40180"
"In post","2022","Project Delivery","Yorkshire and The Humber","750","700","41050","37450"
"In post","2022","Property","East Midlands (England)","490","470","36070","33300"
"In post","2022","Property","East of England","560","540","34520","33060"
"In post","2022","Property","London","1280","1230","45090","40650"
"In post","2022","Property","North East (England)","420","400","35840","32030"
"In post","2022","Property","North West (England)","640","620","37680","33370"
"In post","2022","Property","Northern Ireland","80","80","29630","27680"
"In post","2022","Property","Overseas","180","180","39380","38080"
"In post","2022","Property","Scotland","330","320","34170","33300"
"In post","2022","Property","South East (England)","950","910","37180","33370"
"In post","2022","Property","South West (England)","840","810","36620","33300"
"In post","2022","Property","Unknown","40","40","[c]","[c]"
"In post","2022","Property","Wales","460","430","35870","32890"
"In post","2022","Property","West Midlands (England)","590","560","36710","33300"
"In post","2022","Property","Yorkshire and The Humber","730","690","38140","34000"
"In post","2022","Psychology","East Midlands (England)","200","190","34460","30450"
"In post","2022","Psychology","East of England","180","170","35730","30450"
"In post","2022","Psychology","London","90","80","40310","33120"
"In post","2022","Psychology","North East (England)","100","90","38180","32760"
"In post","2022","Psychology","North West (England)","180","170","35170","31180"
"In post","2022","Psychology","Scotland","80","70","37770","35000"
"In post","2022","Psychology","South East (England)","210","200","36570","31180"
"In post","2022","Psychology","South West (England)","110","110","37040","31180"
"In post","2022","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Wales","60","50","34790","30450"
"In post","2022","Psychology","West Midlands (England)","150","140","32880","29060"
"In post","2022","Psychology","Yorkshire and The Humber","180","170","34650","30450"
"In post","2022","Science and Engineering","East Midlands (England)","570","530","39300","37400"
"In post","2022","Science and Engineering","East of England","910","870","37740","34830"
"In post","2022","Science and Engineering","London","1130","1090","46880","42470"
"In post","2022","Science and Engineering","North East (England)","70","60","34970","28590"
"In post","2022","Science and Engineering","North West (England)","440","420","36230","33630"
"In post","2022","Science and Engineering","Northern Ireland","50","50","[c]","[c]"
"In post","2022","Science and Engineering","Overseas","140","140","42290","40580"
"In post","2022","Science and Engineering","Scotland","450","440","37420","33880"
"In post","2022","Science and Engineering","South East (England)","2030","1940","38750","38070"
"In post","2022","Science and Engineering","South West (England)","6650","6440","39090","38070"
"In post","2022","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","Wales","760","720","40420","37910"
"In post","2022","Science and Engineering","West Midlands (England)","330","320","34750","32730"
"In post","2022","Science and Engineering","Yorkshire and The Humber","420","400","33620","30350"
"In post","2022","Security","East Midlands (England)","180","180","30180","26750"
"In post","2022","Security","East of England","620","610","33880","33000"
"In post","2022","Security","London","1430","1400","39930","37320"
"In post","2022","Security","North East (England)","180","180","36370","33370"
"In post","2022","Security","North West (England)","460","440","32890","31650"
"In post","2022","Security","Northern Ireland","400","400","21940","20560"
"In post","2022","Security","Overseas","90","90","36210","34220"
"In post","2022","Security","Scotland","1400","1350","30650","26750"
"In post","2022","Security","South East (England)","1850","1810","31990","28990"
"In post","2022","Security","South West (England)","1270","1240","29090","25100"
"In post","2022","Security","Unknown","70","60","28790","27370"
"In post","2022","Security","Wales","320","310","27700","24720"
"In post","2022","Security","West Midlands (England)","400","400","31730","28890"
"In post","2022","Security","Yorkshire and The Humber","630","610","34510","35310"
"In post","2022","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","London","510","500","47130","42940"
"In post","2022","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","North West (England)","50","50","42520","40520"
"In post","2022","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","South East (England)","230","220","39160","38340"
"In post","2022","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Wales","440","420","39780","38340"
"In post","2022","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Social Research","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2022","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","East of England","40","30","[c]","[c]"
"In post","2022","Statistics","London","1020","990","46770","43260"
"In post","2022","Statistics","North East (England)","110","100","42730","37210"
"In post","2022","Statistics","North West (England)","160","150","39930","33750"
"In post","2022","Statistics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Scotland","60","60","43680","42970"
"In post","2022","Statistics","South East (England)","200","190","40840","38340"
"In post","2022","Statistics","South West (England)","180","170","40290","36460"
"In post","2022","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Statistics","Wales","450","440","41840","38340"
"In post","2022","Statistics","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","Statistics","Yorkshire and The Humber","130","120","42450","36820"
"In post","2022","Tax","East Midlands (England)","1570","1500","34820","33370"
"In post","2022","Tax","East of England","190","170","36130","33370"
"In post","2022","Tax","London","2520","2400","44580","38050"
"In post","2022","Tax","North East (England)","2340","2230","31390","26820"
"In post","2022","Tax","North West (England)","3830","3650","33320","33080"
"In post","2022","Tax","Northern Ireland","850","810","33560","33080"
"In post","2022","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Scotland","2170","2040","33450","33080"
"In post","2022","Tax","South East (England)","550","490","35580","33370"
"In post","2022","Tax","South West (England)","570","540","42650","40180"
"In post","2022","Tax","Wales","1760","1690","32650","33080"
"In post","2022","Tax","West Midlands (England)","1510","1430","36000","33370"
"In post","2022","Tax","Yorkshire and The Humber","1750","1670","33290","33080"
"In post","2022","Unknown","East Midlands (England)","420","400","37660","33080"
"In post","2022","Unknown","East of England","160","150","43670","33860"
"In post","2022","Unknown","London","8490","8360","49750","43430"
"In post","2022","Unknown","North East (England)","1120","1060","30410","26590"
"In post","2022","Unknown","North West (England)","1770","1720","36480","33080"
"In post","2022","Unknown","Northern Ireland","150","140","30410","26820"
"In post","2022","Unknown","Overseas","40","30","[c]","[c]"
"In post","2022","Unknown","Scotland","16000","15370","39960","34600"
"In post","2022","Unknown","South East (England)","560","540","44750","33370"
"In post","2022","Unknown","South West (England)","440","430","46190","33370"
"In post","2022","Unknown","Unknown","500","490","37740","32000"
"In post","2022","Unknown","Wales","490","470","33990","28880"
"In post","2022","Unknown","West Midlands (England)","670","660","39140","33080"
"In post","2022","Unknown","Yorkshire and The Humber","1460","1410","36620","33000"
"In post","2022","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","North West (England)","30","30","[c]","[c]"
"In post","2022","Veterinarian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Scotland","40","40","[c]","[c]"
"In post","2022","Veterinarian","South East (England)","50","50","49980","52290"
"In post","2022","Veterinarian","South West (England)","100","100","41090","37910"
"In post","2022","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Wales","50","50","46170","38390"
"In post","2022","Veterinarian","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","Veterinarian","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2021","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","60","60","36030","31680"
"Leaver CS","2021","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","London","130","130","40940","37370"
"Leaver CS","2021","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","London","140","140","47900","46000"
"Leaver CS","2021","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","South East (England)","30","30","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","South West (England)","80","70","36780","33290"
"Leaver CS","2021","Digital, Data and Technology","Wales","80","80","40850","36700"
"Leaver CS","2021","Digital, Data and Technology","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","London","70","70","[c]","[c]"
"Leaver CS","2021","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","London","80","80","49340","47280"
"Leaver CS","2021","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","30","30","[c]","[c]"
"Leaver CS","2021","Finance","South West (England)","50","50","39100","33660"
"Leaver CS","2021","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","110","100","47240","40890"
"Leaver CS","2021","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","London","30","30","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","London","40","40","[c]","[c]"
"Leaver CS","2021","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","London","50","40","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","170","150","56910","55000"
"Leaver CS","2021","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","South East (England)","40","30","[c]","[c]"
"Leaver CS","2021","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2021","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","South East (England)","60","50","42560","34570"
"Leaver CS","2021","Medicine","South West (England)","40","30","[c]","[c]"
"Leaver CS","2021","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","East Midlands (England)","620","560","23050","20420"
"Leaver CS","2021","Operational Delivery","East of England","660","600","27890","22570"
"Leaver CS","2021","Operational Delivery","London","1260","1170","34210","28670"
"Leaver CS","2021","Operational Delivery","North East (England)","360","310","24250","21430"
"Leaver CS","2021","Operational Delivery","North West (England)","940","810","26540","22120"
"Leaver CS","2021","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Scotland","490","430","29360","25870"
"Leaver CS","2021","Operational Delivery","South East (England)","1040","930","25490","22400"
"Leaver CS","2021","Operational Delivery","South West (England)","640","580","29180","25000"
