"Status","Year","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","Female","50","50","39970","40180"
"In post","2022","Communications","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","Female","160","150","39650","38160"
"In post","2022","Communications","East Wales","Male","110","110","40330","38160"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Female","110","100","35920","33660"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Male","90","80","37510","35700"
"In post","2022","Communications","Greater Manchester","Female","60","60","35290","32010"
"In post","2022","Communications","Greater Manchester","Male","40","40","[c]","[c]"
"In post","2022","Communications","Hampshire and Isle of Wight","Female","100","90","34750","33000"
"In post","2022","Communications","Hampshire and Isle of Wight","Male","70","70","33090","31860"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Inner London - East","Female","150","140","45050","40450"
"In post","2022","Communications","Inner London - East","Male","100","90","50630","44310"
"In post","2022","Communications","Inner London - West","Female","1130","1100","46670","43750"
"In post","2022","Communications","Inner London - West","Male","750","750","47510","43300"
"In post","2022","Communications","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Merseyside","Female","50","50","[c]","[c]"
"In post","2022","Communications","Merseyside","Male","30","30","[c]","[c]"
"In post","2022","Communications","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Female","40","40","[c]","[c]"
"In post","2022","Communications","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Shropshire and Staffordshire","Female","30","30","[c]","[c]"
"In post","2022","Communications","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands","Female","60","60","42890","39670"
"In post","2022","Communications","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Wales and The Valleys","Female","70","60","32090","30450"
"In post","2022","Communications","West Wales and The Valleys","Male","40","40","[c]","[c]"
"In post","2022","Communications","West Yorkshire","Female","60","60","47270","49530"
"In post","2022","Communications","West Yorkshire","Male","30","30","[c]","[c]"
"In post","2022","Corporate Finance","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Bedfordshire and Hertfordshire","Female","60","50","29110","29290"
"In post","2022","Counter Fraud","Bedfordshire and Hertfordshire","Male","50","50","32920","30030"
"In post","2022","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Female","70","60","27970","29090"
"In post","2022","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Cornwall and Isles of Scilly","Female","40","30","[c]","[c]"
"In post","2022","Counter Fraud","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Derbyshire and Nottinghamshire","Female","120","90","27280","27570"
"In post","2022","Counter Fraud","Derbyshire and Nottinghamshire","Male","100","90","29440","27570"
"In post","2022","Counter Fraud","Devon","Female","50","50","27110","27570"
"In post","2022","Counter Fraud","Devon","Male","40","40","[c]","[c]"
"In post","2022","Counter Fraud","Dorset and Somerset","Female","60","50","27690","27570"
"In post","2022","Counter Fraud","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Anglia","Female","60","50","26900","27570"
"In post","2022","Counter Fraud","East Anglia","Male","50","50","28960","27570"
"In post","2022","Counter Fraud","East Wales","Female","130","110","25480","24500"
"In post","2022","Counter Fraud","East Wales","Male","90","90","27300","25000"
"In post","2022","Counter Fraud","East Yorkshire and Northern Lincolnshire","Female","40","30","[c]","[c]"
"In post","2022","Counter Fraud","East Yorkshire and Northern Lincolnshire","Male","40","40","[c]","[c]"
"In post","2022","Counter Fraud","Eastern Scotland","Female","90","80","26700","27570"
"In post","2022","Counter Fraud","Eastern Scotland","Male","60","60","27100","27570"
"In post","2022","Counter Fraud","Essex","Female","70","60","30220","29290"
"In post","2022","Counter Fraud","Essex","Male","40","40","[c]","[c]"
"In post","2022","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Female","70","60","27730","27570"
"In post","2022","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Male","50","40","[c]","[c]"
"In post","2022","Counter Fraud","Greater Manchester","Female","130","110","29800","27570"
"In post","2022","Counter Fraud","Greater Manchester","Male","120","120","31530","27570"
"In post","2022","Counter Fraud","Hampshire and Isle of Wight","Female","80","60","28290","27570"
"In post","2022","Counter Fraud","Hampshire and Isle of Wight","Male","30","30","[c]","[c]"
"In post","2022","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Female","40","30","[c]","[c]"
"In post","2022","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Inner London - East","Female","80","70","31100","31060"
"In post","2022","Counter Fraud","Inner London - East","Male","80","70","33150","31880"
"In post","2022","Counter Fraud","Inner London - West","Female","170","160","39680","33100"
"In post","2022","Counter Fraud","Inner London - West","Male","200","200","46560","40270"
"In post","2022","Counter Fraud","Kent","Female","180","160","27960","25110"
"In post","2022","Counter Fraud","Kent","Male","100","90","27920","25110"
"In post","2022","Counter Fraud","Lancashire","Female","90","80","28250","27570"
"In post","2022","Counter Fraud","Lancashire","Male","70","70","29560","27570"
"In post","2022","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Female","60","50","27740","27570"
"In post","2022","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Merseyside","Female","150","140","27780","27570"
"In post","2022","Counter Fraud","Merseyside","Male","100","100","29670","27570"
"In post","2022","Counter Fraud","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","North Yorkshire","Female","30","30","[c]","[c]"
"In post","2022","Counter Fraud","North Yorkshire","Male","40","40","[c]","[c]"
"In post","2022","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Northumberland, and Tyne and Wear","Female","210","190","28050","27570"
"In post","2022","Counter Fraud","Northumberland, and Tyne and Wear","Male","130","120","28970","27570"
"In post","2022","Counter Fraud","Outer London - East and North East","Female","320","280","27780","25110"
"In post","2022","Counter Fraud","Outer London - East and North East","Male","190","180","29230","30020"
"In post","2022","Counter Fraud","Outer London - South","Female","50","40","32510","31880"
"In post","2022","Counter Fraud","Outer London - South","Male","40","30","[c]","[c]"
"In post","2022","Counter Fraud","Outer London - West and North West","Female","80","70","31720","31130"
"In post","2022","Counter Fraud","Outer London - West and North West","Male","50","50","33910","31880"
"In post","2022","Counter Fraud","Shropshire and Staffordshire","Female","60","50","27930","27570"
"In post","2022","Counter Fraud","Shropshire and Staffordshire","Male","40","40","[c]","[c]"
"In post","2022","Counter Fraud","South Yorkshire","Female","90","80","28380","27570"
"In post","2022","Counter Fraud","South Yorkshire","Male","40","40","[c]","[c]"
"In post","2022","Counter Fraud","Southern Scotland","Female","150","120","23680","21260"
"In post","2022","Counter Fraud","Southern Scotland","Male","70","70","24070","21260"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","Female","90","80","28730","27570"
"In post","2022","Counter Fraud","Surrey, East and West Sussex","Male","70","70","29700","28490"
"In post","2022","Counter Fraud","Tees Valley and Durham","Female","150","120","24980","25560"
"In post","2022","Counter Fraud","Tees Valley and Durham","Male","70","60","25560","25840"
"In post","2022","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Central Scotland","Female","210","190","26950","27570"
"In post","2022","Counter Fraud","West Central Scotland","Male","150","130","27010","27570"
"In post","2022","Counter Fraud","West Midlands","Female","240","210","28300","27570"
"In post","2022","Counter Fraud","West Midlands","Male","150","140","29510","27570"
"In post","2022","Counter Fraud","West Wales and The Valleys","Female","190","170","26590","27570"
"In post","2022","Counter Fraud","West Wales and The Valleys","Male","170","160","27810","27570"
"In post","2022","Counter Fraud","West Yorkshire","Female","140","120","29650","27570"
"In post","2022","Counter Fraud","West Yorkshire","Male","90","80","30570","27570"
"In post","2022","Digital, Data and Technology","Bedfordshire and Hertfordshire","Female","40","30","[c]","[c]"
"In post","2022","Digital, Data and Technology","Bedfordshire and Hertfordshire","Male","110","110","37120","36300"
"In post","2022","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Female","100","90","42180","36980"
"In post","2022","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Male","180","180","41350","38610"
"In post","2022","Digital, Data and Technology","Cheshire","Female","90","80","40120","36740"
"In post","2022","Digital, Data and Technology","Cheshire","Male","130","130","39750","39270"
"In post","2022","Digital, Data and Technology","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Derbyshire and Nottinghamshire","Female","100","100","39970","36500"
"In post","2022","Digital, Data and Technology","Derbyshire and Nottinghamshire","Male","150","140","38430","33840"
"In post","2022","Digital, Data and Technology","Devon","Female","280","260","35860","36200"
"In post","2022","Digital, Data and Technology","Devon","Male","680","670","37830","37330"
"In post","2022","Digital, Data and Technology","Dorset and Somerset","Female","60","60","35780","33290"
"In post","2022","Digital, Data and Technology","Dorset and Somerset","Male","220","210","38690","36460"
"In post","2022","Digital, Data and Technology","East Anglia","Female","90","80","34200","30820"
"In post","2022","Digital, Data and Technology","East Anglia","Male","190","180","35180","33300"
"In post","2022","Digital, Data and Technology","East Wales","Female","390","370","40750","38000"
"In post","2022","Digital, Data and Technology","East Wales","Male","780","770","41530","38160"
"In post","2022","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Eastern Scotland","Female","100","100","38440","37250"
"In post","2022","Digital, Data and Technology","Eastern Scotland","Male","220","210","38900","35000"
"In post","2022","Digital, Data and Technology","Essex","Female","60","60","39570","40180"
"In post","2022","Digital, Data and Technology","Essex","Male","180","180","37430","35140"
"In post","2022","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Female","560","530","37650","33690"
"In post","2022","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Male","960","950","40490","38740"
"In post","2022","Digital, Data and Technology","Greater Manchester","Female","400","380","41580","36950"
"In post","2022","Digital, Data and Technology","Greater Manchester","Male","810","800","44420","40150"
"In post","2022","Digital, Data and Technology","Hampshire and Isle of Wight","Female","200","190","35420","33070"
"In post","2022","Digital, Data and Technology","Hampshire and Isle of Wight","Male","360","360","38240","36040"
"In post","2022","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Female","60","60","30240","26350"
"In post","2022","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Male","80","80","31190","27570"
"In post","2022","Digital, Data and Technology","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Inner London - East","Female","310","300","48770","42320"
"In post","2022","Digital, Data and Technology","Inner London - East","Male","460","450","51260","46570"
"In post","2022","Digital, Data and Technology","Inner London - West","Female","800","780","48270","45000"
"In post","2022","Digital, Data and Technology","Inner London - West","Male","1300","1290","50760","47340"
"In post","2022","Digital, Data and Technology","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Lancashire","Female","390","360","38990","35310"
"In post","2022","Digital, Data and Technology","Lancashire","Male","540","530","44160","40180"
"In post","2022","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Female","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Male","60","50","36990","33300"
"In post","2022","Digital, Data and Technology","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Lincolnshire","Male","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","Merseyside","Female","200","180","36670","33300"
"In post","2022","Digital, Data and Technology","Merseyside","Male","380","370","38580","34380"
"In post","2022","Digital, Data and Technology","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","North Yorkshire","Female","70","60","37770","35900"
"In post","2022","Digital, Data and Technology","North Yorkshire","Male","100","100","40050","38180"
"In post","2022","Digital, Data and Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Northern Ireland","Male","30","30","[c]","[c]"
"In post","2022","Digital, Data and Technology","Northumberland, and Tyne and Wear","Female","660","610","40730","36870"
"In post","2022","Digital, Data and Technology","Northumberland, and Tyne and Wear","Male","1340","1310","43070","40170"
"In post","2022","Digital, Data and Technology","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Outer London - South","Female","320","310","48460","44080"
"In post","2022","Digital, Data and Technology","Outer London - South","Male","500","500","51870","47100"
"In post","2022","Digital, Data and Technology","Outer London - West and North West","Female","100","90","41990","39110"
"In post","2022","Digital, Data and Technology","Outer London - West and North West","Male","240","240","42960","41660"
"In post","2022","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Overseas","Male","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","Shropshire and Staffordshire","Female","180","170","39940","36050"
"In post","2022","Digital, Data and Technology","Shropshire and Staffordshire","Male","230","230","43720","40520"
"In post","2022","Digital, Data and Technology","South Yorkshire","Female","240","230","43620","40570"
"In post","2022","Digital, Data and Technology","South Yorkshire","Male","420","410","44560","41970"
"In post","2022","Digital, Data and Technology","Southern Scotland","Female","60","60","40530","38850"
"In post","2022","Digital, Data and Technology","Southern Scotland","Male","150","150","41640","38500"
"In post","2022","Digital, Data and Technology","Surrey, East and West Sussex","Female","90","80","38950","34280"
"In post","2022","Digital, Data and Technology","Surrey, East and West Sussex","Male","120","120","42000","40180"
"In post","2022","Digital, Data and Technology","Tees Valley and Durham","Female","90","90","36420","34110"
"In post","2022","Digital, Data and Technology","Tees Valley and Durham","Male","100","90","38610","36500"
"In post","2022","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","West Central Scotland","Female","50","50","37840","33370"
"In post","2022","Digital, Data and Technology","West Central Scotland","Male","200","200","37490","33370"
"In post","2022","Digital, Data and Technology","West Midlands","Female","240","230","40800","36500"
"In post","2022","Digital, Data and Technology","West Midlands","Male","410","410","40930","36720"
"In post","2022","Digital, Data and Technology","West Wales and The Valleys","Female","300","280","35700","32180"
"In post","2022","Digital, Data and Technology","West Wales and The Valleys","Male","750","740","40900","39040"
"In post","2022","Digital, Data and Technology","West Yorkshire","Female","270","250","41130","37440"
"In post","2022","Digital, Data and Technology","West Yorkshire","Male","460","450","43680","40180"
"In post","2022","Economics","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East Wales","Female","70","60","35650","30710"
"In post","2022","Economics","East Wales","Male","110","100","38540","30710"
"In post","2022","Economics","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Greater Manchester","Male","40","30","[c]","[c]"
"In post","2022","Economics","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Inner London - East","Female","70","70","56860","55860"
"In post","2022","Economics","Inner London - East","Male","140","140","56800","56000"
"In post","2022","Economics","Inner London - West","Female","520","500","47350","43950"
"In post","2022","Economics","Inner London - West","Male","880","870","48260","43950"
"In post","2022","Economics","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Economics","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Bedfordshire and Hertfordshire","Female","90","90","42450","39590"
"In post","2022","Finance","Bedfordshire and Hertfordshire","Male","60","60","44000","38070"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","Female","290","270","36870","33300"
"In post","2022","Finance","Berkshire, Buckinghamshire and Oxfordshire","Male","180","180","40750","36050"
"In post","2022","Finance","Cheshire","Female","40","40","[c]","[c]"
"In post","2022","Finance","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
