"Status","Year","Age","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Ministry of Defence","Male","160","160","18640","17930"
"In post","2022","16-19","Ministry of Justice","Female","130","130","22990","23140"
"In post","2022","16-19","Ministry of Justice","Male","70","70","22970","23140"
"In post","2022","16-19","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Government","Female","40","40","[c]","[c]"
"In post","2022","16-19","Scottish Government","Male","40","40","[c]","[c]"
"In post","2022","16-19","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Female","1050","1030","29870","26950"
"In post","2022","20-29","Attorney General's Departments","Male","430","430","30880","26950"
"In post","2022","20-29","Cabinet Office","Female","2040","2040","33810","29250"
"In post","2022","20-29","Cabinet Office","Male","1520","1520","34790","32000"
"In post","2022","20-29","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","Male","50","50","37660","34980"
"In post","2022","20-29","Charity Commission","Female","50","50","[c]","[c]"
"In post","2022","20-29","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Competition and Markets Authority","Female","80","80","38610","33610"
"In post","2022","20-29","Competition and Markets Authority","Male","70","70","39760","33610"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Female","1650","1640","35680","33570"
"In post","2022","20-29","Department for Business, Energy and Industrial Strategy","Male","1530","1520","37090","33880"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Female","430","430","38160","34020"
"In post","2022","20-29","Department for Digital, Culture, Media and Sport","Male","340","340","39470","34020"
"In post","2022","20-29","Department for Education","Female","1120","1120","35540","32940"
"In post","2022","20-29","Department for Education","Male","670","670","34870","32940"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Female","1470","1450","30530","29180"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs","Male","1070","1050","30460","29180"
"In post","2022","20-29","Department for International Trade","Female","530","530","38000","34920"
"In post","2022","20-29","Department for International Trade","Male","500","500","38250","38160"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","Female","540","540","36880","33210"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities","Male","500","500","37090","33210"
"In post","2022","20-29","Department for Transport","Female","1130","1090","30050","26470"
"In post","2022","20-29","Department for Transport","Male","1130","1120","31380","29970"
"In post","2022","20-29","Department for Work and Pensions","Female","6320","6140","26990","27570"
"In post","2022","20-29","Department for Work and Pensions","Male","4720","4700","26960","27570"
"In post","2022","20-29","Department of Health and Social Care","Female","1900","1840","33770","32330"
"In post","2022","20-29","Department of Health and Social Care","Male","970","950","34330","32640"
"In post","2022","20-29","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Female","90","90","32930","30810"
"In post","2022","20-29","Food Standards Agency","Male","40","40","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Female","710","710","35000","33930"
"In post","2022","20-29","Foreign, Commonwealth and Development Office","Male","550","550","33810","33290"
"In post","2022","20-29","HM Land Registry","Female","650","630","25870","25660"
"In post","2022","20-29","HM Land Registry","Male","480","470","26470","27130"
"In post","2022","20-29","HM Revenue and Customs","Female","5950","5790","28590","26590"
"In post","2022","20-29","HM Revenue and Customs","Male","6210","6140","29010","26820"
"In post","2022","20-29","HM Treasury","Female","510","510","37910","32320"
"In post","2022","20-29","HM Treasury","Male","540","540","39100","33730"
"In post","2022","20-29","Home Office","Female","3030","2970","29590","25170"
"In post","2022","20-29","Home Office","Male","2510","2490","29150","24890"
"In post","2022","20-29","Ministry of Defence","Female","3030","2990","29140","27200"
"In post","2022","20-29","Ministry of Defence","Male","4660","4650","29020","27680"
"In post","2022","20-29","Ministry of Justice","Female","10040","9840","26320","24730"
"In post","2022","20-29","Ministry of Justice","Male","5710","5670","26810","25610"
"In post","2022","20-29","National Crime Agency","Female","550","540","33330","32770"
"In post","2022","20-29","National Crime Agency","Male","330","330","34080","34060"
"In post","2022","20-29","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","Female","90","90","29100","25880"
"In post","2022","20-29","Office for Standards in Education, Children's Services and Skills","Male","50","50","[c]","[c]"
"In post","2022","20-29","Office of Gas and Electricity Markets","Female","190","190","30690","30000"
"In post","2022","20-29","Office of Gas and Electricity Markets","Male","190","190","30490","29000"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Scottish Government","Female","2620","2560","28540","27230"
"In post","2022","20-29","Scottish Government","Male","1740","1720","28720","27230"
"In post","2022","20-29","The National Archives","Female","60","50","26870","26180"
"In post","2022","20-29","The National Archives","Male","40","40","[c]","[c]"
"In post","2022","20-29","UK Export Finance","Female","60","60","35550","33000"
"In post","2022","20-29","UK Export Finance","Male","50","50","38080","34190"
"In post","2022","20-29","UK Statistics Authority","Female","730","710","31150","30710"
"In post","2022","20-29","UK Statistics Authority","Male","550","540","30560","30710"
"In post","2022","20-29","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Welsh Government","Female","320","310","28280","25860"
"In post","2022","20-29","Welsh Government","Male","240","240","28750","25860"
"In post","2022","30-39","Attorney General's Departments","Female","1450","1340","44450","48830"
"In post","2022","30-39","Attorney General's Departments","Male","720","710","45510","48990"
"In post","2022","30-39","Cabinet Office","Female","1530","1480","47490","49700"
"In post","2022","30-39","Cabinet Office","Male","1300","1300","49570","54700"
"In post","2022","30-39","Chancellor's other departments","Female","60","50","53800","48900"
"In post","2022","30-39","Chancellor's other departments","Male","60","60","56410","48930"
"In post","2022","30-39","Charity Commission","Female","60","60","34190","29160"
"In post","2022","30-39","Charity Commission","Male","50","50","33800","29160"
"In post","2022","30-39","Competition and Markets Authority","Female","160","150","58040","56360"
"In post","2022","30-39","Competition and Markets Authority","Male","150","150","62600","59870"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Female","1860","1750","41900","39920"
"In post","2022","30-39","Department for Business, Energy and Industrial Strategy","Male","1830","1810","43360","40220"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Female","400","390","50080","51730"
"In post","2022","30-39","Department for Digital, Culture, Media and Sport","Male","320","320","50510","51730"
"In post","2022","30-39","Department for Education","Female","1440","1360","44050","41990"
"In post","2022","30-39","Department for Education","Male","960","950","43230","40230"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Female","1710","1580","36090","35900"
"In post","2022","30-39","Department for Environment, Food and Rural Affairs","Male","1200","1180","36960","35900"
"In post","2022","30-39","Department for International Trade","Female","390","380","49870","51710"
"In post","2022","30-39","Department for International Trade","Male","440","440","50760","51970"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Female","570","540","46000","48200"
"In post","2022","30-39","Department for Levelling Up, Housing and Communities","Male","540","530","47440","48200"
"In post","2022","30-39","Department for Transport","Female","1840","1630","31290","26130"
"In post","2022","30-39","Department for Transport","Male","1940","1920","35840","30730"
"In post","2022","30-39","Department for Work and Pensions","Female","9020","7920","27870","27570"
"In post","2022","30-39","Department for Work and Pensions","Male","6390","6320","29410","27570"
"In post","2022","30-39","Department of Health and Social Care","Female","1940","1820","43170","40450"
"In post","2022","30-39","Department of Health and Social Care","Male","1010","990","45250","40850"
"In post","2022","30-39","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Food Standards Agency","Female","200","190","36810","37350"
"In post","2022","30-39","Food Standards Agency","Male","120","120","38990","37350"
"In post","2022","30-39","Foreign, Commonwealth and Development Office","Female","1100","1070","47100","51500"
"In post","2022","30-39","Foreign, Commonwealth and Development Office","Male","1070","1070","46890","48500"
"In post","2022","30-39","HM Land Registry","Female","610","560","29420","27130"
"In post","2022","30-39","HM Land Registry","Male","450","450","30040","27130"
"In post","2022","30-39","HM Revenue and Customs","Female","7570","6980","32780","31900"
"In post","2022","30-39","HM Revenue and Customs","Male","8710","8620","34200","33080"
"In post","2022","30-39","HM Treasury","Female","370","350","53040","53070"
"In post","2022","30-39","HM Treasury","Male","420","420","55480","55840"
"In post","2022","30-39","Home Office","Female","4510","4120","32430","28650"
"In post","2022","30-39","Home Office","Male","4220","4170","32990","28650"
"In post","2022","30-39","Ministry of Defence","Female","4890","4540","34410","33040"
"In post","2022","30-39","Ministry of Defence","Male","5890","5870","36900","36300"
"In post","2022","30-39","Ministry of Justice","Female","11520","10580","29870","27380"
"In post","2022","30-39","Ministry of Justice","Male","8650","8560","30330","28140"
"In post","2022","30-39","National Crime Agency","Female","660","630","37680","36410"
"In post","2022","30-39","National Crime Agency","Male","680","670","39270","37560"
"In post","2022","30-39","Northern Ireland Office","Female","40","40","[c]","[c]"
"In post","2022","30-39","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office for Standards in Education, Children's Services and Skills","Female","250","240","42570","39850"
"In post","2022","30-39","Office for Standards in Education, Children's Services and Skills","Male","150","150","43230","34850"
"In post","2022","30-39","Office of Gas and Electricity Markets","Female","200","190","43020","39890"
"In post","2022","30-39","Office of Gas and Electricity Markets","Male","280","280","44470","40770"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","Female","50","50","40830","38000"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","Male","30","30","[c]","[c]"
"In post","2022","30-39","Office of Rail and Road","Female","40","40","[c]","[c]"
"In post","2022","30-39","Office of Rail and Road","Male","50","50","47760","50810"
"In post","2022","30-39","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scottish Government","Female","3610","3400","36300","33070"
"In post","2022","30-39","Scottish Government","Male","2790","2770","35730","33070"
"In post","2022","30-39","The National Archives","Female","80","80","35220","34260"
"In post","2022","30-39","The National Archives","Male","50","50","[c]","[c]"
"In post","2022","30-39","UK Export Finance","Female","50","50","54560","51600"
"In post","2022","30-39","UK Export Finance","Male","50","50","54080","52500"
"In post","2022","30-39","UK Statistics Authority","Female","810","730","35620","36840"
"In post","2022","30-39","UK Statistics Authority","Male","620","600","37920","36840"
"In post","2022","30-39","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","Female","30","30","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Welsh Government","Female","780","720","38170","38160"
"In post","2022","30-39","Welsh Government","Male","480","480","38900","38160"
"In post","2022","40-49","Attorney General's Departments","Female","1910","1680","48050","51470"
"In post","2022","40-49","Attorney General's Departments","Male","930","920","49890","51830"
"In post","2022","40-49","Cabinet Office","Female","1170","1120","54010","53320"
"In post","2022","40-49","Cabinet Office","Male","1120","1120","58890","55320"
"In post","2022","40-49","Chancellor's other departments","Female","50","50","61640","56180"
"In post","2022","40-49","Chancellor's other departments","Male","70","70","71270","64800"
"In post","2022","40-49","Charity Commission","Female","90","80","38170","30470"
"In post","2022","40-49","Charity Commission","Male","50","50","38230","29330"
"In post","2022","40-49","Competition and Markets Authority","Female","110","100","70120","72430"
"In post","2022","40-49","Competition and Markets Authority","Male","110","110","75110","72430"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy","Female","1640","1500","43260","39820"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy","Male","1630","1600","47090","43740"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Female","170","160","57990","56260"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","Male","140","140","57480","57460"
"In post","2022","40-49","Department for Education","Female","1360","1250","47190","49860"
"In post","2022","40-49","Department for Education","Male","940","930","48520","49860"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Female","1970","1770","37390","35900"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Male","1440","1420","39530","36520"
"In post","2022","40-49","Department for International Trade","Female","230","220","51660","51970"
"In post","2022","40-49","Department for International Trade","Male","240","240","57510","54700"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Female","510","470","48300","48200"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Male","450","450","50600","48200"
"In post","2022","40-49","Department for Transport","Female","1860","1660","32960","26780"
"In post","2022","40-49","Department for Transport","Male","2110","2090","37220","31040"
"In post","2022","40-49","Department for Work and Pensions","Female","14000","12050","28280","27570"
"In post","2022","40-49","Department for Work and Pensions","Male","7860","7710","30960","27570"
"In post","2022","40-49","Department of Health and Social Care","Female","1830","1670","48560","47090"
"In post","2022","40-49","Department of Health and Social Care","Male","1010","980","53070","51440"
"In post","2022","40-49","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Food Standards Agency","Female","190","180","42780","39300"
"In post","2022","40-49","Food Standards Agency","Male","190","190","40210","37910"
"In post","2022","40-49","Foreign, Commonwealth and Development Office","Female","1080","1020","52730","55010"
"In post","2022","40-49","Foreign, Commonwealth and Development Office","Male","1110","1100","52450","54270"
"In post","2022","40-49","HM Land Registry","Female","810","730","32720","27130"
"In post","2022","40-49","HM Land Registry","Male","460","450","36250","33840"
"In post","2022","40-49","HM Revenue and Customs","Female","8130","7310","33980","31900"
"In post","2022","40-49","HM Revenue and Customs","Male","7330","7230","36330","33370"
"In post","2022","40-49","HM Treasury","Female","220","200","54620","50470"
"In post","2022","40-49","HM Treasury","Male","190","190","62020","62430"
"In post","2022","40-49","Home Office","Female","4830","4350","34220","29080"
"In post","2022","40-49","Home Office","Male","4400","4340","35000","29080"
"In post","2022","40-49","Ministry of Defence","Female","5430","5070","36050","33300"
"In post","2022","40-49","Ministry of Defence","Male","6550","6500","39110","38070"
"In post","2022","40-49","Ministry of Justice","Female","11120","10120","32370","28360"
"In post","2022","40-49","Ministry of Justice","Male","7810","7700","33440","31650"
"In post","2022","40-49","National Crime Agency","Female","700","650","41170","39840"
"In post","2022","40-49","National Crime Agency","Male","660","660","45150","43710"
"In post","2022","40-49","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","Female","370","350","51520","51360"
"In post","2022","40-49","Office for Standards in Education, Children's Services and Skills","Male","190","190","53930","51360"
"In post","2022","40-49","Office of Gas and Electricity Markets","Female","150","140","52600","51170"
"In post","2022","40-49","Office of Gas and Electricity Markets","Male","150","150","53580","46710"
"In post","2022","40-49","Office of Qualifications and Examinations Regulation","Female","60","50","46800","45660"
"In post","2022","40-49","Office of Qualifications and Examinations Regulation","Male","40","40","[c]","[c]"
"In post","2022","40-49","Office of Rail and Road","Female","50","50","53310","55210"
"In post","2022","40-49","Office of Rail and Road","Male","50","50","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Scottish Government","Female","3290","3040","41490","36130"
"In post","2022","40-49","Scottish Government","Male","2570","2540","42240","36390"
"In post","2022","40-49","The National Archives","Female","80","80","40610","37750"
"In post","2022","40-49","The National Archives","Male","80","70","40250","36800"
"In post","2022","40-49","UK Export Finance","Female","60","50","56530","51710"
"In post","2022","40-49","UK Export Finance","Male","70","70","59920","56770"
"In post","2022","40-49","UK Statistics Authority","Female","660","580","36700","36840"
"In post","2022","40-49","UK Statistics Authority","Male","490","470","41590","37770"
"In post","2022","40-49","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","40-49","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Water Services Regulation Authority","Female","50","50","61080","51630"
"In post","2022","40-49","Water Services Regulation Authority","Male","40","40","[c]","[c]"
"In post","2022","40-49","Welsh Government","Female","1110","1030","43780","38160"
"In post","2022","40-49","Welsh Government","Male","690","680","46030","41980"
"In post","2022","50-59","Attorney General's Departments","Female","1830","1670","46700","48080"
"In post","2022","50-59","Attorney General's Departments","Male","1100","1080","52480","55610"
"In post","2022","50-59","Cabinet Office","Female","950","920","50860","49700"
"In post","2022","50-59","Cabinet Office","Male","940","930","61090","54700"
"In post","2022","50-59","Chancellor's other departments","Female","40","40","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Male","40","40","[c]","[c]"
"In post","2022","50-59","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Charity Commission","Female","70","70","33830","29300"
"In post","2022","50-59","Charity Commission","Male","40","30","[c]","[c]"
"In post","2022","50-59","Competition and Markets Authority","Female","70","70","64880","60850"
"In post","2022","50-59","Competition and Markets Authority","Male","80","80","72560","59600"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Female","1420","1330","38920","34500"
"In post","2022","50-59","Department for Business, Energy and Industrial Strategy","Male","1590","1560","46480","42990"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Female","90","80","48750","39600"
"In post","2022","50-59","Department for Digital, Culture, Media and Sport","Male","90","90","51330","52190"
"In post","2022","50-59","Department for Education","Female","1040","990","43840","39360"
"In post","2022","50-59","Department for Education","Male","770","760","49440","49860"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Female","1550","1450","35720","30810"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Male","1380","1360","39790","36030"
"In post","2022","50-59","Department for International Trade","Female","190","190","49770","47980"
"In post","2022","50-59","Department for International Trade","Male","250","250","50360","47980"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Female","400","380","46060","42030"
"In post","2022","50-59","Department for Levelling Up, Housing and Communities","Male","380","370","48490","47660"
"In post","2022","50-59","Department for Transport","Female","1800","1630","31230","26700"
"In post","2022","50-59","Department for Transport","Male","2450","2400","36170","30720"
"In post","2022","50-59","Department for Work and Pensions","Female","22020","19360","28040","27570"
"In post","2022","50-59","Department for Work and Pensions","Male","10580","10230","31020","27570"
"In post","2022","50-59","Department of Health and Social Care","Female","1510","1420","49640","43880"
"In post","2022","50-59","Department of Health and Social Care","Male","850","840","56090","52010"
"In post","2022","50-59","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Food Standards Agency","Female","140","140","41820","37910"
"In post","2022","50-59","Food Standards Agency","Male","330","320","35630","30280"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Female","930","890","48890","44110"
"In post","2022","50-59","Foreign, Commonwealth and Development Office","Male","1140","1130","54820","54240"
"In post","2022","50-59","HM Land Registry","Female","1560","1370","31680","27130"
"In post","2022","50-59","HM Land Registry","Male","920","880","34630","33840"
"In post","2022","50-59","HM Revenue and Customs","Female","11420","10200","33940","28920"
"In post","2022","50-59","HM Revenue and Customs","Male","8560","8300","37540","33370"
"In post","2022","50-59","HM Treasury","Female","200","190","47530","43240"
"In post","2022","50-59","HM Treasury","Male","190","190","58550","54060"
"In post","2022","50-59","Home Office","Female","4860","4460","32330","28650"
"In post","2022","50-59","Home Office","Male","4880","4680","34630","29370"
"In post","2022","50-59","Ministry of Defence","Female","7310","6990","32890","28840"
"In post","2022","50-59","Ministry of Defence","Male","11840","11730","37270","33950"
"In post","2022","50-59","Ministry of Justice","Female","12140","11230","30490","26850"
"In post","2022","50-59","Ministry of Justice","Male","10660","10250","34140","31650"
"In post","2022","50-59","National Crime Agency","Female","490","470","40800","38540"
"In post","2022","50-59","National Crime Agency","Male","1100","1090","45580","43630"
"In post","2022","50-59","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Female","400","390","56130","51360"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Male","160","160","59840","64500"
"In post","2022","50-59","Office of Gas and Electricity Markets","Female","70","70","49170","41850"
"In post","2022","50-59","Office of Gas and Electricity Markets","Male","80","80","58520","56370"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","Female","30","30","[c]","[c]"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Female","30","30","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Male","60","60","63540","63230"
"In post","2022","50-59","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Scottish Government","Female","3200","3000","40540","35000"
"In post","2022","50-59","Scottish Government","Male","3360","3270","41010","35000"
"In post","2022","50-59","The National Archives","Female","60","60","37780","34490"
"In post","2022","50-59","The National Archives","Male","80","80","40200","37080"
"In post","2022","50-59","UK Export Finance","Female","40","40","[c]","[c]"
"In post","2022","50-59","UK Export Finance","Male","70","70","66830","55460"
"In post","2022","50-59","UK Statistics Authority","Female","750","630","31570","24870"
"In post","2022","50-59","UK Statistics Authority","Male","520","450","36660","31860"
"In post","2022","50-59","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Welsh Government","Female","1010","950","44010","38160"
"In post","2022","50-59","Welsh Government","Male","720","710","48080","47470"
"In post","2022","60-64","Attorney General's Departments","Female","340","280","43260","33930"
"In post","2022","60-64","Attorney General's Departments","Male","250","220","53700","55610"
"In post","2022","60-64","Cabinet Office","Female","160","140","43410","37300"
"In post","2022","60-64","Cabinet Office","Male","190","180","55470","49460"
"In post","2022","60-64","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Female","330","280","34120","28970"
"In post","2022","60-64","Department for Business, Energy and Industrial Strategy","Male","340","300","41640","38510"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Department for Education","Female","160","150","42480","37100"
"In post","2022","60-64","Department for Education","Male","150","140","48510","50400"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Female","370","330","30950","26520"
"In post","2022","60-64","Department for Environment, Food and Rural Affairs","Male","340","310","38580","32810"
"In post","2022","60-64","Department for International Trade","Female","40","40","[c]","[c]"
"In post","2022","60-64","Department for International Trade","Male","50","50","49390","43470"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Female","70","70","49290","47660"
"In post","2022","60-64","Department for Levelling Up, Housing and Communities","Male","100","90","48770","47660"
"In post","2022","60-64","Department for Transport","Female","640","470","25550","21840"
"In post","2022","60-64","Department for Transport","Male","850","760","34070","27930"
"In post","2022","60-64","Department for Work and Pensions","Female","7150","5400","26820","27570"
"In post","2022","60-64","Department for Work and Pensions","Male","3140","2650","29140","27570"
"In post","2022","60-64","Department of Health and Social Care","Female","350","300","47960","39030"
"In post","2022","60-64","Department of Health and Social Care","Male","220","210","64300","56310"
"In post","2022","60-64","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Food Standards Agency","Male","90","80","32220","28800"
"In post","2022","60-64","Foreign, Commonwealth and Development Office","Female","160","150","47700","38550"
"In post","2022","60-64","Foreign, Commonwealth and Development Office","Male","240","230","50690","47790"
"In post","2022","60-64","HM Land Registry","Female","310","220","30540","27130"
