"Status","Year","Function_of_post","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Property","Perth and Kinross and Stirling","Eastern Scotland","160","150","28670","28060"
"In post","2021","Property","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Property","Plymouth","Devon","390","370","26040","21100"
"In post","2021","Property","Portsmouth","Hampshire and Isle of Wight","110","110","33830","33300"
"In post","2021","Property","Powys","East Wales","40","30","[c]","[c]"
"In post","2021","Property","Redbridge and Waltham Forest","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sandwell","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Property","Scottish Borders","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Property","Sefton","Merseyside","140","130","32300","29870"
"In post","2021","Property","Sheffield","South Yorkshire","100","90","40020","36780"
"In post","2021","Property","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Solihull","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Property","Somerset","Dorset and Somerset","40","40","[c]","[c]"
"In post","2021","Property","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Ayrshire","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Lanarkshire","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Property","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Property","Southampton","Hampshire and Isle of Wight","110","100","33600","31100"
"In post","2021","Property","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Property","Staffordshire CC","Shropshire and Staffordshire","90","90","37370","33300"
"In post","2021","Property","Stoke-on-Trent","Shropshire and Staffordshire","60","50","33040","31100"
"In post","2021","Property","Suffolk","East Anglia","90","90","28680","29720"
"In post","2021","Property","Sunderland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Property","Swansea","West Wales and The Valleys","130","120","31640","27080"
"In post","2021","Property","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Property","Telford and Wrekin","Shropshire and Staffordshire","50","50","35370","33300"
"In post","2021","Property","Torbay","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Property","Tower Hamlets","Inner London - East","340","320","44010","37450"
"In post","2021","Property","Tyneside","Northumberland and Tyne and Wear","230","210","33680","30730"
"In post","2021","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Walsall","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Property","Wandsworth","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","Warwickshire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Essex","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Lothian","Eastern Scotland","60","60","31230","28630"
"In post","2021","Property","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Surrey","Surrey, East and West Sussex","60","60","42650","37940"
"In post","2021","Property","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Property","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Property","Westminster","Inner London - West","520","510","48720","45200"
"In post","2021","Property","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","200","200","36530","33300"
"In post","2021","Property","Wolverhampton","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Property","Worcestershire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Property","York","North Yorkshire","50","50","36810","35540"
"In post","2021","Security","Aberdeen City and Aberdeenshire","North Eastern Scotland","90","90","40950","44070"
"In post","2021","Security","Antrim and Newtownabbey","Northern Ireland","80","80","21070","20310"
"In post","2021","Security","Ards and North Down","Northern Ireland","100","100","21150","20310"
"In post","2021","Security","Barnsley, Doncaster and Rotherham","South Yorkshire","80","80","39250","40190"
"In post","2021","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","130","130","28650","20920"
"In post","2021","Security","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Security","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","640","630","34910","39070"
"In post","2021","Security","Bexley and Greenwich","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Security","Birmingham","West Midlands","40","40","[c]","[c]"
"In post","2021","Security","Blackpool","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bournemouth and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bradford","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Breckland and South Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bridgend and Neath Port Talbot","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Security","Brighton and Hove","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Security","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Security","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cambridgeshire CC","East Anglia","50","50","[c]","[c]"
"In post","2021","Security","Camden and City of London","Inner London - West","50","50","43210","41850"
"In post","2021","Security","Cardiff and Vale of Glamorgan","East Wales","70","70","25170","21350"
"In post","2021","Security","Causeway Coast and Glens","Northern Ireland","60","60","20500","20310"
"In post","2021","Security","Central Bedfordshire","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2021","Security","Central Hampshire","Hampshire and Isle of Wight","90","90","29600","26670"
"In post","2021","Security","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Chorley and West Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Security","City of Edinburgh","Eastern Scotland","40","30","[c]","[c]"
"In post","2021","Security","Clackmannanshire and Fife","Eastern Scotland","50","50","[c]","[c]"
"In post","2021","Security","Conwy and Denbighshire","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Security","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","50","50","[c]","[c]"
"In post","2021","Security","Coventry","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Security","Croydon","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Security","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Security","Derby","Derbyshire and Nottinghamshire","50","50","[c]","[c]"
"In post","2021","Security","Devon CC","Devon","90","90","21220","19530"
"In post","2021","Security","Dorset CC","Dorset and Somerset","80","70","24800","20060"
"In post","2021","Security","Dudley","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Security","Dumfries and Galloway","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Security","Durham CC","Tees Valley and Durham","40","40","[c]","[c]"
"In post","2021","Security","East Ayrshire and North Ayrshire mainland","Southern Scotland","30","30","[c]","[c]"
"In post","2021","Security","East Cumbria","Cumbria","50","50","[c]","[c]"
"In post","2021","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","1050","1020","30720","28210"
"In post","2021","Security","East Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","50","50","[c]","[c]"
"In post","2021","Security","East Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Security","East Sussex CC","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Security","Essex Haven Gateway","Essex","210","200","40700","41070"
"In post","2021","Security","Fermanagh and Omagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Security","Flintshire and Wrexham","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Security","Glasgow City","West Central Scotland","30","30","[c]","[c]"
"In post","2021","Security","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","32990","39070"
"In post","2021","Security","Greater Manchester North East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester North West","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Security","Greater Manchester South West","Greater Manchester","30","30","[c]","[c]"
"In post","2021","Security","Gwent Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Security","Hackney and Newham","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Security","Haringey and Islington","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Security","Harrow and Hillingdon","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Security","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Security","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Security","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","80","80","35580","39070"
"In post","2021","Security","Hertfordshire","Bedfordshire and Hertfordshire","50","50","[c]","[c]"
"In post","2021","Security","Hounslow and Richmond upon Thames","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Security","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Security","Isle of Anglesey","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Security","Isle of Wight","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Security","Kent Thames Gateway","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Security","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Lambeth","Inner London - East","30","30","[c]","[c]"
"In post","2021","Security","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Leeds","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Lewisham and Southwark","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Security","Lincolnshire","Lincolnshire","60","50","20830","19560"
"In post","2021","Security","Lisburn and Castlereagh","Northern Ireland","70","70","23080","20310"
"In post","2021","Security","Liverpool","Merseyside","50","50","[c]","[c]"
"In post","2021","Security","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Security","Manchester","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Security","Medway","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Security","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Security","Mid Lancashire","Lancashire","40","40","[c]","[c]"
"In post","2021","Security","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","300","290","34260","33300"
"In post","2021","Security","Monmouthshire and Newport","East Wales","40","40","[c]","[c]"
"In post","2021","Security","Newry, Mourne and Down","Northern Ireland","50","50","20680","20310"
"In post","2021","Security","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","North and West Norfolk","East Anglia","90","90","31110","28890"
"In post","2021","Security","North Hampshire","Hampshire and Isle of Wight","60","60","24930","19560"
"In post","2021","Security","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","North Yorkshire CC","North Yorkshire","270","260","30650","28890"
"In post","2021","Security","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Security","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Security","Nottingham","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Overseas","Overseas","130","130","39930","34450"
"In post","2021","Security","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","140","140","29280","21130"
"In post","2021","Security","Perth and Kinross and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Security","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Security","Plymouth","Devon","340","330","28590","25680"
"In post","2021","Security","Portsmouth","Hampshire and Isle of Wight","430","420","30200","27750"
"In post","2021","Security","Powys","East Wales","30","30","[c]","[c]"
"In post","2021","Security","Sefton","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Security","Sheffield","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Somerset","Dorset and Somerset","70","60","22860","19560"
"In post","2021","Security","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","South Ayrshire","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Security","South Hampshire","Hampshire and Isle of Wight","120","120","24720","19950"
"In post","2021","Security","South Lanarkshire","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Security","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Security","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Security","Southampton","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Security","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Security","Staffordshire CC","Shropshire and Staffordshire","50","50","[c]","[c]"
"In post","2021","Security","Suffolk","East Anglia","70","70","25160","19560"
"In post","2021","Security","Sunderland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Security","Swansea","West Wales and The Valleys","120","120","30500","26350"
"In post","2021","Security","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Security","Telford and Wrekin","Shropshire and Staffordshire","110","100","30940","28130"
"In post","2021","Security","Tower Hamlets","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Security","Tyneside","Northumberland and Tyne and Wear","30","30","[c]","[c]"
"In post","2021","Security","Unknown","Unknown","70","70","33800","33300"
"In post","2021","Security","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Wandsworth","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","Warwickshire","Herefordshire, Worcestershire and Warwickshire","60","60","25900","19560"
"In post","2021","Security","West Cumbria","Cumbria","50","50","[c]","[c]"
"In post","2021","Security","West Kent","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Security","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Security","Westminster","Inner London - West","890","880","42270","37920"
"In post","2021","Security","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","270","270","28510","24610"
"In post","2021","Security","Worcestershire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Security","York","North Yorkshire","450","430","29330","26670"
"In post","2021","Unknown","Aberdeen City and Aberdeenshire","North Eastern Scotland","870","810","33340","29190"
"In post","2021","Unknown","Angus and Dundee City","Eastern Scotland","1430","1320","26300","22230"
"In post","2021","Unknown","Antrim and Newtownabbey","Northern Ireland","90","80","25450","21670"
"In post","2021","Unknown","Ards and North Down","Northern Ireland","60","60","26460","22330"
"In post","2021","Unknown","Armagh City, Banbridge and Craigavon","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Barking & Dagenham and Havering","Outer London - East and North East","460","420","30980","31060"
"In post","2021","Unknown","Barnet","Outer London - West and North West","460","440","35140","31060"
"In post","2021","Unknown","Barnsley, Doncaster and Rotherham","South Yorkshire","1410","1190","25140","27570"
"In post","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","1280","1200","33500","27570"
"In post","2021","Unknown","Bedford","Bedfordshire and Hertfordshire","290","270","28240","27570"
"In post","2021","Unknown","Belfast","Northern Ireland","490","450","25070","23250"
"In post","2021","Unknown","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","760","720","30250","29290"
"In post","2021","Unknown","Bexley and Greenwich","Outer London - East and North East","480","440","31320","31060"
"In post","2021","Unknown","Birmingham","West Midlands","2400","2150","27120","27570"
"In post","2021","Unknown","Blackburn with Darwen","Lancashire","360","320","26570","27570"
"In post","2021","Unknown","Blackpool","Lancashire","4900","4470","28740","27570"
"In post","2021","Unknown","Bournemouth and Poole","Dorset and Somerset","440","400","26950","27570"
"In post","2021","Unknown","Bradford","West Yorkshire","900","790","25300","27570"
"In post","2021","Unknown","Breckland and South Norfolk","East Anglia","70","60","27920","27570"
"In post","2021","Unknown","Brent","Outer London - West and North West","260","240","30440","31060"
"In post","2021","Unknown","Bridgend and Neath Port Talbot","West Wales and The Valleys","470","410","25730","27570"
"In post","2021","Unknown","Brighton and Hove","Surrey, East and West Sussex","280","250","27530","27570"
"In post","2021","Unknown","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","890","780","26390","27570"
"In post","2021","Unknown","Bromley","Outer London - South","280","260","31150","31060"
"In post","2021","Unknown","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","470","450","28800","27570"
"In post","2021","Unknown","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","90","80","28040","27570"
"In post","2021","Unknown","Calderdale and Kirklees","West Yorkshire","740","660","27050","27570"
"In post","2021","Unknown","Cambridgeshire CC","East Anglia","720","690","30880","27570"
"In post","2021","Unknown","Camden and City of London","Inner London - West","490","470","33930","31060"
"In post","2021","Unknown","Cardiff and Vale of Glamorgan","East Wales","4560","4290","37750","30820"
"In post","2021","Unknown","Causeway Coast and Glens","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Central Bedfordshire","Bedfordshire and Hertfordshire","220","210","30270","27570"
"In post","2021","Unknown","Central Hampshire","Hampshire and Isle of Wight","950","900","29460","26670"
"In post","2021","Unknown","Central Valleys","West Wales and The Valleys","1490","1380","35320","28850"
"In post","2021","Unknown","Cheshire East","Cheshire","150","140","27190","27570"
"In post","2021","Unknown","Cheshire West and Chester","Cheshire","300","280","25350","27570"
"In post","2021","Unknown","Chorley and West Lancashire","Lancashire","110","100","27710","27570"
"In post","2021","Unknown","City of Edinburgh","Eastern Scotland","6980","6680","41840","37620"
"In post","2021","Unknown","Clackmannanshire and Fife","Eastern Scotland","510","460","26790","27570"
"In post","2021","Unknown","Conwy and Denbighshire","West Wales and The Valleys","570","530","36430","34490"
"In post","2021","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","1170","1060","25420","26670"
"In post","2021","Unknown","Coventry","West Midlands","510","460","28340","27570"
"In post","2021","Unknown","Croydon","Outer London - South","5570","5280","38140","35050"
"In post","2021","Unknown","Darlington","Tees Valley and Durham","110","110","29200","27570"
"In post","2021","Unknown","Derby","Derbyshire and Nottinghamshire","630","540","24290","21010"
"In post","2021","Unknown","Derry City and Strabane","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon CC","Devon","1680","1440","25330","23320"
"In post","2021","Unknown","Dorset CC","Dorset and Somerset","470","450","29880","27570"
"In post","2021","Unknown","Dudley","West Midlands","980","840","24890","26120"
"In post","2021","Unknown","Dumfries and Galloway","Southern Scotland","140","120","28230","27570"
"In post","2021","Unknown","Durham CC","Tees Valley and Durham","1790","1520","24580","21430"
"In post","2021","Unknown","Ealing","Outer London - West and North West","390","370","31210","31060"
"In post","2021","Unknown","East Ayrshire and North Ayrshire mainland","Southern Scotland","550","480","26610","27570"
"In post","2021","Unknown","East Cumbria","Cumbria","110","90","27330","27570"
"In post","2021","Unknown","East Derbyshire","Derbyshire and Nottinghamshire","320","270","26040","27570"
"In post","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","600","550","29250","27570"
"In post","2021","Unknown","East Kent","Kent","3390","3110","27490","25700"
"In post","2021","Unknown","East Lancashire","Lancashire","320","290","25420","27570"
"In post","2021","Unknown","East Lothian and Midlothian","Eastern Scotland","90","80","27260","27570"
"In post","2021","Unknown","East Merseyside","Merseyside","730","640","26440","27570"
"In post","2021","Unknown","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","510","490","26750","26930"
"In post","2021","Unknown","East Surrey","Surrey, East and West Sussex","150","140","30310","29290"
"In post","2021","Unknown","East Sussex CC","Surrey, East and West Sussex","1270","1120","25150","27370"
"In post","2021","Unknown","Enfield","Outer London - East and North East","280","260","30570","31060"
"In post","2021","Unknown","Essex Haven Gateway","Essex","650","600","29140","29290"
"In post","2021","Unknown","Essex Thames Gateway","Essex","750","670","28150","29290"
"In post","2021","Unknown","Falkirk","Eastern Scotland","1180","1020","25620","21010"
"In post","2021","Unknown","Fermanagh and Omagh","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Flintshire and Wrexham","East Wales","660","590","25210","25600"
"In post","2021","Unknown","Glasgow City","West Central Scotland","6420","5970","32480","27570"
"In post","2021","Unknown","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","570","520","27090","27570"
"In post","2021","Unknown","Greater Manchester North East","Greater Manchester","760","700","26810","27570"
"In post","2021","Unknown","Greater Manchester North West","Greater Manchester","1400","1240","24360","21010"
"In post","2021","Unknown","Greater Manchester South East","Greater Manchester","920","840","24610","21010"
"In post","2021","Unknown","Greater Manchester South West","Greater Manchester","1500","1410","29500","27570"
"In post","2021","Unknown","Gwent Valleys","West Wales and The Valleys","930","840","28910","27570"
"In post","2021","Unknown","Gwynedd","West Wales and The Valleys","540","490","24760","21010"
"In post","2021","Unknown","Hackney and Newham","Inner London - East","1340","1230","29270","31060"
"In post","2021","Unknown","Haringey and Islington","Inner London - East","460","430","30680","31060"
"In post","2021","Unknown","Harrow and Hillingdon","Outer London - West and North West","2820","2520","31140","29410"
"In post","2021","Unknown","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","790","690","25140","27570"
"In post","2021","Unknown","Heart of Essex","Essex","160","150","29520","29290"
"In post","2021","Unknown","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","260","250","25770","25100"
"In post","2021","Unknown","Hertfordshire","Bedfordshire and Hertfordshire","1190","1120","34680","30020"
"In post","2021","Unknown","Hounslow and Richmond upon Thames","Outer London - West and North West","1190","1110","31690","30500"
"In post","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","550","490","26050","27370"
"In post","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","580","540","27000","27240"
"In post","2021","Unknown","Isle of Anglesey","West Wales and The Valleys","170","160","27210","26800"
"In post","2021","Unknown","Isle of Wight","Hampshire and Isle of Wight","220","190","25140","27570"
"In post","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","260","250","30610","31060"
"In post","2021","Unknown","Kent Thames Gateway","Kent","310","290","29720","29290"
"In post","2021","Unknown","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","740","640","25980","27570"
"In post","2021","Unknown","Lambeth","Inner London - East","630","600","33370","31060"
"In post","2021","Unknown","Lancaster and Wyre","Lancashire","390","360","28340","27570"
"In post","2021","Unknown","Leeds","West Yorkshire","3300","3060","31780","27570"
"In post","2021","Unknown","Leicester","Leicestershire, Rutland and Northamptonshire","920","820","24980","27570"
"In post","2021","Unknown","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","570","530","29180","27370"
"In post","2021","Unknown","Lewisham and Southwark","Inner London - East","700","670","31100","31060"
"In post","2021","Unknown","Lincolnshire","Lincolnshire","1190","1100","26120","25930"
"In post","2021","Unknown","Lisburn and Castlereagh","Northern Ireland","250","240","26190","22580"
"In post","2021","Unknown","Liverpool","Merseyside","5230","4770","26430","24890"
"In post","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","130","120","28830","27570"
"In post","2021","Unknown","Luton","Bedfordshire and Hertfordshire","330","290","27660","27570"
"In post","2021","Unknown","Manchester","Greater Manchester","2380","2260","31790","27570"
"In post","2021","Unknown","Medway","Kent","300","280","29090","29290"
"In post","2021","Unknown","Merton, Kingston upon Thames and Sutton","Outer London - South","320","300","30700","31060"
"In post","2021","Unknown","Mid and East Antrim","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mid Kent","Kent","210","200","29470","29290"
"In post","2021","Unknown","Mid Lancashire","Lancashire","1820","1610","23960","21010"
"In post","2021","Unknown","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","280","250","27240","27570"
"In post","2021","Unknown","Monmouthshire and Newport","East Wales","710","630","26800","27570"
"In post","2021","Unknown","Na h-Eileanan Siar","Highlands and Islands","140","120","24170","21010"
"In post","2021","Unknown","Newry, Mourne and Down","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","650","570","25460","26620"
"In post","2021","Unknown","North and West Norfolk","East Anglia","310","280","24360","21580"
"In post","2021","Unknown","North Hampshire","Hampshire and Isle of Wight","460","430","29230","27570"
"In post","2021","Unknown","North Lanarkshire","West Central Scotland","740","630","24090","21010"
"In post","2021","Unknown","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","450","390","25140","27570"
"In post","2021","Unknown","North Nottinghamshire","Derbyshire and Nottinghamshire","280","260","28550","27570"
"In post","2021","Unknown","North Yorkshire CC","North Yorkshire","970","910","27550","26670"
"In post","2021","Unknown","Northumberland","Northumberland and Tyne and Wear","260","230","27750","27570"
"In post","2021","Unknown","Norwich and East Norfolk","East Anglia","590","500","26360","27570"
"In post","2021","Unknown","Nottingham","Derbyshire and Nottinghamshire","760","690","26530","27570"
"In post","2021","Unknown","Orkney Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Overseas","850","840","42540","40580"
"In post","2021","Unknown","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","850","810","28390","26670"
