"Status","Year","Region_ITL1","Sex","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","West Midlands (England)","Female","30-39","3940","3600","29970","27570"
"In post","2022","West Midlands (England)","Female","40-49","4650","4190","32690","27570"
"In post","2022","West Midlands (England)","Female","50-59","5610","5070","30820","27570"
"In post","2022","West Midlands (England)","Female","60-64","1590","1260","28550","27130"
"In post","2022","West Midlands (England)","Female","65+","370","270","27610","25340"
"In post","2022","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Male","16-19","40","40","[c]","[c]"
"In post","2022","West Midlands (England)","Male","20-29","2100","2080","27030","26100"
"In post","2022","West Midlands (England)","Male","30-39","3130","3100","31090","27570"
"In post","2022","West Midlands (England)","Male","40-49","3000","2940","34830","30450"
"In post","2022","West Midlands (England)","Male","50-59","4080","3970","34340","30450"
"In post","2022","West Midlands (England)","Male","60-64","1220","1070","32100","27570"
"In post","2022","West Midlands (England)","Male","65+","430","330","30610","27570"
"In post","2022","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Female","16-19","50","50","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Female","20-29","3660","3570","27240","26100"
"In post","2022","Yorkshire and The Humber","Female","30-39","4480","4030","31720","27570"
"In post","2022","Yorkshire and The Humber","Female","40-49","5110","4530","33790","28970"
"In post","2022","Yorkshire and The Humber","Female","50-59","6360","5730","32330","27570"
"In post","2022","Yorkshire and The Humber","Female","60-64","1590","1220","28750","27370"
"In post","2022","Yorkshire and The Humber","Female","65+","340","240","26710","26000"
"In post","2022","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Male","16-19","60","50","21950","21250"
"In post","2022","Yorkshire and The Humber","Male","20-29","2980","2960","27230","26590"
"In post","2022","Yorkshire and The Humber","Male","30-39","3930","3870","32430","28190"
"In post","2022","Yorkshire and The Humber","Male","40-49","3980","3910","35680","31650"
"In post","2022","Yorkshire and The Humber","Male","50-59","4980","4820","35310","31650"
"In post","2022","Yorkshire and The Humber","Male","60-64","1340","1110","31490","27700"
"In post","2022","Yorkshire and The Humber","Male","65+","390","300","30690","27570"
"In post","2022","Yorkshire and The Humber","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Female","20-29","140","130","21820","20020"
"Leaver CS","2021","East Midlands (England)","Female","30-39","100","90","25790","21280"
"Leaver CS","2021","East Midlands (England)","Female","40-49","140","120","28770","27050"
"Leaver CS","2021","East Midlands (England)","Female","50-59","250","220","27290","25860"
"Leaver CS","2021","East Midlands (England)","Female","60-64","150","120","27990","22080"
"Leaver CS","2021","East Midlands (England)","Female","65+","110","70","23940","21230"
"Leaver CS","2021","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Male","20-29","130","130","23520","24360"
"Leaver CS","2021","East Midlands (England)","Male","30-39","110","100","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Male","40-49","90","90","31870","29930"
"Leaver CS","2021","East Midlands (England)","Male","50-59","180","180","31060","27570"
"Leaver CS","2021","East Midlands (England)","Male","60-64","110","90","30860","27620"
"Leaver CS","2021","East Midlands (England)","Male","65+","90","70","25060","21480"
"Leaver CS","2021","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Female","20-29","140","140","23180","21570"
"Leaver CS","2021","East of England","Female","30-39","130","110","27840","26490"
"Leaver CS","2021","East of England","Female","40-49","140","120","29740","27270"
"Leaver CS","2021","East of England","Female","50-59","270","230","29400","26670"
"Leaver CS","2021","East of England","Female","60-64","160","130","30820","26670"
"Leaver CS","2021","East of England","Female","65+","120","80","24950","22220"
"Leaver CS","2021","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Male","20-29","120","120","24210","24180"
"Leaver CS","2021","East of England","Male","30-39","120","120","[c]","[c]"
"Leaver CS","2021","East of England","Male","40-49","90","90","[c]","[c]"
"Leaver CS","2021","East of England","Male","50-59","220","210","36460","30410"
"Leaver CS","2021","East of England","Male","60-64","140","130","37130","34730"
"Leaver CS","2021","East of England","Male","65+","130","100","33200","27010"
"Leaver CS","2021","East of England","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Female","20-29","810","770","28680","27150"
"Leaver CS","2021","London","Female","30-39","530","480","41690","38980"
"Leaver CS","2021","London","Female","40-49","380","340","47660","40470"
"Leaver CS","2021","London","Female","50-59","470","410","45690","37410"
"Leaver CS","2021","London","Female","60-64","280","230","47470","36140"
"Leaver CS","2021","London","Female","65+","220","160","34630","28640"
"Leaver CS","2021","London","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","London","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Male","20-29","680","630","30160","28170"
"Leaver CS","2021","London","Male","30-39","490","470","45080","41950"
"Leaver CS","2021","London","Male","40-49","280","260","52050","50000"
"Leaver CS","2021","London","Male","50-59","470","440","55000","46160"
"Leaver CS","2021","London","Male","60-64","330","290","49740","44500"
"Leaver CS","2021","London","Male","65+","250","190","39970","31520"
"Leaver CS","2021","London","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Female","20-29","110","110","21820","21010"
"Leaver CS","2021","North East (England)","Female","30-39","120","100","24240","21010"
"Leaver CS","2021","North East (England)","Female","40-49","110","80","[c]","[c]"
"Leaver CS","2021","North East (England)","Female","50-59","240","200","27620","25540"
"Leaver CS","2021","North East (England)","Female","60-64","230","170","28000","21590"
"Leaver CS","2021","North East (England)","Female","65+","180","120","23740","21010"
"Leaver CS","2021","North East (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Male","20-29","130","120","22860","21010"
"Leaver CS","2021","North East (England)","Male","30-39","70","70","[c]","[c]"
"Leaver CS","2021","North East (England)","Male","40-49","80","80","[c]","[c]"
"Leaver CS","2021","North East (England)","Male","50-59","140","120","31090","26600"
"Leaver CS","2021","North East (England)","Male","60-64","150","120","33280","27570"
"Leaver CS","2021","North East (England)","Male","65+","110","70","24000","21010"
"Leaver CS","2021","North East (England)","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Female","20-29","280","260","22860","21010"
"Leaver CS","2021","North West (England)","Female","30-39","170","150","25510","22230"
"Leaver CS","2021","North West (England)","Female","40-49","150","130","27560","22390"
"Leaver CS","2021","North West (England)","Female","50-59","380","330","31100","26120"
"Leaver CS","2021","North West (England)","Female","60-64","310","230","29580","26910"
"Leaver CS","2021","North West (England)","Female","65+","260","170","24240","21010"
"Leaver CS","2021","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Male","20-29","210","200","24020","21050"
"Leaver CS","2021","North West (England)","Male","30-39","170","160","27780","26670"
"Leaver CS","2021","North West (England)","Male","40-49","140","130","28420","24440"
"Leaver CS","2021","North West (England)","Male","50-59","280","260","31500","27370"
"Leaver CS","2021","North West (England)","Male","60-64","220","180","32930","27570"
"Leaver CS","2021","North West (England)","Male","65+","190","140","27860","21580"
"Leaver CS","2021","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","50-59","40","30","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Female","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","50-59","30","30","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Male","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Female","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Female","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Female","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Female","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Female","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Male","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Male","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Male","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Male","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Male","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Female","20-29","150","140","24300","22230"
"Leaver CS","2021","Scotland","Female","30-39","200","170","29440","26670"
"Leaver CS","2021","Scotland","Female","40-49","160","130","31820","27150"
"Leaver CS","2021","Scotland","Female","50-59","280","250","33580","27200"
"Leaver CS","2021","Scotland","Female","60-64","230","180","34460","27570"
"Leaver CS","2021","Scotland","Female","65+","160","110","27350","23730"
"Leaver CS","2021","Scotland","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Male","20-29","140","140","24330","22230"
"Leaver CS","2021","Scotland","Male","30-39","150","140","31310","29000"
"Leaver CS","2021","Scotland","Male","40-49","120","120","32870","27360"
"Leaver CS","2021","Scotland","Male","50-59","270","260","37450","33650"
"Leaver CS","2021","Scotland","Male","60-64","250","220","38750","33650"
"Leaver CS","2021","Scotland","Male","65+","200","150","32320","27570"
"Leaver CS","2021","South East (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Female","20-29","270","260","22500","21010"
"Leaver CS","2021","South East (England)","Female","30-39","200","180","30800","27490"
"Leaver CS","2021","South East (England)","Female","40-49","180","150","31660","27570"
"Leaver CS","2021","South East (England)","Female","50-59","280","240","30550","26630"
"Leaver CS","2021","South East (England)","Female","60-64","190","160","29280","26720"
"Leaver CS","2021","South East (England)","Female","65+","180","130","25540","22080"
"Leaver CS","2021","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Male","20-29","230","230","23530","23050"
"Leaver CS","2021","South East (England)","Male","30-39","190","180","30060","27620"
"Leaver CS","2021","South East (England)","Male","40-49","180","170","32880","29290"
"Leaver CS","2021","South East (England)","Male","50-59","300","290","33870","29930"
"Leaver CS","2021","South East (England)","Male","60-64","250","220","35010","29440"
"Leaver CS","2021","South East (England)","Male","65+","220","170","30950","27570"
"Leaver CS","2021","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Female","20-29","240","230","23290","21010"
"Leaver CS","2021","South West (England)","Female","30-39","170","150","28380","27130"
"Leaver CS","2021","South West (England)","Female","40-49","160","130","32730","27570"
"Leaver CS","2021","South West (England)","Female","50-59","250","220","31390","27570"
"Leaver CS","2021","South West (England)","Female","60-64","160","130","33200","27570"
"Leaver CS","2021","South West (England)","Female","65+","120","90","28270","26570"
"Leaver CS","2021","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Male","20-29","270","270","24850","22780"
"Leaver CS","2021","South West (England)","Male","30-39","170","170","34010","33290"
"Leaver CS","2021","South West (England)","Male","40-49","130","120","37030","33250"
"Leaver CS","2021","South West (England)","Male","50-59","280","270","40030","38120"
"Leaver CS","2021","South West (England)","Male","60-64","260","230","40140","35340"
"Leaver CS","2021","South West (England)","Male","65+","230","180","32970","30840"
"Leaver CS","2021","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","20-29","110","110","[c]","[c]"
"Leaver CS","2021","Unknown","Female","30-39","70","70","[c]","[c]"
"Leaver CS","2021","Unknown","Female","40-49","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Female","50-59","60","60","[c]","[c]"
"Leaver CS","2021","Unknown","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","20-29","90","90","28460","28000"
"Leaver CS","2021","Unknown","Male","30-39","60","60","[c]","[c]"
"Leaver CS","2021","Unknown","Male","40-49","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Male","50-59","80","80","56330","43350"
"Leaver CS","2021","Unknown","Male","60-64","60","60","42760","36580"
"Leaver CS","2021","Unknown","Male","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Female","20-29","170","160","21760","21050"
"Leaver CS","2021","Wales","Female","30-39","120","100","25960","21590"
"Leaver CS","2021","Wales","Female","40-49","120","100","31250","26560"
"Leaver CS","2021","Wales","Female","50-59","300","250","30620","23830"
"Leaver CS","2021","Wales","Female","60-64","190","140","31370","26120"
"Leaver CS","2021","Wales","Female","65+","130","90","24760","21510"
"Leaver CS","2021","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Male","20-29","190","190","22940","21170"
"Leaver CS","2021","Wales","Male","30-39","160","160","30980","27570"
"Leaver CS","2021","Wales","Male","40-49","100","90","31180","26470"
"Leaver CS","2021","Wales","Male","50-59","190","180","31020","27570"
"Leaver CS","2021","Wales","Male","60-64","160","140","38310","30690"
"Leaver CS","2021","Wales","Male","65+","130","100","32910","26380"
"Leaver CS","2021","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Female","20-29","180","180","23310","21010"
"Leaver CS","2021","West Midlands (England)","Female","30-39","150","130","30220","27280"
"Leaver CS","2021","West Midlands (England)","Female","40-49","140","110","32080","25710"
"Leaver CS","2021","West Midlands (England)","Female","50-59","280","230","31610","27570"
"Leaver CS","2021","West Midlands (England)","Female","60-64","200","150","29400","26970"
"Leaver CS","2021","West Midlands (England)","Female","65+","130","90","25680","21130"
"Leaver CS","2021","West Midlands (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","West Midlands (England)","Male","20-29","160","160","22770","21010"
"Leaver CS","2021","West Midlands (England)","Male","30-39","100","100","29730","26030"
"Leaver CS","2021","West Midlands (England)","Male","40-49","100","100","37650","27570"
"Leaver CS","2021","West Midlands (England)","Male","50-59","170","160","35870","30180"
"Leaver CS","2021","West Midlands (England)","Male","60-64","150","130","34890","27570"
"Leaver CS","2021","West Midlands (England)","Male","65+","120","90","29220","26120"
"Leaver CS","2021","Yorkshire and The Humber","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Female","20-29","210","190","23580","21010"
"Leaver CS","2021","Yorkshire and The Humber","Female","30-39","130","110","27610","26360"
"Leaver CS","2021","Yorkshire and The Humber","Female","40-49","170","140","31460","27570"
"Leaver CS","2021","Yorkshire and The Humber","Female","50-59","390","320","30330","27570"
"Leaver CS","2021","Yorkshire and The Humber","Female","60-64","240","170","30520","27180"
"Leaver CS","2021","Yorkshire and The Humber","Female","65+","140","100","26960","24700"
"Leaver CS","2021","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Male","20-29","190","180","25470","22350"
"Leaver CS","2021","Yorkshire and The Humber","Male","30-39","120","120","34170","27570"
"Leaver CS","2021","Yorkshire and The Humber","Male","40-49","110","100","33760","27570"
"Leaver CS","2021","Yorkshire and The Humber","Male","50-59","280","260","35500","29000"
"Leaver CS","2021","Yorkshire and The Humber","Male","60-64","200","170","34350","29200"
"Leaver CS","2021","Yorkshire and The Humber","Male","65+","130","100","28500","26270"
"Leaver CS","2021","Yorkshire and The Humber","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Yorkshire and The Humber","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Female","20-29","270","260","22580","21110"
"Leaver CS","2022","East Midlands (England)","Female","30-39","220","190","26930","26670"
"Leaver CS","2022","East Midlands (England)","Female","40-49","190","170","30180","27570"
"Leaver CS","2022","East Midlands (England)","Female","50-59","300","260","28950","27570"
"Leaver CS","2022","East Midlands (England)","Female","60-64","190","150","28470","27130"
"Leaver CS","2022","East Midlands (England)","Female","65+","110","80","25600","21260"
"Leaver CS","2022","East Midlands (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East Midlands (England)","Male","20-29","250","240","24180","22600"
"Leaver CS","2022","East Midlands (England)","Male","30-39","170","170","30940","27570"
"Leaver CS","2022","East Midlands (England)","Male","40-49","110","110","26970","26240"
"Leaver CS","2022","East Midlands (England)","Male","50-59","190","180","36220","27570"
"Leaver CS","2022","East Midlands (England)","Male","60-64","150","130","35550","28870"
"Leaver CS","2022","East Midlands (England)","Male","65+","130","100","27860","22750"
"Leaver CS","2022","East of England","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Female","20-29","310","300","25750","24920"
"Leaver CS","2022","East of England","Female","30-39","260","230","30590","27570"
"Leaver CS","2022","East of England","Female","40-49","220","190","32690","27570"
"Leaver CS","2022","East of England","Female","50-59","300","270","33510","27570"
"Leaver CS","2022","East of England","Female","60-64","160","130","31040","27370"
"Leaver CS","2022","East of England","Female","65+","130","90","26780","25170"
"Leaver CS","2022","East of England","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","East of England","Male","20-29","230","230","25940","24900"
"Leaver CS","2022","East of England","Male","30-39","230","220","30190","27570"
"Leaver CS","2022","East of England","Male","40-49","160","150","31340","27570"
"Leaver CS","2022","East of England","Male","50-59","300","280","34390","29050"
"Leaver CS","2022","East of England","Male","60-64","210","180","35480","30610"
"Leaver CS","2022","East of England","Male","65+","160","130","32660","27570"
"Leaver CS","2022","London","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Female","20-29","1810","1640","30560","29250"
"Leaver CS","2022","London","Female","30-39","1200","1070","41250","37430"
"Leaver CS","2022","London","Female","40-49","820","700","48440","43300"
"Leaver CS","2022","London","Female","50-59","740","650","46570","39410"
"Leaver CS","2022","London","Female","60-64","430","370","43290","35200"
"Leaver CS","2022","London","Female","65+","320","240","36380","30190"
"Leaver CS","2022","London","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Male","20-29","1270","1140","31930","31060"
"Leaver CS","2022","London","Male","30-39","970","910","44310","40510"
"Leaver CS","2022","London","Male","40-49","590","550","51020","48900"
"Leaver CS","2022","London","Male","50-59","640","580","51610","43850"
"Leaver CS","2022","London","Male","60-64","490","430","51880","44120"
"Leaver CS","2022","London","Male","65+","330","260","41590","34630"
"Leaver CS","2022","London","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","London","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Female","20-29","250","240","23180","21260"
"Leaver CS","2022","North East (England)","Female","30-39","190","170","27760","23940"
"Leaver CS","2022","North East (England)","Female","40-49","190","170","29280","24570"
"Leaver CS","2022","North East (England)","Female","50-59","320","260","30510","26120"
"Leaver CS","2022","North East (England)","Female","60-64","330","230","29970","27570"
"Leaver CS","2022","North East (England)","Female","65+","240","150","24780","21260"
"Leaver CS","2022","North East (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North East (England)","Male","20-29","260","250","23530","21260"
"Leaver CS","2022","North East (England)","Male","30-39","200","190","30580","24910"
"Leaver CS","2022","North East (England)","Male","40-49","110","110","28740","24500"
"Leaver CS","2022","North East (England)","Male","50-59","170","160","33630","27570"
"Leaver CS","2022","North East (England)","Male","60-64","150","120","30420","27170"
"Leaver CS","2022","North East (England)","Male","65+","130","100","26210","21260"
"Leaver CS","2022","North East (England)","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Female","20-29","500","480","23400","21300"
"Leaver CS","2022","North West (England)","Female","30-39","350","310","27890","25780"
"Leaver CS","2022","North West (England)","Female","40-49","320","280","30160","26160"
"Leaver CS","2022","North West (England)","Female","50-59","570","490","31380","27180"
"Leaver CS","2022","North West (England)","Female","60-64","430","330","30040","27570"
"Leaver CS","2022","North West (England)","Female","65+","370","250","25830","22080"
"Leaver CS","2022","North West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Male","20-29","490","480","24830","21260"
"Leaver CS","2022","North West (England)","Male","30-39","400","390","28960","27150"
"Leaver CS","2022","North West (England)","Male","40-49","230","230","33820","27570"
"Leaver CS","2022","North West (England)","Male","50-59","380","350","34120","27570"
"Leaver CS","2022","North West (England)","Male","60-64","300","250","33420","27570"
"Leaver CS","2022","North West (England)","Male","65+","280","200","28930","26120"
"Leaver CS","2022","North West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Female","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Female","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Female","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Female","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Female","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Male","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Male","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Male","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Male","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Male","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Female","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Female","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Female","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Female","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Female","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Female","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Male","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Male","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Male","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Male","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Male","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Male","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Female","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Female","20-29","360","340","25640","23450"
"Leaver CS","2022","Scotland","Female","30-39","280","250","29620","27570"
"Leaver CS","2022","Scotland","Female","40-49","260","220","31770","27570"
"Leaver CS","2022","Scotland","Female","50-59","410","360","32950","27570"
"Leaver CS","2022","Scotland","Female","60-64","330","250","33610","27570"
"Leaver CS","2022","Scotland","Female","65+","250","170","26680","23780"
"Leaver CS","2022","Scotland","Male","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Male","20-29","330","320","25430","24400"
"Leaver CS","2022","Scotland","Male","30-39","290","280","30220","27570"
"Leaver CS","2022","Scotland","Male","40-49","210","200","36460","29510"
"Leaver CS","2022","Scotland","Male","50-59","380","370","35310","34920"
"Leaver CS","2022","Scotland","Male","60-64","380","330","39380","35000"
"Leaver CS","2022","Scotland","Male","65+","260","200","33410","27570"
"Leaver CS","2022","South East (England)","Female","16-19","[c]","[c]","[c]","[c]"
