"Status","Year","Responsibility_level","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","SCS","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SCS","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SCS","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SCS","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SCS","West Wales and The Valleys","White","40","40","[c]","[c]"
"In post","2021","SCS","West Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SCS","West Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","SCS","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SCS","West Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SCS","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SCS","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SCS","West Yorkshire","Unknown","50","50","[c]","[c]"
"In post","2021","SCS","West Yorkshire","White","100","100","88060","80190"
"In post","2021","SEO/HEO","Bedfordshire and Hertfordshire","Asian","110","110","38040","37640"
"In post","2021","SEO/HEO","Bedfordshire and Hertfordshire","Black","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Bedfordshire and Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bedfordshire and Hertfordshire","Mixed","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Bedfordshire and Hertfordshire","Undeclared","60","60","38400","37640"
"In post","2021","SEO/HEO","Bedfordshire and Hertfordshire","Unknown","70","60","38520","37640"
"In post","2021","SEO/HEO","Bedfordshire and Hertfordshire","White","690","660","38850","37880"
"In post","2021","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Asian","110","110","37580","36970"
"In post","2021","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Black","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Mixed","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","140","140","38060","35980"
"In post","2021","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Unknown","200","180","37000","36310"
"In post","2021","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","White","1720","1650","38460","37280"
"In post","2021","SEO/HEO","Cheshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cheshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cheshire","Undeclared","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Cheshire","Unknown","80","80","38520","37560"
"In post","2021","SEO/HEO","Cheshire","White","710","680","39570","38540"
"In post","2021","SEO/HEO","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cornwall and Isles of Scilly","White","180","170","35620","34290"
"In post","2021","SEO/HEO","Cumbria","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cumbria","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Cumbria","Unknown","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Cumbria","White","260","240","34610","33430"
"In post","2021","SEO/HEO","Derbyshire and Nottinghamshire","Asian","200","190","33650","31810"
"In post","2021","SEO/HEO","Derbyshire and Nottinghamshire","Black","50","50","35270","32950"
"In post","2021","SEO/HEO","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Derbyshire and Nottinghamshire","Mixed","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Derbyshire and Nottinghamshire","Undeclared","160","160","35440","33840"
"In post","2021","SEO/HEO","Derbyshire and Nottinghamshire","Unknown","430","420","34200","31810"
"In post","2021","SEO/HEO","Derbyshire and Nottinghamshire","White","2320","2190","35930","33840"
"In post","2021","SEO/HEO","Devon","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Devon","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Devon","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Devon","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Devon","Undeclared","130","120","38450","38450"
"In post","2021","SEO/HEO","Devon","Unknown","260","250","37510","38450"
"In post","2021","SEO/HEO","Devon","White","1960","1850","37580","37890"
"In post","2021","SEO/HEO","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Dorset and Somerset","Undeclared","110","100","36620","35730"
"In post","2021","SEO/HEO","Dorset and Somerset","Unknown","140","130","37350","35340"
"In post","2021","SEO/HEO","Dorset and Somerset","White","1170","1110","36470","34080"
"In post","2021","SEO/HEO","East Anglia","Asian","50","50","36210","35900"
"In post","2021","SEO/HEO","East Anglia","Black","40","30","[c]","[c]"
"In post","2021","SEO/HEO","East Anglia","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","East Anglia","Mixed","40","40","[c]","[c]"
"In post","2021","SEO/HEO","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","East Anglia","Undeclared","180","170","35600","33770"
"In post","2021","SEO/HEO","East Anglia","Unknown","180","170","34810","33780"
"In post","2021","SEO/HEO","East Anglia","White","2440","2330","36190","34290"
"In post","2021","SEO/HEO","East Wales","Asian","80","80","35500","34620"
"In post","2021","SEO/HEO","East Wales","Black","40","40","[c]","[c]"
"In post","2021","SEO/HEO","East Wales","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","East Wales","Mixed","80","70","35610","34680"
"In post","2021","SEO/HEO","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","East Wales","Undeclared","200","190","37560","37410"
"In post","2021","SEO/HEO","East Wales","Unknown","760","730","34050","31810"
"In post","2021","SEO/HEO","East Wales","White","4800","4570","36510","36480"
"In post","2021","SEO/HEO","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","East Yorkshire and Northern Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","East Yorkshire and Northern Lincolnshire","Undeclared","40","30","[c]","[c]"
"In post","2021","SEO/HEO","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","East Yorkshire and Northern Lincolnshire","White","500","470","36900","34290"
"In post","2021","SEO/HEO","Eastern Scotland","Asian","60","60","39350","38540"
"In post","2021","SEO/HEO","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Eastern Scotland","Mixed","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Eastern Scotland","Undeclared","160","160","39100","39080"
"In post","2021","SEO/HEO","Eastern Scotland","Unknown","1080","1030","37770","37580"
"In post","2021","SEO/HEO","Eastern Scotland","White","4210","4010","38450","37530"
"In post","2021","SEO/HEO","Essex","Asian","50","40","[c]","[c]"
"In post","2021","SEO/HEO","Essex","Black","40","30","[c]","[c]"
"In post","2021","SEO/HEO","Essex","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Essex","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Essex","Undeclared","80","70","36420","35060"
"In post","2021","SEO/HEO","Essex","Unknown","130","120","36010","35000"
"In post","2021","SEO/HEO","Essex","White","830","780","36960","35120"
"In post","2021","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","310","300","35590","34380"
"In post","2021","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Black","260","250","35070","33790"
"In post","2021","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","200","190","34510","33300"
"In post","2021","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","60","60","36370","36860"
"In post","2021","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","800","770","36640","37320"
"In post","2021","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","860","830","35150","33840"
"In post","2021","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","White","9630","9200","36100","35900"
"In post","2021","SEO/HEO","Greater Manchester","Asian","350","340","33710","31810"
"In post","2021","SEO/HEO","Greater Manchester","Black","120","110","34760","33000"
"In post","2021","SEO/HEO","Greater Manchester","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Greater Manchester","Mixed","70","70","34300","33310"
"In post","2021","SEO/HEO","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Greater Manchester","Undeclared","240","230","35320","33730"
"In post","2021","SEO/HEO","Greater Manchester","Unknown","720","700","33470","31810"
"In post","2021","SEO/HEO","Greater Manchester","White","3680","3520","35030","33300"
"In post","2021","SEO/HEO","Hampshire and Isle of Wight","Asian","80","80","36540","36030"
"In post","2021","SEO/HEO","Hampshire and Isle of Wight","Black","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Hampshire and Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Hampshire and Isle of Wight","Mixed","70","70","35150","34040"
"In post","2021","SEO/HEO","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Hampshire and Isle of Wight","Undeclared","290","280","36500","36460"
"In post","2021","SEO/HEO","Hampshire and Isle of Wight","Unknown","350","350","34370","33300"
"In post","2021","SEO/HEO","Hampshire and Isle of Wight","White","3770","3620","35700","34500"
"In post","2021","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Undeclared","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Unknown","50","50","34480","32280"
"In post","2021","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","White","530","510","37000","35900"
"In post","2021","SEO/HEO","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Highlands and Islands","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Highlands and Islands","Unknown","40","30","[c]","[c]"
"In post","2021","SEO/HEO","Highlands and Islands","White","310","300","38110","36830"
"In post","2021","SEO/HEO","Inner London - East","Asian","720","700","38450","38180"
"In post","2021","SEO/HEO","Inner London - East","Black","500","490","38560","37640"
"In post","2021","SEO/HEO","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Inner London - East","Mixed","160","150","38510","37700"
"In post","2021","SEO/HEO","Inner London - East","Other ethnicity","60","60","38550","37940"
"In post","2021","SEO/HEO","Inner London - East","Undeclared","210","200","39390","38840"
"In post","2021","SEO/HEO","Inner London - East","Unknown","630","610","39000","38370"
"In post","2021","SEO/HEO","Inner London - East","White","2580","2470","40300","40170"
"In post","2021","SEO/HEO","Inner London - West","Asian","2380","2330","37970","36800"
"In post","2021","SEO/HEO","Inner London - West","Black","1550","1540","37800","36660"
"In post","2021","SEO/HEO","Inner London - West","Chinese","150","150","37900","36720"
"In post","2021","SEO/HEO","Inner London - West","Mixed","810","800","37460","36800"
"In post","2021","SEO/HEO","Inner London - West","Other ethnicity","260","260","37900","37050"
"In post","2021","SEO/HEO","Inner London - West","Undeclared","880","860","39170","38890"
"In post","2021","SEO/HEO","Inner London - West","Unknown","4740","4680","35850","34850"
"In post","2021","SEO/HEO","Inner London - West","White","12190","11960","38610","38160"
"In post","2021","SEO/HEO","Kent","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Kent","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Kent","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Kent","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Kent","Undeclared","100","100","35840","33900"
"In post","2021","SEO/HEO","Kent","Unknown","80","70","36470","35060"
"In post","2021","SEO/HEO","Kent","White","1120","1070","36830","35840"
"In post","2021","SEO/HEO","Lancashire","Asian","90","80","34790","33080"
"In post","2021","SEO/HEO","Lancashire","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lancashire","Undeclared","100","90","35620","34290"
"In post","2021","SEO/HEO","Lancashire","Unknown","160","150","35050","34070"
"In post","2021","SEO/HEO","Lancashire","White","2020","1900","35600","34290"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Asian","100","90","34880","33840"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Undeclared","50","40","[c]","[c]"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Unknown","80","80","34770","33220"
"In post","2021","SEO/HEO","Leicestershire, Rutland and Northamptonshire","White","680","650","37220","36410"
"In post","2021","SEO/HEO","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Lincolnshire","Undeclared","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Lincolnshire","Unknown","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Lincolnshire","White","470","460","36350","34650"
"In post","2021","SEO/HEO","Merseyside","Asian","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Merseyside","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Merseyside","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Merseyside","Mixed","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Merseyside","Undeclared","160","150","36510","34290"
"In post","2021","SEO/HEO","Merseyside","Unknown","400","390","33580","31810"
"In post","2021","SEO/HEO","Merseyside","White","3530","3360","34630","32740"
"In post","2021","SEO/HEO","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Eastern Scotland","Unknown","100","90","45900","39500"
"In post","2021","SEO/HEO","North Eastern Scotland","White","440","420","44040","38540"
"In post","2021","SEO/HEO","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","North Yorkshire","Undeclared","70","70","36070","35180"
"In post","2021","SEO/HEO","North Yorkshire","Unknown","140","130","34570","33300"
"In post","2021","SEO/HEO","North Yorkshire","White","1130","1090","36000","35900"
"In post","2021","SEO/HEO","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland","Undeclared","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Northern Ireland","Unknown","110","110","34330","31810"
"In post","2021","SEO/HEO","Northern Ireland","White","750","720","34950","32100"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Asian","60","60","34580","32570"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Mixed","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Undeclared","180","180","35480","34290"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","Unknown","630","610","33700","31810"
"In post","2021","SEO/HEO","Northumberland and Tyne and Wear","White","3770","3560","34380","32160"
"In post","2021","SEO/HEO","Outer London - East and North East","Asian","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - East and North East","Black","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - East and North East","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - East and North East","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - East and North East","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - East and North East","Unknown","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - East and North East","White","180","180","40720","39000"
"In post","2021","SEO/HEO","Outer London - South","Asian","540","520","38930","36620"
"In post","2021","SEO/HEO","Outer London - South","Black","440","430","38750","36570"
"In post","2021","SEO/HEO","Outer London - South","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - South","Mixed","120","120","39110","36630"
"In post","2021","SEO/HEO","Outer London - South","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - South","Undeclared","220","210","39450","37930"
"In post","2021","SEO/HEO","Outer London - South","Unknown","430","420","37530","36160"
"In post","2021","SEO/HEO","Outer London - South","White","1860","1780","39920","39800"
"In post","2021","SEO/HEO","Outer London - West and North West","Asian","460","440","37610","36350"
"In post","2021","SEO/HEO","Outer London - West and North West","Black","130","120","37910","36650"
"In post","2021","SEO/HEO","Outer London - West and North West","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - West and North West","Mixed","50","50","37350","36350"
"In post","2021","SEO/HEO","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Outer London - West and North West","Undeclared","150","140","39060","38560"
"In post","2021","SEO/HEO","Outer London - West and North West","Unknown","150","140","36810","36070"
"In post","2021","SEO/HEO","Outer London - West and North West","White","1130","1080","38390","36980"
"In post","2021","SEO/HEO","Overseas","Asian","50","50","[c]","[c]"
"In post","2021","SEO/HEO","Overseas","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Overseas","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Overseas","Mixed","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Overseas","Undeclared","80","70","37500","34770"
"In post","2021","SEO/HEO","Overseas","Unknown","270","270","42790","41600"
"In post","2021","SEO/HEO","Overseas","White","1070","1070","39680","34770"
"In post","2021","SEO/HEO","Shropshire and Staffordshire","Asian","80","80","39130","38630"
"In post","2021","SEO/HEO","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Shropshire and Staffordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Shropshire and Staffordshire","Undeclared","50","50","36500","33840"
"In post","2021","SEO/HEO","Shropshire and Staffordshire","Unknown","130","120","35810","35740"
"In post","2021","SEO/HEO","Shropshire and Staffordshire","White","1410","1340","37180","36460"
"In post","2021","SEO/HEO","South Yorkshire","Asian","90","90","34050","32740"
"In post","2021","SEO/HEO","South Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","South Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","South Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","South Yorkshire","Undeclared","140","130","35500","35310"
"In post","2021","SEO/HEO","South Yorkshire","Unknown","160","150","34310","32250"
"In post","2021","SEO/HEO","South Yorkshire","White","2070","1950","35220","34290"
"In post","2021","SEO/HEO","Southern Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Southern Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Southern Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Southern Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Southern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Southern Scotland","Undeclared","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Southern Scotland","Unknown","220","210","35420","33930"
"In post","2021","SEO/HEO","Southern Scotland","White","1070","1010","35390","33930"
"In post","2021","SEO/HEO","Surrey, East and West Sussex","Asian","40","40","[c]","[c]"
"In post","2021","SEO/HEO","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Surrey, East and West Sussex","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Surrey, East and West Sussex","Mixed","30","30","[c]","[c]"
"In post","2021","SEO/HEO","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Surrey, East and West Sussex","Undeclared","110","110","36930","35030"
"In post","2021","SEO/HEO","Surrey, East and West Sussex","Unknown","130","120","35750","35000"
"In post","2021","SEO/HEO","Surrey, East and West Sussex","White","1130","1070","37430","36210"
"In post","2021","SEO/HEO","Tees Valley and Durham","Asian","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Tees Valley and Durham","Black","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Tees Valley and Durham","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Tees Valley and Durham","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Tees Valley and Durham","Other ethnicity","[c]","[c]","[c]","[c]"
