"Status","Year","Organisation","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Driver and Vehicle Standards Agency","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Digital, Data & Technology","East Midlands (England)","80","80","39060","33350"
"In post","2022","Driver and Vehicle Standards Agency","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Digital, Data & Technology","South West (England)","40","40","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Digital, Data & Technology","Wales","90","80","33170","30730"
"In post","2022","Driver and Vehicle Standards Agency","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Finance","Wales","60","50","37870","39040"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","South West (England)","40","40","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","No function","East Midlands (England)","310","290","28340","26780"
"In post","2022","Driver and Vehicle Standards Agency","No function","East of England","340","320","28580","26830"
"In post","2022","Driver and Vehicle Standards Agency","No function","London","350","330","31950","30780"
"In post","2022","Driver and Vehicle Standards Agency","No function","North East (England)","300","270","26190","26130"
"In post","2022","Driver and Vehicle Standards Agency","No function","North West (England)","450","420","28130","26780"
"In post","2022","Driver and Vehicle Standards Agency","No function","Scotland","270","250","28480","26780"
"In post","2022","Driver and Vehicle Standards Agency","No function","South East (England)","490","470","29440","26830"
"In post","2022","Driver and Vehicle Standards Agency","No function","South West (England)","380","350","29760","26780"
"In post","2022","Driver and Vehicle Standards Agency","No function","Wales","380","350","26750","26470"
"In post","2022","Driver and Vehicle Standards Agency","No function","West Midlands (England)","390","370","28190","26780"
"In post","2022","Driver and Vehicle Standards Agency","No function","Yorkshire and The Humber","440","410","27130","26780"
"In post","2022","Driver and Vehicle Standards Agency","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Standards Agency","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Finance","London","60","60","48220","43190"
"In post","2022","Education and Skills Funding Agency","Finance","North East (England)","120","120","36270","36500"
"In post","2022","Education and Skills Funding Agency","Finance","North West (England)","100","90","37740","36500"
"In post","2022","Education and Skills Funding Agency","Finance","South West (England)","40","40","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Finance","West Midlands (England)","270","260","41160","37100"
"In post","2022","Education and Skills Funding Agency","Finance","Yorkshire and The Humber","170","170","39400","36640"
"In post","2022","Education and Skills Funding Agency","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","No function","East Midlands (England)","50","50","43560","37630"
"In post","2022","Education and Skills Funding Agency","No function","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","No function","London","230","220","49390","53420"
"In post","2022","Education and Skills Funding Agency","No function","North East (England)","100","90","38440","36500"
"In post","2022","Education and Skills Funding Agency","No function","North West (England)","130","130","38700","36500"
"In post","2022","Education and Skills Funding Agency","No function","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","No function","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","No function","South West (England)","60","60","40090","36500"
"In post","2022","Education and Skills Funding Agency","No function","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","No function","West Midlands (England)","290","280","42080","37100"
"In post","2022","Education and Skills Funding Agency","No function","Yorkshire and The Humber","220","200","39360","36500"
"In post","2022","Education Scotland","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Unknown","Scotland","330","320","57370","62170"
"In post","2022","Estyn","Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Project Delivery","Wales","90","80","64850","75480"
"In post","2022","Estyn","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Commercial","South East (England)","70","60","43770","42370"
"In post","2022","FCDO Services","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Digital, Data & Technology","South East (England)","100","100","44270","41910"
"In post","2022","FCDO Services","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Finance","South East (England)","50","50","38360","31890"
"In post","2022","FCDO Services","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Human Resources","South East (England)","40","40","[c]","[c]"
"In post","2022","FCDO Services","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Legal","South East (England)","50","40","48370","53430"
"In post","2022","FCDO Services","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Project Delivery","South East (England)","60","60","36380","31420"
"In post","2022","FCDO Services","Property","London","50","50","[c]","[c]"
"In post","2022","FCDO Services","Property","Overseas","120","120","40030","40090"
"In post","2022","FCDO Services","Property","South East (England)","180","180","36460","33510"
"In post","2022","FCDO Services","Security","London","60","60","34670","36090"
"In post","2022","FCDO Services","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Security","South East (England)","220","210","34640","33210"
"In post","2022","FCDO Services","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Finance","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","No function","East Midlands (England)","80","70","34200","28770"
"In post","2022","Food Standards Agency","No function","East of England","110","110","33660","30280"
"In post","2022","Food Standards Agency","No function","London","160","150","43830","40350"
"In post","2022","Food Standards Agency","No function","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","No function","North West (England)","80","80","31770","26750"
"In post","2022","Food Standards Agency","No function","Northern Ireland","90","80","36950","37350"
"In post","2022","Food Standards Agency","No function","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","No function","South East (England)","80","70","41730","40350"
"In post","2022","Food Standards Agency","No function","South West (England)","100","90","34490","29680"
"In post","2022","Food Standards Agency","No function","Wales","120","120","34840","30810"
"In post","2022","Food Standards Agency","No function","West Midlands (England)","100","100","31670","28800"
"In post","2022","Food Standards Agency","No function","Yorkshire and The Humber","130","130","33760","30350"
"In post","2022","Food Standards Agency","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Unknown","Scotland","300","290","35950","31540"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Analysis","London","60","50","59450","61400"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","Scotland","50","50","38520","39410"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","London","90","90","50690","47340"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data & Technology","Scotland","210","200","41300","38500"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","London","120","120","51270","49400"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","Scotland","120","110","40380","38500"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","London","210","200","50410","47780"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","Scotland","60","60","38200","33930"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Legal","London","70","70","62850","67480"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","No function","London","1940","1910","47860","39770"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","No function","Overseas","1430","1420","51820","52630"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","No function","South East (England)","230","220","30410","26050"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","London","940","910","53580","53610"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","Overseas","490","490","58020","56110"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","Scotland","360","340","43730","39630"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Property","London","70","60","56550","59470"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Security","London","200","190","46480","41180"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Security","Overseas","120","120","40100","34450"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","London","160","150","52580","51500"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Forestry and Land Scotland","Unknown","Scotland","1020","980","32870","31060"
"In post","2022","Forestry and Land Scotland","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","Analysis","London","180","160","69590","65470"
"In post","2022","Government Actuary's Department","Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","No function","London","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Counter Fraud","London","[c]","[c]","[c]","[c]"
