"Status","Year","Disability","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North and West Norfolk","White","40","30","[c]","[c]"
"In post","2022","Undeclared","North Hampshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Hampshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Hampshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Hampshire","White","40","40","[c]","[c]"
"In post","2022","Undeclared","North Lanarkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Lanarkshire","White","50","50","27420","22080"
"In post","2022","Undeclared","North Northamptonshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Northamptonshire","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Nottinghamshire","White","80","70","29700","29870"
"In post","2022","Undeclared","North Yorkshire CC","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire CC","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire CC","Undeclared","40","40","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","North Yorkshire CC","White","100","90","29370","26750"
"In post","2022","Undeclared","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Northumberland","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Norwich and East Norfolk","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Norwich and East Norfolk","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Norwich and East Norfolk","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Norwich and East Norfolk","White","60","50","28790","27370"
"In post","2022","Undeclared","Nottingham","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Nottingham","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Nottingham","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Nottingham","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Nottingham","Undeclared","150","140","35630","33370"
"In post","2022","Undeclared","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Nottingham","White","230","220","32140","27570"
"In post","2022","Undeclared","Overseas","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","Undeclared","80","70","46400","41900"
"In post","2022","Undeclared","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Overseas","White","70","60","46880","42130"
"In post","2022","Undeclared","Oxfordshire CC","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Oxfordshire CC","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Oxfordshire CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Oxfordshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Oxfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Oxfordshire CC","White","190","170","32950","33520"
"In post","2022","Undeclared","Perth and Kinross, and Stirling","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Perth and Kinross, and Stirling","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Peterborough","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Peterborough","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Peterborough","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Peterborough","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Peterborough","Undeclared","30","30","[c]","[c]"
"In post","2022","Undeclared","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Peterborough","White","60","50","31950","27350"
"In post","2022","Undeclared","Plymouth","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Plymouth","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Plymouth","Undeclared","60","60","35710","33840"
"In post","2022","Undeclared","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Plymouth","White","120","120","30770","27570"
"In post","2022","Undeclared","Portsmouth","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Portsmouth","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Portsmouth","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Portsmouth","Undeclared","110","100","34570","33300"
"In post","2022","Undeclared","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Portsmouth","White","130","130","31520","27570"
"In post","2022","Undeclared","Powys","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Powys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Powys","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Redbridge and Waltham Forest","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Redbridge and Waltham Forest","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Redbridge and Waltham Forest","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Redbridge and Waltham Forest","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Redbridge and Waltham Forest","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sandwell","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sandwell","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sandwell","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Borders","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sefton","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sefton","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sefton","Undeclared","80","70","35440","33370"
"In post","2022","Undeclared","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sefton","White","130","120","31910","27570"
"In post","2022","Undeclared","Sheffield","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sheffield","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sheffield","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sheffield","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sheffield","Undeclared","100","100","35160","32740"
"In post","2022","Undeclared","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sheffield","White","200","190","33780","30820"
"In post","2022","Undeclared","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Shropshire","White","70","70","30590","29670"
"In post","2022","Undeclared","Solihull","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Solihull","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Solihull","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Somerset CC","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Somerset CC","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Somerset CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Somerset CC","Undeclared","60","50","34060","33290"
"In post","2022","Undeclared","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Somerset CC","White","90","80","31130","28960"
"In post","2022","Undeclared","South and West Derbyshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South and West Derbyshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South and West Derbyshire","White","100","90","31500","31650"
"In post","2022","Undeclared","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Ayrshire","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Hampshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Hampshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Hampshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Hampshire","Undeclared","40","30","[c]","[c]"
"In post","2022","Undeclared","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Hampshire","White","110","100","27710","25680"
"In post","2022","Undeclared","South Lanarkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Lanarkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Lanarkshire","Undeclared","30","30","[c]","[c]"
"In post","2022","Undeclared","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Lanarkshire","White","70","60","30260","26820"
"In post","2022","Undeclared","South Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Nottinghamshire","White","40","40","[c]","[c]"
"In post","2022","Undeclared","South Teesside","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South Teesside","White","50","40","[c]","[c]"
"In post","2022","Undeclared","South West Wales","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South West Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","South West Wales","Undeclared","30","30","[c]","[c]"
"In post","2022","Undeclared","South West Wales","White","50","50","[c]","[c]"
"In post","2022","Undeclared","Southampton","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southampton","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southampton","White","40","40","[c]","[c]"
"In post","2022","Undeclared","Southend-on-Sea","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southend-on-Sea","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southend-on-Sea","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southend-on-Sea","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southend-on-Sea","Undeclared","30","30","[c]","[c]"
"In post","2022","Undeclared","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Southend-on-Sea","White","40","30","[c]","[c]"
"In post","2022","Undeclared","Staffordshire CC","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Staffordshire CC","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Staffordshire CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Staffordshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Staffordshire CC","Undeclared","40","40","[c]","[c]"
"In post","2022","Undeclared","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Staffordshire CC","White","290","270","30810","28590"
"In post","2022","Undeclared","Stoke-on-Trent","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Stoke-on-Trent","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Stoke-on-Trent","White","40","30","[c]","[c]"
"In post","2022","Undeclared","Suffolk CC","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Suffolk CC","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Suffolk CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Suffolk CC","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Suffolk CC","Undeclared","90","80","29560","27570"
"In post","2022","Undeclared","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Suffolk CC","White","240","220","30360","29580"
"In post","2022","Undeclared","Sunderland","Undeclared","60","50","27430","22080"
"In post","2022","Undeclared","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Sunderland","White","110","100","25670","25840"
"In post","2022","Undeclared","Swansea","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Swansea","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Swansea","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Swansea","Undeclared","140","130","32820","26950"
"In post","2022","Undeclared","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Swansea","White","480","410","27270","21840"
"In post","2022","Undeclared","Swindon","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Swindon","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Telford and Wrekin","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Telford and Wrekin","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Telford and Wrekin","Undeclared","50","40","[c]","[c]"
"In post","2022","Undeclared","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Telford and Wrekin","White","60","50","31240","27570"
"In post","2022","Undeclared","Thurrock","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Thurrock","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Thurrock","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Thurrock","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Torbay","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tower Hamlets","Asian","40","30","[c]","[c]"
"In post","2022","Undeclared","Tower Hamlets","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tower Hamlets","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tower Hamlets","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tower Hamlets","Undeclared","70","60","47830","47330"
"In post","2022","Undeclared","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tower Hamlets","White","110","110","52310","54270"
"In post","2022","Undeclared","Tyneside","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tyneside","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tyneside","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tyneside","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tyneside","Undeclared","280","270","33560","30450"
"In post","2022","Undeclared","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Tyneside","White","480","450","30860","27570"
"In post","2022","Undeclared","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Unknown","White","30","30","[c]","[c]"
"In post","2022","Undeclared","Wakefield","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wakefield","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wakefield","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wakefield","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wakefield","White","170","150","31260","31650"
"In post","2022","Undeclared","Walsall","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Walsall","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Walsall","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wandsworth","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wandsworth","Black","30","30","[c]","[c]"
"In post","2022","Undeclared","Wandsworth","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wandsworth","White","70","60","34530","35690"
"In post","2022","Undeclared","Warrington","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Warrington","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Warrington","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Warrington","White","140","130","30410","31650"
"In post","2022","Undeclared","Warwickshire CC","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Warwickshire CC","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Warwickshire CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Warwickshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Warwickshire CC","White","50","50","[c]","[c]"
"In post","2022","Undeclared","West Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Cumbria","White","40","40","[c]","[c]"
"In post","2022","Undeclared","West Essex","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Essex","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Essex","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Kent","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Lothian","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Northamptonshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Northamptonshire","White","50","50","[c]","[c]"
"In post","2022","Undeclared","West Surrey","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Surrey","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Surrey","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Surrey","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Surrey","Undeclared","40","40","[c]","[c]"
"In post","2022","Undeclared","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Surrey","White","100","100","34750","33110"
"In post","2022","Undeclared","West Sussex (North East)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Sussex (North East)","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Sussex (North East)","Undeclared","40","40","[c]","[c]"
"In post","2022","Undeclared","West Sussex (North East)","White","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Sussex (South West)","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Sussex (South West)","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Sussex (South West)","Undeclared","40","30","[c]","[c]"
"In post","2022","Undeclared","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","West Sussex (South West)","White","70","70","30790","27570"
"In post","2022","Undeclared","Westminster","Asian","270","260","43850","40230"
"In post","2022","Undeclared","Westminster","Black","130","130","39530","34550"
"In post","2022","Undeclared","Westminster","Mixed","90","90","44240","38690"
"In post","2022","Undeclared","Westminster","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Westminster","Undeclared","770","760","49860","47810"
"In post","2022","Undeclared","Westminster","Unknown","130","120","46320","44160"
"In post","2022","Undeclared","Westminster","White","1270","1240","49730","47590"
"In post","2022","Undeclared","Wiltshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wiltshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wiltshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wiltshire","Undeclared","90","80","38190","36380"
"In post","2022","Undeclared","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wiltshire","White","180","170","33330","31990"
"In post","2022","Undeclared","Wirral","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wirral","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wirral","White","60","50","28050","27570"
"In post","2022","Undeclared","Wolverhampton","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wolverhampton","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Wolverhampton","White","30","30","[c]","[c]"
"In post","2022","Undeclared","Worcestershire CC","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Worcestershire CC","Black","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Worcestershire CC","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Worcestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Worcestershire CC","White","250","230","30860","31650"
"In post","2022","Undeclared","York","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","York","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","York","Undeclared","40","40","[c]","[c]"
"In post","2022","Undeclared","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","York","White","100","90","32050","31650"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","Unknown","390","360","31560","29550"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","White","220","200","35790","35000"
"In post","2022","Unknown","Angus and Dundee City","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Angus and Dundee City","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Angus and Dundee City","Unknown","320","300","26510","23780"
"In post","2022","Unknown","Angus and Dundee City","White","110","100","33010","27230"
"In post","2022","Unknown","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Antrim and Newtownabbey","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ards and North Down","White","40","40","[c]","[c]"
"In post","2022","Unknown","Armagh City, Banbridge and Craigavon","Unknown","[c]","[c]","[c]","[c]"
