"Status","Year","Sex","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Female","Coventry","Declared non-disabled","80","60","[c]","[c]"
"Leaver CS","2021","Female","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Croydon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Croydon","Declared non-disabled","120","100","33800","28790"
"Leaver CS","2021","Female","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Croydon","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Female","Darlington","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Darlington","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Derby","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Derby","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","Female","Derby","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Derry City and Strabane","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Derry City and Strabane","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Derry City and Strabane","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Devon CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Devon CC","Declared non-disabled","120","100","[c]","[c]"
"Leaver CS","2021","Female","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Devon CC","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Female","Dorset CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Dorset CC","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Female","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Dudley","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Dudley","Declared non-disabled","50","30","[c]","[c]"
"Leaver CS","2021","Female","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Dumfries and Galloway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Dumfries and Galloway","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Durham CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Durham CC","Declared non-disabled","100","80","[c]","[c]"
"Leaver CS","2021","Female","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ealing","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ealing","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","Female","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Ayrshire and North Ayrshire mainland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Ayrshire and North Ayrshire mainland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Derbyshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Kent","Declared non-disabled","60","50","26860","24620"
"Leaver CS","2021","Female","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Lothian and Midlothian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Lothian and Midlothian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Riding of Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Riding of Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Surrey","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Sussex CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Sussex CC","Declared non-disabled","30","20","[c]","[c]"
"Leaver CS","2021","Female","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Enfield","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Enfield","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Essex Haven Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Essex Haven Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Essex Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Essex Thames Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Falkirk","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Falkirk","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Flintshire and Wrexham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Flintshire and Wrexham","Declared non-disabled","110","100","[c]","[c]"
"Leaver CS","2021","Female","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Flintshire and Wrexham","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Female","Glasgow City","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Glasgow City","Declared non-disabled","140","110","29880","23780"
"Leaver CS","2021","Female","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Glasgow City","Unknown","60","50","32070","25990"
"Leaver CS","2021","Female","Gloucestershire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Gloucestershire","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","Female","Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Greater Manchester North East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Greater Manchester North East","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","Female","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Greater Manchester North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Greater Manchester North West","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Female","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Greater Manchester South East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Greater Manchester South East","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2021","Female","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Greater Manchester South West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Greater Manchester South West","Declared non-disabled","60","50","[c]","[c]"
"Leaver CS","2021","Female","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Greater Manchester South West","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Female","Gwent Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Gwent Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Gwent Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Gwynedd","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Gwynedd","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Gwynedd","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Hackney and Newham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Hackney and Newham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Haringey and Islington","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Haringey and Islington","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","Female","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Harrow and Hillingdon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Harrow and Hillingdon","Declared non-disabled","30","20","[c]","[c]"
"Leaver CS","2021","Female","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Hartlepool and Stockton-on-Tees","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Hartlepool and Stockton-on-Tees","Declared non-disabled","100","70","[c]","[c]"
"Leaver CS","2021","Female","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Hartlepool and Stockton-on-Tees","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Female","Heart of Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Heart of Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Herefordshire, County of","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Herefordshire, County of","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Hertfordshire","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2021","Female","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Hertfordshire","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Female","Hounslow and Richmond upon Thames","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Hounslow and Richmond upon Thames","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2021","Female","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Isle of Anglesey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Isle of Anglesey","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Kent Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Kent Thames Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Kingston upon Hull, City of","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Kingston upon Hull, City of","Declared non-disabled","80","60","[c]","[c]"
"Leaver CS","2021","Female","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lambeth","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lambeth","Declared non-disabled","90","80","42570","38890"
"Leaver CS","2021","Female","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lambeth","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Female","Lancaster and Wyre","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lancaster and Wyre","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Leeds","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2021","Female","Leeds","Declared non-disabled","180","150","30110","27570"
"Leaver CS","2021","Female","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Leeds","Unknown","100","70","[c]","[c]"
"Leaver CS","2021","Female","Leicester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Leicester","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2021","Female","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Leicester","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Female","Leicestershire CC and Rutland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Leicestershire CC and Rutland","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Female","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lewisham and Southwark","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lewisham and Southwark","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Female","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lincolnshire","Declared non-disabled","90","80","[c]","[c]"
"Leaver CS","2021","Female","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lisburn and Castlereagh","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lisburn and Castlereagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Liverpool","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Liverpool","Declared non-disabled","140","110","26380","22720"
"Leaver CS","2021","Female","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Liverpool","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Luton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Luton","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Female","Luton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Manchester","Declared non-disabled","150","130","37650","29600"
"Leaver CS","2021","Female","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Manchester","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Female","Medway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Medway","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","Female","Medway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Merton, Kingston upon Thames and Sutton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Merton, Kingston upon Thames and Sutton","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Mid Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Mid Kent","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Female","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Mid Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Mid Lancashire","Declared non-disabled","90","70","[c]","[c]"
"Leaver CS","2021","Female","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Milton Keynes","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Milton Keynes","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2021","Female","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Monmouthshire and Newport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Monmouthshire and Newport","Declared non-disabled","60","50","31920","25550"
"Leaver CS","2021","Female","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Monmouthshire and Newport","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Female","Na h-Eileanan Siar","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Na h-Eileanan Siar","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Newry, Mourne and Down","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Newry, Mourne and Down","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North and North East Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North and North East Lincolnshire","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2021","Female","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North and West Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North and West Norfolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Hampshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Lanarkshire","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","Female","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Yorkshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Yorkshire CC","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","Female","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northumberland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northumberland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Norwich and East Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Norwich and East Norfolk","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2021","Female","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Nottingham","Declared disabled","[c]","[c]","[c]","[c]"
