"Status","Year","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Student Awards Agency for Scotland","Scotland","Female","130","120","30430","27230"
"In post","2022","Student Awards Agency for Scotland","Scotland","Male","100","100","32980","30040"
"In post","2022","Submarine Delivery Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","North West (England)","Female","40","40","[c]","[c]"
"In post","2022","Submarine Delivery Agency","North West (England)","Male","120","120","44570","44430"
"In post","2022","Submarine Delivery Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Scotland","Male","60","60","44570","44820"
"In post","2022","Submarine Delivery Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","South West (England)","Female","520","490","38090","35260"
"In post","2022","Submarine Delivery Agency","South West (England)","Male","1140","1120","42140","39860"
"In post","2022","Teaching Regulation Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","West Midlands (England)","Female","50","50","[c]","[c]"
"In post","2022","Teaching Regulation Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","East Midlands (England)","Female","40","40","[c]","[c]"
"In post","2022","The Insolvency Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","East of England","Female","80","70","31170","26290"
"In post","2022","The Insolvency Service","East of England","Male","50","50","[c]","[c]"
"In post","2022","The Insolvency Service","London","Female","160","140","37550","33270"
"In post","2022","The Insolvency Service","London","Male","140","140","44050","43000"
"In post","2022","The Insolvency Service","North East (England)","Female","40","30","[c]","[c]"
"In post","2022","The Insolvency Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","North West (England)","Female","150","140","33340","31000"
"In post","2022","The Insolvency Service","North West (England)","Male","120","120","34870","34390"
"In post","2022","The Insolvency Service","Scotland","Female","40","40","[c]","[c]"
"In post","2022","The Insolvency Service","Scotland","Male","40","30","[c]","[c]"
"In post","2022","The Insolvency Service","South East (England)","Female","80","80","31340","26350"
"In post","2022","The Insolvency Service","South East (England)","Male","30","30","[c]","[c]"
"In post","2022","The Insolvency Service","South West (England)","Female","80","70","29510","26000"
"In post","2022","The Insolvency Service","South West (England)","Male","60","60","32370","28280"
"In post","2022","The Insolvency Service","Wales","Female","30","30","[c]","[c]"
"In post","2022","The Insolvency Service","Wales","Male","30","30","[c]","[c]"
"In post","2022","The Insolvency Service","West Midlands (England)","Female","230","210","30100","25190"
"In post","2022","The Insolvency Service","West Midlands (England)","Male","170","160","32140","28840"
"In post","2022","The Insolvency Service","Yorkshire and The Humber","Female","70","60","31340","30410"
"In post","2022","The Insolvency Service","Yorkshire and The Humber","Male","50","40","[c]","[c]"
"In post","2022","The National Archives","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","London","Female","300","290","35390","33910"
"In post","2022","The National Archives","London","Male","270","260","36030","32070"
"In post","2022","The National Archives","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Transport Scotland","Scotland","Female","230","220","42350","39660"
"In post","2022","Transport Scotland","Scotland","Male","290","290","47920","47490"
"In post","2022","UK Debt Management Office","London","Female","40","30","[c]","[c]"
"In post","2022","UK Debt Management Office","London","Male","80","80","61180","56000"
"In post","2022","UK Export Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","London","Female","210","200","48460","41950"
"In post","2022","UK Export Finance","London","Male","260","260","56860","52500"
"In post","2022","UK Export Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Export Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","East Midlands (England)","Female","140","120","39060","33310"
"In post","2022","UK Health Security Agency","East Midlands (England)","Male","50","40","[c]","[c]"
"In post","2022","UK Health Security Agency","East of England","Female","240","210","39340","33640"
"In post","2022","UK Health Security Agency","East of England","Male","100","90","46800","36330"
"In post","2022","UK Health Security Agency","London","Female","1830","1710","44190","40070"
"In post","2022","UK Health Security Agency","London","Male","1020","980","50010","41990"
"In post","2022","UK Health Security Agency","North East (England)","Female","60","60","43040","39030"
"In post","2022","UK Health Security Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","North West (England)","Female","290","260","34850","28590"
"In post","2022","UK Health Security Agency","North West (England)","Male","150","150","41700","28730"
"In post","2022","UK Health Security Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","South East (England)","Female","320","270","44090","38580"
"In post","2022","UK Health Security Agency","South East (England)","Male","170","160","46570","40560"
"In post","2022","UK Health Security Agency","South West (England)","Female","740","680","36110","31770"
"In post","2022","UK Health Security Agency","South West (England)","Male","360","350","44180","37960"
"In post","2022","UK Health Security Agency","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Health Security Agency","West Midlands (England)","Female","260","230","39110","34170"
"In post","2022","UK Health Security Agency","West Midlands (England)","Male","90","90","47000","35340"
"In post","2022","UK Health Security Agency","Yorkshire and The Humber","Female","440","410","40540","36820"
"In post","2022","UK Health Security Agency","Yorkshire and The Humber","Male","270","270","44770","39140"
"In post","2022","UK Hydrographic Office","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Hydrographic Office","South West (England)","Female","310","290","34210","33290"
"In post","2022","UK Hydrographic Office","South West (England)","Male","590","580","35780","33290"
"In post","2022","UK Space Agency","London","Female","70","70","44280","40050"
"In post","2022","UK Space Agency","London","Male","70","70","49830","40220"
"In post","2022","UK Space Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Space Agency","South West (England)","Female","50","50","42590","39430"
"In post","2022","UK Space Agency","South West (England)","Male","50","50","46510","49080"
"In post","2022","UK Statistics Authority","London","Female","190","180","43980","39840"
"In post","2022","UK Statistics Authority","London","Male","150","150","47290","41340"
"In post","2022","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","South East (England)","Female","1440","1160","29560","24250"
"In post","2022","UK Statistics Authority","South East (England)","Male","1050","880","30070","23880"
"In post","2022","UK Statistics Authority","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","UK Statistics Authority","Wales","Female","1720","1590","34080","30710"
"In post","2022","UK Statistics Authority","Wales","Male","1290","1270","38000","36840"
"In post","2022","UK Statistics Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","East Midlands (England)","Female","80","70","33080","27490"
"In post","2022","Valuation Office Agency","East Midlands (England)","Male","90","80","36830","32390"
"In post","2022","Valuation Office Agency","East of England","Female","80","80","33500","31000"
"In post","2022","Valuation Office Agency","East of England","Male","90","90","37050","34000"
"In post","2022","Valuation Office Agency","London","Female","340","320","39770","34810"
"In post","2022","Valuation Office Agency","London","Male","360","350","43370","38870"
"In post","2022","Valuation Office Agency","North East (England)","Female","350","330","27900","22080"
"In post","2022","Valuation Office Agency","North East (England)","Male","240","230","30550","26030"
"In post","2022","Valuation Office Agency","North West (England)","Female","190","170","35210","31000"
"In post","2022","Valuation Office Agency","North West (England)","Male","190","190","36720","33370"
"In post","2022","Valuation Office Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Valuation Office Agency","Scotland","Male","30","30","[c]","[c]"
"In post","2022","Valuation Office Agency","South East (England)","Female","100","90","34520","31000"
"In post","2022","Valuation Office Agency","South East (England)","Male","120","120","38610","35080"
"In post","2022","Valuation Office Agency","South West (England)","Female","350","310","28920","25000"
"In post","2022","Valuation Office Agency","South West (England)","Male","280","270","32330","26880"
"In post","2022","Valuation Office Agency","Wales","Female","150","140","36010","31900"
"In post","2022","Valuation Office Agency","Wales","Male","120","120","38260","33370"
"In post","2022","Valuation Office Agency","West Midlands (England)","Female","130","110","33990","31900"
"In post","2022","Valuation Office Agency","West Midlands (England)","Male","130","130","36400","33370"
"In post","2022","Valuation Office Agency","Yorkshire and The Humber","Female","210","190","33540","30220"
"In post","2022","Valuation Office Agency","Yorkshire and The Humber","Male","210","200","35820","32890"
"In post","2022","Vehicle Certification Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","East Midlands (England)","Male","40","40","[c]","[c]"
"In post","2022","Vehicle Certification Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","South West (England)","Female","50","50","27740","21840"
"In post","2022","Vehicle Certification Agency","South West (England)","Male","70","70","37410","37260"
"In post","2022","Vehicle Certification Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Vehicle Certification Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Veterinary Medicines Directorate","South East (England)","Female","110","110","37820","35580"
"In post","2022","Veterinary Medicines Directorate","South East (England)","Male","60","60","44760","47550"
"In post","2022","Water Services Regulation Authority","London","Female","40","40","[c]","[c]"
"In post","2022","Water Services Regulation Authority","London","Male","40","40","[c]","[c]"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","Female","100","90","47990","40800"
"In post","2022","Water Services Regulation Authority","West Midlands (England)","Male","80","80","51760","50220"
"In post","2022","Welsh Government (excl. agencies)","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Wales","Female","3480","3220","40710","38160"
"In post","2022","Welsh Government (excl. agencies)","Wales","Male","2370","2310","43570","38160"
"In post","2022","Welsh Government (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Government (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Revenue Authority","Wales","Female","50","40","[c]","[c]"
"In post","2022","Welsh Revenue Authority","Wales","Male","30","30","[c]","[c]"
"In post","2022","Welsh Revenue Authority","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Welsh Revenue Authority","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Wilton Park","South East (England)","Female","70","70","35030","30700"
"In post","2022","Wilton Park","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South East (England)","Female","30","30","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","London","Female","100","90","45200","38640"
"Leaver CS","2021","Cabinet Office (excl. agencies)","London","Male","100","100","53290","54700"
"Leaver CS","2021","Cabinet Office (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","Female","60","50","47040","32000"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","Male","60","60","61380","52180"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","Female","40","40","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","Male","40","40","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Scotland","Female","50","40","28400","22220"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Scotland","Male","40","30","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","London","Female","40","40","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
