"Status","Year","Sexual_orientation","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","White","East Midlands (England)","1270","1110","29810","27570"
"In post","2022","Unknown","White","East of England","1510","1330","32230","29290"
"In post","2022","Unknown","White","London","2940","2740","46950","40910"
"In post","2022","Unknown","White","North East (England)","2850","2390","27900","25840"
"In post","2022","Unknown","White","North West (England)","4760","4140","28910","27570"
"In post","2022","Unknown","White","Northern Ireland","220","190","29190","26820"
"In post","2022","Unknown","White","Overseas","120","120","50770","46600"
"In post","2022","Unknown","White","Scotland","4130","3710","32940","27570"
"In post","2022","Unknown","White","South East (England)","2860","2590","35810","31880"
"In post","2022","Unknown","White","South West (England)","3520","3220","36270","32010"
"In post","2022","Unknown","White","Unknown","40","30","[c]","[c]"
"In post","2022","Unknown","White","Wales","2080","1800","29990","27570"
"In post","2022","Unknown","White","West Midlands (England)","1810","1590","31440","27570"
"In post","2022","Unknown","White","Yorkshire and The Humber","2040","1780","32030","27570"
"Leaver CS","2021","Heterosexual / straight","Asian","East Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Asian","East of England","40","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Asian","London","380","350","32920","28870"
"Leaver CS","2021","Heterosexual / straight","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Asian","North West (England)","60","60","24070","21160"
"Leaver CS","2021","Heterosexual / straight","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Asian","South East (England)","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Asian","South West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Asian","West Midlands (England)","90","80","27520","21010"
"Leaver CS","2021","Heterosexual / straight","Asian","Yorkshire and The Humber","50","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Black","London","260","260","32880","28290"
"Leaver CS","2021","Heterosexual / straight","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Black","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Chinese","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Mixed","London","110","100","36590","31590"
"Leaver CS","2021","Heterosexual / straight","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Other ethnicity","London","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","London","50","50","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","White","East Midlands (England)","640","570","28420","26580"
"Leaver CS","2021","Heterosexual / straight","White","East of England","700","640","30780","26680"
"Leaver CS","2021","Heterosexual / straight","White","London","1590","1470","45650","39760"
"Leaver CS","2021","Heterosexual / straight","White","North East (England)","550","460","26940","21100"
"Leaver CS","2021","Heterosexual / straight","White","North West (England)","1160","1000","28790","24790"
"Leaver CS","2021","Heterosexual / straight","White","Northern Ireland","70","60","27520","21430"
"Leaver CS","2021","Heterosexual / straight","White","Overseas","60","60","41750","36960"
"Leaver CS","2021","Heterosexual / straight","White","Scotland","760","670","32790","27570"
"Leaver CS","2021","Heterosexual / straight","White","South East (England)","1310","1180","29620","26930"
"Leaver CS","2021","Heterosexual / straight","White","South West (England)","1320","1210","32760","27650"
"Leaver CS","2021","Heterosexual / straight","White","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Heterosexual / straight","White","Wales","810","700","30370","24220"
"Leaver CS","2021","Heterosexual / straight","White","West Midlands (England)","660","570","30220","26120"
"Leaver CS","2021","Heterosexual / straight","White","Yorkshire and The Humber","850","740","30320","26500"
"Leaver CS","2021","LGBO","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Asian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Chinese","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Chinese","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Chinese","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Chinese","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Chinese","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Chinese","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Chinese","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Chinese","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Chinese","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","White","East of England","30","30","[c]","[c]"
"Leaver CS","2021","LGBO","White","London","160","150","46100","40000"
"Leaver CS","2021","LGBO","White","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","White","North West (England)","80","70","28540","24240"
"Leaver CS","2021","LGBO","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","White","Scotland","40","40","[c]","[c]"
"Leaver CS","2021","LGBO","White","South East (England)","80","80","28070","23590"
"Leaver CS","2021","LGBO","White","South West (England)","80","80","24820","21550"
"Leaver CS","2021","LGBO","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","LGBO","White","Wales","40","40","[c]","[c]"
"Leaver CS","2021","LGBO","White","West Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2021","LGBO","White","Yorkshire and The Humber","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","London","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chinese","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","East of England","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","London","110","90","44900","40000"
"Leaver CS","2021","Undeclared","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","North West (England)","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Scotland","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","South East (England)","80","70","33750","30030"
"Leaver CS","2021","Undeclared","Undeclared","South West (England)","80","80","33280","33010"
"Leaver CS","2021","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Undeclared","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Scotland","100","90","28020","22820"
"Leaver CS","2021","Undeclared","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","East Midlands (England)","80","60","25680","21010"
"Leaver CS","2021","Undeclared","White","East of England","80","70","31150","27080"
"Leaver CS","2021","Undeclared","White","London","190","170","46590","40470"
"Leaver CS","2021","Undeclared","White","North East (England)","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","White","North West (England)","110","90","28200","25880"
"Leaver CS","2021","Undeclared","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Scotland","80","60","30080","26890"
"Leaver CS","2021","Undeclared","White","South East (England)","140","120","31660","27970"
"Leaver CS","2021","Undeclared","White","South West (England)","110","100","31280","26890"
"Leaver CS","2021","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","White","Wales","110","80","29160","21590"
"Leaver CS","2021","Undeclared","White","West Midlands (England)","90","70","31210","27570"
"Leaver CS","2021","Undeclared","White","Yorkshire and The Humber","110","90","30070","26780"
"Leaver CS","2021","Unknown","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","London","170","140","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Black","East of England","[c]","[c]","[c]","[c]"
