"Status","Year","Function_of_post","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","White","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Shropshire and Staffordshire","White","110","110","40680","38630"
"In post","2021","Finance","South Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South Yorkshire","White","70","70","40880","36960"
"In post","2021","Finance","Southern Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Southern Scotland","Unknown","50","40","[c]","[c]"
"In post","2021","Finance","Southern Scotland","White","100","90","38210","33930"
"In post","2021","Finance","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Surrey, East and West Sussex","White","240","220","32550","28630"
"In post","2021","Finance","Tees Valley and Durham","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","Black","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tees Valley and Durham","White","70","70","40280","36780"
"In post","2021","Finance","West Central Scotland","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","Black","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Central Scotland","Unknown","120","100","21970","20140"
"In post","2021","Finance","West Central Scotland","White","460","370","25350","21440"
"In post","2021","Finance","West Midlands","Asian","70","60","34420","29980"
"In post","2021","Finance","West Midlands","Black","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands","Unknown","30","30","[c]","[c]"
"In post","2021","Finance","West Midlands","White","140","140","42930","39300"
"In post","2021","Finance","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Wales and The Valleys","White","170","170","34720","31860"
"In post","2021","Finance","West Yorkshire","Asian","90","80","25560","21440"
"In post","2021","Finance","West Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Yorkshire","Undeclared","30","30","[c]","[c]"
"In post","2021","Finance","West Yorkshire","Unknown","160","150","30240","25560"
"In post","2021","Finance","West Yorkshire","White","380","330","32490","25560"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Unknown","40","40","[c]","[c]"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","White","80","70","31510","27850"
"In post","2021","Grants Management","Cheshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cheshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cheshire","Unknown","60","50","24980","24920"
"In post","2021","Grants Management","Cheshire","White","40","40","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cumbria","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cumbria","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Cumbria","Unknown","190","180","22170","21050"
"In post","2021","Grants Management","Cumbria","White","440","370","24620","21050"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","Unknown","40","30","[c]","[c]"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Devon","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Devon","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Devon","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Devon","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Devon","White","140","120","26090","25350"
"In post","2021","Grants Management","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Dorset and Somerset","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Dorset and Somerset","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Dorset and Somerset","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Dorset and Somerset","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Dorset and Somerset","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Anglia","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Anglia","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Anglia","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Anglia","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Yorkshire and Northern Lincolnshire","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Hampshire and Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Hampshire and Isle of Wight","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Unknown","90","80","24870","21050"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","White","40","40","[c]","[c]"
"In post","2021","Grants Management","Inner London - West","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Inner London - West","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Inner London - West","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Inner London - West","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Inner London - West","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Inner London - West","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lancashire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lancashire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lancashire","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Leicestershire, Rutland and Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Leicestershire, Rutland and Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Leicestershire, Rutland and Northamptonshire","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lincolnshire","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North Yorkshire","Unknown","60","60","22900","21050"
"In post","2021","Grants Management","North Yorkshire","White","70","70","29950","26520"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","Unknown","80","80","25150","21050"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","White","160","140","25680","24920"
"In post","2021","Grants Management","Shropshire and Staffordshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Shropshire and Staffordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Shropshire and Staffordshire","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Surrey, East and West Sussex","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Surrey, East and West Sussex","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Wales and The Valleys","White","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Yorkshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Yorkshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","West Yorkshire","Unknown","40","40","[c]","[c]"
"In post","2021","Grants Management","West Yorkshire","White","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","White","40","40","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","White","110","100","39890","35900"
"In post","2021","Human Resources","Cheshire","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cheshire","White","60","50","42420","40080"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Black","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cumbria","White","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Asian","30","30","[c]","[c]"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Unknown","70","60","35790","31810"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","White","310","290","38730","33840"
"In post","2021","Human Resources","Devon","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon","Black","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Devon","White","90","90","37250","33050"
"In post","2021","Human Resources","Dorset and Somerset","Asian","[c]","[c]","[c]","[c]"
