"Status","Year","Profession_of_post","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Science and Engineering","Male","Yorkshire and The Humber","240","240","36230","31100"
"In post","2021","Security","Female","East Midlands (England)","40","40","[c]","[c]"
"In post","2021","Security","Female","East of England","150","140","29040","24620"
"In post","2021","Security","Female","London","440","420","40010","35990"
"In post","2021","Security","Female","North East (England)","40","30","[c]","[c]"
"In post","2021","Security","Female","North West (England)","80","80","31390","30820"
"In post","2021","Security","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Security","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Security","Female","Scotland","220","210","29320","26670"
"In post","2021","Security","Female","South East (England)","280","270","29840","26670"
"In post","2021","Security","Female","South West (England)","210","210","27230","23540"
"In post","2021","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Female","Wales","80","80","29030","26780"
"In post","2021","Security","Female","West Midlands (England)","90","90","31910","28970"
"In post","2021","Security","Female","Yorkshire and The Humber","80","70","32290","28890"
"In post","2021","Security","Male","East Midlands (England)","120","120","29760","26750"
"In post","2021","Security","Male","East of England","400","400","34720","33300"
"In post","2021","Security","Male","London","790","790","38280","35200"
"In post","2021","Security","Male","North East (England)","60","60","33430","31920"
"In post","2021","Security","Male","North West (England)","220","220","28390","23540"
"In post","2021","Security","Male","Northern Ireland","360","360","21350","20310"
"In post","2021","Security","Male","Overseas","70","70","37690","34350"
"In post","2021","Security","Male","Scotland","1150","1110","30870","28890"
"In post","2021","Security","Male","South East (England)","1520","1500","32150","28750"
"In post","2021","Security","Male","South West (England)","950","930","27940","20940"
"In post","2021","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Security","Male","Wales","240","230","27110","25390"
"In post","2021","Security","Male","West Midlands (England)","280","280","30030","26250"
"In post","2021","Security","Male","Yorkshire and The Humber","410","400","33150","38630"
"In post","2021","Security","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Female","London","330","310","46930","42890"
"In post","2021","Social Research","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Female","South East (England)","130","110","37530","37020"
"In post","2021","Social Research","Female","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Female","Wales","290","270","40770","41560"
"In post","2021","Social Research","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Male","London","130","120","49090","46970"
"In post","2021","Social Research","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Male","South East (England)","90","90","37740","36030"
"In post","2021","Social Research","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Male","Wales","110","110","40000","37020"
"In post","2021","Social Research","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Social Research","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Female","London","410","390","46850","42890"
"In post","2021","Statistics","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Female","North West (England)","50","50","38500","32480"
"In post","2021","Statistics","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Female","Scotland","30","30","[c]","[c]"
"In post","2021","Statistics","Female","South East (England)","90","90","40110","37020"
"In post","2021","Statistics","Female","South West (England)","80","70","40040","39070"
"In post","2021","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Female","Wales","190","180","39880","37020"
"In post","2021","Statistics","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Female","Yorkshire and The Humber","50","50","36520","31380"
"In post","2021","Statistics","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Male","London","510","500","46790","42470"
"In post","2021","Statistics","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Male","North West (England)","70","70","38890","38630"
"In post","2021","Statistics","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Male","South East (England)","90","90","40800","36500"
"In post","2021","Statistics","Male","South West (England)","90","90","39350","36300"
"In post","2021","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Male","Wales","200","190","42120","37020"
"In post","2021","Statistics","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Male","Yorkshire and The Humber","50","50","[c]","[c]"
"In post","2021","Statistics","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Statistics","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Female","East Midlands (England)","620","570","32560","31810"
"In post","2021","Tax","Female","East of England","150","130","32220","29570"
"In post","2021","Tax","Female","London","1030","960","41080","36160"
"In post","2021","Tax","Female","North East (England)","1090","1020","28110","25560"
"In post","2021","Tax","Female","North West (England)","1580","1460","30840","28130"
"In post","2021","Tax","Female","Northern Ireland","310","280","31400","31810"
"In post","2021","Tax","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Female","Scotland","1030","940","30050","28130"
"In post","2021","Tax","Female","South East (England)","300","270","32440","31810"
"In post","2021","Tax","Female","South West (England)","230","210","37720","31870"
"In post","2021","Tax","Female","Wales","770","720","29370","25560"
"In post","2021","Tax","Female","West Midlands (England)","610","560","32740","31810"
"In post","2021","Tax","Female","Yorkshire and The Humber","710","660","31230","31810"
"In post","2021","Tax","Male","East Midlands (England)","760","740","33230","31810"
"In post","2021","Tax","Male","East of England","110","110","36850","33120"
"In post","2021","Tax","Male","London","1270","1220","44810","39800"
"In post","2021","Tax","Male","North East (England)","1070","1040","29930","25560"
"In post","2021","Tax","Male","North West (England)","1710","1640","32890","31810"
"In post","2021","Tax","Male","Northern Ireland","320","310","34130","31810"
"In post","2021","Tax","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Tax","Male","Scotland","1040","1000","32250","31810"
"In post","2021","Tax","Male","South East (England)","280","260","34270","31870"
"In post","2021","Tax","Male","South West (England)","340","320","41170","35000"
"In post","2021","Tax","Male","Wales","890","860","30740","25580"
"In post","2021","Tax","Male","West Midlands (England)","700","670","35680","31810"
"In post","2021","Tax","Male","Yorkshire and The Humber","870","850","31770","28130"
"In post","2021","Unknown","Female","East Midlands (England)","3180","2730","26190","27570"
"In post","2021","Unknown","Female","East of England","3220","2790","28450","27570"
"In post","2021","Unknown","Female","London","10710","10050","38680","31060"
"In post","2021","Unknown","Female","North East (England)","6630","5650","26450","27570"
"In post","2021","Unknown","Female","North West (England)","12160","10580","26860","27570"
"In post","2021","Unknown","Female","Northern Ireland","70","60","29120","25560"
"In post","2021","Unknown","Female","Overseas","120","120","[c]","[c]"
"In post","2021","Unknown","Female","Scotland","13030","11700","32850","27570"
"In post","2021","Unknown","Female","South East (England)","4740","4160","27840","27570"
"In post","2021","Unknown","Female","South West (England)","4250","3590","27190","27570"
"In post","2021","Unknown","Female","Unknown","910","850","32270","28000"
"In post","2021","Unknown","Female","Wales","4010","3490","25820","27570"
"In post","2021","Unknown","Female","West Midlands (England)","5370","4550","26320","27570"
"In post","2021","Unknown","Female","Yorkshire and The Humber","6470","5540","29080","27570"
"In post","2021","Unknown","Male","East Midlands (England)","1690","1610","26900","27570"
"In post","2021","Unknown","Male","East of England","1710","1650","29750","27570"
"In post","2021","Unknown","Male","London","7430","7320","43890","34550"
"In post","2021","Unknown","Male","North East (England)","4010","3840","28380","27570"
"In post","2021","Unknown","Male","North West (England)","7220","6970","28560","27570"
"In post","2021","Unknown","Male","Northern Ireland","70","70","26390","25560"
"In post","2021","Unknown","Male","Overseas","180","180","[c]","[c]"
"In post","2021","Unknown","Male","Scotland","9020","8750","35360","29190"
"In post","2021","Unknown","Male","South East (England)","2480","2400","28900","27570"
"In post","2021","Unknown","Male","South West (England)","2480","2370","29920","27570"
"In post","2021","Unknown","Male","Unknown","620","610","33710","29250"
"In post","2021","Unknown","Male","Wales","2070","1990","26400","27570"
"In post","2021","Unknown","Male","West Midlands (England)","2830","2700","27350","27570"
"In post","2021","Unknown","Male","Yorkshire and The Humber","3980","3830","31290","27570"
"In post","2021","Veterinarian","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Female","London","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Female","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Female","South West (England)","50","50","43720","37910"
"In post","2021","Veterinarian","Female","Wales","40","40","[c]","[c]"
"In post","2021","Veterinarian","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","London","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","Wales","40","40","[c]","[c]"
"In post","2021","Veterinarian","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Veterinarian","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Female","East Midlands (England)","70","70","40100","37720"
"In post","2022","Commercial","Female","East of England","110","110","37030","36580"
"In post","2022","Commercial","Female","London","580","570","44670","41500"
"In post","2022","Commercial","Female","North East (England)","100","90","36350","36500"
"In post","2022","Commercial","Female","North West (England)","380","360","36460","33370"
"In post","2022","Commercial","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Female","Scotland","140","140","34170","33000"
"In post","2022","Commercial","Female","South East (England)","270","260","36550","34900"
"In post","2022","Commercial","Female","South West (England)","1000","940","37880","35560"
"In post","2022","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Female","Wales","190","170","34680","31850"
"In post","2022","Commercial","Female","West Midlands (England)","170","160","38120","36500"
"In post","2022","Commercial","Female","Yorkshire and The Humber","360","340","38800","36500"
"In post","2022","Commercial","Male","East Midlands (England)","50","50","45120","42920"
"In post","2022","Commercial","Male","East of England","90","90","41360","37400"
"In post","2022","Commercial","Male","London","520","510","48660","45020"
"In post","2022","Commercial","Male","North East (England)","80","80","40350","36500"
"In post","2022","Commercial","Male","North West (England)","250","240","38420","36780"
"In post","2022","Commercial","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Male","Overseas","30","30","[c]","[c]"
"In post","2022","Commercial","Male","Scotland","150","150","35900","33930"
"In post","2022","Commercial","Male","South East (England)","200","200","39610","38650"
"In post","2022","Commercial","Male","South West (England)","860","850","41750","39860"
"In post","2022","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Male","Wales","190","180","35690","31850"
"In post","2022","Commercial","Male","West Midlands (England)","110","110","38350","35610"
"In post","2022","Commercial","Male","Yorkshire and The Humber","270","260","38690","36500"
"In post","2022","Communications","Female","East Midlands (England)","70","70","38760","36500"
"In post","2022","Communications","Female","East of England","40","40","[c]","[c]"
"In post","2022","Communications","Female","London","1330","1280","46190","42710"
"In post","2022","Communications","Female","North East (England)","70","60","34520","32880"
"In post","2022","Communications","Female","North West (England)","150","140","37130","35410"
"In post","2022","Communications","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Female","Scotland","50","50","[c]","[c]"
"In post","2022","Communications","Female","South East (England)","150","140","35140","33150"
"In post","2022","Communications","Female","South West (England)","170","150","36290","33970"
"In post","2022","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Female","Wales","230","210","37450","35180"
"In post","2022","Communications","Female","West Midlands (England)","110","100","40990","38000"
"In post","2022","Communications","Female","Yorkshire and The Humber","100","90","44330","41990"
"In post","2022","Communications","Male","East Midlands (England)","30","30","[c]","[c]"
"In post","2022","Communications","Male","East of England","40","40","[c]","[c]"
"In post","2022","Communications","Male","London","880","880","47510","42950"
"In post","2022","Communications","Male","North East (England)","40","40","[c]","[c]"
"In post","2022","Communications","Male","North West (England)","90","90","36860","34880"
"In post","2022","Communications","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Male","Scotland","30","30","[c]","[c]"
"In post","2022","Communications","Male","South East (England)","130","130","33810","33000"
"In post","2022","Communications","Male","South West (England)","140","130","36420","33830"
"In post","2022","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Male","Wales","150","150","38490","36840"
"In post","2022","Communications","Male","West Midlands (England)","60","60","36970","33300"
"In post","2022","Communications","Male","Yorkshire and The Humber","70","70","41960","40150"
"In post","2022","Corporate Finance","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Female","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Female","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Male","London","40","30","[c]","[c]"
"In post","2022","Corporate Finance","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Male","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Female","East Midlands (England)","180","150","27400","27570"
"In post","2022","Counter Fraud","Female","East of England","200","170","28830","29290"
"In post","2022","Counter Fraud","Female","London","710","620","31860","31060"
"In post","2022","Counter Fraud","Female","North East (England)","360","310","26780","27570"
"In post","2022","Counter Fraud","Female","North West (England)","400","350","28540","27570"
"In post","2022","Counter Fraud","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Female","Scotland","460","410","25910","27570"
"In post","2022","Counter Fraud","Female","South East (England)","420","370","28190","27570"
"In post","2022","Counter Fraud","Female","South West (England)","220","190","27720","27570"
"In post","2022","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Female","Wales","320","280","26140","27460"
"In post","2022","Counter Fraud","Female","West Midlands (England)","340","290","28260","27570"
"In post","2022","Counter Fraud","Female","Yorkshire and The Humber","290","250","29010","27570"
"In post","2022","Counter Fraud","Male","East Midlands (England)","140","120","29150","27570"
"In post","2022","Counter Fraud","Male","East of England","140","130","31830","29560"
"In post","2022","Counter Fraud","Male","London","550","530","37050","31880"
"In post","2022","Counter Fraud","Male","North East (England)","200","180","27750","27570"
"In post","2022","Counter Fraud","Male","North West (England)","310","300","30310","27570"
"In post","2022","Counter Fraud","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Male","Scotland","280","260","26370","27570"
"In post","2022","Counter Fraud","Male","South East (England)","230","210","28800","27570"
"In post","2022","Counter Fraud","Male","South West (England)","140","120","28700","27570"
"In post","2022","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Male","Wales","260","250","27630","27570"
"In post","2022","Counter Fraud","Male","West Midlands (England)","210","200","29200","27570"
"In post","2022","Counter Fraud","Male","Yorkshire and The Humber","220","200","29730","27570"
"In post","2022","Digital, Data and Technology","Female","East Midlands (England)","150","140","37360","34110"
"In post","2022","Digital, Data and Technology","Female","East of England","190","170","36590","33530"
"In post","2022","Digital, Data and Technology","Female","London","1540","1490","47970","43880"
"In post","2022","Digital, Data and Technology","Female","North East (England)","750","700","40200","36500"
"In post","2022","Digital, Data and Technology","Female","North West (England)","1070","1020","39580","35310"
"In post","2022","Digital, Data and Technology","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Female","Scotland","220","220","38910","37250"
"In post","2022","Digital, Data and Technology","Female","South East (England)","390","370","37810","33300"
"In post","2022","Digital, Data and Technology","Female","South West (England)","910","850","36980","34610"
"In post","2022","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Female","Wales","680","650","38560","36840"
"In post","2022","Digital, Data and Technology","Female","West Midlands (England)","480","460","39190","36050"
"In post","2022","Digital, Data and Technology","Female","Yorkshire and The Humber","590","560","41520","37800"
"In post","2022","Digital, Data and Technology","Male","East Midlands (England)","240","240","36810","33080"
"In post","2022","Digital, Data and Technology","Male","East of England","480","470","36480","34720"
"In post","2022","Digital, Data and Technology","Male","London","2520","2500","50210","45830"
"In post","2022","Digital, Data and Technology","Male","North East (England)","1430","1400","42770","39780"
"In post","2022","Digital, Data and Technology","Male","North West (England)","1880","1850","42740","38490"
"In post","2022","Digital, Data and Technology","Male","Northern Ireland","30","30","[c]","[c]"
"In post","2022","Digital, Data and Technology","Male","Overseas","40","40","[c]","[c]"
"In post","2022","Digital, Data and Technology","Male","Scotland","580","570","38890","34040"
"In post","2022","Digital, Data and Technology","Male","South East (England)","690","680","39730","36840"
"In post","2022","Digital, Data and Technology","Male","South West (England)","1880","1850","39250","38070"
"In post","2022","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Male","Wales","1530","1510","41220","38650"
"In post","2022","Digital, Data and Technology","Male","West Midlands (England)","720","710","40790","36780"
"In post","2022","Digital, Data and Technology","Male","Yorkshire and The Humber","990","970","43560","40180"
"In post","2022","Economics","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Female","London","600","580","48550","51500"
"In post","2022","Economics","Female","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Female","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Female","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Female","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Female","Wales","70","70","36770","31010"
"In post","2022","Economics","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Male","London","1040","1030","49450","51610"
"In post","2022","Economics","Male","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Male","North West (England)","40","40","[c]","[c]"
"In post","2022","Economics","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Male","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Male","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Male","Wales","110","110","38760","30740"
"In post","2022","Economics","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Female","East Midlands (England)","190","180","33700","30670"
"In post","2022","Finance","Female","East of England","300","280","35210","33000"
"In post","2022","Finance","Female","London","1430","1380","47120","42470"
"In post","2022","Finance","Female","North East (England)","330","310","38360","35310"
"In post","2022","Finance","Female","North West (England)","700","650","35630","33180"
"In post","2022","Finance","Female","Northern Ireland","40","40","[c]","[c]"
"In post","2022","Finance","Female","Overseas","50","50","[c]","[c]"
"In post","2022","Finance","Female","Scotland","310","290","34180","32190"
"In post","2022","Finance","Female","South East (England)","880","840","35910","33300"
"In post","2022","Finance","Female","South West (England)","1050","990","36640","33300"
"In post","2022","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Female","Wales","450","410","36280","31040"
"In post","2022","Finance","Female","West Midlands (England)","490","470","38280","35810"
"In post","2022","Finance","Female","Yorkshire and The Humber","640","600","37740","34290"
"In post","2022","Finance","Male","East Midlands (England)","140","130","36760","33300"
"In post","2022","Finance","Male","East of England","200","200","39570","36460"
"In post","2022","Finance","Male","London","1480","1470","50730","46360"
"In post","2022","Finance","Male","North East (England)","280","280","41800","37100"
"In post","2022","Finance","Male","North West (England)","550","540","38570","35310"
"In post","2022","Finance","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Male","Overseas","30","30","[c]","[c]"
"In post","2022","Finance","Male","Scotland","200","190","33920","33000"
"In post","2022","Finance","Male","South East (England)","560","550","39080","35300"
"In post","2022","Finance","Male","South West (England)","740","730","41340","36970"
"In post","2022","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Male","Wales","340","330","40800","38160"
"In post","2022","Finance","Male","West Midlands (England)","320","320","40810","36500"
"In post","2022","Finance","Male","Yorkshire and The Humber","560","550","40060","36800"
"In post","2022","Geography","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Female","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Female","London","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Female","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Female","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Female","South West (England)","150","140","30640","29290"
"In post","2022","Geography","Female","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Male","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Male","London","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Male","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Male","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Male","South West (England)","290","280","31900","33290"
"In post","2022","Geography","Male","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Geography","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Female","East Midlands (England)","310","300","38050","33840"
"In post","2022","Human Resources","Female","East of England","210","200","34980","31760"
"In post","2022","Human Resources","Female","London","1880","1800","46050","41750"
"In post","2022","Human Resources","Female","North East (England)","220","200","36910","33370"
"In post","2022","Human Resources","Female","North West (England)","910","840","35170","31830"
"In post","2022","Human Resources","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Female","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Female","Scotland","550","510","30000","26350"
"In post","2022","Human Resources","Female","South East (England)","430","400","35800","31740"
"In post","2022","Human Resources","Female","South West (England)","770","700","35710","33000"
"In post","2022","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Female","Wales","640","590","35520","31370"
"In post","2022","Human Resources","Female","West Midlands (England)","290","280","37220","33300"
"In post","2022","Human Resources","Female","Yorkshire and The Humber","530","500","39250","34960"
"In post","2022","Human Resources","Male","East Midlands (England)","120","120","38410","33440"
"In post","2022","Human Resources","Male","East of England","70","70","39440","35890"
"In post","2022","Human Resources","Male","London","880","860","47190","42200"
"In post","2022","Human Resources","Male","North East (England)","100","100","37810","33370"
"In post","2022","Human Resources","Male","North West (England)","410","400","35120","31990"
"In post","2022","Human Resources","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Male","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Male","Scotland","240","240","30780","27080"
"In post","2022","Human Resources","Male","South East (England)","140","130","39960","38080"
"In post","2022","Human Resources","Male","South West (England)","260","250","38200","36190"
"In post","2022","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Male","Wales","240","230","35880","31210"
"In post","2022","Human Resources","Male","West Midlands (England)","130","130","38540","34110"
"In post","2022","Human Resources","Male","Yorkshire and The Humber","210","210","39730","35900"
"In post","2022","Inspector of Education and Training","Female","East Midlands (England)","70","70","57910","51360"
"In post","2022","Inspector of Education and Training","Female","East of England","60","60","61210","51360"
"In post","2022","Inspector of Education and Training","Female","London","70","60","60890","51360"
"In post","2022","Inspector of Education and Training","Female","North East (England)","40","40","[c]","[c]"
"In post","2022","Inspector of Education and Training","Female","North West (England)","90","90","62330","64500"
"In post","2022","Inspector of Education and Training","Female","South East (England)","90","90","61770","51360"
