"Status","Year","Region_ITL2","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","Central Bedfordshire","150","150","30070","26670"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","Hertfordshire CC","160","160","40100","37340"
"In post","2022","Bedfordshire and Hertfordshire","Unknown","Luton","160","140","29530","27370"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Analysis","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Analysis","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Analysis","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Analysis","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Commercial","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Commercial","Buckinghamshire","70","60","40020","40000"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Commercial","Milton Keynes","70","70","46750","43210"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Commercial","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Communications","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Communications","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Communications","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Communications","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","Berkshire","130","120","31880","31020"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Counter Fraud","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Debt","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","Berkshire","140","130","41270","39650"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","Buckinghamshire","40","40","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","Milton Keynes","110","110","44170","41610"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data & Technology","Oxfordshire CC","80","70","35910","33300"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Finance","Berkshire","50","40","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Finance","Buckinghamshire","140","140","39100","35300"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Finance","Milton Keynes","70","70","39790","33260"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Finance","Oxfordshire CC","50","40","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Grants Management","Berkshire","160","150","28330","24920"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Grants Management","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","Berkshire","40","40","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","Buckinghamshire","50","50","35790","28670"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","Milton Keynes","50","50","38780","30860"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Legal","Berkshire","130","120","43110","40000"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Legal","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Legal","Milton Keynes","50","40","48370","53430"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Legal","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","No function","Berkshire","1150","1080","32360","29290"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","No function","Buckinghamshire","900","840","31130","28930"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","No function","Milton Keynes","1270","1210","29150","27570"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","No function","Oxfordshire CC","1500","1390","33170","29530"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","Berkshire","90","80","44560","40440"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","Buckinghamshire","80","80","39900","35300"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","Milton Keynes","60","60","36220","31390"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","Oxfordshire CC","140","130","37320","34300"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Property","Berkshire","60","60","36960","33300"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Property","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Property","Milton Keynes","190","190","36630","34140"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Property","Oxfordshire CC","100","100","34930","33300"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Security","Berkshire","620","610","35210","35200"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Security","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Security","Milton Keynes","330","310","34100","33300"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Security","Oxfordshire CC","160","160","30660","26670"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Berkshire","300","290","32630","28650"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Buckinghamshire","340","320","32670","28670"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Milton Keynes","40","40","[c]","[c]"
"In post","2022","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Oxfordshire CC","540","520","32470","26670"
"In post","2022","Cheshire","Analysis","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Commercial","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Commercial","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Communications","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Communications","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Communications","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Counter Fraud","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Counter Fraud","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Counter Fraud","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Digital, Data & Technology","Cheshire East","100","90","33540","30880"
"In post","2022","Cheshire","Digital, Data & Technology","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Digital, Data & Technology","Warrington","140","140","42790","45480"
"In post","2022","Cheshire","Finance","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Finance","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Finance","Warrington","40","40","[c]","[c]"
"In post","2022","Cheshire","Grants Management","Cheshire East","110","110","24140","21300"
"In post","2022","Cheshire","Human Resources","Cheshire East","180","160","26970","21600"
"In post","2022","Cheshire","Human Resources","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Human Resources","Warrington","70","70","40100","37590"
"In post","2022","Cheshire","Internal Audit","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Internal Audit","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Legal","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Legal","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","No function","Cheshire East","680","630","31360","27570"
"In post","2022","Cheshire","No function","Cheshire West and Chester","450","420","27470","27570"
"In post","2022","Cheshire","No function","Warrington","2250","2130","32200","31060"
"In post","2022","Cheshire","Project Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Project Delivery","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Property","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Property","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Property","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Security","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Security","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Security","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Unknown","Cheshire East","100","90","27300","22170"
"In post","2022","Cheshire","Unknown","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire","Unknown","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Analysis","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Communications","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Counter Fraud","Cornwall and Isles of Scilly","60","50","28960","27570"
"In post","2022","Cornwall and Isles of Scilly","Digital, Data & Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Grants Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Internal Audit","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Legal","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","No function","Cornwall and Isles of Scilly","1120","1020","27360","27570"
"In post","2022","Cornwall and Isles of Scilly","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Property","Cornwall and Isles of Scilly","60","60","32000","31900"
"In post","2022","Cornwall and Isles of Scilly","Security","Cornwall and Isles of Scilly","50","50","22900","19810"
"In post","2022","Cornwall and Isles of Scilly","Unknown","Cornwall and Isles of Scilly","330","310","26220","22200"
"In post","2022","Cumbria","Analysis","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Analysis","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Commercial","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Commercial","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Communications","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Communications","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Counter Fraud","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Counter Fraud","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Digital, Data & Technology","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Digital, Data & Technology","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Finance","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Finance","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Grants Management","East Cumbria","270","240","25640","21300"
"In post","2022","Cumbria","Grants Management","West Cumbria","510","450","23380","21300"
"In post","2022","Cumbria","Human Resources","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Human Resources","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Legal","East Cumbria","30","30","[c]","[c]"
"In post","2022","Cumbria","Legal","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","No function","East Cumbria","480","440","29580","26830"
"In post","2022","Cumbria","No function","West Cumbria","460","410","28460","27570"
"In post","2022","Cumbria","Project Delivery","East Cumbria","100","100","26600","23100"
"In post","2022","Cumbria","Project Delivery","West Cumbria","180","170","42050","39860"
"In post","2022","Cumbria","Property","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Property","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Security","East Cumbria","50","40","[c]","[c]"
"In post","2022","Cumbria","Security","West Cumbria","60","60","32160","31050"
"In post","2022","Cumbria","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Cumbria","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Analysis","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Analysis","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Analysis","Nottingham","30","30","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Analysis","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Analysis","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Commercial","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Commercial","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Commercial","Nottingham","60","60","45650","39040"
"In post","2022","Derbyshire and Nottinghamshire","Commercial","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Commercial","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Communications","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Communications","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Communications","Nottingham","630","620","30040","26820"
"In post","2022","Derbyshire and Nottinghamshire","Communications","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Communications","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Counter Fraud","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Counter Fraud","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Counter Fraud","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Counter Fraud","Nottingham","680","630","34580","33080"
"In post","2022","Derbyshire and Nottinghamshire","Counter Fraud","South and West Derbyshire","80","70","28670","27570"
"In post","2022","Derbyshire and Nottinghamshire","Counter Fraud","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Debt","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Debt","Nottingham","260","240","22930","21250"
"In post","2022","Derbyshire and Nottinghamshire","Digital, Data & Technology","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Digital, Data & Technology","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Digital, Data & Technology","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Digital, Data & Technology","Nottingham","220","220","39920","36220"
"In post","2022","Derbyshire and Nottinghamshire","Digital, Data & Technology","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Digital, Data & Technology","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Finance","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Finance","Nottingham","220","210","37700","33370"
"In post","2022","Derbyshire and Nottinghamshire","Finance","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Finance","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Grants Management","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Grants Management","Nottingham","90","80","24150","21300"
"In post","2022","Derbyshire and Nottinghamshire","Human Resources","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Human Resources","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Human Resources","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Human Resources","Nottingham","450","420","37500","33370"
"In post","2022","Derbyshire and Nottinghamshire","Human Resources","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Human Resources","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Internal Audit","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Internal Audit","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Legal","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Legal","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Legal","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Legal","Nottingham","380","350","37300","33370"
"In post","2022","Derbyshire and Nottinghamshire","Legal","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Legal","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","No function","Derby","1020","900","26470","24090"
"In post","2022","Derbyshire and Nottinghamshire","No function","East Derbyshire","350","310","27780","27570"
"In post","2022","Derbyshire and Nottinghamshire","No function","North Nottinghamshire","990","920","29460","27570"
"In post","2022","Derbyshire and Nottinghamshire","No function","Nottingham","5140","4790","30820","27570"
"In post","2022","Derbyshire and Nottinghamshire","No function","South and West Derbyshire","1000","910","33630","27570"
"In post","2022","Derbyshire and Nottinghamshire","No function","South Nottinghamshire","670","620","32220","28010"
"In post","2022","Derbyshire and Nottinghamshire","Project Delivery","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Project Delivery","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Project Delivery","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Project Delivery","Nottingham","280","270","42030","40180"
"In post","2022","Derbyshire and Nottinghamshire","Project Delivery","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Project Delivery","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Property","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Property","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Property","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Property","Nottingham","310","290","39720","34000"
"In post","2022","Derbyshire and Nottinghamshire","Property","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Property","South Nottinghamshire","30","30","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Security","Derby","50","50","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Security","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Security","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Security","Nottingham","40","30","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Security","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Security","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","North Nottinghamshire","30","30","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","Derbyshire and Nottinghamshire","Unknown","South Nottinghamshire","250","240","31940","26350"
"In post","2022","Devon","Analysis","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Analysis","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Analysis","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Commercial","Devon CC","200","190","44240","45150"
"In post","2022","Devon","Commercial","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Communications","Devon CC","40","40","[c]","[c]"
"In post","2022","Devon","Communications","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Counter Fraud","Devon CC","60","50","28100","27570"
"In post","2022","Devon","Counter Fraud","Plymouth","50","40","[c]","[c]"
"In post","2022","Devon","Counter Fraud","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Digital, Data & Technology","Devon CC","1090","1030","39470","39650"
"In post","2022","Devon","Digital, Data & Technology","Plymouth","550","520","37200","38450"
"In post","2022","Devon","Digital, Data & Technology","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Finance","Devon CC","70","70","42440","39560"
"In post","2022","Devon","Finance","Plymouth","60","50","35090","33380"
"In post","2022","Devon","Finance","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Grants Management","Devon CC","180","170","26410","25190"
"In post","2022","Devon","Human Resources","Devon CC","130","120","36400","33050"
"In post","2022","Devon","Human Resources","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Human Resources","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Internal Audit","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Internal Audit","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Legal","Devon CC","110","100","40580","39030"
"In post","2022","Devon","Legal","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Devon","No function","Devon CC","2880","2570","28410","26700"
"In post","2022","Devon","No function","Plymouth","1040","920","29260","27570"
"In post","2022","Devon","No function","Torbay","330","280","26780","24800"
"In post","2022","Devon","Project Delivery","Devon CC","350","330","41110","39650"
"In post","2022","Devon","Project Delivery","Plymouth","280","280","35460","34850"
"In post","2022","Devon","Project Delivery","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Property","Devon CC","140","130","37520","33380"
"In post","2022","Devon","Property","Plymouth","440","410","26780","22040"
"In post","2022","Devon","Property","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Devon","Security","Devon CC","100","100","25090","25000"
"In post","2022","Devon","Security","Plymouth","340","330","29610","26750"
"In post","2022","Devon","Unknown","Devon CC","310","290","27650","21830"
"In post","2022","Devon","Unknown","Plymouth","440","420","32410","26670"
"In post","2022","Devon","Unknown","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Analysis","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Analysis","Dorset","130","120","34310","30220"
"In post","2022","Dorset and Somerset","Analysis","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Commercial","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Commercial","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Commercial","Somerset CC","90","90","42350","42510"
"In post","2022","Dorset and Somerset","Communications","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Communications","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Communications","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Counter Fraud","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Counter Fraud","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Counter Fraud","Somerset CC","70","60","27950","27570"
"In post","2022","Dorset and Somerset","Debt","Somerset CC","130","110","21990","21260"
"In post","2022","Dorset and Somerset","Digital, Data & Technology","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Digital, Data & Technology","Dorset","70","70","32720","29750"
"In post","2022","Dorset and Somerset","Digital, Data & Technology","Somerset CC","230","220","39370","40090"
"In post","2022","Dorset and Somerset","Finance","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Finance","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Finance","Somerset CC","30","30","[c]","[c]"
"In post","2022","Dorset and Somerset","Grants Management","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Human Resources","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Human Resources","Dorset","50","50","[c]","[c]"
"In post","2022","Dorset and Somerset","Human Resources","Somerset CC","30","30","[c]","[c]"
"In post","2022","Dorset and Somerset","Internal Audit","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Internal Audit","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Internal Audit","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Legal","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","Legal","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Dorset and Somerset","No function","Bournemouth, Christchurch and Poole","560","500","28140","27570"
"In post","2022","Dorset and Somerset","No function","Dorset","1350","1240","28910","27130"
