"Status","Year","Sex","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Male","International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","International Trade","Overseas","120","120","55850","53410"
"In post","2022","Male","International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Male","Knowledge and Information Management","East Midlands (England)","50","40","[c]","[c]"
"In post","2022","Male","Knowledge and Information Management","East of England","30","30","[c]","[c]"
"In post","2022","Male","Knowledge and Information Management","London","350","350","42430","37920"
"In post","2022","Male","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Knowledge and Information Management","North West (England)","90","90","33030","31660"
"In post","2022","Male","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Male","Knowledge and Information Management","Scotland","30","30","[c]","[c]"
"In post","2022","Male","Knowledge and Information Management","South East (England)","100","100","34950","33280"
"In post","2022","Male","Knowledge and Information Management","South West (England)","210","210","35710","32570"
"In post","2022","Male","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Male","Knowledge and Information Management","Wales","70","70","36270","37970"
"In post","2022","Male","Knowledge and Information Management","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","Male","Knowledge and Information Management","Yorkshire and The Humber","60","60","36250","31990"
"In post","2022","Male","Legal","East Midlands (England)","260","250","42540","40520"
"In post","2022","Male","Legal","East of England","260","250","41130","35980"
"In post","2022","Male","Legal","London","2000","1950","54640","53050"
"In post","2022","Male","Legal","North East (England)","200","190","40930","38000"
"In post","2022","Male","Legal","North West (England)","590","570","42920","40450"
"In post","2022","Male","Legal","Northern Ireland","100","100","31060","27790"
"In post","2022","Male","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Male","Legal","Scotland","350","340","47440","41750"
"In post","2022","Male","Legal","South East (England)","320","300","48390","53050"
"In post","2022","Male","Legal","South West (England)","250","240","45790","44780"
"In post","2022","Male","Legal","Wales","280","270","46670","47470"
"In post","2022","Male","Legal","West Midlands (England)","270","260","44760","43710"
"In post","2022","Male","Legal","Yorkshire and The Humber","340","340","45400","44250"
"In post","2022","Male","Medicine","East Midlands (England)","50","50","[c]","[c]"
"In post","2022","Male","Medicine","East of England","60","50","72150","75970"
"In post","2022","Male","Medicine","London","130","120","78010","72430"
"In post","2022","Male","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Medicine","North West (England)","30","30","[c]","[c]"
"In post","2022","Male","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Male","Medicine","Scotland","30","30","[c]","[c]"
"In post","2022","Male","Medicine","South East (England)","100","90","64840","55060"
"In post","2022","Male","Medicine","South West (England)","110","100","59430","46280"
"In post","2022","Male","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Male","Medicine","Wales","110","110","54590","47470"
"In post","2022","Male","Medicine","West Midlands (England)","40","30","[c]","[c]"
"In post","2022","Male","Medicine","Yorkshire and The Humber","50","50","[c]","[c]"
"In post","2022","Male","Operational Delivery","East Midlands (England)","6130","5880","28500","27130"
"In post","2022","Male","Operational Delivery","East of England","6250","5990","29710","28010"
"In post","2022","Male","Operational Delivery","London","13900","13520","36190","31760"
"In post","2022","Male","Operational Delivery","North East (England)","8070","7630","27030","25610"
"In post","2022","Male","Operational Delivery","North West (England)","16660","15970","28000","26820"
"In post","2022","Male","Operational Delivery","Northern Ireland","870","840","28030","25130"
"In post","2022","Male","Operational Delivery","Overseas","200","200","49990","55550"
"In post","2022","Male","Operational Delivery","Scotland","9240","8770","29530","27570"
"In post","2022","Male","Operational Delivery","South East (England)","10850","10250","29820","27800"
"In post","2022","Male","Operational Delivery","South West (England)","6480","6180","29940","27570"
"In post","2022","Male","Operational Delivery","Unknown","220","210","31330","27570"
"In post","2022","Male","Operational Delivery","Wales","8260","7920","28320","26350"
"In post","2022","Male","Operational Delivery","West Midlands (England)","8350","8010","28780","27370"
"In post","2022","Male","Operational Delivery","Yorkshire and The Humber","9410","9000","28960","27370"
"In post","2022","Male","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Operational Research","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Male","Operational Research","London","200","200","50860","48840"
"In post","2022","Male","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Operational Research","North West (England)","60","50","46560","40520"
"In post","2022","Male","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Male","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Operational Research","South East (England)","300","290","44240","47010"
"In post","2022","Male","Operational Research","South West (England)","60","50","44710","47010"
"In post","2022","Male","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Operational Research","Yorkshire and The Humber","30","30","[c]","[c]"
"In post","2022","Male","Other","East Midlands (England)","480","470","25820","21260"
"In post","2022","Male","Other","East of England","650","640","26550","24250"
"In post","2022","Male","Other","London","1830","1810","42970","33400"
"In post","2022","Male","Other","North East (England)","390","370","25350","21260"
"In post","2022","Male","Other","North West (England)","880","860","27370","26930"
"In post","2022","Male","Other","Northern Ireland","160","160","24910","21520"
"In post","2022","Male","Other","Overseas","250","250","50660","46600"
"In post","2022","Male","Other","Scotland","1470","1410","29920","27170"
"In post","2022","Male","Other","South East (England)","1400","1380","29760","26940"
"In post","2022","Male","Other","South West (England)","2570","2530","33510","31990"
"In post","2022","Male","Other","Unknown","1640","1640","37780","34460"
"In post","2022","Male","Other","Wales","630","610","31980","27570"
"In post","2022","Male","Other","West Midlands (England)","890","860","27010","26670"
"In post","2022","Male","Other","Yorkshire and The Humber","1080","1040","26400","26670"
"In post","2022","Male","Planning","London","50","50","[c]","[c]"
"In post","2022","Male","Planning","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Planning","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Planning","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Planning","Wales","40","40","[c]","[c]"
"In post","2022","Male","Planning","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Male","Planning Inspectors","East Midlands (England)","30","30","[c]","[c]"
"In post","2022","Male","Planning Inspectors","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Male","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2022","Male","Planning Inspectors","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Planning Inspectors","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Planning Inspectors","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Planning Inspectors","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Planning Inspectors","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Planning Inspectors","South West (England)","40","30","[c]","[c]"
"In post","2022","Male","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Planning Inspectors","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Planning Inspectors","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Male","Policy","East Midlands (England)","120","120","41280","36620"
"In post","2022","Male","Policy","East of England","140","130","44640","40560"
"In post","2022","Male","Policy","London","9900","9800","50650","52500"
"In post","2022","Male","Policy","North East (England)","270","260","41770","37100"
"In post","2022","Male","Policy","North West (England)","650","640","42640","37450"
"In post","2022","Male","Policy","Northern Ireland","50","50","[c]","[c]"
"In post","2022","Male","Policy","Overseas","950","940","52970","53900"
"In post","2022","Male","Policy","Scotland","180","180","43930","40520"
"In post","2022","Male","Policy","South East (England)","220","220","41860","39470"
"In post","2022","Male","Policy","South West (England)","430","420","43380","39300"
"In post","2022","Male","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Male","Policy","Wales","860","830","44570","38160"
"In post","2022","Male","Policy","West Midlands (England)","400","390","41720","36780"
"In post","2022","Male","Policy","Yorkshire and The Humber","860","840","42560","37450"
"In post","2022","Male","Project Delivery","East Midlands (England)","120","110","45350","41000"
"In post","2022","Male","Project Delivery","East of England","240","230","42380","40180"
"In post","2022","Male","Project Delivery","London","1680","1660","52310","51730"
"In post","2022","Male","Project Delivery","North East (England)","480","470","43770","40520"
"In post","2022","Male","Project Delivery","North West (England)","780","760","41520","40180"
"In post","2022","Male","Project Delivery","Northern Ireland","30","30","[c]","[c]"
"In post","2022","Male","Project Delivery","Overseas","80","80","49730","50580"
"In post","2022","Male","Project Delivery","Scotland","290","290","45000","40580"
"In post","2022","Male","Project Delivery","South East (England)","630","620","43710","40580"
"In post","2022","Male","Project Delivery","South West (England)","2470","2430","43790","40730"
"In post","2022","Male","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Male","Project Delivery","Wales","290","280","45580","40520"
"In post","2022","Male","Project Delivery","West Midlands (England)","300","300","43570","40520"
"In post","2022","Male","Project Delivery","Yorkshire and The Humber","340","330","41220","37460"
"In post","2022","Male","Property","East Midlands (England)","260","250","37760","33370"
"In post","2022","Male","Property","East of England","310","300","35580","33300"
"In post","2022","Male","Property","London","750","730","47030","42460"
"In post","2022","Male","Property","North East (England)","250","240","37690","33300"
"In post","2022","Male","Property","North West (England)","360","350","39320","35310"
"In post","2022","Male","Property","Northern Ireland","60","60","30360","29210"
"In post","2022","Male","Property","Overseas","160","160","40290","40000"
"In post","2022","Male","Property","Scotland","210","200","36010","33300"
"In post","2022","Male","Property","South East (England)","610","590","38460","34800"
"In post","2022","Male","Property","South West (England)","500","480","37370","33370"
"In post","2022","Male","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Male","Property","Wales","280","270","36110","33000"
"In post","2022","Male","Property","West Midlands (England)","330","320","38300","33370"
"In post","2022","Male","Property","Yorkshire and The Humber","410","400","40030","36460"
"In post","2022","Male","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Psychology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Male","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2022","Male","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Psychology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Psychology","South East (England)","40","30","[c]","[c]"
"In post","2022","Male","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Male","Psychology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Male","Science and Engineering","East Midlands (England)","370","360","40140","38860"
"In post","2022","Male","Science and Engineering","East of England","510","490","37200","33540"
"In post","2022","Male","Science and Engineering","London","440","430","48980","44950"
"In post","2022","Male","Science and Engineering","North East (England)","30","30","[c]","[c]"
"In post","2022","Male","Science and Engineering","North West (England)","240","240","37970","35440"
"In post","2022","Male","Science and Engineering","Northern Ireland","40","40","[c]","[c]"
"In post","2022","Male","Science and Engineering","Overseas","110","110","42980","40700"
"In post","2022","Male","Science and Engineering","Scotland","380","370","37530","34190"
"In post","2022","Male","Science and Engineering","South East (England)","1360","1310","39660","38070"
"In post","2022","Male","Science and Engineering","South West (England)","5080","4970","39540","38710"
"In post","2022","Male","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Male","Science and Engineering","Wales","610","590","40140","34450"
"In post","2022","Male","Science and Engineering","West Midlands (England)","190","180","33460","30350"
"In post","2022","Male","Science and Engineering","Yorkshire and The Humber","220","210","32660","28190"
"In post","2022","Male","Security","East Midlands (England)","140","140","30920","28890"
"In post","2022","Male","Security","East of England","440","440","35340","35670"
"In post","2022","Male","Security","London","900","890","39760","37640"
"In post","2022","Male","Security","North East (England)","110","110","36660","35310"
"In post","2022","Male","Security","North West (England)","290","290","31930","29320"
"In post","2022","Male","Security","Northern Ireland","370","370","21870","20560"
"In post","2022","Male","Security","Overseas","80","80","36640","34220"
"In post","2022","Male","Security","Scotland","1180","1140","30910","27680"
"In post","2022","Male","Security","South East (England)","1540","1520","32330","29890"
"In post","2022","Male","Security","South West (England)","1000","980","29200","25000"
"In post","2022","Male","Security","Unknown","60","60","28600","27370"
"In post","2022","Male","Security","Wales","250","240","27620","24720"
"In post","2022","Male","Security","West Midlands (England)","290","290","31020","26820"
"In post","2022","Male","Security","Yorkshire and The Humber","490","470","34800","38540"
"In post","2022","Male","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Social Research","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Male","Social Research","London","140","140","49360","45080"
"In post","2022","Male","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Social Research","South East (England)","90","90","39840","38340"
"In post","2022","Male","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Social Research","Wales","130","130","40120","38340"
"In post","2022","Male","Social Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Male","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Male","Statistics","London","570","560","46350","42850"
"In post","2022","Male","Statistics","North East (England)","50","50","41770","38030"
"In post","2022","Male","Statistics","North West (England)","90","90","39730","33680"
"In post","2022","Male","Statistics","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Male","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Statistics","South East (England)","100","90","41860","38340"
"In post","2022","Male","Statistics","South West (England)","100","100","39490","36000"
"In post","2022","Male","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Male","Statistics","Wales","240","230","42380","38340"
"In post","2022","Male","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Statistics","Yorkshire and The Humber","80","70","43240","36880"
"In post","2022","Male","Tax","East Midlands (England)","860","840","34940","33370"
"In post","2022","Male","Tax","East of England","90","80","39150","33680"
"In post","2022","Male","Tax","London","1390","1330","46340","40910"
"In post","2022","Male","Tax","North East (England)","1150","1130","32290","28470"
"In post","2022","Male","Tax","North West (England)","1980","1920","34200","33080"
"In post","2022","Male","Tax","Northern Ireland","420","410","34810","33080"
"In post","2022","Male","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Male","Tax","Scotland","1120","1080","34220","33370"
"In post","2022","Male","Tax","South East (England)","260","240","36530","33440"
"In post","2022","Male","Tax","South West (England)","340","330","43760","40180"
"In post","2022","Male","Tax","Wales","930","910","33360","33080"
"In post","2022","Male","Tax","West Midlands (England)","790","770","37140","33370"
"In post","2022","Male","Tax","Yorkshire and The Humber","970","950","33470","31000"
"In post","2022","Male","Unknown","East Midlands (England)","200","200","40250","33120"
"In post","2022","Male","Unknown","East of England","80","80","44380","33300"
"In post","2022","Male","Unknown","London","3960","3940","52380","51440"
"In post","2022","Male","Unknown","North East (England)","490","480","31910","26820"
"In post","2022","Male","Unknown","North West (England)","840","830","36000","33080"
"In post","2022","Male","Unknown","Northern Ireland","70","70","29020","26820"
"In post","2022","Male","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Male","Unknown","Scotland","7220","7090","40390","36130"
"In post","2022","Male","Unknown","South East (England)","310","310","49850","40180"
"In post","2022","Male","Unknown","South West (England)","230","230","47420","34400"
"In post","2022","Male","Unknown","Unknown","240","240","38390","32000"
"In post","2022","Male","Unknown","Wales","240","240","33470","26820"
"In post","2022","Male","Unknown","West Midlands (England)","350","350","40890","33080"
"In post","2022","Male","Unknown","Yorkshire and The Humber","710","700","36590","32960"
"In post","2022","Male","Veterinarian","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Veterinarian","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Male","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2022","Male","Veterinarian","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Veterinarian","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Veterinarian","South West (England)","50","40","[c]","[c]"
"In post","2022","Male","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Male","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Male","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Social Research","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Communications","London","80","80","38650","36980"
"Leaver CS","2021","Female","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Digital, Data and Technology","London","50","50","[c]","[c]"
"Leaver CS","2021","Female","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","London","30","30","[c]","[c]"
"Leaver CS","2021","Female","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","London","60","60","48450","45160"
"Leaver CS","2021","Female","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Female","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
