"Status","Year","Responsibility_level","Region_ITL2","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","G6/G7","North Yorkshire","40-49","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","North Yorkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","North Yorkshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northumberland, and Tyne and Wear","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northumberland, and Tyne and Wear","30-39","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Northumberland, and Tyne and Wear","40-49","40","40","[c]","[c]"
"New entrant CS","2022","G6/G7","Northumberland, and Tyne and Wear","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Northumberland, and Tyne and Wear","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - East and North East","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - East and North East","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - East and North East","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - South","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - South","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - South","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - South","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - South","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - West and North West","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - West and North West","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - West and North West","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - West and North West","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Outer London - West and North West","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Overseas","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Overseas","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Overseas","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Overseas","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Shropshire and Staffordshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Shropshire and Staffordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Shropshire and Staffordshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Shropshire and Staffordshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Shropshire and Staffordshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Shropshire and Staffordshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South Yorkshire","30-39","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","South Yorkshire","40-49","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","South Yorkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","South Yorkshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Southern Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Southern Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Southern Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Surrey, East and West Sussex","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Surrey, East and West Sussex","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Surrey, East and West Sussex","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Surrey, East and West Sussex","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Surrey, East and West Sussex","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Surrey, East and West Sussex","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Tees Valley and Durham","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Tees Valley and Durham","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Tees Valley and Durham","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Tees Valley and Durham","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Tees Valley and Durham","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Central Scotland","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Central Scotland","30-39","70","70","54540","50140"
"New entrant CS","2022","G6/G7","West Central Scotland","40-49","70","70","58350","57190"
"New entrant CS","2022","G6/G7","West Central Scotland","50-59","50","50","57410","53480"
"New entrant CS","2022","G6/G7","West Central Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Central Scotland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Midlands","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Midlands","30-39","60","60","54650","49960"
"New entrant CS","2022","G6/G7","West Midlands","40-49","80","80","55340","49860"
"New entrant CS","2022","G6/G7","West Midlands","50-59","30","30","[c]","[c]"
"New entrant CS","2022","G6/G7","West Midlands","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Wales and The Valleys","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Wales and The Valleys","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Wales and The Valleys","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Wales and The Valleys","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Yorkshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Yorkshire","30-39","80","70","53900","50000"
"New entrant CS","2022","G6/G7","West Yorkshire","40-49","90","80","55620","52080"
"New entrant CS","2022","G6/G7","West Yorkshire","50-59","60","60","56150","54270"
"New entrant CS","2022","G6/G7","West Yorkshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","G6/G7","West Yorkshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Bedfordshire and Hertfordshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Berkshire, Buckinghamshire and Oxfordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Berkshire, Buckinghamshire and Oxfordshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Berkshire, Buckinghamshire and Oxfordshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cheshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cheshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Cheshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Derbyshire and Nottinghamshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Derbyshire and Nottinghamshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Dorset and Somerset","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","East Anglia","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","East Anglia","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","East Wales","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","East Wales","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","East Wales","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Eastern Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Eastern Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Eastern Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Essex","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Essex","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Greater Manchester","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Greater Manchester","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Greater Manchester","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Greater Manchester","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Hampshire and Isle of Wight","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Hampshire and Isle of Wight","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Hampshire and Isle of Wight","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Herefordshire, Worcestershire and Warwickshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Inner London - East","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Inner London - East","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Inner London - East","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Inner London - East","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Inner London - East","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Inner London - West","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Inner London - West","30-39","30","30","[c]","[c]"
"New entrant CS","2022","SCS","Inner London - West","40-49","50","50","95390","90000"
"New entrant CS","2022","SCS","Inner London - West","50-59","40","40","[c]","[c]"
"New entrant CS","2022","SCS","Inner London - West","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Inner London - West","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Kent","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Lancashire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Leicestershire, Rutland and Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Lincolnshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Merseyside","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Merseyside","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Merseyside","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","North Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","North Yorkshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","North Yorkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Northumberland, and Tyne and Wear","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Northumberland, and Tyne and Wear","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Outer London - South","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Outer London - South","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Outer London - South","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Outer London - West and North West","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Outer London - West and North West","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Shropshire and Staffordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Shropshire and Staffordshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Shropshire and Staffordshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Shropshire and Staffordshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","South Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Surrey, East and West Sussex","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Surrey, East and West Sussex","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Tees Valley and Durham","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Central Scotland","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Central Scotland","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Central Scotland","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Midlands","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Midlands","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Midlands","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Midlands","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Wales and The Valleys","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Wales and The Valleys","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Yorkshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Yorkshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Yorkshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SCS","West Yorkshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bedfordshire and Hertfordshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bedfordshire and Hertfordshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bedfordshire and Hertfordshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bedfordshire and Hertfordshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Bedfordshire and Hertfordshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","20-29","70","70","33670","31990"
"New entrant CS","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","30-39","60","50","34640","33000"
"New entrant CS","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","40-49","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","50-59","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cheshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cheshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cheshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cheshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cheshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cornwall and Isles of Scilly","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cornwall and Isles of Scilly","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cornwall and Isles of Scilly","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cornwall and Isles of Scilly","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cornwall and Isles of Scilly","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cumbria","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cumbria","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cumbria","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Cumbria","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Derbyshire and Nottinghamshire","20-29","120","120","32450","33080"
"New entrant CS","2022","SEO/HEO","Derbyshire and Nottinghamshire","30-39","120","110","34020","33080"
"New entrant CS","2022","SEO/HEO","Derbyshire and Nottinghamshire","40-49","80","70","35010","33080"
"New entrant CS","2022","SEO/HEO","Derbyshire and Nottinghamshire","50-59","50","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Derbyshire and Nottinghamshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Derbyshire and Nottinghamshire","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Devon","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Devon","30-39","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Devon","40-49","40","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Devon","50-59","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Devon","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Devon","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Dorset and Somerset","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Dorset and Somerset","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Dorset and Somerset","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Dorset and Somerset","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Dorset and Somerset","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Dorset and Somerset","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Anglia","20-29","50","50","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Anglia","30-39","50","50","34300","33000"
"New entrant CS","2022","SEO/HEO","East Anglia","40-49","50","50","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Anglia","50-59","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Anglia","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Anglia","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Wales","20-29","240","240","32120","30710"
"New entrant CS","2022","SEO/HEO","East Wales","30-39","220","220","35230","33080"
"New entrant CS","2022","SEO/HEO","East Wales","40-49","120","110","36460","36840"
"New entrant CS","2022","SEO/HEO","East Wales","50-59","50","50","37810","38640"
"New entrant CS","2022","SEO/HEO","East Wales","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Yorkshire and Northern Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Yorkshire and Northern Lincolnshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Yorkshire and Northern Lincolnshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","East Yorkshire and Northern Lincolnshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Eastern Scotland","20-29","240","230","33940","31540"
"New entrant CS","2022","SEO/HEO","Eastern Scotland","30-39","300","290","36070","35070"
"New entrant CS","2022","SEO/HEO","Eastern Scotland","40-49","170","170","36820","36130"
"New entrant CS","2022","SEO/HEO","Eastern Scotland","50-59","110","100","37080","39660"
"New entrant CS","2022","SEO/HEO","Eastern Scotland","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Eastern Scotland","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Essex","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Essex","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Essex","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Essex","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Essex","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","20-29","450","440","31060","29360"
"New entrant CS","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","30-39","410","400","35160","33970"
"New entrant CS","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","40-49","230","220","35440","35000"
"New entrant CS","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","50-59","160","150","36740","37600"
"New entrant CS","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Greater Manchester","20-29","310","310","32630","33080"
"New entrant CS","2022","SEO/HEO","Greater Manchester","30-39","230","230","34450","33080"
"New entrant CS","2022","SEO/HEO","Greater Manchester","40-49","110","110","35770","36000"
"New entrant CS","2022","SEO/HEO","Greater Manchester","50-59","40","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Greater Manchester","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Greater Manchester","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Hampshire and Isle of Wight","20-29","210","210","29880","30210"
"New entrant CS","2022","SEO/HEO","Hampshire and Isle of Wight","30-39","90","90","34940","33000"
"New entrant CS","2022","SEO/HEO","Hampshire and Isle of Wight","40-49","70","70","35780","35090"
"New entrant CS","2022","SEO/HEO","Hampshire and Isle of Wight","50-59","50","40","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Hampshire and Isle of Wight","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Hampshire and Isle of Wight","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Highlands and Islands","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Highlands and Islands","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Highlands and Islands","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Highlands and Islands","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Highlands and Islands","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Inner London - East","20-29","350","340","35910","36040"
"New entrant CS","2022","SEO/HEO","Inner London - East","30-39","250","240","37540","37610"
"New entrant CS","2022","SEO/HEO","Inner London - East","40-49","120","120","39080","37610"
"New entrant CS","2022","SEO/HEO","Inner London - East","50-59","70","60","38680","37930"
"New entrant CS","2022","SEO/HEO","Inner London - East","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Inner London - East","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Inner London - West","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Inner London - West","20-29","2390","2360","34110","33570"
"New entrant CS","2022","SEO/HEO","Inner London - West","30-39","780","740","37770","38160"
"New entrant CS","2022","SEO/HEO","Inner London - West","40-49","310","290","38090","38730"
"New entrant CS","2022","SEO/HEO","Inner London - West","50-59","170","160","39760","40110"
"New entrant CS","2022","SEO/HEO","Inner London - West","60-64","40","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Inner London - West","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Kent","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Kent","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Kent","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Kent","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Kent","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Kent","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Lancashire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Lancashire","30-39","30","30","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Lancashire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Lancashire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Lancashire","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Lincolnshire","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","SEO/HEO","Lincolnshire","30-39","[c]","[c]","[c]","[c]"
