"Status","Year","Region_ITL2","Sex","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Essex","Female","Finance","50","40","[c]","[c]"
"In post","2022","Essex","Female","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Female","Legal","160","140","41080","39650"
"In post","2022","Essex","Female","No function","2080","1860","29370","29290"
"In post","2022","Essex","Female","Project Delivery","80","80","43280","40520"
"In post","2022","Essex","Female","Property","60","50","31400","27000"
"In post","2022","Essex","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Female","Unknown","460","420","27900","25510"
"In post","2022","Essex","Male","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Male","Counter Fraud","40","40","[c]","[c]"
"In post","2022","Essex","Male","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Male","Digital, Data & Technology","200","190","37790","35160"
"In post","2022","Essex","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Male","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Male","Legal","50","50","[c]","[c]"
"In post","2022","Essex","Male","No function","1050","1020","31400","29290"
"In post","2022","Essex","Male","Project Delivery","60","50","44480","40520"
"In post","2022","Essex","Male","Property","70","70","31300","27000"
"In post","2022","Essex","Male","Security","70","70","32640","25680"
"In post","2022","Essex","Male","Unknown","570","520","29370","27280"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Analysis","160","150","38550","38070"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Commercial","560","530","40210","36220"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Communications","110","100","36250","33300"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Counter Fraud","250","220","33090","28860"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Digital, Data & Technology","700","660","37030","33300"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Finance","610","570","37770","33300"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Human Resources","650","590","35470","33000"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Internal Audit","40","40","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Legal","220","200","43120","48080"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","No function","5620","5080","32030","28180"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Project Delivery","3590","3360","36790","33990"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Property","240","220","35840","33300"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Security","160","160","30720","29230"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","1260","1170","30270","26670"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Analysis","180","180","39200","38070"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Commercial","560","550","45700","41450"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Communications","90","80","37030","34770"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Counter Fraud","270","260","36160","33080"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Digital, Data & Technology","1050","1030","39890","36900"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Finance","450","450","41000","38330"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Human Resources","230","230","38190","35160"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Internal Audit","40","40","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Legal","130","130","49370","52710"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","No function","4750","4590","35680","31550"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Project Delivery","6320","6210","41210","39980"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Property","300","290","39090","36460"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Security","490","480","31170","29130"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","1090","1060","36410","33300"
"In post","2022","Greater Manchester","Female","Analysis","140","130","39070","34000"
"In post","2022","Greater Manchester","Female","Commercial","160","160","45430","40350"
"In post","2022","Greater Manchester","Female","Communications","280","270","30440","26820"
"In post","2022","Greater Manchester","Female","Counter Fraud","640","580","32970","28920"
"In post","2022","Greater Manchester","Female","Debt","160","130","22870","21260"
"In post","2022","Greater Manchester","Female","Digital, Data & Technology","440","430","41660","36830"
"In post","2022","Greater Manchester","Female","Finance","260","240","39020","36350"
"In post","2022","Greater Manchester","Female","Human Resources","390","370","39220","37300"
"In post","2022","Greater Manchester","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Female","Legal","380","340","40620","35230"
"In post","2022","Greater Manchester","Female","No function","7520","6830","28460","26820"
"In post","2022","Greater Manchester","Female","Project Delivery","240","230","44200","40520"
"In post","2022","Greater Manchester","Female","Property","130","130","37980","33310"
"In post","2022","Greater Manchester","Female","Security","50","50","35930","33300"
"In post","2022","Greater Manchester","Female","Unknown","820","780","31310","27370"
"In post","2022","Greater Manchester","Male","Analysis","180","170","39550","34960"
"In post","2022","Greater Manchester","Male","Commercial","150","150","46160","40520"
"In post","2022","Greater Manchester","Male","Communications","370","360","29670","26820"
"In post","2022","Greater Manchester","Male","Counter Fraud","770","750","34750","33080"
"In post","2022","Greater Manchester","Male","Debt","130","120","23080","21260"
"In post","2022","Greater Manchester","Male","Digital, Data & Technology","750","730","44420","40180"
"In post","2022","Greater Manchester","Male","Finance","260","260","40910","36700"
"In post","2022","Greater Manchester","Male","Human Resources","240","230","35500","33080"
"In post","2022","Greater Manchester","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Male","Legal","240","230","43400","40520"
"In post","2022","Greater Manchester","Male","No function","5360","5180","29930","27570"
"In post","2022","Greater Manchester","Male","Project Delivery","270","260","43330","40520"
"In post","2022","Greater Manchester","Male","Property","180","170","42160","40520"
"In post","2022","Greater Manchester","Male","Security","40","40","[c]","[c]"
"In post","2022","Greater Manchester","Male","Unknown","1040","1010","32470","27390"
"In post","2022","Hampshire and Isle of Wight","Female","Analysis","430","400","37730","37720"
"In post","2022","Hampshire and Isle of Wight","Female","Commercial","160","150","38470","34800"
"In post","2022","Hampshire and Isle of Wight","Female","Communications","100","100","34820","33000"
"In post","2022","Hampshire and Isle of Wight","Female","Counter Fraud","220","190","27740","27570"
"In post","2022","Hampshire and Isle of Wight","Female","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Female","Digital, Data & Technology","280","270","33750","33000"
"In post","2022","Hampshire and Isle of Wight","Female","Finance","260","240","37040","33300"
"In post","2022","Hampshire and Isle of Wight","Female","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Female","Human Resources","220","210","34070","30580"
"In post","2022","Hampshire and Isle of Wight","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Female","Legal","180","170","41820","35160"
"In post","2022","Hampshire and Isle of Wight","Female","No function","3530","2990","28580","26780"
"In post","2022","Hampshire and Isle of Wight","Female","Project Delivery","750","680","35670","33300"
"In post","2022","Hampshire and Isle of Wight","Female","Property","150","140","33630","33300"
"In post","2022","Hampshire and Isle of Wight","Female","Security","160","150","29420","26670"
"In post","2022","Hampshire and Isle of Wight","Female","Unknown","1320","1240","30520","26670"
"In post","2022","Hampshire and Isle of Wight","Male","Analysis","520","500","40740","38110"
"In post","2022","Hampshire and Isle of Wight","Male","Commercial","110","110","45420","40580"
"In post","2022","Hampshire and Isle of Wight","Male","Communications","70","70","33540","31860"
"In post","2022","Hampshire and Isle of Wight","Male","Counter Fraud","140","130","30450","27570"
"In post","2022","Hampshire and Isle of Wight","Male","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Male","Digital, Data & Technology","410","400","36560","33300"
"In post","2022","Hampshire and Isle of Wight","Male","Finance","150","140","40150","36260"
"In post","2022","Hampshire and Isle of Wight","Male","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Male","Human Resources","70","70","38750","36460"
"In post","2022","Hampshire and Isle of Wight","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Male","Legal","110","110","44240","42530"
"In post","2022","Hampshire and Isle of Wight","Male","No function","3090","2820","33270","28200"
"In post","2022","Hampshire and Isle of Wight","Male","Project Delivery","770","750","39040","38110"
"In post","2022","Hampshire and Isle of Wight","Male","Property","220","210","36670","33300"
"In post","2022","Hampshire and Isle of Wight","Male","Security","570","570","29320","26670"
"In post","2022","Hampshire and Isle of Wight","Male","Unknown","1510","1480","33030","32350"
"In post","2022","Hampshire and Isle of Wight","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Counter Fraud","40","30","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Debt","160","130","22210","21260"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Digital, Data & Technology","60","60","30150","26350"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Finance","30","30","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Grants Management","100","90","24870","21300"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Human Resources","70","70","35490","31060"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","No function","1560","1410","28730","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Project Delivery","50","50","27900","26030"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Security","30","30","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","170","160","26160","21680"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Debt","60","50","21940","21260"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Digital, Data & Technology","80","80","31430","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Grants Management","60","60","25450","24920"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Human Resources","40","40","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","No function","1140","1100","30480","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Project Delivery","110","110","26120","23320"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Security","120","110","32860","39070"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","160","160","26380","22330"
"In post","2022","Highlands and Islands","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Female","Debt","70","60","22420","21260"
"In post","2022","Highlands and Islands","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Female","No function","420","370","27640","27570"
"In post","2022","Highlands and Islands","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Female","Unknown","450","430","30400","27830"
"In post","2022","Highlands and Islands","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Male","Debt","30","30","[c]","[c]"
"In post","2022","Highlands and Islands","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Male","No function","260","250","30230","27570"
"In post","2022","Highlands and Islands","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Male","Property","30","30","[c]","[c]"
"In post","2022","Highlands and Islands","Male","Security","30","30","[c]","[c]"
"In post","2022","Highlands and Islands","Male","Unknown","540","530","30790","28980"
"In post","2022","Inner London - East","Female","Analysis","400","380","50140","45490"
"In post","2022","Inner London - East","Female","Commercial","110","110","48090","43470"
"In post","2022","Inner London - East","Female","Communications","150","140","45380","40630"
"In post","2022","Inner London - East","Female","Counter Fraud","740","690","36450","33440"
"In post","2022","Inner London - East","Female","Debt","150","130","28480","26400"
"In post","2022","Inner London - East","Female","Digital, Data & Technology","680","660","49090","48900"
"In post","2022","Inner London - East","Female","Finance","310","290","42960","40850"
"In post","2022","Inner London - East","Female","Human Resources","360","350","47000","41670"
"In post","2022","Inner London - East","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Female","Legal","440","410","53980","56360"
"In post","2022","Inner London - East","Female","No function","5850","5500","37220","32090"
"In post","2022","Inner London - East","Female","Project Delivery","700","640","48530","41750"
"In post","2022","Inner London - East","Female","Property","170","160","41970","36130"
"In post","2022","Inner London - East","Female","Security","70","60","40150","40990"
"In post","2022","Inner London - East","Female","Unknown","240","220","34870","30460"
"In post","2022","Inner London - East","Male","Analysis","500","490","50470","45010"
"In post","2022","Inner London - East","Male","Commercial","100","90","56030","53120"
"In post","2022","Inner London - East","Male","Communications","90","90","51000","44310"
"In post","2022","Inner London - East","Male","Counter Fraud","820","800","39430","37930"
"In post","2022","Inner London - East","Male","Debt","110","100","30420","26400"
"In post","2022","Inner London - East","Male","Digital, Data & Technology","870","860","52820","54700"
"In post","2022","Inner London - East","Male","Finance","260","250","48900","43810"
"In post","2022","Inner London - East","Male","Human Resources","150","140","46680","41750"
"In post","2022","Inner London - East","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Male","Legal","330","330","58530","62120"
"In post","2022","Inner London - East","Male","No function","4400","4290","40670","35900"
"In post","2022","Inner London - East","Male","Project Delivery","550","540","54520","48900"
"In post","2022","Inner London - East","Male","Property","210","200","47830","46800"
"In post","2022","Inner London - East","Male","Security","50","50","42250","37930"
"In post","2022","Inner London - East","Male","Unknown","250","250","34900","29320"
"In post","2022","Inner London - West","Female","Analysis","1250","1190","48560","45220"
"In post","2022","Inner London - West","Female","Commercial","750","740","56510","53360"
"In post","2022","Inner London - West","Female","Communications","1270","1230","47090","43770"
"In post","2022","Inner London - West","Female","Counter Fraud","260","230","41040","34020"
"In post","2022","Inner London - West","Female","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Female","Digital, Data & Technology","980","950","47070","43120"
"In post","2022","Inner London - West","Female","Finance","1090","1050","47560","42470"
"In post","2022","Inner London - West","Female","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Female","Human Resources","1430","1370","45670","40650"
"In post","2022","Inner London - West","Female","Internal Audit","100","90","49950","45160"
"In post","2022","Inner London - West","Female","Legal","2720","2490","51380","51830"
"In post","2022","Inner London - West","Female","No function","16860","16260","44670","40050"
"In post","2022","Inner London - West","Female","Project Delivery","1510","1450","52000","52080"
"In post","2022","Inner London - West","Female","Property","280","270","45770","41750"
"In post","2022","Inner London - West","Female","Security","520","510","42640","38860"
"In post","2022","Inner London - West","Female","Unknown","3690","3540","46240","41970"
"In post","2022","Inner London - West","Male","Analysis","1540","1520","50200","47410"
"In post","2022","Inner London - West","Male","Commercial","820","810","65100","58080"
"In post","2022","Inner London - West","Male","Communications","840","830","48060","42890"
"In post","2022","Inner London - West","Male","Counter Fraud","260","260","46860","40960"
"In post","2022","Inner London - West","Male","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Male","Digital, Data & Technology","1400","1390","49340","45710"
"In post","2022","Inner London - West","Male","Finance","1170","1160","51220","47160"
"In post","2022","Inner London - West","Male","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Male","Human Resources","700","690","47270","42200"
"In post","2022","Inner London - West","Male","Internal Audit","110","100","54790","53070"
"In post","2022","Inner London - West","Male","Legal","1450","1420","53650","53050"
"In post","2022","Inner London - West","Male","No function","13940","13800","47200","41750"
"In post","2022","Inner London - West","Male","Project Delivery","1330","1310","56300","54760"
"In post","2022","Inner London - West","Male","Property","400","400","52080","51750"
"In post","2022","Inner London - West","Male","Security","960","950","43560","41790"
"In post","2022","Inner London - West","Male","Unknown","3160","3120","48790","43950"
"In post","2022","Inner London - West","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Female","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Female","Counter Fraud","270","240","28740","28920"
"In post","2022","Kent","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Female","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Female","Human Resources","50","50","35630","32440"
"In post","2022","Kent","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Female","Legal","80","80","37080","30110"
"In post","2022","Kent","Female","No function","2750","2530","29520","29290"
"In post","2022","Kent","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Female","Property","40","40","[c]","[c]"
"In post","2022","Kent","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Female","Unknown","1140","1010","27290","25310"
"In post","2022","Kent","Male","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Male","Counter Fraud","210","200","30440","28920"
"In post","2022","Kent","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Male","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Male","Legal","50","50","44230","50520"
"In post","2022","Kent","Male","No function","2360","2290","32050","30700"
"In post","2022","Kent","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Kent","Male","Property","60","60","37910","34920"
"In post","2022","Kent","Male","Security","60","60","32010","26670"
"In post","2022","Kent","Male","Unknown","1540","1460","27690","25310"
"In post","2022","Lancashire","Female","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Female","Counter Fraud","130","120","28400","27570"
"In post","2022","Lancashire","Female","Debt","40","30","[c]","[c]"
"In post","2022","Lancashire","Female","Digital, Data & Technology","410","390","38730","35310"
"In post","2022","Lancashire","Female","Finance","280","260","35580","33300"
"In post","2022","Lancashire","Female","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Female","Human Resources","310","280","31250","27570"
"In post","2022","Lancashire","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Female","Legal","180","160","37470","32370"
"In post","2022","Lancashire","Female","No function","6480","5670","26340","25480"
"In post","2022","Lancashire","Female","Project Delivery","400","360","36360","33870"
"In post","2022","Lancashire","Female","Property","70","60","36130","32440"
"In post","2022","Lancashire","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Female","Unknown","260","240","31120","26670"
"In post","2022","Lancashire","Male","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Male","Counter Fraud","100","90","29580","27570"
"In post","2022","Lancashire","Male","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Male","Digital, Data & Technology","560","550","43810","39750"
"In post","2022","Lancashire","Male","Finance","190","180","37130","35310"
"In post","2022","Lancashire","Male","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Male","Human Resources","120","120","31520","27570"
"In post","2022","Lancashire","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Lancashire","Male","Legal","100","100","38280","30640"
"In post","2022","Lancashire","Male","No function","4470","4240","27210","27120"
"In post","2022","Lancashire","Male","Project Delivery","300","290","37890","35310"
"In post","2022","Lancashire","Male","Property","80","80","37510","34000"
"In post","2022","Lancashire","Male","Security","40","40","[c]","[c]"
"In post","2022","Lancashire","Male","Unknown","120","120","36630","27570"
"In post","2022","Lancashire","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Counter Fraud","60","50","28230","27570"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Debt","180","140","22430","21260"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Digital, Data & Technology","40","30","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Human Resources","40","30","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Legal","120","110","38980","38000"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","No function","2960","2630","27020","25120"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Property","60","60","23580","19050"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Female","Unknown","200","180","27630","25310"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Counter Fraud","30","30","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Debt","50","50","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Digital, Data & Technology","60","60","36780","36050"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Legal","40","40","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","No function","2080","2010","28550","27130"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Property","50","50","34730","33000"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Security","[c]","[c]","[c]","[c]"
"In post","2022","Leicestershire, Rutland and Northamptonshire","Male","Unknown","190","180","28490","26670"
"In post","2022","Lincolnshire","Female","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Female","Digital, Data & Technology","40","40","[c]","[c]"
"In post","2022","Lincolnshire","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Lincolnshire","Female","Grants Management","[c]","[c]","[c]","[c]"
