"Status","Year","Region_ITL2","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Northern Ireland","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Department for Transport","White","40","30","[c]","[c]"
"In post","2021","Northern Ireland","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Department for Work and Pensions","White","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Food Standards Agency","White","80","70","38440","37910"
"In post","2021","Northern Ireland","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","HM Revenue and Customs","Undeclared","50","50","29400","25560"
"In post","2021","Northern Ireland","HM Revenue and Customs","Unknown","500","470","24930","20140"
"In post","2021","Northern Ireland","HM Revenue and Customs","White","1430","1320","29710","26630"
"In post","2021","Northern Ireland","Home Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Home Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Home Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Home Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Home Office","Unknown","50","40","[c]","[c]"
"In post","2021","Northern Ireland","Home Office","White","470","420","25300","24890"
"In post","2021","Northern Ireland","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Ministry of Defence","Unknown","40","40","[c]","[c]"
"In post","2021","Northern Ireland","Ministry of Defence","White","850","830","24310","20520"
"In post","2021","Northern Ireland","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","National Crime Agency","White","90","90","40040","39200"
"In post","2021","Northern Ireland","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Northern Ireland Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Northern Ireland Office","Unknown","30","30","[c]","[c]"
"In post","2021","Northern Ireland","Northern Ireland Office","White","50","50","39700","35200"
"In post","2021","Northumberland and Tyne and Wear","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Attorney General's Departments","White","220","200","37760","31180"
"In post","2021","Northumberland and Tyne and Wear","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Cabinet Office","Unknown","60","50","29690","28000"
"In post","2021","Northumberland and Tyne and Wear","Cabinet Office","White","330","300","28490","23850"
"In post","2021","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","Unknown","70","60","27390","24250"
"In post","2021","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","White","130","120","32760","30950"
"In post","2021","Northumberland and Tyne and Wear","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Digital, Culture, Media and Sport","White","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Education","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Education","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Education","White","70","70","40130","36960"
"In post","2021","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","Undeclared","30","30","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","Unknown","120","110","29230","24920"
"In post","2021","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","White","380","350","33060","29690"
"In post","2021","Northumberland and Tyne and Wear","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for International Trade","White","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Transport","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Transport","Undeclared","30","30","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Transport","Unknown","40","40","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Transport","White","220","200","27320","26580"
"In post","2021","Northumberland and Tyne and Wear","Department for Work and Pensions","Asian","120","110","29420","26840"
"In post","2021","Northumberland and Tyne and Wear","Department for Work and Pensions","Black","40","40","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Work and Pensions","Mixed","60","60","27810","21010"
"In post","2021","Northumberland and Tyne and Wear","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department for Work and Pensions","Undeclared","260","230","27900","27570"
"In post","2021","Northumberland and Tyne and Wear","Department for Work and Pensions","Unknown","500","460","29380","27570"
"In post","2021","Northumberland and Tyne and Wear","Department for Work and Pensions","White","6280","5550","27790","27570"
"In post","2021","Northumberland and Tyne and Wear","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Department of Health and Social Care","White","110","100","43700","36330"
"In post","2021","Northumberland and Tyne and Wear","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","HM Revenue and Customs","Asian","120","120","26640","25560"
"In post","2021","Northumberland and Tyne and Wear","HM Revenue and Customs","Black","50","40","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","HM Revenue and Customs","Mixed","50","50","28870","27230"
"In post","2021","Northumberland and Tyne and Wear","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","HM Revenue and Customs","Undeclared","380","340","29360","25560"
"In post","2021","Northumberland and Tyne and Wear","HM Revenue and Customs","Unknown","2510","2250","25260","21440"
"In post","2021","Northumberland and Tyne and Wear","HM Revenue and Customs","White","7330","6460","28770","25560"
"In post","2021","Northumberland and Tyne and Wear","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","HM Treasury","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","HM Treasury","White","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Home Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Home Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Home Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Home Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Home Office","White","210","200","27910","25400"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Defence","White","160","150","24820","21130"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Housing, Communities and Local Government","White","60","50","40880","36340"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Justice","Unknown","80","70","22090","19570"
"In post","2021","Northumberland and Tyne and Wear","Ministry of Justice","White","920","840","26290","22920"
"In post","2021","Northumberland and Tyne and Wear","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","National Crime Agency","White","90","90","35240","36410"
"In post","2021","Northumberland and Tyne and Wear","Other Cabinet Office Agencies","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Other Cabinet Office Agencies","Black","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Other Cabinet Office Agencies","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Other Cabinet Office Agencies","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Other Cabinet Office Agencies","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Other Cabinet Office Agencies","White","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Department for Transport","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Department for Transport","White","70","60","32770","30780"
"In post","2021","Outer London - East and North East","Department for Work and Pensions","Asian","590","530","29690","31060"
"In post","2021","Outer London - East and North East","Department for Work and Pensions","Black","400","380","30500","31060"
"In post","2021","Outer London - East and North East","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Department for Work and Pensions","Mixed","60","60","29020","31060"
"In post","2021","Outer London - East and North East","Department for Work and Pensions","Other ethnicity","50","50","[c]","[c]"
"In post","2021","Outer London - East and North East","Department for Work and Pensions","Undeclared","150","130","29840","31060"
"In post","2021","Outer London - East and North East","Department for Work and Pensions","Unknown","150","140","30570","31060"
"In post","2021","Outer London - East and North East","Department for Work and Pensions","White","540","500","30600","31060"
"In post","2021","Outer London - East and North East","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Revenue and Customs","White","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Treasury","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","HM Treasury","White","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Defence","White","90","80","34030","33950"
"In post","2021","Outer London - East and North East","Ministry of Justice","Asian","90","90","29040","26810"
"In post","2021","Outer London - East and North East","Ministry of Justice","Black","230","220","31070","30150"
"In post","2021","Outer London - East and North East","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Justice","Mixed","60","50","31740","31590"
"In post","2021","Outer London - East and North East","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Justice","Undeclared","50","40","[c]","[c]"
"In post","2021","Outer London - East and North East","Ministry of Justice","Unknown","270","260","28510","28720"
"In post","2021","Outer London - East and North East","Ministry of Justice","White","840","790","31570","31590"
"In post","2021","Outer London - South","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Attorney General's Departments","White","50","50","37510","31180"
"In post","2021","Outer London - South","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Cabinet Office","Unknown","50","40","[c]","[c]"
"In post","2021","Outer London - South","Cabinet Office","White","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Education","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Department for Education","Black","[c]","[c]","[c]","[c]"
