"Status","Year","Disability","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Northern Ireland","Northern Ireland","1140","1090","28390","24880"
"In post","2022","Unknown","Northumberland, and Tyne and Wear","North East (England)","4260","3880","28970","26590"
"In post","2022","Unknown","Outer London - East and North East","London","420","410","30440","30460"
"In post","2022","Unknown","Outer London - South","London","2040","1990","38740","35050"
"In post","2022","Unknown","Outer London - West and North West","London","1390","1330","36750","31060"
"In post","2022","Unknown","Overseas","Overseas","940","930","51580","51500"
"In post","2022","Unknown","Shropshire and Staffordshire","West Midlands (England)","1050","990","32140","26610"
"In post","2022","Unknown","South Yorkshire","Yorkshire and The Humber","1340","1290","32720","28200"
"In post","2022","Unknown","Southern Scotland","Scotland","1800","1650","29130","26120"
"In post","2022","Unknown","Surrey, East and West Sussex","South East (England)","1000","930","32380","27760"
"In post","2022","Unknown","Tees Valley and Durham","North East (England)","1180","1130","27800","24880"
"In post","2022","Unknown","Unknown","Unknown","2260","2240","37180","32700"
"In post","2022","Unknown","West Central Scotland","Scotland","5230","4950","32940","30450"
"In post","2022","Unknown","West Midlands","West Midlands (England)","3630","3460","31860","27570"
"In post","2022","Unknown","West Wales and The Valleys","Wales","1800","1680","27750","22600"
"In post","2022","Unknown","West Yorkshire","Yorkshire and The Humber","4060","3890","32480","27570"
"Leaver CS","2021","Declared disabled","Bedfordshire and Hertfordshire","East of England","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","80","70","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Derbyshire and Nottinghamshire","East Midlands (England)","80","70","[c]","[c]"
"Leaver CS","2021","Declared disabled","Devon","South West (England)","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Dorset and Somerset","South West (England)","50","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Anglia","East of England","110","100","28040","26990"
"Leaver CS","2021","Declared disabled","East Wales","Wales","130","110","31110","25030"
"Leaver CS","2021","Declared disabled","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Eastern Scotland","Scotland","110","100","28750","27570"
"Leaver CS","2021","Declared disabled","Essex","East of England","40","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","170","150","29650","26500"
"Leaver CS","2021","Declared disabled","Greater Manchester","North West (England)","110","90","29750","25720"
"Leaver CS","2021","Declared disabled","Hampshire and Isle of Wight","South East (England)","110","90","26810","25480"
"Leaver CS","2021","Declared disabled","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Inner London - East","London","90","80","34230","31490"
"Leaver CS","2021","Declared disabled","Inner London - West","London","230","210","43690","37440"
"Leaver CS","2021","Declared disabled","Kent","South East (England)","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lancashire","North West (England)","90","80","31290","27570"
"Leaver CS","2021","Declared disabled","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","70","60","[c]","[c]"
"Leaver CS","2021","Declared disabled","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Merseyside","North West (England)","100","80","26010","24310"
"Leaver CS","2021","Declared disabled","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northumberland and Tyne and Wear","North East (England)","150","120","25860","21010"
"Leaver CS","2021","Declared disabled","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - South","London","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Outer London - West and North West","London","50","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Shropshire and Staffordshire","West Midlands (England)","60","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","South Yorkshire","Yorkshire and The Humber","90","70","28440","26120"
"Leaver CS","2021","Declared disabled","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Surrey, East and West Sussex","South East (England)","50","40","[c]","[c]"
"Leaver CS","2021","Declared disabled","Tees Valley and Durham","North East (England)","70","50","[c]","[c]"
"Leaver CS","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","West Central Scotland","Scotland","80","60","27790","26720"
"Leaver CS","2021","Declared disabled","West Midlands","West Midlands (England)","150","120","26900","26000"
"Leaver CS","2021","Declared disabled","West Wales and The Valleys","Wales","110","80","23560","21590"
"Leaver CS","2021","Declared disabled","West Yorkshire","Yorkshire and The Humber","90","80","28030","27570"
"Leaver CS","2021","Declared non-disabled","Bedfordshire and Hertfordshire","East of England","250","220","30890","25740"
"Leaver CS","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","380","350","33330","29330"
"Leaver CS","2021","Declared non-disabled","Cheshire","North West (England)","100","80","26320","21010"
"Leaver CS","2021","Declared non-disabled","Cornwall and Isles of Scilly","South West (England)","50","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cumbria","North West (England)","60","50","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Derbyshire and Nottinghamshire","East Midlands (England)","370","320","27390","23200"
"Leaver CS","2021","Declared non-disabled","Devon","South West (England)","370","320","26430","21580"
"Leaver CS","2021","Declared non-disabled","Dorset and Somerset","South West (England)","210","190","29380","27130"
"Leaver CS","2021","Declared non-disabled","East Anglia","East of England","560","500","30310","26670"
"Leaver CS","2021","Declared non-disabled","East Wales","Wales","650","560","34770","27570"
"Leaver CS","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","280","240","28690","27130"
"Leaver CS","2021","Declared non-disabled","Eastern Scotland","Scotland","480","420","34580","27570"
"Leaver CS","2021","Declared non-disabled","Essex","East of England","190","170","29490","25110"
"Leaver CS","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","870","800","34910","30420"
"Leaver CS","2021","Declared non-disabled","Greater Manchester","North West (England)","590","520","30650","26120"
"Leaver CS","2021","Declared non-disabled","Hampshire and Isle of Wight","South East (England)","480","420","30600","27570"
"Leaver CS","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","150","130","24430","21470"
"Leaver CS","2021","Declared non-disabled","Highlands and Islands","Scotland","60","50","27850","26530"
"Leaver CS","2021","Declared non-disabled","Inner London - East","London","590","550","43330","35200"
"Leaver CS","2021","Declared non-disabled","Inner London - West","London","1630","1470","47010","40470"
"Leaver CS","2021","Declared non-disabled","Kent","South East (England)","330","290","27180","25110"
"Leaver CS","2021","Declared non-disabled","Lancashire","North West (England)","450","380","26290","21010"
"Leaver CS","2021","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","370","320","26740","22350"
"Leaver CS","2021","Declared non-disabled","Lincolnshire","East Midlands (England)","210","190","28710","27680"
"Leaver CS","2021","Declared non-disabled","Merseyside","North West (England)","500","400","27300","24110"
"Leaver CS","2021","Declared non-disabled","North Eastern Scotland","Scotland","100","80","38450","29600"
"Leaver CS","2021","Declared non-disabled","North Yorkshire","Yorkshire and The Humber","140","130","35330","27570"
"Leaver CS","2021","Declared non-disabled","Northern Ireland","Northern Ireland","120","100","25450","21430"
"Leaver CS","2021","Declared non-disabled","Northumberland and Tyne and Wear","North East (England)","610","490","26300","21010"
"Leaver CS","2021","Declared non-disabled","Outer London - East and North East","London","120","100","28520","29590"
"Leaver CS","2021","Declared non-disabled","Outer London - South","London","280","250","35670","30170"
"Leaver CS","2021","Declared non-disabled","Outer London - West and North West","London","350","310","33250","30380"
"Leaver CS","2021","Declared non-disabled","Overseas","Overseas","40","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Shropshire and Staffordshire","West Midlands (England)","300","260","29260","26780"
"Leaver CS","2021","Declared non-disabled","South Yorkshire","Yorkshire and The Humber","420","350","29030","24910"
"Leaver CS","2021","Declared non-disabled","Southern Scotland","Scotland","150","120","29800","26890"
"Leaver CS","2021","Declared non-disabled","Surrey, East and West Sussex","South East (England)","290","250","28190","26430"
"Leaver CS","2021","Declared non-disabled","Tees Valley and Durham","North East (England)","370","300","27980","22350"
"Leaver CS","2021","Declared non-disabled","Unknown","Unknown","60","50","45310","32200"
"Leaver CS","2021","Declared non-disabled","West Central Scotland","Scotland","390","320","30520","26120"
"Leaver CS","2021","Declared non-disabled","West Midlands","West Midlands (England)","620","520","31580","26120"
"Leaver CS","2021","Declared non-disabled","West Wales and The Valleys","Wales","480","400","27240","21590"
"Leaver CS","2021","Declared non-disabled","West Yorkshire","Yorkshire and The Humber","550","460","29940","26890"
"Leaver CS","2021","Undeclared","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","50","50","[c]","[c]"
"Leaver CS","2021","Undeclared","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Derbyshire and Nottinghamshire","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Devon","South West (England)","50","50","[c]","[c]"
"Leaver CS","2021","Undeclared","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","East Anglia","East of England","110","90","[c]","[c]"
"Leaver CS","2021","Undeclared","East Wales","Wales","60","50","[c]","[c]"
"Leaver CS","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Eastern Scotland","Scotland","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Essex","East of England","40","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","120","100","37420","34030"
"Leaver CS","2021","Undeclared","Greater Manchester","North West (England)","60","50","[c]","[c]"
"Leaver CS","2021","Undeclared","Hampshire and Isle of Wight","South East (England)","50","50","[c]","[c]"
"Leaver CS","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Inner London - East","London","50","50","[c]","[c]"
"Leaver CS","2021","Undeclared","Inner London - West","London","170","160","43160","38830"
"Leaver CS","2021","Undeclared","Kent","South East (England)","60","50","[c]","[c]"
"Leaver CS","2021","Undeclared","Lancashire","North West (England)","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2021","Undeclared","Lincolnshire","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Merseyside","North West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Northumberland and Tyne and Wear","North East (England)","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outer London - West and North West","London","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Shropshire and Staffordshire","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","South Yorkshire","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Surrey, East and West Sussex","South East (England)","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Tees Valley and Durham","North East (England)","60","50","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Central Scotland","Scotland","30","30","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands","West Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2021","Undeclared","West Wales and The Valleys","Wales","50","40","[c]","[c]"
"Leaver CS","2021","Undeclared","West Yorkshire","Yorkshire and The Humber","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Bedfordshire and Hertfordshire","East of England","130","120","30610","26910"
"Leaver CS","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","200","190","29400","24970"
"Leaver CS","2021","Unknown","Cheshire","North West (England)","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Cumbria","North West (England)","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Derbyshire and Nottinghamshire","East Midlands (England)","150","140","26040","24250"
"Leaver CS","2021","Unknown","Devon","South West (England)","130","120","26520","21620"
"Leaver CS","2021","Unknown","Dorset and Somerset","South West (England)","60","50","30010","27570"
"Leaver CS","2021","Unknown","East Anglia","East of England","210","190","31710","27570"
"Leaver CS","2021","Unknown","East Wales","Wales","340","300","29070","23050"
"Leaver CS","2021","Unknown","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","90","80","[c]","[c]"
"Leaver CS","2021","Unknown","Eastern Scotland","Scotland","500","450","35430","30790"
"Leaver CS","2021","Unknown","Essex","East of England","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","260","240","35130","29690"
"Leaver CS","2021","Unknown","Greater Manchester","North West (England)","210","190","28640","25930"
"Leaver CS","2021","Unknown","Hampshire and Isle of Wight","South East (England)","230","190","29230","26220"
"Leaver CS","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","60","60","[c]","[c]"
"Leaver CS","2021","Unknown","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inner London - East","London","290","280","40850","32760"
"Leaver CS","2021","Unknown","Inner London - West","London","1050","890","39110","32560"
"Leaver CS","2021","Unknown","Kent","South East (England)","110","100","24180","24110"
"Leaver CS","2021","Unknown","Lancashire","North West (England)","130","120","23460","21010"
"Leaver CS","2021","Unknown","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","150","140","24020","21010"
"Leaver CS","2021","Unknown","Lincolnshire","East Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Merseyside","North West (England)","140","120","30230","27010"
"Leaver CS","2021","Unknown","North Eastern Scotland","Scotland","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire","Yorkshire and The Humber","80","70","31750","26890"
"Leaver CS","2021","Unknown","Northern Ireland","Northern Ireland","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland and Tyne and Wear","North East (England)","280","230","26630","21150"
"Leaver CS","2021","Unknown","Outer London - East and North East","London","60","60","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - South","London","90","80","[c]","[c]"
"Leaver CS","2021","Unknown","Outer London - West and North West","London","130","120","33440","31060"
"Leaver CS","2021","Unknown","Overseas","Overseas","80","70","39640","36960"
"Leaver CS","2021","Unknown","Shropshire and Staffordshire","West Midlands (England)","110","100","25060","21590"
"Leaver CS","2021","Unknown","South Yorkshire","Yorkshire and The Humber","100","90","[c]","[c]"
"Leaver CS","2021","Unknown","Southern Scotland","Scotland","80","70","29510","26550"
"Leaver CS","2021","Unknown","Surrey, East and West Sussex","South East (England)","160","150","33860","24370"
"Leaver CS","2021","Unknown","Tees Valley and Durham","North East (England)","120","110","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","620","610","39880","32000"
"Leaver CS","2021","Unknown","West Central Scotland","Scotland","220","190","31000","27570"
"Leaver CS","2021","Unknown","West Midlands","West Midlands (England)","270","250","36550","27570"
"Leaver CS","2021","Unknown","West Wales and The Valleys","Wales","140","130","25750","21590"
"Leaver CS","2021","Unknown","West Yorkshire","Yorkshire and The Humber","270","210","29550","24880"
"Leaver CS","2022","Declared disabled","Bedfordshire and Hertfordshire","East of England","70","60","[c]","[c]"
"Leaver CS","2022","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","110","90","29690","27570"
"Leaver CS","2022","Declared disabled","Cheshire","North West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Derbyshire and Nottinghamshire","East Midlands (England)","140","120","28070","27570"
"Leaver CS","2022","Declared disabled","Devon","South West (England)","80","70","26700","22350"
"Leaver CS","2022","Declared disabled","Dorset and Somerset","South West (England)","60","60","[c]","[c]"
"Leaver CS","2022","Declared disabled","East Anglia","East of England","170","150","28010","26700"
"Leaver CS","2022","Declared disabled","East Wales","Wales","140","120","32820","27570"
"Leaver CS","2022","Declared disabled","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","Eastern Scotland","Scotland","170","150","31290","27570"
"Leaver CS","2022","Declared disabled","Essex","East of England","70","60","30660","29290"
"Leaver CS","2022","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","260","230","33480","27570"
"Leaver CS","2022","Declared disabled","Greater Manchester","North West (England)","160","140","27870","26060"
"Leaver CS","2022","Declared disabled","Hampshire and Isle of Wight","South East (England)","160","130","29390","27570"
"Leaver CS","2022","Declared disabled","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2022","Declared disabled","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Inner London - East","London","210","190","39080","32320"
"Leaver CS","2022","Declared disabled","Inner London - West","London","380","330","40610","35000"
"Leaver CS","2022","Declared disabled","Kent","South East (England)","100","90","29320","27370"
"Leaver CS","2022","Declared disabled","Lancashire","North West (England)","150","120","25480","21260"
"Leaver CS","2022","Declared disabled","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","100","90","28040","22600"
"Leaver CS","2022","Declared disabled","Lincolnshire","East Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","Merseyside","North West (England)","180","150","27260","25040"
"Leaver CS","2022","Declared disabled","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","North Yorkshire","Yorkshire and The Humber","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northern Ireland","Northern Ireland","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","Northumberland, and Tyne and Wear","North East (England)","200","160","25690","21260"
"Leaver CS","2022","Declared disabled","Outer London - East and North East","London","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","Outer London - South","London","90","80","34070","29370"
"Leaver CS","2022","Declared disabled","Outer London - West and North West","London","90","80","31090","31060"
"Leaver CS","2022","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Shropshire and Staffordshire","West Midlands (England)","110","100","27190","27570"
"Leaver CS","2022","Declared disabled","South Yorkshire","Yorkshire and The Humber","110","100","29970","27570"
"Leaver CS","2022","Declared disabled","Southern Scotland","Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","Surrey, East and West Sussex","South East (England)","80","70","26990","27570"
"Leaver CS","2022","Declared disabled","Tees Valley and Durham","North East (England)","80","60","29340","25120"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","60","40","26190","21840"
"Leaver CS","2022","Declared disabled","West Central Scotland","Scotland","130","100","28570","23540"
"Leaver CS","2022","Declared disabled","West Midlands","West Midlands (England)","140","110","27920","27570"
"Leaver CS","2022","Declared disabled","West Wales and The Valleys","Wales","100","80","26190","22350"
"Leaver CS","2022","Declared disabled","West Yorkshire","Yorkshire and The Humber","170","140","27690","26120"
"Leaver CS","2022","Declared non-disabled","Bedfordshire and Hertfordshire","East of England","350","330","31120","29210"
"Leaver CS","2022","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","830","780","30290","27570"
"Leaver CS","2022","Declared non-disabled","Cheshire","North West (England)","210","190","30850","27570"
"Leaver CS","2022","Declared non-disabled","Cornwall and Isles of Scilly","South West (England)","120","100","26070","21260"
"Leaver CS","2022","Declared non-disabled","Cumbria","North West (England)","150","130","29660","25680"
"Leaver CS","2022","Declared non-disabled","Derbyshire and Nottinghamshire","East Midlands (England)","630","560","29230","27570"
"Leaver CS","2022","Declared non-disabled","Devon","South West (England)","520","460","30600","27570"
"Leaver CS","2022","Declared non-disabled","Dorset and Somerset","South West (England)","350","310","29930","27570"
"Leaver CS","2022","Declared non-disabled","East Anglia","East of England","960","870","30940","27570"
"Leaver CS","2022","Declared non-disabled","East Wales","Wales","930","820","32720","27570"
"Leaver CS","2022","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","290","260","27960","27130"
"Leaver CS","2022","Declared non-disabled","Eastern Scotland","Scotland","760","670","34710","27570"
"Leaver CS","2022","Declared non-disabled","Essex","East of England","410","360","30320","29290"
"Leaver CS","2022","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","1710","1590","34310","30370"
"Leaver CS","2022","Declared non-disabled","Greater Manchester","North West (England)","970","870","31440","27570"
"Leaver CS","2022","Declared non-disabled","Hampshire and Isle of Wight","South East (England)","920","820","32000","27570"
"Leaver CS","2022","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","290","270","27670","27370"
"Leaver CS","2022","Declared non-disabled","Highlands and Islands","Scotland","140","120","28120","26780"
"Leaver CS","2022","Declared non-disabled","Inner London - East","London","1660","1550","43920","37040"
"Leaver CS","2022","Declared non-disabled","Inner London - West","London","2540","2280","46000","40990"
"Leaver CS","2022","Declared non-disabled","Kent","South East (England)","500","450","31840","29290"
"Leaver CS","2022","Declared non-disabled","Lancashire","North West (England)","700","600","26980","21260"
"Leaver CS","2022","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","510","460","29280","27470"
"Leaver CS","2022","Declared non-disabled","Lincolnshire","East Midlands (England)","200","190","28780","27150"
"Leaver CS","2022","Declared non-disabled","Merseyside","North West (England)","840","700","28060","25040"
"Leaver CS","2022","Declared non-disabled","North Eastern Scotland","Scotland","80","70","34910","27570"
"Leaver CS","2022","Declared non-disabled","North Yorkshire","Yorkshire and The Humber","280","250","32160","27570"
"Leaver CS","2022","Declared non-disabled","Northern Ireland","Northern Ireland","140","120","27750","23160"
"Leaver CS","2022","Declared non-disabled","Northumberland, and Tyne and Wear","North East (England)","1110","930","27890","21300"
"Leaver CS","2022","Declared non-disabled","Outer London - East and North East","London","250","220","30840","31060"
"Leaver CS","2022","Declared non-disabled","Outer London - South","London","480","440","35600","31060"
"Leaver CS","2022","Declared non-disabled","Outer London - West and North West","London","580","510","31510","31060"
"Leaver CS","2022","Declared non-disabled","Overseas","Overseas","70","60","53150","46860"
"Leaver CS","2022","Declared non-disabled","Shropshire and Staffordshire","West Midlands (England)","480","430","28800","27570"
"Leaver CS","2022","Declared non-disabled","South Yorkshire","Yorkshire and The Humber","460","400","29840","26160"
"Leaver CS","2022","Declared non-disabled","Southern Scotland","Scotland","310","260","30190","27570"
"Leaver CS","2022","Declared non-disabled","Surrey, East and West Sussex","South East (England)","630","560","30770","27570"
"Leaver CS","2022","Declared non-disabled","Tees Valley and Durham","North East (England)","450","380","27190","22200"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","420","360","28060","21840"
"Leaver CS","2022","Declared non-disabled","West Central Scotland","Scotland","700","600","30120","26380"
"Leaver CS","2022","Declared non-disabled","West Midlands","West Midlands (England)","890","790","33020","27570"
"Leaver CS","2022","Declared non-disabled","West Wales and The Valleys","Wales","410","350","29820","26120"
"Leaver CS","2022","Declared non-disabled","West Yorkshire","Yorkshire and The Humber","1070","930","30650","27570"
"Leaver CS","2022","Undeclared","Bedfordshire and Hertfordshire","East of England","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","70","60","[c]","[c]"
"Leaver CS","2022","Undeclared","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","East Midlands (England)","70","60","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","South West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","South West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","East of England","100","90","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","Wales","100","90","30770","27570"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","30","20","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","Scotland","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","130","120","35100","34940"
"Leaver CS","2022","Undeclared","Greater Manchester","North West (England)","80","60","[c]","[c]"
"Leaver CS","2022","Undeclared","Hampshire and Isle of Wight","South East (England)","140","120","29290","27570"
"Leaver CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - East","London","90","90","42160","40070"
"Leaver CS","2022","Undeclared","Inner London - West","London","230","210","45680","41750"
"Leaver CS","2022","Undeclared","Kent","South East (England)","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Lancashire","North West (England)","80","60","[c]","[c]"
"Leaver CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","60","50","[c]","[c]"
"Leaver CS","2022","Undeclared","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Merseyside","North West (England)","60","40","[c]","[c]"
