"Status","Year","Disability","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","UK Statistics Authority","Black","40","30","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","Mixed","40","30","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","Undeclared","30","30","[c]","[c]"
"In post","2022","Unknown","UK Statistics Authority","Unknown","830","740","31590","30210"
"In post","2022","Unknown","UK Statistics Authority","White","1200","1090","33070","30710"
"In post","2022","Unknown","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Black","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Undeclared","40","30","[c]","[c]"
"In post","2022","Unknown","Welsh Government","Unknown","170","160","39970","31210"
"In post","2022","Unknown","Welsh Government","White","170","160","38810","35180"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","White","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Environment, Food and Rural Affairs","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for International Trade","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Transport","White","80","60","24320","21590"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Asian","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Work and Pensions","White","560","450","26780","26890"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department of Health and Social Care","White","30","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","ESTYN","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","ESTYN","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","ESTYN","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","ESTYN","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","ESTYN","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","ESTYN","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Foreign, Commonwealth and Development Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Land Registry","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Land Registry","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Revenue and Customs","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Revenue and Customs","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Revenue and Customs","White","530","430","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Treasury","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","HM Treasury","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Home Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Home Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Home Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Home Office","White","120","100","29320","25310"
"Leaver CS","2021","Declared disabled","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Defence","White","330","310","30310","26670"
"Leaver CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Housing, Communities and Local Government","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Ministry of Justice","White","550","490","23800","20100"
"Leaver CS","2021","Declared disabled","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","National Crime Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office for Standards in Education","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office for Standards in Education","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office for Standards in Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office for Standards in Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office for Standards in Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office for Standards in Education","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Gas and Electricity Markets","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Gas and Electricity Markets","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other Cabinet Office Agencies","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other Cabinet Office Agencies","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other Cabinet Office Agencies","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other Cabinet Office Agencies","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other Cabinet Office Agencies","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other Cabinet Office Agencies","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","White","60","50","30750","29680"
"Leaver CS","2021","Declared disabled","The National Archives","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
