"Status","Year","Region_ITL2","Responsibility_level","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Essex","G6/G7","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SCS","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","20-29","70","70","24660","24800"
"New entrant CS","2022","Essex","Unknown","30-39","60","50","28020","24800"
"New entrant CS","2022","Essex","Unknown","40-49","60","50","32350","26310"
"New entrant CS","2022","Essex","Unknown","50-59","50","40","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","16-19","40","40","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","20-29","430","420","20810","21170"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","30-39","160","150","21550","21170"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","40-49","90","90","22210","21260"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","50-59","60","60","22050","21260"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","16-19","60","60","18350","17140"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","20-29","460","460","23920","24750"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","30-39","130","130","25130","25120"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40-49","70","60","25290","26130"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","50-59","70","60","26140","26240"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","30-39","90","90","51380","49860"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","40-49","110","100","55560","52770"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","50-59","70","70","56420","54000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","20-29","450","440","31060","29360"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","30-39","410","400","35160","33970"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","40-49","230","220","35440","35000"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","50-59","160","150","36740","37600"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20-29","160","160","25870","24090"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","30-39","130","120","30520","28200"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40-49","100","90","34600","31420"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","50-59","110","100","33060","28760"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","AA/AO","16-19","40","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester","AA/AO","20-29","570","550","21370","21250"
"New entrant CS","2022","Greater Manchester","AA/AO","30-39","260","250","21380","21250"
"New entrant CS","2022","Greater Manchester","AA/AO","40-49","140","130","21310","21250"
"New entrant CS","2022","Greater Manchester","AA/AO","50-59","100","90","21070","21250"
"New entrant CS","2022","Greater Manchester","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","EO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","EO","20-29","430","420","26140","26590"
"New entrant CS","2022","Greater Manchester","EO","30-39","220","220","26490","26590"
"New entrant CS","2022","Greater Manchester","EO","40-49","100","100","26660","26590"
"New entrant CS","2022","Greater Manchester","EO","50-59","80","80","27750","26590"
"New entrant CS","2022","Greater Manchester","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","G6/G7","30-39","100","90","55040","52080"
"New entrant CS","2022","Greater Manchester","G6/G7","40-49","70","70","56860","55360"
"New entrant CS","2022","Greater Manchester","G6/G7","50-59","40","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester","G6/G7","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","SCS","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","SCS","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","SCS","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","SEO/HEO","20-29","310","310","32630","33080"
"New entrant CS","2022","Greater Manchester","SEO/HEO","30-39","230","230","34450","33080"
"New entrant CS","2022","Greater Manchester","SEO/HEO","40-49","110","110","35770","36000"
"New entrant CS","2022","Greater Manchester","SEO/HEO","50-59","40","40","[c]","[c]"
"New entrant CS","2022","Greater Manchester","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Unknown","20-29","140","140","23170","23170"
"New entrant CS","2022","Greater Manchester","Unknown","30-39","100","100","26380","24800"
"New entrant CS","2022","Greater Manchester","Unknown","40-49","110","100","30460","28200"
"New entrant CS","2022","Greater Manchester","Unknown","50-59","100","90","29840","28200"
"New entrant CS","2022","Greater Manchester","Unknown","60-64","40","30","[c]","[c]"
"New entrant CS","2022","Greater Manchester","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","20-29","240","230","21690","21170"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","30-39","110","100","22170","21250"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","40-49","100","80","21630","21170"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","50-59","140","110","20830","19860"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","60-64","40","30","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","EO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","EO","20-29","140","140","24870","24880"
"New entrant CS","2022","Hampshire and Isle of Wight","EO","30-39","70","60","26040","26350"
"New entrant CS","2022","Hampshire and Isle of Wight","EO","40-49","50","50","26690","26350"
"New entrant CS","2022","Hampshire and Isle of Wight","EO","50-59","50","50","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","G6/G7","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","G6/G7","40-49","40","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","G6/G7","50-59","40","30","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","G6/G7","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","G6/G7","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","SCS","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","SCS","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO/HEO","20-29","210","210","29880","30210"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO/HEO","30-39","90","90","34940","33000"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO/HEO","40-49","70","70","35780","35090"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO/HEO","50-59","50","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","20-29","60","60","23310","23170"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","30-39","50","50","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","40-49","40","40","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","50-59","70","60","30270","28200"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hampshire and Isle of Wight","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","20-29","100","100","22050","21490"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","30-39","60","60","21850","21300"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","40-49","40","40","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","50-59","40","40","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","30-39","50","50","26640","27570"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","40-49","40","40","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","40-49","40","30","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","50-59","50","40","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","AA/AO","20-29","30","30","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","AA/AO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","EO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","EO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","G6/G7","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Highlands and Islands","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","AA/AO","20-29","230","220","25340","24470"
"New entrant CS","2022","Inner London - East","AA/AO","30-39","70","60","26560","25330"
"New entrant CS","2022","Inner London - East","AA/AO","40-49","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - East","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","EO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","EO","20-29","480","480","29480","30750"
"New entrant CS","2022","Inner London - East","EO","30-39","200","190","30020","30750"
"New entrant CS","2022","Inner London - East","EO","40-49","90","90","30240","30750"
"New entrant CS","2022","Inner London - East","EO","50-59","70","70","29900","30230"
"New entrant CS","2022","Inner London - East","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","G6/G7","20-29","50","50","55380","54700"
"New entrant CS","2022","Inner London - East","G6/G7","30-39","120","120","60810","58600"
"New entrant CS","2022","Inner London - East","G6/G7","40-49","100","90","61260","58770"
"New entrant CS","2022","Inner London - East","G6/G7","50-59","60","50","60950","58360"
"New entrant CS","2022","Inner London - East","G6/G7","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","G6/G7","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","SCS","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","SCS","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","SCS","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","SCS","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","SEO/HEO","20-29","350","340","35910","36040"
"New entrant CS","2022","Inner London - East","SEO/HEO","30-39","250","240","37540","37610"
"New entrant CS","2022","Inner London - East","SEO/HEO","40-49","120","120","39080","37610"
"New entrant CS","2022","Inner London - East","SEO/HEO","50-59","70","60","38680","37930"
"New entrant CS","2022","Inner London - East","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","20-29","90","80","27610","27060"
"New entrant CS","2022","Inner London - East","Unknown","30-39","100","90","32590","31100"
"New entrant CS","2022","Inner London - East","Unknown","40-49","110","100","40150","38230"
"New entrant CS","2022","Inner London - East","Unknown","50-59","90","80","41400","36140"
"New entrant CS","2022","Inner London - East","Unknown","60-64","50","40","[c]","[c]"
"New entrant CS","2022","Inner London - East","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","AA/AO","20-29","530","520","24150","23720"
"New entrant CS","2022","Inner London - West","AA/AO","30-39","110","100","26290","25110"
"New entrant CS","2022","Inner London - West","AA/AO","40-49","60","60","25650","24250"
"New entrant CS","2022","Inner London - West","AA/AO","50-59","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","16-19","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","20-29","1260","1220","27660","27680"
"New entrant CS","2022","Inner London - West","EO","30-39","230","210","28460","27960"
"New entrant CS","2022","Inner London - West","EO","40-49","110","100","28270","27680"
"New entrant CS","2022","Inner London - West","EO","50-59","80","70","28120","27500"
"New entrant CS","2022","Inner London - West","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","20-29","260","260","54960","53860"
"New entrant CS","2022","Inner London - West","G6/G7","30-39","540","520","57430","54700"
"New entrant CS","2022","Inner London - West","G6/G7","40-49","320","300","58760","54700"
"New entrant CS","2022","Inner London - West","G6/G7","50-59","170","150","60530","57460"
"New entrant CS","2022","Inner London - West","G6/G7","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","G6/G7","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","30-39","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","40-49","50","50","95390","90000"
"New entrant CS","2022","Inner London - West","SCS","50-59","40","40","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SCS","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SEO/HEO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","SEO/HEO","20-29","2390","2360","34110","33570"
"New entrant CS","2022","Inner London - West","SEO/HEO","30-39","780","740","37770","38160"
"New entrant CS","2022","Inner London - West","SEO/HEO","40-49","310","290","38090","38730"
"New entrant CS","2022","Inner London - West","SEO/HEO","50-59","170","160","39760","40110"
"New entrant CS","2022","Inner London - West","SEO/HEO","60-64","40","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","20-29","30","30","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","40-49","30","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inner London - West","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","AA/AO","20-29","280","270","24300","24250"
"New entrant CS","2022","Kent","AA/AO","30-39","130","130","24740","24250"
"New entrant CS","2022","Kent","AA/AO","40-49","80","80","24610","24250"
"New entrant CS","2022","Kent","AA/AO","50-59","60","60","23900","24250"
"New entrant CS","2022","Kent","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","EO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","EO","20-29","50","50","25840","24880"
"New entrant CS","2022","Kent","EO","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Kent","EO","40-49","40","30","[c]","[c]"
"New entrant CS","2022","Kent","EO","50-59","60","50","30440","29290"
"New entrant CS","2022","Kent","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","G6/G7","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","20-29","50","40","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","30-39","60","50","28130","25480"
"New entrant CS","2022","Kent","Unknown","40-49","40","30","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","50-59","70","60","28100","28050"
"New entrant CS","2022","Kent","Unknown","60-64","30","20","[c]","[c]"
"New entrant CS","2022","Kent","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","AA/AO","20-29","390","390","21730","21260"
"New entrant CS","2022","Lancashire","AA/AO","30-39","200","200","21690","21260"
"New entrant CS","2022","Lancashire","AA/AO","40-49","120","120","21510","21260"
"New entrant CS","2022","Lancashire","AA/AO","50-59","100","90","21250","21260"
"New entrant CS","2022","Lancashire","AA/AO","60-64","40","30","[c]","[c]"
"New entrant CS","2022","Lancashire","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","20-29","130","130","27250","27570"
"New entrant CS","2022","Lancashire","EO","30-39","90","90","27300","27570"
"New entrant CS","2022","Lancashire","EO","40-49","50","40","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","50-59","40","40","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancashire","G6/G7","65+","[c]","[c]","[c]","[c]"
