"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Grants Management","West Yorkshire","40","40","[c]","[c]"
"In post","2021","Unknown","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Derbyshire and Nottinghamshire","70","60","35790","31810"
"In post","2021","Unknown","Human Resources","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","East Wales","40","40","[c]","[c]"
"In post","2021","Unknown","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Eastern Scotland","60","60","31890","30540"
"In post","2021","Unknown","Human Resources","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","60","50","30480","25100"
"In post","2021","Unknown","Human Resources","Greater Manchester","90","80","31920","31810"
"In post","2021","Unknown","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Inner London - West","230","230","41200","35590"
"In post","2021","Unknown","Human Resources","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Merseyside","40","30","[c]","[c]"
"In post","2021","Unknown","Human Resources","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Northumberland and Tyne and Wear","60","60","24390","21440"
"In post","2021","Unknown","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","West Central Scotland","30","30","[c]","[c]"
"In post","2021","Unknown","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","West Yorkshire","40","30","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Derbyshire and Nottinghamshire","50","50","31800","28130"
"In post","2021","Unknown","Legal","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","East Wales","50","50","47120","52580"
"In post","2021","Unknown","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Eastern Scotland","910","840","27810","22820"
"In post","2021","Unknown","Legal","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","60","50","45460","49650"
"In post","2021","Unknown","Legal","Greater Manchester","90","80","38940","31810"
"In post","2021","Unknown","Legal","Hampshire and Isle of Wight","30","30","[c]","[c]"
"In post","2021","Unknown","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Highlands and Islands","80","70","25700","22820"
"In post","2021","Unknown","Legal","Inner London - East","60","60","57180","59160"
"In post","2021","Unknown","Legal","Inner London - West","700","660","51850","55000"
"In post","2021","Unknown","Legal","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Merseyside","50","50","[c]","[c]"
"In post","2021","Unknown","Legal","North Eastern Scotland","80","60","24390","22820"
"In post","2021","Unknown","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Southern Scotland","150","140","24960","22820"
"In post","2021","Unknown","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","West Central Scotland","340","290","26880","22820"
"In post","2021","Unknown","Legal","West Midlands","70","70","38610","33310"
"In post","2021","Unknown","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","West Yorkshire","80","70","33150","27300"
"In post","2021","Unknown","No function","Bedfordshire and Hertfordshire","230","220","27840","27540"
"In post","2021","Unknown","No function","Berkshire, Buckinghamshire and Oxfordshire","530","510","28680","27850"
"In post","2021","Unknown","No function","Cheshire","270","260","29430","26700"
"In post","2021","Unknown","No function","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Cumbria","50","50","29280","26700"
"In post","2021","Unknown","No function","Derbyshire and Nottinghamshire","920","870","27530","25380"
"In post","2021","Unknown","No function","Devon","270","260","26450","22850"
"In post","2021","Unknown","No function","Dorset and Somerset","330","310","27650","26700"
"In post","2021","Unknown","No function","East Anglia","550","520","27430","25850"
"In post","2021","Unknown","No function","East Wales","1610","1520","26310","23320"
"In post","2021","Unknown","No function","East Yorkshire and Northern Lincolnshire","240","230","25070","24440"
"In post","2021","Unknown","No function","Eastern Scotland","1620","1520","28870","28000"
"In post","2021","Unknown","No function","Essex","200","190","26670","25850"
"In post","2021","Unknown","No function","Gloucestershire, Wiltshire and Bath/Bristol area","850","810","30100","27130"
"In post","2021","Unknown","No function","Greater Manchester","1410","1330","25500","22570"
"In post","2021","Unknown","No function","Hampshire and Isle of Wight","790","670","25820","22130"
"In post","2021","Unknown","No function","Herefordshire, Worcestershire and Warwickshire","170","160","25920","24440"
"In post","2021","Unknown","No function","Highlands and Islands","50","50","29250","28410"
"In post","2021","Unknown","No function","Inner London - East","1010","960","35790","32680"
"In post","2021","Unknown","No function","Inner London - West","5770","5680","41910","34710"
"In post","2021","Unknown","No function","Kent","440","430","29500","29810"
"In post","2021","Unknown","No function","Lancashire","650","600","24420","22350"
"In post","2021","Unknown","No function","Leicestershire, Rutland and Northamptonshire","490","450","24150","22350"
"In post","2021","Unknown","No function","Lincolnshire","90","90","25720","24440"
"In post","2021","Unknown","No function","Merseyside","1270","1170","24800","21440"
"In post","2021","Unknown","No function","North Eastern Scotland","200","190","34370","28410"
"In post","2021","Unknown","No function","North Yorkshire","120","110","34140","30230"
"In post","2021","Unknown","No function","Northern Ireland","460","430","24470","20140"
"In post","2021","Unknown","No function","Northumberland and Tyne and Wear","1590","1370","23260","20630"
"In post","2021","Unknown","No function","Outer London - East and North East","290","280","28730","30150"
"In post","2021","Unknown","No function","Outer London - South","530","510","32510","30120"
"In post","2021","Unknown","No function","Outer London - West and North West","390","380","30840","30470"
"In post","2021","Unknown","No function","Overseas","160","160","56450","55040"
"In post","2021","Unknown","No function","Shropshire and Staffordshire","530","500","24570","22850"
"In post","2021","Unknown","No function","South Yorkshire","320","300","28680","26580"
"In post","2021","Unknown","No function","Southern Scotland","600","530","23250","20140"
"In post","2021","Unknown","No function","Surrey, East and West Sussex","400","380","28960","28200"
"In post","2021","Unknown","No function","Tees Valley and Durham","550","510","25050","22850"
"In post","2021","Unknown","No function","Unknown","420","420","33560","31420"
"In post","2021","Unknown","No function","West Central Scotland","1280","1210","28270","25980"
"In post","2021","Unknown","No function","West Midlands","1210","1140","27700","24250"
"In post","2021","Unknown","No function","West Wales and The Valleys","890","800","23670","21590"
"In post","2021","Unknown","No function","West Yorkshire","1450","1390","27700","23840"
"In post","2021","Unknown","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Devon","80","80","37020","38200"
"In post","2021","Unknown","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","East Wales","60","50","36020","31820"
"In post","2021","Unknown","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","620","610","35230","32710"
"In post","2021","Unknown","Project Delivery","Greater Manchester","60","60","38790","38630"
"In post","2021","Unknown","Project Delivery","Hampshire and Isle of Wight","100","90","37470","36190"
"In post","2021","Unknown","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Inner London - East","140","140","53840","45960"
"In post","2021","Unknown","Project Delivery","Inner London - West","690","670","49620","51500"
"In post","2021","Unknown","Project Delivery","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Lancashire","40","30","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Merseyside","80","80","38280","35000"
"In post","2021","Unknown","Project Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Northumberland and Tyne and Wear","160","150","37370","37750"
"In post","2021","Unknown","Project Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Outer London - South","30","30","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Overseas","160","160","55260","55060"
"In post","2021","Unknown","Project Delivery","Shropshire and Staffordshire","40","40","[c]","[c]"
"In post","2021","Unknown","Project Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Southern Scotland","160","150","33130","31810"
"In post","2021","Unknown","Project Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","West Midlands","50","40","[c]","[c]"
"In post","2021","Unknown","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","West Yorkshire","50","50","[c]","[c]"
"In post","2021","Unknown","Property","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Derbyshire and Nottinghamshire","70","60","34250","31810"
"In post","2021","Unknown","Property","Devon","120","110","25160","21100"
"In post","2021","Unknown","Property","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","East Anglia","40","40","[c]","[c]"
"In post","2021","Unknown","Property","East Wales","50","50","26660","21190"
"In post","2021","Unknown","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Eastern Scotland","110","110","31760","28870"
"In post","2021","Unknown","Property","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Gloucestershire, Wiltshire and Bath/Bristol area","70","60","32650","31100"
"In post","2021","Unknown","Property","Greater Manchester","40","40","[c]","[c]"
"In post","2021","Unknown","Property","Hampshire and Isle of Wight","40","40","[c]","[c]"
"In post","2021","Unknown","Property","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Inner London - East","70","70","37390","36150"
"In post","2021","Unknown","Property","Inner London - West","60","60","43150","38600"
"In post","2021","Unknown","Property","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Leicestershire, Rutland and Northamptonshire","40","40","[c]","[c]"
"In post","2021","Unknown","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Merseyside","50","40","[c]","[c]"
"In post","2021","Unknown","Property","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Northumberland and Tyne and Wear","50","40","30910","25860"
"In post","2021","Unknown","Property","Outer London - South","60","60","35990","30200"
"In post","2021","Unknown","Property","Outer London - West and North West","30","30","[c]","[c]"
"In post","2021","Unknown","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Tees Valley and Durham","140","130","23750","21100"
"In post","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","West Central Scotland","60","60","27910","27510"
"In post","2021","Unknown","Property","West Midlands","60","50","36380","31100"
"In post","2021","Unknown","Property","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","West Yorkshire","90","80","29850","25860"
"In post","2021","Unknown","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Berkshire, Buckinghamshire and Oxfordshire","180","180","31090","27680"
"In post","2021","Unknown","Security","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Devon","70","70","23920","19560"
"In post","2021","Unknown","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","East Anglia","30","30","[c]","[c]"
"In post","2021","Unknown","Security","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","28600","24610"
"In post","2021","Unknown","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Hampshire and Isle of Wight","90","90","31540","33300"
"In post","2021","Unknown","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Inner London - West","130","130","39700","34720"
"In post","2021","Unknown","Security","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","North Yorkshire","230","210","27910","25680"
"In post","2021","Unknown","Security","Northern Ireland","30","30","[c]","[c]"
"In post","2021","Unknown","Security","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","West Central Scotland","150","150","28170","25680"
"In post","2021","Unknown","Security","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Bedfordshire and Hertfordshire","90","90","29290","29290"
"In post","2021","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","180","170","31490","27570"
"In post","2021","Unknown","Unknown","Cheshire","50","50","27450","27570"
"In post","2021","Unknown","Unknown","Cornwall and Isles of Scilly","130","120","26270","21540"
"In post","2021","Unknown","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Derbyshire and Nottinghamshire","140","130","25960","27570"
"In post","2021","Unknown","Unknown","Devon","270","230","24150","21010"
"In post","2021","Unknown","Unknown","Dorset and Somerset","90","80","29230","27570"
"In post","2021","Unknown","Unknown","East Anglia","210","200","25540","24880"
"In post","2021","Unknown","Unknown","East Wales","290","270","30370","27570"
"In post","2021","Unknown","Unknown","East Yorkshire and Northern Lincolnshire","120","120","24540","24880"
"In post","2021","Unknown","Unknown","Eastern Scotland","1680","1590","35990","30650"
"In post","2021","Unknown","Unknown","Essex","150","140","27540","25110"
"In post","2021","Unknown","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","280","260","31140","27570"
"In post","2021","Unknown","Unknown","Greater Manchester","430","410","29030","27570"
"In post","2021","Unknown","Unknown","Hampshire and Isle of Wight","210","190","31690","27570"
"In post","2021","Unknown","Unknown","Herefordshire, Worcestershire and Warwickshire","60","60","24240","21950"
"In post","2021","Unknown","Unknown","Highlands and Islands","60","60","28700","27360"
"In post","2021","Unknown","Unknown","Inner London - East","220","210","31310","31060"
"In post","2021","Unknown","Unknown","Inner London - West","990","970","46040","41500"
"In post","2021","Unknown","Unknown","Kent","210","200","26070","24880"
"In post","2021","Unknown","Unknown","Lancashire","630","590","25710","27570"
"In post","2021","Unknown","Unknown","Leicestershire, Rutland and Northamptonshire","180","170","27560","27570"
"In post","2021","Unknown","Unknown","Lincolnshire","50","40","[c]","[c]"
"In post","2021","Unknown","Unknown","Merseyside","460","420","25670","24880"
"In post","2021","Unknown","Unknown","North Eastern Scotland","120","110","34600","30650"
"In post","2021","Unknown","Unknown","North Yorkshire","70","60","27260","26350"
"In post","2021","Unknown","Unknown","Northern Ireland","60","50","25980","24880"
"In post","2021","Unknown","Unknown","Northumberland and Tyne and Wear","530","490","29030","27570"
"In post","2021","Unknown","Unknown","Outer London - East and North East","160","150","30290","31060"
"In post","2021","Unknown","Unknown","Outer London - South","310","310","38160","32390"
"In post","2021","Unknown","Unknown","Outer London - West and North West","240","230","30730","31060"
"In post","2021","Unknown","Unknown","Overseas","210","210","46410","46570"
"In post","2021","Unknown","Unknown","Shropshire and Staffordshire","120","110","30270","27570"
"In post","2021","Unknown","Unknown","South Yorkshire","320","300","28260","23160"
"In post","2021","Unknown","Unknown","Southern Scotland","170","150","28120","27150"
"In post","2021","Unknown","Unknown","Surrey, East and West Sussex","250","230","27570","27570"
"In post","2021","Unknown","Unknown","Tees Valley and Durham","170","160","24420","24880"
"In post","2021","Unknown","Unknown","Unknown","1960","1950","37480","34160"
"In post","2021","Unknown","Unknown","West Central Scotland","840","800","34110","27570"
"In post","2021","Unknown","Unknown","West Midlands","410","380","26550","27570"
"In post","2021","Unknown","Unknown","West Wales and The Valleys","280","260","27790","26470"
"In post","2021","Unknown","Unknown","West Yorkshire","370","350","30530","27570"
"In post","2021","White","Analysis","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"In post","2021","White","Analysis","Devon","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Dorset and Somerset","110","100","32830","29270"
"In post","2021","White","Analysis","East Anglia","330","310","34540","30220"
"In post","2021","White","Analysis","East Wales","770","740","37470","36030"
"In post","2021","White","Analysis","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Eastern Scotland","30","30","[c]","[c]"
"In post","2021","White","Analysis","Essex","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","270","250","39430","37320"
"In post","2021","White","Analysis","Greater Manchester","150","150","39250","38630"
"In post","2021","White","Analysis","Hampshire and Isle of Wight","660","630","39390","37320"
"In post","2021","White","Analysis","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Inner London - East","440","430","52870","54320"
"In post","2021","White","Analysis","Inner London - West","1680","1630","50350","46030"
"In post","2021","White","Analysis","Kent","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Merseyside","90","90","40740","38630"
"In post","2021","White","Analysis","North Yorkshire","60","60","37150","31380"
"In post","2021","White","Analysis","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","South Yorkshire","100","90","44700","43030"
"In post","2021","White","Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","White","Analysis","West Midlands","30","30","[c]","[c]"
"In post","2021","White","Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
