"Status","Year","Region_ITL3","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","North Northamptonshire","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","East Midlands (England)","Heterosexual / straight","70","60","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Yorkshire and The Humber","Heterosexual / straight","140","130","29620","27570"
"Leaver CS","2022","North Yorkshire CC","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","North East (England)","Heterosexual / straight","30","20","[c]","[c]"
"Leaver CS","2022","Northumberland","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","East of England","Heterosexual / straight","160","150","28550","27570"
"Leaver CS","2022","Norwich and East Norfolk","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","East of England","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Nottingham","East Midlands (England)","Heterosexual / straight","240","210","29430","26020"
"Leaver CS","2022","Nottingham","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","East Midlands (England)","Unknown","270","240","27280","24250"
"Leaver CS","2022","Orkney Islands","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Heterosexual / straight","80","70","48480","43880"
"Leaver CS","2022","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Overseas","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","South East (England)","Heterosexual / straight","330","310","26560","21530"
"Leaver CS","2022","Oxfordshire CC","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","South East (England)","Undeclared","50","50","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","South East (England)","Unknown","100","90","29350","22650"
"Leaver CS","2022","Perth and Kinross, and Stirling","Scotland","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Scotland","Unknown","80","70","30530","29200"
"Leaver CS","2022","Peterborough","East of England","Heterosexual / straight","90","70","27440","25310"
"Leaver CS","2022","Peterborough","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","South West (England)","Heterosexual / straight","150","140","31040","26670"
"Leaver CS","2022","Plymouth","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","South West (England)","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Plymouth","South West (England)","Unknown","50","50","30710","27130"
"Leaver CS","2022","Portsmouth","South East (England)","Heterosexual / straight","190","170","32190","27570"
"Leaver CS","2022","Portsmouth","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","South East (England)","Unknown","150","130","[c]","[c]"
"Leaver CS","2022","Powys","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","London","Heterosexual / straight","60","50","28420","31060"
"Leaver CS","2022","Redbridge and Waltham Forest","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","London","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Sandwell","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","North West (England)","Heterosexual / straight","160","140","29700","26370"
"Leaver CS","2022","Sefton","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","North West (England)","Unknown","180","150","30020","27570"
"Leaver CS","2022","Sheffield","Yorkshire and The Humber","Heterosexual / straight","310","270","31570","27210"
"Leaver CS","2022","Sheffield","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Yorkshire and The Humber","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Sheffield","Yorkshire and The Humber","Unknown","70","70","33700","27570"
"Leaver CS","2022","Shetland Islands","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","West Midlands (England)","Heterosexual / straight","70","70","30220","27570"
"Leaver CS","2022","Shropshire","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","West Midlands (England)","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Solihull","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","South West (England)","Heterosexual / straight","150","130","29520","27570"
"Leaver CS","2022","Somerset CC","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","South West (England)","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","East Midlands (England)","Heterosexual / straight","90","80","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","South East (England)","Heterosexual / straight","310","250","26800","23130"
"Leaver CS","2022","South Hampshire","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","South East (England)","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","South Hampshire","South East (England)","Unknown","100","80","27070","22950"
"Leaver CS","2022","South Lanarkshire","Scotland","Heterosexual / straight","50","50","36200","31420"
"Leaver CS","2022","South Lanarkshire","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Scotland","Unknown","260","220","30850","27570"
"Leaver CS","2022","South Nottinghamshire","East Midlands (England)","Heterosexual / straight","70","60","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","North East (England)","Heterosexual / straight","60","50","25980","22200"
"Leaver CS","2022","South Teesside","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Wales","Heterosexual / straight","80","70","29400","23830"
"Leaver CS","2022","South West Wales","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","South East (England)","Heterosexual / straight","100","90","34860","27570"
"Leaver CS","2022","Southampton","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","East of England","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","East of England","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","West Midlands (England)","Heterosexual / straight","240","220","32310","27570"
"Leaver CS","2022","Staffordshire CC","West Midlands (England)","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","West Midlands (England)","Unknown","100","90","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","West Midlands (England)","Heterosexual / straight","90","80","24120","20970"
"Leaver CS","2022","Stoke-on-Trent","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","East of England","Heterosexual / straight","290","260","26720","24200"
"Leaver CS","2022","Suffolk CC","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","East of England","Unknown","130","120","30620","26290"
"Leaver CS","2022","Sunderland","North East (England)","Heterosexual / straight","90","80","26310","27570"
"Leaver CS","2022","Sunderland","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","North East (England)","Unknown","250","190","[c]","[c]"
"Leaver CS","2022","Swansea","Wales","Heterosexual / straight","110","90","31150","23220"
"Leaver CS","2022","Swansea","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Wales","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","Swindon","South West (England)","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Swindon","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","South West (England)","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","West Midlands (England)","Heterosexual / straight","60","50","29930","27570"
"Leaver CS","2022","Telford and Wrekin","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","West Midlands (England)","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Thurrock","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","London","Heterosexual / straight","480","460","47360","40450"
"Leaver CS","2022","Tower Hamlets","London","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","London","Undeclared","60","60","48530","41750"
"Leaver CS","2022","Tower Hamlets","London","Unknown","250","240","50660","46250"
"Leaver CS","2022","Tyneside","North East (England)","Heterosexual / straight","600","530","28340","21260"
"Leaver CS","2022","Tyneside","North East (England)","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","Tyneside","North East (England)","Undeclared","60","50","31860","21840"
"Leaver CS","2022","Tyneside","North East (England)","Unknown","740","620","28540","22080"
"Leaver CS","2022","Unknown","Unknown","Heterosexual / straight","390","330","29260","21840"
"Leaver CS","2022","Unknown","Unknown","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","180","80","25550","21840"
"Leaver CS","2022","Unknown","Unknown","Unknown","640","570","34890","30780"
"Leaver CS","2022","Wakefield","Yorkshire and The Humber","Heterosexual / straight","110","90","[c]","[c]"
"Leaver CS","2022","Wakefield","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Yorkshire and The Humber","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Walsall","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","London","Heterosexual / straight","60","60","[c]","[c]"
"Leaver CS","2022","Wandsworth","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","London","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","Warrington","North West (England)","Heterosexual / straight","110","100","36710","32130"
"Leaver CS","2022","Warrington","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","North West (England)","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","West Midlands (England)","Heterosexual / straight","100","90","25370","24890"
"Leaver CS","2022","Warwickshire CC","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","West Midlands (England)","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","West Cumbria","North West (England)","Heterosexual / straight","80","70","31880","27570"
"Leaver CS","2022","West Cumbria","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","North West (England)","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","West Essex","East of England","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2022","West Essex","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","South East (England)","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","West Kent","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Scotland","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","West Lothian","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Scotland","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","East Midlands (England)","Heterosexual / straight","110","100","26830","27570"
"Leaver CS","2022","West Northamptonshire","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","East Midlands (England)","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","West Surrey","South East (England)","Heterosexual / straight","180","170","33420","29290"
"Leaver CS","2022","West Surrey","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","South East (England)","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","South East (England)","Heterosexual / straight","70","60","30420","27570"
"Leaver CS","2022","West Sussex (North East)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","South East (England)","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","South East (England)","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Westminster","London","Heterosexual / straight","2230","2040","46060","41570"
"Leaver CS","2022","Westminster","London","LGBO","270","240","41860","36800"
"Leaver CS","2022","Westminster","London","Undeclared","570","300","45980","42370"
"Leaver CS","2022","Westminster","London","Unknown","1420","1200","44120","37460"
"Leaver CS","2022","Wiltshire","South West (England)","Heterosexual / straight","500","470","32780","29230"
"Leaver CS","2022","Wiltshire","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wiltshire","South West (England)","Undeclared","80","80","34000","33300"
"Leaver CS","2022","Wiltshire","South West (England)","Unknown","140","140","34040","30370"
"Leaver CS","2022","Wirral","North West (England)","Heterosexual / straight","100","90","26400","21450"
"Leaver CS","2022","Wirral","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","North West (England)","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Wolverhampton","West Midlands (England)","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Wolverhampton","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","West Midlands (England)","Heterosexual / straight","160","150","29930","27570"
"Leaver CS","2022","Worcestershire CC","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Worcestershire CC","West Midlands (England)","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","York","Yorkshire and The Humber","Heterosexual / straight","130","110","34570","27570"
"Leaver CS","2022","York","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","York","Yorkshire and The Humber","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Aberdeen City and Aberdeenshire","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Angus and Dundee City","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Heterosexual / straight","320","310","34860","32210"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Bedford","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedford","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","West Midlands (England)","Heterosexual / straight","140","140","28010","22570"
"Leaver Dept.","2021","Birmingham","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","West Midlands (England)","Unknown","120","120","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","North West (England)","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","Blackpool","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
