"Status","Year","Ethnicity","Organisation","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Housing, Communities and Local Government (excl. agencies)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Justice (excl. agencies)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Justice (excl. agencies)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Justice (excl. agencies)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Justice (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Justice (excl. agencies)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Justice (excl. agencies)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Crime Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Crime Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Crime Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Crime Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Crime Agency","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Crime Agency","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Infrastructure Commission","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Infrastructure Commission","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Records of Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Records of Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Records of Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Records of Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Records of Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Records of Scotland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Savings and Investments","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Savings and Investments","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Savings and Investments","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Savings and Investments","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland Office","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland Office","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland Office","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland Office","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office for Budget Responsibility","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office for Budget Responsibility","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office for Standards in Education, Children's Services and Skills","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office for Standards in Education, Children's Services and Skills","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office for Standards in Education, Children's Services and Skills","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office for Standards in Education, Children's Services and Skills","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office for Standards in Education, Children's Services and Skills","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office for Standards in Education, Children's Services and Skills","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Gas and Electricity Markets","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Gas and Electricity Markets","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Gas and Electricity Markets","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Gas and Electricity Markets","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Gas and Electricity Markets","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Rail and Road","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Rail and Road","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Rail and Road","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Rail and Road","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Rail and Road","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Rail and Road","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of the Public Guardian","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of the Public Guardian","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of the Public Guardian","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of the Public Guardian","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of the Public Guardian","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of the Public Guardian","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of the Scottish Charity Regulator","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectorate","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectorate","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectorate","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectorate","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectorate","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectorate","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Public Health England","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Public Health England","20-29","40","40","[c]","[c]"
"Leaver CS","2021","Asian","Public Health England","30-39","40","40","[c]","[c]"
"Leaver CS","2021","Asian","Public Health England","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Public Health England","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Public Health England","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Public Health England","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Queen Elizabeth II Centre","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Queen Elizabeth II Centre","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Registers of Scotland","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Registers of Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Registers of Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Registers of Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Registers of Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Registers of Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Registers of Scotland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Revenue Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Revenue Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Revenue Scotland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Royal Fleet Auxiliary","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Royal Fleet Auxiliary","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Royal Fleet Auxiliary","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Royal Fleet Auxiliary","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Royal Fleet Auxiliary","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Royal Fleet Auxiliary","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Royal Fleet Auxiliary","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Rural Payments Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Rural Payments Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Rural Payments Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Rural Payments Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Rural Payments Agency","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Rural Payments Agency","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland Office (incl. Office of the Advocate General for Scotland)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Courts and Tribunals Service","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Courts and Tribunals Service","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Courts and Tribunals Service","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Courts and Tribunals Service","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Courts and Tribunals Service","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Courts and Tribunals Service","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Fiscal Commission","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Forestry","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Forestry","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Forestry","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Forestry","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Forestry","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government (excl. agencies)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government (excl. agencies)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government (excl. agencies)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government (excl. agencies)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government (excl. agencies)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government (excl. agencies)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Housing Regulator","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Prison Service","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Prison Service","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Prison Service","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Prison Service","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Prison Service","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Prison Service","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Public Pensions Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Public Pensions Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Public Pensions Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Public Pensions Agency","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Public Pensions Agency","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Serious Fraud Office","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Serious Fraud Office","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Serious Fraud Office","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Serious Fraud Office","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Serious Fraud Office","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Serious Fraud Office","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Social Security Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Social Security Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Social Security Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Social Security Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Social Security Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Standards and Testing Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Standards and Testing Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Student Awards Agency for Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Student Awards Agency for Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Student Awards Agency for Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Student Awards Agency for Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Student Awards Agency for Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Submarine Delivery Agency","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Submarine Delivery Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Submarine Delivery Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Submarine Delivery Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Submarine Delivery Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Submarine Delivery Agency","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Submarine Delivery Agency","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Transport Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Transport Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Transport Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Transport Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Hydrographic Office","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Hydrographic Office","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Hydrographic Office","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Hydrographic Office","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Hydrographic Office","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Hydrographic Office","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Intellectual Property Office","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Intellectual Property Office","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Intellectual Property Office","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Intellectual Property Office","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Intellectual Property Office","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Intellectual Property Office","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Space Agency","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Valuation Office Agency","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Valuation Office Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Valuation Office Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Valuation Office Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Valuation Office Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Valuation Office Agency","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Valuation Office Agency","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Vehicle Certification Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Vehicle Certification Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Vehicle Certification Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Vehicle Certification Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Vehicle Certification Agency","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinary Medicines Directorate","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinary Medicines Directorate","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinary Medicines Directorate","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinary Medicines Directorate","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinary Medicines Directorate","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinary Medicines Directorate","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government (excl. agencies)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government (excl. agencies)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government (excl. agencies)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government (excl. agencies)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government (excl. agencies)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Revenue Authority","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wilton Park","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wilton Park","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wilton Park","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wilton Park","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wilton Park","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Accountant in Bankruptcy","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Accountant in Bankruptcy","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Accountant in Bankruptcy","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Accountant in Bankruptcy","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Accountant in Bankruptcy","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Advisory, Conciliation and Arbitration Service","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Advisory, Conciliation and Arbitration Service","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Advisory, Conciliation and Arbitration Service","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Advisory, Conciliation and Arbitration Service","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Advisory, Conciliation and Arbitration Service","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Advisory, Conciliation and Arbitration Service","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Animal and Plant Health Agency","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Animal and Plant Health Agency","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Animal and Plant Health Agency","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Animal and Plant Health Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Animal and Plant Health Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Animal and Plant Health Agency","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Animal and Plant Health Agency","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Office","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Office","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Office","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office (excl. agencies)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Companies House","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Companies House","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Companies House","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Companies House","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Companies House","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Companies House","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","20-29","[c]","[c]","[c]","[c]"
