"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Operational Research","Female","340","320","44730","42520"
"In post","2022","White","Operational Research","Male","520","500","46870","47010"
"In post","2022","White","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Other","Female","12250","11230","28910","26350"
"In post","2022","White","Other","Male","9670","9450","31640","27570"
"In post","2022","White","Planning","Female","90","80","46220","42560"
"In post","2022","White","Planning","Male","100","100","45860","41980"
"In post","2022","White","Planning Inspectors","Female","120","100","55180","58810"
"In post","2022","White","Planning Inspectors","Male","200","180","57580","58810"
"In post","2022","White","Policy","Female","12180","11600","47170","43320"
"In post","2022","White","Policy","Male","10480","10340","49820","49170"
"In post","2022","White","Project Delivery","Female","6070","5700","41800","39360"
"In post","2022","White","Project Delivery","Male","5730","5610","46080","41500"
"In post","2022","White","Property","Female","2250","2110","36400","33300"
"In post","2022","White","Property","Male","3310","3230","39870","36460"
"In post","2022","White","Psychology","Female","1060","1010","36030","31180"
"In post","2022","White","Psychology","Male","150","140","37250","31180"
"In post","2022","White","Science and Engineering","Female","3370","3140","38600","37240"
"In post","2022","White","Science and Engineering","Male","7480","7290","39660","38070"
"In post","2022","White","Security","Female","1650","1590","32860","30820"
"In post","2022","White","Security","Male","5450","5340","32040","28890"
"In post","2022","White","Social Research","Female","730","690","42310","38340"
"In post","2022","White","Social Research","Male","310","310","44140","39300"
"In post","2022","White","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Statistics","Female","820","760","44820","40520"
"In post","2022","White","Statistics","Male","950","930","44520","40160"
"In post","2022","White","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Tax","Female","5620","5190","36030","33370"
"In post","2022","White","Tax","Male","5720","5530","38490","33370"
"In post","2022","White","Unknown","Female","10570","10020","41670","36130"
"In post","2022","White","Unknown","Male","8970","8830","43530","37300"
"In post","2022","White","Veterinarian","Female","170","160","43810","38530"
"In post","2022","White","Veterinarian","Male","150","140","45590","47550"
"Leaver CS","2021","Asian","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Operational Delivery","Female","140","130","26860","23370"
"Leaver CS","2021","Asian","Operational Delivery","Male","130","110","27080","23600"
"Leaver CS","2021","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Science and Engineering","Female","50","40","[c]","[c]"
"Leaver CS","2021","Asian","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Female","340","270","26700","25110"
"Leaver CS","2021","Asian","Unknown","Male","240","230","26920","25120"
"Leaver CS","2021","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Delivery","Female","110","100","24620","23500"
"Leaver CS","2021","Black","Operational Delivery","Male","90","90","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Female","160","140","28240","25110"
"Leaver CS","2021","Black","Unknown","Male","90","80","28630","25120"
"Leaver CS","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Female","80","70","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Delivery","Male","50","50","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Female","90","80","25960","24360"
"Leaver CS","2021","Mixed","Unknown","Male","70","60","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
