"Status","Year","Age","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Northumberland and Tyne and Wear","AA/AO","310","220","20680","21010"
"In post","2021","65+","Northumberland and Tyne and Wear","EO","110","70","27260","27570"
"In post","2021","65+","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Northumberland and Tyne and Wear","SEO/HEO","50","30","[c]","[c]"
"In post","2021","65+","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - East and North East","AA/AO","70","50","23580","23790"
"In post","2021","65+","Outer London - East and North East","EO","50","40","[c]","[c]"
"In post","2021","65+","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - South","AA/AO","180","140","23870","25630"
"In post","2021","65+","Outer London - South","EO","120","90","30420","30330"
"In post","2021","65+","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - South","SEO/HEO","70","50","41330","39800"
"In post","2021","65+","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - West and North West","AA/AO","150","110","23880","24590"
"In post","2021","65+","Outer London - West and North West","EO","140","100","29820","31060"
"In post","2021","65+","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - West and North West","SCS","[c]","[c]","[c]","[c]"
"In post","2021","65+","Outer London - West and North West","SEO/HEO","50","40","[c]","[c]"
"In post","2021","65+","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","SCS","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Shropshire and Staffordshire","AA/AO","90","70","20740","20600"
"In post","2021","65+","Shropshire and Staffordshire","EO","60","50","28040","27570"
"In post","2021","65+","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Shropshire and Staffordshire","SEO/HEO","40","30","[c]","[c]"
"In post","2021","65+","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","South Yorkshire","AA/AO","90","60","20980","21010"
"In post","2021","65+","South Yorkshire","EO","50","30","[c]","[c]"
"In post","2021","65+","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Southern Scotland","AA/AO","80","60","21470","21010"
"In post","2021","65+","Southern Scotland","EO","60","40","27760","27570"
"In post","2021","65+","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Surrey, East and West Sussex","AA/AO","140","110","22440","21440"
"In post","2021","65+","Surrey, East and West Sussex","EO","110","80","28670","28100"
"In post","2021","65+","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Surrey, East and West Sussex","SCS","[c]","[c]","[c]","[c]"
"In post","2021","65+","Surrey, East and West Sussex","SEO/HEO","40","30","[c]","[c]"
"In post","2021","65+","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Tees Valley and Durham","AA/AO","130","100","21730","21010"
"In post","2021","65+","Tees Valley and Durham","EO","50","30","[c]","[c]"
"In post","2021","65+","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Central Scotland","AA/AO","210","160","21150","21010"
"In post","2021","65+","West Central Scotland","EO","110","70","27640","27570"
"In post","2021","65+","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Central Scotland","SEO/HEO","60","40","37800","35000"
"In post","2021","65+","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Midlands","AA/AO","140","110","20730","21010"
"In post","2021","65+","West Midlands","EO","110","80","27050","27570"
"In post","2021","65+","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Midlands","SCS","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Midlands","SEO/HEO","60","40","37140","34500"
"In post","2021","65+","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Wales and The Valleys","AA/AO","230","160","20600","21010"
"In post","2021","65+","West Wales and The Valleys","EO","80","50","27380","27570"
"In post","2021","65+","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Wales and The Valleys","SCS","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Wales and The Valleys","SEO/HEO","60","50","39650","37410"
"In post","2021","65+","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Yorkshire","AA/AO","130","100","21100","20620"
"In post","2021","65+","West Yorkshire","EO","90","60","27420","27570"
"In post","2021","65+","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","65+","West Yorkshire","SEO/HEO","60","40","36530","34730"
"In post","2021","65+","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Wales","AA/AO","40","40","[c]","[c]"
"In post","2022","16-19","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Eastern Scotland","AA/AO","60","50","21560","21130"
"In post","2022","16-19","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","40","40","[c]","[c]"
"In post","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","EO","100","100","19020","18030"
"In post","2022","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester","AA/AO","40","40","[c]","[c]"
"In post","2022","16-19","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - West","EO","60","60","25970","25170"
"In post","2022","16-19","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Merseyside","AA/AO","50","50","[c]","[c]"
"In post","2022","16-19","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northumberland, and Tyne and Wear","AA/AO","50","50","21110","21250"
"In post","2022","16-19","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","30","30","[c]","[c]"
"In post","2022","16-19","West Central Scotland","AA/AO","50","40","[c]","[c]"
"In post","2022","16-19","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Midlands","AA/AO","30","30","[c]","[c]"
"In post","2022","16-19","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Wales and The Valleys","AA/AO","80","70","19390","18310"
"In post","2022","16-19","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Yorkshire","AA/AO","60","60","21350","21250"
"In post","2022","16-19","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bedfordshire and Hertfordshire","AA/AO","290","290","25910","26890"
"In post","2022","20-29","Bedfordshire and Hertfordshire","EO","230","220","28220","27570"
"In post","2022","20-29","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bedfordshire and Hertfordshire","SEO/HEO","100","100","36290","37000"
"In post","2022","20-29","Bedfordshire and Hertfordshire","Unknown","80","80","25510","24800"
"In post","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","710","700","25900","25630"
"In post","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","EO","360","350","28450","27570"
"In post","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","200","200","34210","33000"
"In post","2022","20-29","Berkshire, Buckinghamshire and Oxfordshire","Unknown","190","190","24780","24090"
"In post","2022","20-29","Cheshire","AA/AO","300","300","22830","21960"
"In post","2022","20-29","Cheshire","EO","250","250","29610","28840"
"In post","2022","20-29","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cheshire","SEO/HEO","80","80","34380","33300"
"In post","2022","20-29","Cheshire","Unknown","40","40","[c]","[c]"
"In post","2022","20-29","Cornwall and Isles of Scilly","AA/AO","90","80","21380","21260"
"In post","2022","20-29","Cornwall and Isles of Scilly","EO","40","40","[c]","[c]"
"In post","2022","20-29","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cumbria","AA/AO","140","140","22080","21300"
"In post","2022","20-29","Cumbria","EO","40","40","[c]","[c]"
"In post","2022","20-29","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cumbria","Unknown","40","40","[c]","[c]"
"In post","2022","20-29","Derbyshire and Nottinghamshire","AA/AO","860","840","22530","21260"
"In post","2022","20-29","Derbyshire and Nottinghamshire","EO","690","680","26660","26630"
"In post","2022","20-29","Derbyshire and Nottinghamshire","G6/G7","40","40","[c]","[c]"
"In post","2022","20-29","Derbyshire and Nottinghamshire","SEO/HEO","500","490","33390","33080"
"In post","2022","20-29","Derbyshire and Nottinghamshire","Unknown","120","120","25640","23170"
"In post","2022","20-29","Devon","AA/AO","510","490","22250","21750"
"In post","2022","20-29","Devon","EO","290","290","26660","27130"
"In post","2022","20-29","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Devon","SEO/HEO","200","190","34180","33370"
"In post","2022","20-29","Devon","Unknown","80","80","25110","23860"
"In post","2022","20-29","Dorset and Somerset","AA/AO","290","280","22710","21280"
"In post","2022","20-29","Dorset and Somerset","EO","160","150","26700","26740"
"In post","2022","20-29","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Dorset and Somerset","SEO/HEO","90","90","33680","33290"
"In post","2022","20-29","Dorset and Somerset","Unknown","60","60","24520","23170"
"In post","2022","20-29","East Anglia","AA/AO","850","830","24100","22600"
"In post","2022","20-29","East Anglia","EO","410","400","26500","26350"
"In post","2022","20-29","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Anglia","SEO/HEO","240","240","32650","31750"
"In post","2022","20-29","East Anglia","Unknown","160","160","24290","24270"
"In post","2022","20-29","East Wales","AA/AO","1290","1260","21860","21250"
"In post","2022","20-29","East Wales","EO","990","980","26360","26590"
"In post","2022","20-29","East Wales","G6/G7","100","100","52470","50320"
"In post","2022","20-29","East Wales","SCS","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Wales","SEO/HEO","1040","1030","33760","33080"
"In post","2022","20-29","East Wales","Unknown","120","110","24000","23170"
"In post","2022","20-29","East Yorkshire and Northern Lincolnshire","AA/AO","490","480","23340","23140"
"In post","2022","20-29","East Yorkshire and Northern Lincolnshire","EO","130","130","27030","27130"
"In post","2022","20-29","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","East Yorkshire and Northern Lincolnshire","SEO/HEO","30","30","[c]","[c]"
"In post","2022","20-29","East Yorkshire and Northern Lincolnshire","Unknown","60","60","23920","23170"
"In post","2022","20-29","Eastern Scotland","AA/AO","1440","1410","22490","21640"
"In post","2022","20-29","Eastern Scotland","EO","950","940","28290","27230"
"In post","2022","20-29","Eastern Scotland","G6/G7","100","100","53070","50140"
"In post","2022","20-29","Eastern Scotland","SEO/HEO","860","850","35350","33300"
"In post","2022","20-29","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Essex","AA/AO","270","270","24060","24250"
"In post","2022","20-29","Essex","EO","220","220","28040","29290"
"In post","2022","20-29","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Essex","SEO/HEO","60","60","34230","33080"
"In post","2022","20-29","Essex","Unknown","110","110","24990","24090"
"In post","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","890","870","21910","21260"
"In post","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","EO","1640","1630","25130","26030"
"In post","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","120","120","51630","49890"
"In post","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","2340","2330","32150","31600"
"In post","2022","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","530","530","27820","27540"
"In post","2022","20-29","Greater Manchester","AA/AO","1110","1080","21680","21250"
"In post","2022","20-29","Greater Manchester","EO","1250","1240","26350","26590"
"In post","2022","20-29","Greater Manchester","G6/G7","150","150","53160","52150"
"In post","2022","20-29","Greater Manchester","SEO/HEO","1190","1190","33780","33080"
"In post","2022","20-29","Greater Manchester","Unknown","230","220","25000","23170"
"In post","2022","20-29","Hampshire and Isle of Wight","AA/AO","550","530","22850","21250"
"In post","2022","20-29","Hampshire and Isle of Wight","EO","510","500","25930","26350"
"In post","2022","20-29","Hampshire and Isle of Wight","G6/G7","40","40","[c]","[c]"
"In post","2022","20-29","Hampshire and Isle of Wight","SEO/HEO","810","800","32820","31000"
"In post","2022","20-29","Hampshire and Isle of Wight","Unknown","90","90","24970","24090"
"In post","2022","20-29","Herefordshire, Worcestershire and Warwickshire","AA/AO","320","310","23020","23140"
"In post","2022","20-29","Herefordshire, Worcestershire and Warwickshire","EO","100","100","26380","27570"
"In post","2022","20-29","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","40","40","[c]","[c]"
"In post","2022","20-29","Herefordshire, Worcestershire and Warwickshire","Unknown","60","60","24550","24090"
"In post","2022","20-29","Highlands and Islands","AA/AO","120","110","23040","22810"
"In post","2022","20-29","Highlands and Islands","EO","60","60","28470","27570"
"In post","2022","20-29","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Inner London - East","AA/AO","420","410","26830","25110"
"In post","2022","20-29","Inner London - East","EO","1290","1270","30650","31060"
"In post","2022","20-29","Inner London - East","G6/G7","330","330","57260","56010"
"In post","2022","20-29","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Inner London - East","SEO/HEO","1160","1160","37280","37610"
"In post","2022","20-29","Inner London - East","Unknown","180","170","28490","27060"
"In post","2022","20-29","Inner London - West","AA/AO","960","950","25820","24490"
"In post","2022","20-29","Inner London - West","EO","2620","2600","28430","27960"
"In post","2022","20-29","Inner London - West","G6/G7","3370","3360","55430","54070"
"In post","2022","20-29","Inner London - West","SCS","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Inner London - West","SEO/HEO","9780","9750","36040","34710"
"In post","2022","20-29","Inner London - West","Unknown","50","50","[c]","[c]"
"In post","2022","20-29","Kent","AA/AO","710","700","25480","24250"
"In post","2022","20-29","Kent","EO","380","380","27320","25220"
"In post","2022","20-29","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Kent","SEO/HEO","70","70","32660","30820"
"In post","2022","20-29","Kent","Unknown","70","70","25950","24270"
"In post","2022","20-29","Lancashire","AA/AO","1000","970","22110","21260"
"In post","2022","20-29","Lancashire","EO","480","480","27430","27570"
"In post","2022","20-29","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Lancashire","SEO/HEO","130","120","33560","31990"
"In post","2022","20-29","Lancashire","Unknown","100","100","24810","23170"
"In post","2022","20-29","Leicestershire, Rutland and Northamptonshire","AA/AO","620","600","22390","21260"
"In post","2022","20-29","Leicestershire, Rutland and Northamptonshire","EO","200","200","27080","27570"
"In post","2022","20-29","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Leicestershire, Rutland and Northamptonshire","SEO/HEO","60","60","32650","31990"
"In post","2022","20-29","Leicestershire, Rutland and Northamptonshire","Unknown","100","100","25110","23170"
"In post","2022","20-29","Lincolnshire","AA/AO","160","160","22940","23140"
"In post","2022","20-29","Lincolnshire","EO","80","80","27420","27570"
"In post","2022","20-29","Lincolnshire","SEO/HEO","30","30","[c]","[c]"
"In post","2022","20-29","Lincolnshire","Unknown","40","40","[c]","[c]"
"In post","2022","20-29","Merseyside","AA/AO","1310","1260","21450","21260"
"In post","2022","20-29","Merseyside","EO","1160","1150","25940","26270"
"In post","2022","20-29","Merseyside","G6/G7","40","40","[c]","[c]"
"In post","2022","20-29","Merseyside","SEO/HEO","560","550","33330","33080"
"In post","2022","20-29","Merseyside","Unknown","130","130","24800","24090"
"In post","2022","20-29","North Eastern Scotland","AA/AO","100","100","24630","23230"
"In post","2022","20-29","North Eastern Scotland","EO","90","90","28680","27570"
"In post","2022","20-29","North Eastern Scotland","SEO/HEO","60","60","35370","31540"
"In post","2022","20-29","North Yorkshire","AA/AO","190","180","22260","21300"
"In post","2022","20-29","North Yorkshire","EO","190","190","25920","26370"
"In post","2022","20-29","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","North Yorkshire","SEO/HEO","170","170","32800","32000"
"In post","2022","20-29","North Yorkshire","Unknown","40","40","[c]","[c]"
"In post","2022","20-29","Northern Ireland","AA/AO","270","260","21220","21250"
"In post","2022","20-29","Northern Ireland","EO","180","180","26120","26590"
"In post","2022","20-29","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Northern Ireland","SEO/HEO","100","100","33630","33080"
"In post","2022","20-29","Northumberland, and Tyne and Wear","AA/AO","1250","1210","21260","21250"
"In post","2022","20-29","Northumberland, and Tyne and Wear","EO","1040","1030","26660","26820"
"In post","2022","20-29","Northumberland, and Tyne and Wear","G6/G7","70","70","52660","52640"
"In post","2022","20-29","Northumberland, and Tyne and Wear","SEO/HEO","750","740","33800","33080"
"In post","2022","20-29","Northumberland, and Tyne and Wear","Unknown","110","110","24650","23170"
"In post","2022","20-29","Outer London - East and North East","AA/AO","330","330","27470","25110"
"In post","2022","20-29","Outer London - East and North East","EO","300","300","30940","31060"
"In post","2022","20-29","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
