"Status","Year","Parent_department","Sex","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Home Office","Female","Warwickshire","50","50","[c]","[c]"
"In post","2021","Home Office","Female","West Essex","170","150","28190","27230"
"In post","2021","Home Office","Female","West Sussex (North East)","330","280","28130","26900"
"In post","2021","Home Office","Female","Westminster","2250","2160","46660","41970"
"In post","2021","Home Office","Female","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Barnet","120","120","45380","44510"
"In post","2021","Home Office","Male","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","110","100","27850","25380"
"In post","2021","Home Office","Male","Bedford","60","60","28730","26220"
"In post","2021","Home Office","Male","Belfast","230","220","25170","24880"
"In post","2021","Home Office","Male","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Birmingham","60","60","31800","25310"
"In post","2021","Home Office","Male","Bournemouth and Poole","60","50","27600","27370"
"In post","2021","Home Office","Male","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Camden and City of London","150","150","35250","31520"
"In post","2021","Home Office","Male","Cardiff and Vale of Glamorgan","160","150","28900","25360"
"In post","2021","Home Office","Male","City of Edinburgh","100","100","28420","25310"
"In post","2021","Home Office","Male","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Croydon","2300","2270","40560","35200"
"In post","2021","Home Office","Male","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Durham CC","370","330","25050","21430"
"In post","2021","Home Office","Male","East Kent","1390","1290","27450","25700"
"In post","2021","Home Office","Male","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Essex Haven Gateway","80","80","25950","25310"
"In post","2021","Home Office","Male","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Glasgow City","280","270","26600","24890"
"In post","2021","Home Office","Male","Greater Manchester South West","470","460","34270","30830"
"In post","2021","Home Office","Male","Hackney and Newham","60","60","33510","30920"
"In post","2021","Home Office","Male","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Harrow and Hillingdon","1220","1090","31540","29080"
"In post","2021","Home Office","Male","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Hounslow and Richmond upon Thames","240","230","31550","29080"
"In post","2021","Home Office","Male","Inverclyde, East Renfrewshire and Renfrewshire","70","70","28600","27140"
"In post","2021","Home Office","Male","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Isle of Anglesey","30","30","[c]","[c]"
"In post","2021","Home Office","Male","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Kingston upon Hull, City of","80","80","26900","25310"
"In post","2021","Home Office","Male","Lambeth","40","40","[c]","[c]"
"In post","2021","Home Office","Male","Leeds","380","370","28690","25310"
"In post","2021","Home Office","Male","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Leicestershire CC and Rutland","110","100","28360","26160"
"In post","2021","Home Office","Male","Lewisham and Southwark","160","160","32380","29030"
"In post","2021","Home Office","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Lisburn and Castlereagh","40","40","[c]","[c]"
"In post","2021","Home Office","Male","Liverpool","1800","1730","26930","24890"
"In post","2021","Home Office","Male","Luton","110","90","29160","27370"
"In post","2021","Home Office","Male","Manchester","400","390","27640","25310"
"In post","2021","Home Office","Male","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Monmouthshire and Newport","60","50","27030","21430"
"In post","2021","Home Office","Male","North and North East Lincolnshire","80","80","26200","24890"
"In post","2021","Home Office","Male","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Overseas","200","200","28500","27370"
"In post","2021","Home Office","Male","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Peterborough","210","190","24780","21430"
"In post","2021","Home Office","Male","Plymouth","60","50","29300","27370"
"In post","2021","Home Office","Male","Portsmouth","330","310","29250","27280"
"In post","2021","Home Office","Male","Sefton","510","490","25800","24880"
"In post","2021","Home Office","Male","Sheffield","1220","1180","27980","24890"
"In post","2021","Home Office","Male","Solihull","330","320","28100","26000"
"In post","2021","Home Office","Male","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","South Teesside","50","50","[c]","[c]"
"In post","2021","Home Office","Male","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Southampton","60","60","27660","25310"
"In post","2021","Home Office","Male","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Suffolk","160","160","26150","25490"
"In post","2021","Home Office","Male","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Thurrock","170","170","25410","25040"
"In post","2021","Home Office","Male","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Tyneside","120","120","28210","25380"
"In post","2021","Home Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Home Office","Male","Warwickshire","60","60","25270","21430"
"In post","2021","Home Office","Male","West Essex","230","200","29580","27370"
"In post","2021","Home Office","Male","West Sussex (North East)","420","360","29310","28060"
"In post","2021","Home Office","Male","Westminster","1880","1860","50220","44470"
"In post","2021","Home Office","Male","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Antrim and Newtownabbey","60","50","26200","21670"
"In post","2021","Ministry of Defence","Female","Ards and North Down","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Bath and North East Somerset, North Somerset and South Gloucestershire","4320","4040","35650","33300"
"In post","2021","Ministry of Defence","Female","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Berkshire","240","230","30710","26670"
"In post","2021","Ministry of Defence","Female","Bexley and Greenwich","50","50","31090","24590"
"In post","2021","Ministry of Defence","Female","Birmingham","140","130","33550","33150"
"In post","2021","Ministry of Defence","Female","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Bournemouth and Poole","40","30","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Buckinghamshire CC","450","430","32450","28670"
"In post","2021","Ministry of Defence","Female","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Cambridgeshire CC","480","450","32540","33300"
"In post","2021","Ministry of Defence","Female","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Cardiff and Vale of Glamorgan","100","90","24440","21580"
"In post","2021","Ministry of Defence","Female","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Central Bedfordshire","160","150","28750","26670"
"In post","2021","Ministry of Defence","Female","Central Hampshire","1530","1450","34200","33300"
"In post","2021","Ministry of Defence","Female","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","City of Edinburgh","120","110","28000","22640"
"In post","2021","Ministry of Defence","Female","Clackmannanshire and Fife","130","130","30070","26670"
"In post","2021","Ministry of Defence","Female","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Cornwall and Isles of Scilly","160","150","26310","21130"
"In post","2021","Ministry of Defence","Female","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Devon CC","160","140","24690","21130"
"In post","2021","Ministry of Defence","Female","Dorset CC","210","190","26580","26000"
"In post","2021","Ministry of Defence","Female","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","East Ayrshire and North Ayrshire mainland","50","50","24510","22440"
"In post","2021","Ministry of Defence","Female","East Cumbria","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Female","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","380","360","29340","26350"
"In post","2021","Ministry of Defence","Female","East Kent","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Female","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","East Riding of Yorkshire","100","100","23600","21580"
"In post","2021","Ministry of Defence","Female","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Essex Haven Gateway","240","230","29960","26670"
"In post","2021","Ministry of Defence","Female","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Flintshire and Wrexham","80","70","27680","25200"
"In post","2021","Ministry of Defence","Female","Glasgow City","500","460","25210","21580"
"In post","2021","Ministry of Defence","Female","Gloucestershire","170","160","27200","22360"
"In post","2021","Ministry of Defence","Female","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Greater Manchester South East","200","180","26990","22080"
"In post","2021","Ministry of Defence","Female","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Harrow and Hillingdon","130","120","28480","25640"
"In post","2021","Ministry of Defence","Female","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Herefordshire, County of","130","130","25390","21130"
"In post","2021","Ministry of Defence","Female","Hertfordshire","220","210","40310","37640"
"In post","2021","Ministry of Defence","Female","Hounslow and Richmond upon Thames","120","110","32780","29250"
"In post","2021","Ministry of Defence","Female","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Inverness and Nairn and Moray, Badenoch and Strathspey","140","130","25980","21030"
"In post","2021","Ministry of Defence","Female","Isle of Anglesey","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Lancaster and Wyre","290","250","28360","26670"
"In post","2021","Ministry of Defence","Female","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Leicestershire CC and Rutland","250","230","28330","21140"
"In post","2021","Ministry of Defence","Female","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Lincolnshire","530","500","26220","21580"
"In post","2021","Ministry of Defence","Female","Lisburn and Castlereagh","140","130","26450","22330"
"In post","2021","Ministry of Defence","Female","Liverpool","160","150","26040","22080"
"In post","2021","Ministry of Defence","Female","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Manchester","30","30","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Medway","70","60","27090","22080"
"In post","2021","Ministry of Defence","Female","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Mid Lancashire","70","70","27360","22080"
"In post","2021","Ministry of Defence","Female","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","North and West Norfolk","150","140","24310","20920"
"In post","2021","Ministry of Defence","Female","North Hampshire","310","290","29710","26670"
"In post","2021","Ministry of Defence","Female","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","North Yorkshire CC","510","470","28700","22640"
"In post","2021","Ministry of Defence","Female","Northumberland","50","40","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Overseas","340","340","41410","40580"
"In post","2021","Ministry of Defence","Female","Oxfordshire","530","500","30550","26670"
"In post","2021","Ministry of Defence","Female","Perth and Kinross and Stirling","50","50","30780","26670"
"In post","2021","Ministry of Defence","Female","Peterborough","80","80","24850","21130"
"In post","2021","Ministry of Defence","Female","Plymouth","300","280","29390","26670"
"In post","2021","Ministry of Defence","Female","Portsmouth","770","730","32160","29200"
"In post","2021","Ministry of Defence","Female","Powys","90","90","25740","21580"
"In post","2021","Ministry of Defence","Female","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Shropshire CC","200","190","26620","22640"
"In post","2021","Ministry of Defence","Female","Somerset","560","510","31740","29290"
"In post","2021","Ministry of Defence","Female","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","South Hampshire","270","250","30110","26670"
"In post","2021","Ministry of Defence","Female","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","South Nottinghamshire","70","60","26040","22080"
"In post","2021","Ministry of Defence","Female","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Staffordshire CC","460","430","33100","33300"
"In post","2021","Ministry of Defence","Female","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Suffolk","330","310","24150","21580"
"In post","2021","Ministry of Defence","Female","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Telford and Wrekin","150","140","31470","26670"
"In post","2021","Ministry of Defence","Female","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Tyneside","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Unknown","230","220","33740","32700"
"In post","2021","Ministry of Defence","Female","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Warwickshire","80","80","24270","21660"
"In post","2021","Ministry of Defence","Female","West Cumbria","50","50","36520","33010"
"In post","2021","Ministry of Defence","Female","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","West Kent","70","70","34450","34630"
"In post","2021","Ministry of Defence","Female","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","West Surrey","130","120","27290","21580"
"In post","2021","Ministry of Defence","Female","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Westminster","1170","1140","44580","42200"
"In post","2021","Ministry of Defence","Female","Wiltshire","2690","2530","34560","33300"
"In post","2021","Ministry of Defence","Female","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Female","York","90","90","27640","22080"
"In post","2021","Ministry of Defence","Male","Aberdeen City and Aberdeenshire","90","90","40200","44070"
"In post","2021","Ministry of Defence","Male","Angus and Dundee City","30","30","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Antrim and Newtownabbey","130","120","22300","20310"
"In post","2021","Ministry of Defence","Male","Ards and North Down","140","140","21910","20310"
"In post","2021","Ministry of Defence","Male","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Bath and North East Somerset, North Somerset and South Gloucestershire","7240","7120","40440","39440"
"In post","2021","Ministry of Defence","Male","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Belfast","40","40","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Berkshire","780","780","35520","39070"
"In post","2021","Ministry of Defence","Male","Bexley and Greenwich","70","60","34960","33950"
"In post","2021","Ministry of Defence","Male","Birmingham","120","120","34660","33300"
"In post","2021","Ministry of Defence","Male","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Bournemouth and Poole","60","60","24140","20620"
"In post","2021","Ministry of Defence","Male","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Buckinghamshire CC","280","270","36940","35300"
"In post","2021","Ministry of Defence","Male","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Cambridgeshire CC","640","630","36030","33300"
"In post","2021","Ministry of Defence","Male","Camden and City of London","90","90","34670","31270"
"In post","2021","Ministry of Defence","Male","Cardiff and Vale of Glamorgan","160","160","28120","26670"
"In post","2021","Ministry of Defence","Male","Causeway Coast and Glens","60","60","20740","20310"
"In post","2021","Ministry of Defence","Male","Central Bedfordshire","210","210","31910","32580"
"In post","2021","Ministry of Defence","Male","Central Hampshire","1950","1910","39220","37320"
"In post","2021","Ministry of Defence","Male","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","City of Edinburgh","110","110","26520","21130"
"In post","2021","Ministry of Defence","Male","Clackmannanshire and Fife","270","260","34630","33300"
"In post","2021","Ministry of Defence","Male","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Cornwall and Isles of Scilly","300","300","24930","21950"
"In post","2021","Ministry of Defence","Male","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Derby","50","50","35560","33200"
"In post","2021","Ministry of Defence","Male","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Devon CC","250","250","23710","20520"
"In post","2021","Ministry of Defence","Male","Dorset CC","400","390","30670","29670"
"In post","2021","Ministry of Defence","Male","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","East Ayrshire and North Ayrshire mainland","240","240","26110","24870"
"In post","2021","Ministry of Defence","Male","East Cumbria","120","120","25370","21570"
"In post","2021","Ministry of Defence","Male","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","1200","1170","32700","33200"
"In post","2021","Ministry of Defence","Male","East Kent","80","80","25610","21580"
"In post","2021","Ministry of Defence","Male","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","East Riding of Yorkshire","370","360","28030","26750"
"In post","2021","Ministry of Defence","Male","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Essex Haven Gateway","280","270","38980","39070"
"In post","2021","Ministry of Defence","Male","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Flintshire and Wrexham","330","320","28950","28750"
"In post","2021","Ministry of Defence","Male","Glasgow City","430","430","28540","26670"
"In post","2021","Ministry of Defence","Male","Gloucestershire","200","190","32800","33020"
"In post","2021","Ministry of Defence","Male","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Greater Manchester South East","150","150","27720","21920"
"In post","2021","Ministry of Defence","Male","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Harrow and Hillingdon","230","220","29100","24800"
"In post","2021","Ministry of Defence","Male","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Male","Herefordshire, County of","190","190","29280","26670"
