"Status","Year","Region_ITL1","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Wales","Communications","East Wales","280","260","39920","38160"
"In post","2022","Wales","Communications","West Wales and The Valleys","110","100","32450","29430"
"In post","2022","Wales","Corporate Finance","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Counter Fraud","East Wales","220","200","26230","24500"
"In post","2022","Wales","Counter Fraud","West Wales and The Valleys","360","330","27170","27570"
"In post","2022","Wales","Digital, Data and Technology","East Wales","1170","1150","41270","38160"
"In post","2022","Wales","Digital, Data and Technology","West Wales and The Valleys","1040","1020","39420","38160"
"In post","2022","Wales","Economics","East Wales","170","170","37440","30710"
"In post","2022","Wales","Economics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Finance","East Wales","440","410","39490","36050"
"In post","2022","Wales","Finance","West Wales and The Valleys","350","340","36650","32640"
"In post","2022","Wales","Geography","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Human Resources","East Wales","590","550","36460","31930"
"In post","2022","Wales","Human Resources","West Wales and The Valleys","290","280","33910","31040"
"In post","2022","Wales","Inspector of Education and Training","East Wales","40","40","[c]","[c]"
"In post","2022","Wales","Inspector of Education and Training","West Wales and The Valleys","30","30","[c]","[c]"
"In post","2022","Wales","Intelligence Analysis","East Wales","60","50","29570","27700"
"In post","2022","Wales","Intelligence Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Wales","International Trade","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Knowledge and Information Management","East Wales","130","120","35170","30810"
"In post","2022","Wales","Knowledge and Information Management","West Wales and The Valleys","50","50","[c]","[c]"
"In post","2022","Wales","Legal","East Wales","610","560","46380","48080"
"In post","2022","Wales","Legal","West Wales and The Valleys","120","110","48350","48080"
"In post","2022","Wales","Medicine","East Wales","210","190","46320","41040"
"In post","2022","Wales","Medicine","West Wales and The Valleys","90","80","63250","61440"
"In post","2022","Wales","Operational Delivery","East Wales","9940","9200","28720","26120"
"In post","2022","Wales","Operational Delivery","West Wales and The Valleys","11860","10580","25740","22600"
"In post","2022","Wales","Operational Research","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Operational Research","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Other","East Wales","680","650","31300","27570"
"In post","2022","Wales","Other","West Wales and The Valleys","960","900","34440","29430"
"In post","2022","Wales","Planning","East Wales","50","50","40680","38160"
"In post","2022","Wales","Planning","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Planning Inspectors","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Planning Inspectors","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Policy","East Wales","1360","1300","44400","39820"
"In post","2022","Wales","Policy","West Wales and The Valleys","750","710","38570","38160"
"In post","2022","Wales","Project Delivery","East Wales","410","380","44630","40520"
"In post","2022","Wales","Project Delivery","West Wales and The Valleys","250","230","38340","35390"
"In post","2022","Wales","Property","East Wales","260","250","36900","33300"
"In post","2022","Wales","Property","West Wales and The Valleys","200","190","34490","30890"
"In post","2022","Wales","Psychology","East Wales","50","50","35340","30450"
"In post","2022","Wales","Psychology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Science and Engineering","East Wales","700","660","40780","38160"
"In post","2022","Wales","Science and Engineering","West Wales and The Valleys","60","60","36340","33160"
"In post","2022","Wales","Security","East Wales","190","190","29510","25000"
"In post","2022","Wales","Security","West Wales and The Valleys","120","120","24900","24720"
"In post","2022","Wales","Social Research","East Wales","430","400","39820","38340"
"In post","2022","Wales","Social Research","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Statistics","East Wales","450","430","41830","38340"
"In post","2022","Wales","Statistics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Tax","East Wales","1760","1680","32550","33080"
"In post","2022","Wales","Tax","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Unknown","East Wales","430","410","32360","28000"
"In post","2022","Wales","Unknown","West Wales and The Valleys","60","60","45530","35010"
"In post","2022","Wales","Veterinarian","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Veterinarian","West Wales and The Valleys","40","30","[c]","[c]"
"In post","2022","West Midlands (England)","Commercial","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Commercial","Shropshire and Staffordshire","120","120","38280","33370"
"In post","2022","West Midlands (England)","Commercial","West Midlands","150","140","37940","36500"
"In post","2022","West Midlands (England)","Communications","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Communications","Shropshire and Staffordshire","50","50","35010","33000"
"In post","2022","West Midlands (England)","Communications","West Midlands","90","90","42500","38810"
"In post","2022","West Midlands (England)","Corporate Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","60","50","28480","27570"
"In post","2022","West Midlands (England)","Counter Fraud","Shropshire and Staffordshire","100","90","28230","27570"
"In post","2022","West Midlands (England)","Counter Fraud","West Midlands","380","340","28760","27570"
"In post","2022","West Midlands (England)","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","140","130","30780","26670"
"In post","2022","West Midlands (England)","Digital, Data and Technology","Shropshire and Staffordshire","410","400","42060","40520"
"In post","2022","West Midlands (England)","Digital, Data and Technology","West Midlands","660","640","40880","36600"
"In post","2022","West Midlands (England)","Economics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Finance","Herefordshire, Worcestershire and Warwickshire","50","50","[c]","[c]"
"In post","2022","West Midlands (England)","Finance","Shropshire and Staffordshire","300","290","38870","33300"
"In post","2022","West Midlands (England)","Finance","West Midlands","460","450","40010","36630"
"In post","2022","West Midlands (England)","Geography","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Human Resources","Herefordshire, Worcestershire and Warwickshire","110","100","36080","31740"
"In post","2022","West Midlands (England)","Human Resources","Shropshire and Staffordshire","120","110","37770","33640"
"In post","2022","West Midlands (England)","Human Resources","West Midlands","200","200","38370","36050"
"In post","2022","West Midlands (England)","Inspector of Education and Training","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"In post","2022","West Midlands (England)","Inspector of Education and Training","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Inspector of Education and Training","West Midlands","40","30","[c]","[c]"
"In post","2022","West Midlands (England)","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Intelligence Analysis","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Intelligence Analysis","West Midlands","50","50","[c]","[c]"
"In post","2022","West Midlands (England)","Internal Audit","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Internal Audit","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Internal Audit","West Midlands","30","30","[c]","[c]"
"In post","2022","West Midlands (England)","International Trade","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Knowledge and Information Management","Shropshire and Staffordshire","100","90","25610","20970"
"In post","2022","West Midlands (England)","Knowledge and Information Management","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Legal","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"In post","2022","West Midlands (England)","Legal","Shropshire and Staffordshire","70","70","50560","51470"
"In post","2022","West Midlands (England)","Legal","West Midlands","580","550","44920","47100"
"In post","2022","West Midlands (England)","Medicine","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Medicine","Shropshire and Staffordshire","100","90","50980","42120"
"In post","2022","West Midlands (England)","Medicine","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","2750","2570","27930","26700"
"In post","2022","West Midlands (England)","Operational Delivery","Shropshire and Staffordshire","5420","4980","27800","26880"
"In post","2022","West Midlands (England)","Operational Delivery","West Midlands","12850","11750","27840","26590"
"In post","2022","West Midlands (England)","Operational Research","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Operational Research","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Operational Research","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Other","Herefordshire, Worcestershire and Warwickshire","520","480","23000","21260"
"In post","2022","West Midlands (England)","Other","Shropshire and Staffordshire","840","800","27450","27570"
"In post","2022","West Midlands (England)","Other","West Midlands","650","590","26010","21830"
"In post","2022","West Midlands (England)","Planning","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Planning Inspectors","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Planning Inspectors","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Planning Inspectors","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Policy","Herefordshire, Worcestershire and Warwickshire","60","60","43880","40680"
"In post","2022","West Midlands (England)","Policy","Shropshire and Staffordshire","80","70","36210","33630"
"In post","2022","West Midlands (England)","Policy","West Midlands","810","790","40320","36500"
"In post","2022","West Midlands (England)","Project Delivery","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"In post","2022","West Midlands (England)","Project Delivery","Shropshire and Staffordshire","280","270","42970","40520"
"In post","2022","West Midlands (England)","Project Delivery","West Midlands","360","350","40920","39660"
"In post","2022","West Midlands (England)","Property","Herefordshire, Worcestershire and Warwickshire","50","50","[c]","[c]"
"In post","2022","West Midlands (England)","Property","Shropshire and Staffordshire","270","260","36410","33300"
"In post","2022","West Midlands (England)","Property","West Midlands","270","260","36880","32980"
"In post","2022","West Midlands (England)","Psychology","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"In post","2022","West Midlands (England)","Psychology","Shropshire and Staffordshire","110","100","31040","29060"
"In post","2022","West Midlands (England)","Psychology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","60","60","28900","27360"
"In post","2022","West Midlands (England)","Science and Engineering","Shropshire and Staffordshire","70","70","31400","25190"
"In post","2022","West Midlands (England)","Science and Engineering","West Midlands","200","190","37740","36330"
"In post","2022","West Midlands (England)","Security","Herefordshire, Worcestershire and Warwickshire","150","150","32100","32860"
"In post","2022","West Midlands (England)","Security","Shropshire and Staffordshire","180","180","30580","26820"
"In post","2022","West Midlands (England)","Security","West Midlands","70","70","33880","30700"
"In post","2022","West Midlands (England)","Social Research","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Social Research","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Social Research","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Statistics","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Statistics","West Midlands","30","30","[c]","[c]"
"In post","2022","West Midlands (England)","Tax","Shropshire and Staffordshire","60","60","38270","33600"
"In post","2022","West Midlands (England)","Tax","West Midlands","1440","1380","35900","33370"
"In post","2022","West Midlands (England)","Unknown","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Unknown","Shropshire and Staffordshire","100","100","50060","40580"
"In post","2022","West Midlands (England)","Unknown","West Midlands","570","560","37250","33080"
"In post","2022","West Midlands (England)","Veterinarian","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Veterinarian","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Veterinarian","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Commercial","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Commercial","North Yorkshire","60","50","38290","37350"
"In post","2022","Yorkshire and The Humber","Commercial","South Yorkshire","260","240","35610","33650"
"In post","2022","Yorkshire and The Humber","Commercial","West Yorkshire","310","300","41510","36820"
"In post","2022","Yorkshire and The Humber","Communications","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Communications","South Yorkshire","50","50","40170","38180"
"In post","2022","Yorkshire and The Humber","Communications","West Yorkshire","90","90","47970","49530"
"In post","2022","Yorkshire and The Humber","Corporate Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Corporate Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Counter Fraud","East Yorkshire and Northern Lincolnshire","80","70","28100","27570"
"In post","2022","Yorkshire and The Humber","Counter Fraud","North Yorkshire","70","70","30360","30350"
"In post","2022","Yorkshire and The Humber","Counter Fraud","South Yorkshire","130","120","28320","27570"
"In post","2022","Yorkshire and The Humber","Counter Fraud","West Yorkshire","230","200","30020","27570"
"In post","2022","Yorkshire and The Humber","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Digital, Data and Technology","North Yorkshire","170","160","39170","37530"
"In post","2022","Yorkshire and The Humber","Digital, Data and Technology","South Yorkshire","660","640","44220","40830"
"In post","2022","Yorkshire and The Humber","Digital, Data and Technology","West Yorkshire","720","700","42740","39750"
"In post","2022","Yorkshire and The Humber","Economics","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Economics","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Economics","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Finance","North Yorkshire","190","180","36100","33300"
"In post","2022","Yorkshire and The Humber","Finance","South Yorkshire","370","350","39410","35760"
"In post","2022","Yorkshire and The Humber","Finance","West Yorkshire","630","600","39130","36450"
"In post","2022","Yorkshire and The Humber","Geography","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Human Resources","East Yorkshire and Northern Lincolnshire","30","30","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Human Resources","North Yorkshire","100","90","37820","33300"
"In post","2022","Yorkshire and The Humber","Human Resources","South Yorkshire","210","190","38410","33300"
"In post","2022","Yorkshire and The Humber","Human Resources","West Yorkshire","410","390","40540","36700"
"In post","2022","Yorkshire and The Humber","Inspector of Education and Training","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Inspector of Education and Training","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Inspector of Education and Training","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Inspector of Education and Training","West Yorkshire","40","40","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","70","60","28320","27280"
"In post","2022","Yorkshire and The Humber","Intelligence Analysis","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Intelligence Analysis","South Yorkshire","100","90","28730","27370"
"In post","2022","Yorkshire and The Humber","Intelligence Analysis","West Yorkshire","70","70","30100","30450"
"In post","2022","Yorkshire and The Humber","Internal Audit","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Internal Audit","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Internal Audit","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","International Trade","West Yorkshire","30","30","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Knowledge and Information Management","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Knowledge and Information Management","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Knowledge and Information Management","South Yorkshire","30","30","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Knowledge and Information Management","West Yorkshire","100","90","32520","31990"
"In post","2022","Yorkshire and The Humber","Legal","East Yorkshire and Northern Lincolnshire","60","50","52080","55610"
"In post","2022","Yorkshire and The Humber","Legal","North Yorkshire","50","50","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Legal","South Yorkshire","90","90","45100","48080"
"In post","2022","Yorkshire and The Humber","Legal","West Yorkshire","600","560","43850","43920"
"In post","2022","Yorkshire and The Humber","Medicine","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Medicine","North Yorkshire","130","120","48270","39030"
"In post","2022","Yorkshire and The Humber","Medicine","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Medicine","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Operational Delivery","East Yorkshire and Northern Lincolnshire","3880","3520","27620","27120"
"In post","2022","Yorkshire and The Humber","Operational Delivery","North Yorkshire","1280","1170","29370","27570"
"In post","2022","Yorkshire and The Humber","Operational Delivery","South Yorkshire","6240","5630","27550","25700"
"In post","2022","Yorkshire and The Humber","Operational Delivery","West Yorkshire","10960","10080","28620","27380"
"In post","2022","Yorkshire and The Humber","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Operational Research","West Yorkshire","30","30","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Other","East Yorkshire and Northern Lincolnshire","480","460","26120","26670"
"In post","2022","Yorkshire and The Humber","Other","North Yorkshire","640","610","24110","21280"
"In post","2022","Yorkshire and The Humber","Other","South Yorkshire","500","440","26930","21830"
"In post","2022","Yorkshire and The Humber","Other","West Yorkshire","580","520","27740","25120"
"In post","2022","Yorkshire and The Humber","Planning","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Planning Inspectors","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Planning Inspectors","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Planning Inspectors","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Planning Inspectors","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Policy","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Policy","North Yorkshire","430","420","38610","35900"
"In post","2022","Yorkshire and The Humber","Policy","South Yorkshire","940","890","42810","37100"
"In post","2022","Yorkshire and The Humber","Policy","West Yorkshire","680","650","42030","37700"
"In post","2022","Yorkshire and The Humber","Project Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Project Delivery","North Yorkshire","80","80","40190","39390"
"In post","2022","Yorkshire and The Humber","Project Delivery","South Yorkshire","230","210","40210","37450"
"In post","2022","Yorkshire and The Humber","Project Delivery","West Yorkshire","420","400","41870","37460"
"In post","2022","Yorkshire and The Humber","Property","East Yorkshire and Northern Lincolnshire","100","90","36340","31900"
"In post","2022","Yorkshire and The Humber","Property","North Yorkshire","170","160","35830","33300"
"In post","2022","Yorkshire and The Humber","Property","South Yorkshire","180","170","40110","36500"
"In post","2022","Yorkshire and The Humber","Property","West Yorkshire","280","260","38870","34000"
"In post","2022","Yorkshire and The Humber","Psychology","East Yorkshire and Northern Lincolnshire","70","60","32560","29060"
"In post","2022","Yorkshire and The Humber","Psychology","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Psychology","South Yorkshire","40","40","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Psychology","West Yorkshire","70","70","38310","31180"
"In post","2022","Yorkshire and The Humber","Science and Engineering","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Science and Engineering","North Yorkshire","320","300","31950","28190"
"In post","2022","Yorkshire and The Humber","Science and Engineering","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Science and Engineering","West Yorkshire","80","80","39650","37630"
"In post","2022","Yorkshire and The Humber","Security","East Yorkshire and Northern Lincolnshire","60","60","36520","39070"
"In post","2022","Yorkshire and The Humber","Security","North Yorkshire","280","280","30510","28890"
"In post","2022","Yorkshire and The Humber","Security","South Yorkshire","160","150","36050","36910"
"In post","2022","Yorkshire and The Humber","Security","West Yorkshire","130","130","40340","36500"
"In post","2022","Yorkshire and The Humber","Social Research","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Social Research","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Social Research","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Statistics","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Statistics","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Statistics","South Yorkshire","60","50","44190","38250"
"In post","2022","Yorkshire and The Humber","Statistics","West Yorkshire","70","70","41480","36320"
"In post","2022","Yorkshire and The Humber","Tax","West Yorkshire","1750","1670","33290","33080"
"In post","2022","Yorkshire and The Humber","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Unknown","North Yorkshire","560","540","32940","32000"
"In post","2022","Yorkshire and The Humber","Unknown","South Yorkshire","140","130","45700","43160"
"In post","2022","Yorkshire and The Humber","Unknown","West Yorkshire","760","740","37560","33080"
"In post","2022","Yorkshire and The Humber","Veterinarian","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Veterinarian","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Veterinarian","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Commercial","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Inspector of Education and Training","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Intelligence Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Intelligence Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Legal","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Medicine","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Medicine","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Medicine","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Operational Delivery","Derbyshire and Nottinghamshire","280","250","23610","21170"
"Leaver CS","2021","East Midlands (England)","Operational Delivery","Leicestershire, Rutland and Northamptonshire","250","230","22320","20100"
"Leaver CS","2021","East Midlands (England)","Operational Delivery","Lincolnshire","90","80","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Operational Research","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Other","Lincolnshire","80","80","28620","29930"
"Leaver CS","2021","East Midlands (England)","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Property","Lincolnshire","[c]","[c]","[c]","[c]"
