"Status","Year","Sex","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care","140","130","47690","42190"
"In post","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office","640","620","38640","34710"
"In post","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs","240","230","33000","33080"
"In post","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Home Office","40","40","[c]","[c]"
"In post","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence","1470","1460","35370","33300"
"In post","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","1280","1250","32070","31180"
"In post","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","National Crime Agency","70","70","42670","39840"
"In post","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","Berkshire, Buckinghamshire and Oxfordshire","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cheshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cheshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cheshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cheshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cheshire","Department for Environment, Food and Rural Affairs","170","170","37540","35900"
"In post","2022","Male","Cheshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cheshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cheshire","Department for Work and Pensions","260","240","26340","27570"
"In post","2022","Male","Cheshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cheshire","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cheshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cheshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cheshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cheshire","Ministry of Defence","170","170","28530","26350"
"In post","2022","Male","Cheshire","Ministry of Justice","580","550","30250","28200"
"In post","2022","Male","Cheshire","National Crime Agency","620","610","38320","36740"
"In post","2022","Male","Cheshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cheshire","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cheshire","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cheshire","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cornwall and Isles of Scilly","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cornwall and Isles of Scilly","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cornwall and Isles of Scilly","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","50","50","34190","29360"
"In post","2022","Male","Cornwall and Isles of Scilly","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cornwall and Isles of Scilly","Department for Transport","50","50","[c]","[c]"
"In post","2022","Male","Cornwall and Isles of Scilly","Department for Work and Pensions","280","260","25740","27570"
"In post","2022","Male","Cornwall and Isles of Scilly","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cornwall and Isles of Scilly","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cornwall and Isles of Scilly","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cornwall and Isles of Scilly","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cornwall and Isles of Scilly","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cornwall and Isles of Scilly","Ministry of Defence","300","290","25710","22330"
"In post","2022","Male","Cornwall and Isles of Scilly","Ministry of Justice","50","50","31100","26930"
"In post","2022","Male","Cornwall and Isles of Scilly","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cumbria","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cumbria","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cumbria","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cumbria","Department for Environment, Food and Rural Affairs","390","380","26690","21300"
"In post","2022","Male","Cumbria","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cumbria","Department for Transport","40","40","[c]","[c]"
"In post","2022","Male","Cumbria","Department for Work and Pensions","70","70","28790","27570"
"In post","2022","Male","Cumbria","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cumbria","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cumbria","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cumbria","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cumbria","Ministry of Defence","290","280","34910","33000"
"In post","2022","Male","Cumbria","Ministry of Justice","150","140","30280","28200"
"In post","2022","Male","Cumbria","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Cumbria","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","Derbyshire and Nottinghamshire","Attorney General's Departments","110","110","38650","36330"
"In post","2022","Male","Derbyshire and Nottinghamshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy","80","70","32460","30950"
"In post","2022","Male","Derbyshire and Nottinghamshire","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Male","Derbyshire and Nottinghamshire","Department for Education","140","140","43140","37790"
"In post","2022","Male","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs","90","90","29860","26730"
"In post","2022","Male","Derbyshire and Nottinghamshire","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","Derbyshire and Nottinghamshire","Department for Levelling Up, Housing and Communities","40","30","[c]","[c]"
"In post","2022","Male","Derbyshire and Nottinghamshire","Department for Transport","260","250","35550","30730"
"In post","2022","Male","Derbyshire and Nottinghamshire","Department for Work and Pensions","960","920","30540","27570"
"In post","2022","Male","Derbyshire and Nottinghamshire","Department of Health and Social Care","50","50","45020","36330"
"In post","2022","Male","Derbyshire and Nottinghamshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Derbyshire and Nottinghamshire","HM Land Registry","210","190","32890","27130"
"In post","2022","Male","Derbyshire and Nottinghamshire","HM Revenue and Customs","2010","1960","34440","33080"
"In post","2022","Male","Derbyshire and Nottinghamshire","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","Derbyshire and Nottinghamshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Derbyshire and Nottinghamshire","Ministry of Defence","210","210","31320","28890"
"In post","2022","Male","Derbyshire and Nottinghamshire","Ministry of Justice","1620","1550","28980","26900"
"In post","2022","Male","Derbyshire and Nottinghamshire","National Crime Agency","50","50","[c]","[c]"
"In post","2022","Male","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","50","50","[c]","[c]"
"In post","2022","Male","Derbyshire and Nottinghamshire","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","Devon","Attorney General's Departments","50","50","[c]","[c]"
"In post","2022","Male","Devon","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Devon","Department for Business, Energy and Industrial Strategy","1140","1100","41260","39750"
"In post","2022","Male","Devon","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","Devon","Department for Environment, Food and Rural Affairs","240","230","32350","26580"
"In post","2022","Male","Devon","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","Devon","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Devon","Department for Transport","90","80","34460","29080"
"In post","2022","Male","Devon","Department for Work and Pensions","630","590","26840","27570"
"In post","2022","Male","Devon","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Devon","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Devon","HM Land Registry","480","460","36740","38450"
"In post","2022","Male","Devon","HM Revenue and Customs","210","200","29460","22130"
"In post","2022","Male","Devon","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","Devon","Home Office","70","60","32920","29160"
"In post","2022","Male","Devon","Ministry of Defence","980","960","31230","26670"
"In post","2022","Male","Devon","Ministry of Justice","810","760","29500","27380"
"In post","2022","Male","Devon","National Crime Agency","30","30","[c]","[c]"
"In post","2022","Male","Devon","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","Department for Environment, Food and Rural Affairs","110","110","37380","35900"
"In post","2022","Male","Dorset and Somerset","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","Department for Transport","60","50","28770","26830"
"In post","2022","Male","Dorset and Somerset","Department for Work and Pensions","280","270","27250","27570"
"In post","2022","Male","Dorset and Somerset","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","HM Land Registry","90","80","29820","27130"
"In post","2022","Male","Dorset and Somerset","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","Home Office","60","60","28880","27370"
"In post","2022","Male","Dorset and Somerset","Ministry of Defence","1440","1400","32790","33000"
"In post","2022","Male","Dorset and Somerset","Ministry of Justice","710","680","29360","27890"
"In post","2022","Male","Dorset and Somerset","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Male","Dorset and Somerset","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Anglia","Attorney General's Departments","40","40","[c]","[c]"
"In post","2022","Male","East Anglia","Cabinet Office","130","130","42970","37810"
"In post","2022","Male","East Anglia","Department for Business, Energy and Industrial Strategy","50","50","33500","32730"
"In post","2022","Male","East Anglia","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Anglia","Department for Environment, Food and Rural Affairs","410","400","35550","32230"
"In post","2022","Male","East Anglia","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Anglia","Department for Levelling Up, Housing and Communities","40","30","[c]","[c]"
"In post","2022","Male","East Anglia","Department for Transport","150","140","29170","27810"
"In post","2022","Male","East Anglia","Department for Work and Pensions","660","620","28100","27570"
"In post","2022","Male","East Anglia","Department of Health and Social Care","90","80","47870","37730"
"In post","2022","Male","East Anglia","Food Standards Agency","50","50","31940","28520"
"In post","2022","Male","East Anglia","HM Land Registry","110","100","32140","33840"
"In post","2022","Male","East Anglia","HM Revenue and Customs","310","300","32770","32390"
"In post","2022","Male","East Anglia","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Anglia","Home Office","380","350","27120","25220"
"In post","2022","Male","East Anglia","Ministry of Defence","1470","1450","33000","33000"
"In post","2022","Male","East Anglia","Ministry of Justice","2340","2240","30260","29920"
"In post","2022","Male","East Anglia","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Anglia","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Anglia","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Wales","Attorney General's Departments","100","100","45510","48080"
"In post","2022","Male","East Wales","Cabinet Office","90","90","40290","37300"
"In post","2022","Male","East Wales","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Wales","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Wales","Department for Business, Energy and Industrial Strategy","1430","1390","38340","36240"
"In post","2022","Male","East Wales","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Wales","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Wales","Department for Environment, Food and Rural Affairs","50","50","[c]","[c]"
"In post","2022","Male","East Wales","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Wales","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Wales","Department for Transport","100","100","31590","26830"
"In post","2022","Male","East Wales","Department for Work and Pensions","530","510","28510","27570"
"In post","2022","Male","East Wales","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Wales","Estyn","30","30","[c]","[c]"
"In post","2022","Male","East Wales","Food Standards Agency","40","30","[c]","[c]"
"In post","2022","Male","East Wales","HM Revenue and Customs","2280","2200","30990","26820"
"In post","2022","Male","East Wales","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Wales","Home Office","230","220","29710","25340"
"In post","2022","Male","East Wales","Ministry of Defence","690","670","28180","28150"
"In post","2022","Male","East Wales","Ministry of Justice","1210","1160","30100","27120"
"In post","2022","Male","East Wales","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Wales","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Wales","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Wales","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Wales","UK Statistics Authority","1290","1270","38000","36840"
"In post","2022","Male","East Wales","Welsh Government","1420","1380","44950","38160"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Department for Transport","110","110","34750","27930"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","360","340","26430","27570"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","HM Land Registry","150","140","29560","27130"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs","40","30","[c]","[c]"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Home Office","160","160","26720","25040"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Ministry of Defence","370","360","27980","26670"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Ministry of Justice","1140","1080","29620","28000"
"In post","2022","Male","East Yorkshire and Northern Lincolnshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","Department for Business, Energy and Industrial Strategy","80","80","31960","27010"
"In post","2022","Male","Eastern Scotland","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","Department for Transport","90","90","30130","27930"
"In post","2022","Male","Eastern Scotland","Department for Work and Pensions","930","890","26150","27570"
"In post","2022","Male","Eastern Scotland","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","HM Revenue and Customs","1220","1190","30960","26820"
"In post","2022","Male","Eastern Scotland","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","Home Office","120","110","28690","25310"
"In post","2022","Male","Eastern Scotland","Ministry of Defence","460","440","31710","27370"
"In post","2022","Male","Eastern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Male","Eastern Scotland","Scottish Government","6540","6340","39260","35000"
"In post","2022","Male","Eastern Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Male","Essex","Attorney General's Departments","50","50","45330","48080"
"In post","2022","Male","Essex","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Essex","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Male","Essex","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","Essex","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Male","Essex","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Essex","Department for Transport","80","70","32830","27510"
"In post","2022","Male","Essex","Department for Work and Pensions","470","450","30390","29290"
"In post","2022","Male","Essex","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Essex","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Essex","HM Revenue and Customs","380","360","37640","34720"
"In post","2022","Male","Essex","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","Essex","Home Office","490","450","28380","27020"
"In post","2022","Male","Essex","Ministry of Defence","180","180","31560","26670"
"In post","2022","Male","Essex","Ministry of Justice","410","400","31020","29950"
"In post","2022","Male","Essex","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Essex","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Attorney General's Departments","80","70","46630","49650"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office","140","130","58210","53320"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","110","110","41610","38520"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education","120","120","42890","40230"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs","490","470","40090","36970"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Levelling Up, Housing and Communities","260","250","35720","32780"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport","310","300","33670","30730"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","710","670","27890","27570"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care","370","360","44290","37960"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","130","120","30870","27130"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs","840","810","38350","33370"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","140","120","30160","26750"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence","10950","10770","40110","38430"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","1000","960","29940","27470"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","190","190","39890","37560"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","100","90","42960","39460"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","Greater Manchester","Attorney General's Departments","130","120","43540","48080"
"In post","2022","Male","Greater Manchester","Cabinet Office","170","170","47200","49700"
"In post","2022","Male","Greater Manchester","Department for Business, Energy and Industrial Strategy","280","270","37840","36060"
"In post","2022","Male","Greater Manchester","Department for Digital, Culture, Media and Sport","60","60","43390","36780"
"In post","2022","Male","Greater Manchester","Department for Education","530","530","40150","36500"
"In post","2022","Male","Greater Manchester","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2022","Male","Greater Manchester","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Male","Greater Manchester","Department for Levelling Up, Housing and Communities","50","50","[c]","[c]"
"In post","2022","Male","Greater Manchester","Department for Transport","120","120","28340","26780"
"In post","2022","Male","Greater Manchester","Department for Work and Pensions","2110","2040","30670","27570"
"In post","2022","Male","Greater Manchester","Department of Health and Social Care","120","110","37920","27640"
"In post","2022","Male","Greater Manchester","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Greater Manchester","HM Revenue and Customs","3550","3460","33860","33080"
"In post","2022","Male","Greater Manchester","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2022","Male","Greater Manchester","Home Office","980","950","32660","29870"
"In post","2022","Male","Greater Manchester","Ministry of Defence","90","90","33550","33150"
"In post","2022","Male","Greater Manchester","Ministry of Justice","1550","1480","29340","26610"
"In post","2022","Male","Greater Manchester","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Greater Manchester","Office for Standards in Education, Children's Services and Skills","160","160","37270","31700"
"In post","2022","Male","Greater Manchester","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","Male","Greater Manchester","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","Male","Greater Manchester","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2022","Male","Hampshire and Isle of Wight","Attorney General's Departments","90","90","45590","53050"
"In post","2022","Male","Hampshire and Isle of Wight","Cabinet Office","50","40","[c]","[c]"
"In post","2022","Male","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"In post","2022","Male","Hampshire and Isle of Wight","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","Hampshire and Isle of Wight","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"In post","2022","Male","Hampshire and Isle of Wight","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Hampshire and Isle of Wight","Department for Transport","540","530","42370","35600"
"In post","2022","Male","Hampshire and Isle of Wight","Department for Work and Pensions","400","390","27710","27570"
"In post","2022","Male","Hampshire and Isle of Wight","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Hampshire and Isle of Wight","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Hampshire and Isle of Wight","HM Revenue and Customs","440","410","31710","27000"
"In post","2022","Male","Hampshire and Isle of Wight","Home Office","410","400","29820","26890"
"In post","2022","Male","Hampshire and Isle of Wight","Ministry of Defence","3860","3780","36670","33340"
"In post","2022","Male","Hampshire and Isle of Wight","Ministry of Justice","780","740","30240","28200"
"In post","2022","Male","Hampshire and Isle of Wight","National Crime Agency","40","40","[c]","[c]"
"In post","2022","Male","Hampshire and Isle of Wight","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Male","Hampshire and Isle of Wight","UK Statistics Authority","1050","880","30070","23880"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Department for Education","[c]","[c]","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs","190","180","34050","29180"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Department for Transport","50","50","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions","280","260","26390","27570"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Home Office","60","50","26790","24890"
"In post","2022","Male","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","370","360","26780","22750"
