"Status","Year","Organisation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Insolvency Service","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Outer London - South","Female","40","30","[c]","[c]"
"In post","2021","Insolvency Service","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","West Midlands","Female","230","220","30340","26290"
"In post","2021","Insolvency Service","West Midlands","Male","190","190","32370","29940"
"In post","2021","Insolvency Service","West Yorkshire","Female","70","60","30090","26410"
"In post","2021","Insolvency Service","West Yorkshire","Male","50","40","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Inner London - West","Female","60","60","51850","53680"
"In post","2021","Institute for Apprenticeships and Technical Education","Inner London - West","Male","50","50","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands","Female","60","60","42300","37110"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands","Male","30","30","[c]","[c]"
"In post","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Female","110","90","22610","19970"
"In post","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Male","70","70","23810","21170"
"In post","2021","Legal Aid Agency","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","50","40","[c]","[c]"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","30","30","[c]","[c]"
"In post","2021","Legal Aid Agency","Greater Manchester","Female","50","40","[c]","[c]"
"In post","2021","Legal Aid Agency","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Inner London - West","Female","100","90","41640","37410"
"In post","2021","Legal Aid Agency","Inner London - West","Male","70","70","48890","44720"
"In post","2021","Legal Aid Agency","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Merseyside","Female","110","100","23830","22570"
"In post","2021","Legal Aid Agency","Merseyside","Male","80","70","24830","22570"
"In post","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Female","150","140","23220","21170"
"In post","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Male","110","110","23130","21170"
"In post","2021","Legal Aid Agency","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands","Female","80","70","24550","21170"
"In post","2021","Legal Aid Agency","West Midlands","Male","30","30","[c]","[c]"
"In post","2021","Legal Aid Agency","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Male","50","50","42860","35050"
"In post","2021","Maritime and Coastguard Agency","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Female","300","280","33940","31040"
"In post","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Male","380","370","39910","38650"
"In post","2021","Maritime and Coastguard Agency","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Highlands and Islands","Male","40","40","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","North Eastern Scotland","Male","30","30","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Northern Ireland","Male","30","30","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","West Central Scotland","Male","30","30","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","West Wales and The Valleys","Male","50","50","[c]","[c]"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Female","180","170","43800","41010"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Male","140","140","44390","40850"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Female","610","580","47600","41010"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Male","390","390","52220","51530"
"In post","2021","Met Office","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Devon","Female","650","600","38190","38300"
"In post","2021","Met Office","Devon","Male","1070","1040","41730","40100"
"In post","2021","Met Office","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","East Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","North Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","North Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Outer London - West and North West","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Outer London - West and North West","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Female","350","340","35490","30750"
"In post","2021","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Male","390","380","36340","35620"
"In post","2021","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Female","1170","1110","31270","28000"
"In post","2021","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Male","1490","1480","33600","31200"
"In post","2021","Ministry of Defence (excl. agencies)","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Cheshire","Male","40","40","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Female","160","150","26310","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Male","300","290","24550","21950"
"In post","2021","Ministry of Defence (excl. agencies)","Cumbria","Female","30","30","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Cumbria","Male","110","100","29820","26350"
"In post","2021","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Female","90","80","26460","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Male","140","140","29280","25680"
"In post","2021","Ministry of Defence (excl. agencies)","Devon","Female","420","380","27550","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Devon","Male","830","810","29550","25680"
"In post","2021","Ministry of Defence (excl. agencies)","Dorset and Somerset","Female","380","350","26260","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Dorset and Somerset","Male","610","600","28530","26350"
"In post","2021","Ministry of Defence (excl. agencies)","East Anglia","Female","1010","950","27880","26350"
"In post","2021","Ministry of Defence (excl. agencies)","East Anglia","Male","1220","1200","30840","29200"
"In post","2021","Ministry of Defence (excl. agencies)","East Wales","Female","210","200","24800","21580"
"In post","2021","Ministry of Defence (excl. agencies)","East Wales","Male","330","330","26190","21130"
"In post","2021","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","Female","120","110","23270","21130"
"In post","2021","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","Male","380","370","27860","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Eastern Scotland","Female","300","290","28760","22980"
"In post","2021","Ministry of Defence (excl. agencies)","Eastern Scotland","Male","390","380","30230","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Essex","Female","280","260","29280","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Essex","Male","330","320","36760","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","2700","2540","33340","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","2980","2920","37410","35480"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester","Female","240","220","26680","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester","Male","220","210","28610","26350"
"In post","2021","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Female","2380","2270","31940","29250"
"In post","2021","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Male","2590","2550","33880","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Female","200","190","24990","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Male","290","280","27670","24610"
"In post","2021","Ministry of Defence (excl. agencies)","Highlands and Islands","Female","150","140","25840","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Highlands and Islands","Male","180","180","24890","20720"
"In post","2021","Ministry of Defence (excl. agencies)","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Inner London - East","Male","50","40","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Inner London - West","Female","1210","1180","44080","41500"
"In post","2021","Ministry of Defence (excl. agencies)","Inner London - West","Male","1750","1740","45100","43860"
"In post","2021","Ministry of Defence (excl. agencies)","Kent","Female","130","120","26740","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Kent","Male","160","160","29330","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Lancashire","Female","360","320","28090","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Lancashire","Male","190","190","31050","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Female","270","250","28240","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Male","170","170","29030","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Lincolnshire","Female","460","430","24950","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Lincolnshire","Male","470","460","27320","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Merseyside","Female","180","160","25670","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Merseyside","Male","190","180","27110","22500"
"In post","2021","Ministry of Defence (excl. agencies)","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North Eastern Scotland","Male","90","90","40200","44070"
"In post","2021","Ministry of Defence (excl. agencies)","North Yorkshire","Female","590","560","28580","22640"
"In post","2021","Ministry of Defence (excl. agencies)","North Yorkshire","Male","880","860","29160","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Female","280","260","26110","22330"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Male","640","630","23470","20310"
"In post","2021","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","Female","80","80","23880","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","Male","100","100","25280","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Outer London - East and North East","Female","50","50","30790","24590"
"In post","2021","Ministry of Defence (excl. agencies)","Outer London - East and North East","Male","70","70","34310","33950"
"In post","2021","Ministry of Defence (excl. agencies)","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Outer London - West and North West","Female","210","200","31320","29250"
"In post","2021","Ministry of Defence (excl. agencies)","Outer London - West and North West","Male","320","310","33940","29250"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Female","320","320","41500","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Male","400","400","43400","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Female","780","740","31380","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Male","770","760","32190","29670"
"In post","2021","Ministry of Defence (excl. agencies)","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Southern Scotland","Male","70","70","25480","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","Female","160","150","27280","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","Male","120","120","25550","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","Female","70","60","35170","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","Male","160","150","32980","27370"
"In post","2021","Ministry of Defence (excl. agencies)","West Central Scotland","Female","840","780","26760","22080"
"In post","2021","Ministry of Defence (excl. agencies)","West Central Scotland","Male","1440","1420","31190","26930"
"In post","2021","Ministry of Defence (excl. agencies)","West Midlands","Female","160","150","31990","26670"
"In post","2021","Ministry of Defence (excl. agencies)","West Midlands","Male","140","140","32600","26350"
"In post","2021","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Female","70","70","24690","21130"
"In post","2021","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Male","120","110","24610","21130"
"In post","2021","Ministry of Defence (excl. agencies)","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Yorkshire","Male","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cheshire","Female","40","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cheshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Derbyshire and Nottinghamshire","Female","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","40","40","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","Female","900","870","48270","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","Male","930","920","48630","53130"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","Female","30","30","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","Female","70","70","40190","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","Male","60","60","37100","36340"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","West Yorkshire","Female","40","40","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice (excl. agencies)","Cheshire","Female","[c]","[c]","[c]","[c]"
