"Status","Year","Region_ITL1","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","West Midlands (England)","Undeclared","Unknown","80","80","30450","27570"
"In post","2022","West Midlands (England)","Undeclared","White","1170","1080","30330","27570"
"In post","2022","West Midlands (England)","Unknown","Asian","370","360","32560","28840"
"In post","2022","West Midlands (England)","Unknown","Black","90","90","35330","28840"
"In post","2022","West Midlands (England)","Unknown","Mixed","50","50","32340","30660"
"In post","2022","West Midlands (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Unknown","Undeclared","100","90","36900","29360"
"In post","2022","West Midlands (England)","Unknown","Unknown","3280","3120","29910","26590"
"In post","2022","West Midlands (England)","Unknown","White","1140","1080","35790","33200"
"In post","2022","Yorkshire and The Humber","Declared disabled","Asian","240","220","28620","27570"
"In post","2022","Yorkshire and The Humber","Declared disabled","Black","70","60","28740","27190"
"In post","2022","Yorkshire and The Humber","Declared disabled","Mixed","100","90","31140","27570"
"In post","2022","Yorkshire and The Humber","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Declared disabled","Undeclared","160","150","30460","27570"
"In post","2022","Yorkshire and The Humber","Declared disabled","Unknown","60","60","30650","26780"
"In post","2022","Yorkshire and The Humber","Declared disabled","White","3710","3360","30980","27570"
"In post","2022","Yorkshire and The Humber","Declared non-disabled","Asian","2330","2160","28880","27570"
"In post","2022","Yorkshire and The Humber","Declared non-disabled","Black","480","460","29240","27570"
"In post","2022","Yorkshire and The Humber","Declared non-disabled","Mixed","410","380","31780","27570"
"In post","2022","Yorkshire and The Humber","Declared non-disabled","Other ethnicity","90","80","33170","27570"
"In post","2022","Yorkshire and The Humber","Declared non-disabled","Undeclared","690","630","31260","27570"
"In post","2022","Yorkshire and The Humber","Declared non-disabled","Unknown","700","640","32430","27570"
"In post","2022","Yorkshire and The Humber","Declared non-disabled","White","21390","19730","32720","27570"
"In post","2022","Yorkshire and The Humber","Undeclared","Asian","120","110","28910","27570"
"In post","2022","Yorkshire and The Humber","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Undeclared","Undeclared","520","490","33150","30820"
"In post","2022","Yorkshire and The Humber","Undeclared","Unknown","80","70","31360","28920"
"In post","2022","Yorkshire and The Humber","Undeclared","White","1470","1360","31740","30870"
"In post","2022","Yorkshire and The Humber","Unknown","Asian","240","230","30740","26820"
"In post","2022","Yorkshire and The Humber","Unknown","Black","50","50","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Unknown","Mixed","30","30","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Unknown","Undeclared","90","80","33920","29790"
"In post","2022","Yorkshire and The Humber","Unknown","Unknown","4620","4430","31040","26820"
"In post","2022","Yorkshire and The Humber","Unknown","White","1510","1450","35460","31970"
"Leaver CS","2021","East Midlands (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Declared disabled","White","150","130","27400","26470"
"Leaver CS","2021","East Midlands (England)","Declared non-disabled","Asian","50","50","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Declared non-disabled","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Declared non-disabled","White","780","690","27910","25930"
"Leaver CS","2021","East Midlands (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Undeclared","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Undeclared","White","70","60","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Unknown","280","260","24870","24000"
"Leaver CS","2021","East Midlands (England)","Unknown","White","60","50","[c]","[c]"
"Leaver CS","2021","East of England","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Declared disabled","White","180","160","28210","26700"
"Leaver CS","2021","East of England","Declared non-disabled","Asian","50","40","[c]","[c]"
"Leaver CS","2021","East of England","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Declared non-disabled","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","East of England","Declared non-disabled","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","East of England","Declared non-disabled","White","830","740","30560","26670"
"Leaver CS","2021","East of England","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Undeclared","Undeclared","80","70","30690","32790"
"Leaver CS","2021","East of England","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Undeclared","White","90","70","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Unknown","280","260","27210","26370"
"Leaver CS","2021","East of England","Unknown","White","110","100","36300","32670"
"Leaver CS","2021","London","Declared disabled","Asian","60","50","[c]","[c]"
"Leaver CS","2021","London","Declared disabled","Black","40","30","[c]","[c]"
"Leaver CS","2021","London","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Declared disabled","White","290","260","40660","33920"
"Leaver CS","2021","London","Declared non-disabled","Asian","450","400","33180","28670"
"Leaver CS","2021","London","Declared non-disabled","Black","280","260","32040","27760"
"Leaver CS","2021","London","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Declared non-disabled","Mixed","120","110","35890","31060"
"Leaver CS","2021","London","Declared non-disabled","Other ethnicity","50","40","[c]","[c]"
"Leaver CS","2021","London","Declared non-disabled","Undeclared","90","80","44470","34850"
"Leaver CS","2021","London","Declared non-disabled","Unknown","110","100","51010","40230"
"Leaver CS","2021","London","Declared non-disabled","White","1840","1660","46580","39910"
"Leaver CS","2021","London","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Undeclared","Undeclared","80","70","[c]","[c]"
"Leaver CS","2021","London","Undeclared","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","London","Undeclared","White","110","100","[c]","[c]"
"Leaver CS","2021","London","Unknown","Asian","60","50","[c]","[c]"
"Leaver CS","2021","London","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Unknown","Undeclared","100","90","28070","18200"
"Leaver CS","2021","London","Unknown","Unknown","1220","1070","37430","31060"
"Leaver CS","2021","London","Unknown","White","200","180","48500","46690"
"Leaver CS","2021","North East (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Declared disabled","White","190","150","25600","21050"
"Leaver CS","2021","North East (England)","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Declared non-disabled","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","North East (England)","Declared non-disabled","White","880","710","26660","21010"
"Leaver CS","2021","North East (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Undeclared","White","60","50","[c]","[c]"
"Leaver CS","2021","North East (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North East (England)","Unknown","Unknown","290","260","24010","21050"
"Leaver CS","2021","North East (England)","Unknown","White","100","70","[c]","[c]"
"Leaver CS","2021","North West (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Declared disabled","White","270","230","29430","26890"
"Leaver CS","2021","North West (England)","Declared non-disabled","Asian","70","70","[c]","[c]"
"Leaver CS","2021","North West (England)","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Declared non-disabled","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","North West (England)","Declared non-disabled","Unknown","70","60","[c]","[c]"
"Leaver CS","2021","North West (England)","Declared non-disabled","White","1440","1210","28080","24210"
"Leaver CS","2021","North West (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Undeclared","White","120","100","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North West (England)","Unknown","Unknown","460","430","25680","21050"
"Leaver CS","2021","North West (England)","Unknown","White","110","90","33210","28910"
"Leaver CS","2021","Northern Ireland","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Declared non-disabled","White","120","100","25530","21430"
"Leaver CS","2021","Northern Ireland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Declared non-disabled","White","40","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","White","50","40","[c]","[c]"
"Leaver CS","2021","Scotland","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Declared disabled","White","200","170","28410","26890"
"Leaver CS","2021","Scotland","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Declared non-disabled","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Scotland","Declared non-disabled","White","1070","910","32460","27570"
"Leaver CS","2021","Scotland","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Undeclared","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Undeclared","White","40","40","[c]","[c]"
"Leaver CS","2021","Scotland","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland","Unknown","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Scotland","Unknown","Unknown","580","520","31740","27150"
"Leaver CS","2021","Scotland","Unknown","White","240","210","36830","33650"
"Leaver CS","2021","South East (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Declared disabled","White","270","230","26630","25060"
"Leaver CS","2021","South East (England)","Declared non-disabled","Asian","30","30","[c]","[c]"
"Leaver CS","2021","South East (England)","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Declared non-disabled","Undeclared","40","40","[c]","[c]"
"Leaver CS","2021","South East (England)","Declared non-disabled","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","South East (England)","Declared non-disabled","White","1300","1160","30240","27240"
"Leaver CS","2021","South East (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Undeclared","60","50","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Undeclared","White","130","110","29790","28070"
"Leaver CS","2021","South East (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South East (England)","Unknown","Undeclared","70","50","25860","19130"
"Leaver CS","2021","South East (England)","Unknown","Unknown","480","450","28980","24880"
"Leaver CS","2021","South East (England)","Unknown","White","140","120","32740","27680"
"Leaver CS","2021","South West (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Declared disabled","White","260","230","28650","25970"
"Leaver CS","2021","South West (England)","Declared non-disabled","Asian","30","30","[c]","[c]"
"Leaver CS","2021","South West (England)","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Declared non-disabled","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","South West (England)","Declared non-disabled","Unknown","110","100","[c]","[c]"
"Leaver CS","2021","South West (England)","Declared non-disabled","White","1280","1160","32750","27570"
"Leaver CS","2021","South West (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","Undeclared","60","60","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Undeclared","White","110","100","34600","28910"
"Leaver CS","2021","South West (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West (England)","Unknown","Unknown","320","300","29910","27130"
"Leaver CS","2021","South West (England)","Unknown","White","120","110","35310","31370"
"Leaver CS","2021","Unknown","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared disabled","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Declared non-disabled","White","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
