"Status","Year","Region_ITL2","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Surrey, East and West Sussex","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Unknown","Declared non-disabled","150","130","29730","27570"
"In post","2022","Surrey, East and West Sussex","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Surrey, East and West Sussex","Unknown","Unknown","730","670","30940","27570"
"In post","2022","Surrey, East and West Sussex","White","Declared disabled","880","800","29870","27570"
"In post","2022","Surrey, East and West Sussex","White","Declared non-disabled","4990","4570","31850","28140"
"In post","2022","Surrey, East and West Sussex","White","Undeclared","410","380","32050","29290"
"In post","2022","Surrey, East and West Sussex","White","Unknown","220","210","35740","28920"
"In post","2022","Tees Valley and Durham","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Asian","Declared non-disabled","100","80","28750","25530"
"In post","2022","Tees Valley and Durham","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Mixed","Declared non-disabled","60","60","29330","27130"
"In post","2022","Tees Valley and Durham","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Undeclared","Declared disabled","30","30","[c]","[c]"
"In post","2022","Tees Valley and Durham","Undeclared","Declared non-disabled","120","110","28800","27570"
"In post","2022","Tees Valley and Durham","Undeclared","Undeclared","100","90","31690","27680"
"In post","2022","Tees Valley and Durham","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Tees Valley and Durham","Unknown","Declared non-disabled","130","120","27730","26000"
"In post","2022","Tees Valley and Durham","Unknown","Undeclared","40","40","[c]","[c]"
"In post","2022","Tees Valley and Durham","Unknown","Unknown","800","770","26820","24260"
"In post","2022","Tees Valley and Durham","White","Declared disabled","1140","1010","28250","27570"
"In post","2022","Tees Valley and Durham","White","Declared non-disabled","6200","5650","29180","27130"
"In post","2022","Tees Valley and Durham","White","Undeclared","640","570","30310","31650"
"In post","2022","Tees Valley and Durham","White","Unknown","350","330","29650","25480"
"In post","2022","Unknown","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Declared non-disabled","130","120","28650","27570"
"In post","2022","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Declared non-disabled","50","50","[c]","[c]"
"In post","2022","Unknown","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Unknown","2200","2180","37120","32700"
"In post","2022","Unknown","White","Declared disabled","100","90","33070","27570"
"In post","2022","Unknown","White","Declared non-disabled","600","580","34320","30490"
"In post","2022","Unknown","White","Undeclared","30","30","[c]","[c]"
"In post","2022","Unknown","White","Unknown","50","50","[c]","[c]"
"In post","2022","West Central Scotland","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Asian","Declared non-disabled","280","270","30090","27570"
"In post","2022","West Central Scotland","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Asian","Unknown","40","40","[c]","[c]"
"In post","2022","West Central Scotland","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Black","Declared non-disabled","100","100","28970","26430"
"In post","2022","West Central Scotland","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Mixed","Declared non-disabled","90","90","33050","27570"
"In post","2022","West Central Scotland","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Other ethnicity","Declared non-disabled","30","30","[c]","[c]"
"In post","2022","West Central Scotland","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Undeclared","Declared disabled","50","50","28800","27230"
"In post","2022","West Central Scotland","Undeclared","Declared non-disabled","280","250","29470","27230"
"In post","2022","West Central Scotland","Undeclared","Undeclared","170","160","33290","27570"
"In post","2022","West Central Scotland","Undeclared","Unknown","180","160","35520","35000"
"In post","2022","West Central Scotland","Unknown","Declared disabled","90","80","32550","34030"
"In post","2022","West Central Scotland","Unknown","Declared non-disabled","260","240","29270","23620"
"In post","2022","West Central Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Central Scotland","Unknown","Unknown","3320","3150","30990","27230"
"In post","2022","West Central Scotland","White","Declared disabled","1740","1570","29440","27230"
"In post","2022","West Central Scotland","White","Declared non-disabled","10940","10190","32200","27570"
"In post","2022","West Central Scotland","White","Undeclared","480","440","29740","27570"
"In post","2022","West Central Scotland","White","Unknown","1670","1570","36460","35000"
"In post","2022","West Midlands","Asian","Declared disabled","440","400","28290","27570"
"In post","2022","West Midlands","Asian","Declared non-disabled","3370","3150","28330","26820"
"In post","2022","West Midlands","Asian","Undeclared","170","160","27670","27570"
"In post","2022","West Midlands","Asian","Unknown","340","330","31930","28840"
"In post","2022","West Midlands","Black","Declared disabled","170","160","28850","27570"
"In post","2022","West Midlands","Black","Declared non-disabled","920","870","28430","27570"
"In post","2022","West Midlands","Black","Undeclared","50","50","[c]","[c]"
"In post","2022","West Midlands","Black","Unknown","80","80","35760","28880"
"In post","2022","West Midlands","Mixed","Declared disabled","70","60","27720","27370"
"In post","2022","West Midlands","Mixed","Declared non-disabled","340","320","29370","27570"
"In post","2022","West Midlands","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands","Mixed","Unknown","40","40","[c]","[c]"
"In post","2022","West Midlands","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands","Other ethnicity","Declared non-disabled","110","100","30490","26700"
"In post","2022","West Midlands","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands","Undeclared","Declared disabled","100","90","29410","27570"
"In post","2022","West Midlands","Undeclared","Declared non-disabled","430","380","29440","27570"
"In post","2022","West Midlands","Undeclared","Undeclared","230","220","33790","28920"
"In post","2022","West Midlands","Undeclared","Unknown","80","80","35060","28920"
"In post","2022","West Midlands","Unknown","Declared disabled","50","50","29160","27570"
"In post","2022","West Midlands","Unknown","Declared non-disabled","420","380","31140","27570"
"In post","2022","West Midlands","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2022","West Midlands","Unknown","Unknown","2330","2220","30000","26590"
"In post","2022","West Midlands","White","Declared disabled","1540","1390","30740","27570"
"In post","2022","West Midlands","White","Declared non-disabled","7570","6980","33610","27570"
"In post","2022","West Midlands","White","Undeclared","400","370","30540","27570"
"In post","2022","West Midlands","White","Unknown","750","720","36560","34140"
"In post","2022","West Wales and The Valleys","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Asian","Declared non-disabled","130","120","29020","26130"
"In post","2022","West Wales and The Valleys","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Black","Declared non-disabled","50","50","[c]","[c]"
"In post","2022","West Wales and The Valleys","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Mixed","Declared non-disabled","100","90","27920","26780"
"In post","2022","West Wales and The Valleys","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Undeclared","Declared disabled","60","50","27020","27130"
"In post","2022","West Wales and The Valleys","Undeclared","Declared non-disabled","290","260","29560","27570"
"In post","2022","West Wales and The Valleys","Undeclared","Undeclared","230","220","33410","28280"
"In post","2022","West Wales and The Valleys","Undeclared","Unknown","50","50","29750","26210"
"In post","2022","West Wales and The Valleys","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Unknown","Declared non-disabled","290","260","28680","26210"
"In post","2022","West Wales and The Valleys","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Wales and The Valleys","Unknown","Unknown","1330","1250","27040","21840"
"In post","2022","West Wales and The Valleys","White","Declared disabled","1800","1570","26720","25520"
"In post","2022","West Wales and The Valleys","White","Declared non-disabled","11450","10420","29830","27130"
"In post","2022","West Wales and The Valleys","White","Undeclared","720","640","27930","26130"
"In post","2022","West Wales and The Valleys","White","Unknown","400","370","29810","26780"
"In post","2022","West Yorkshire","Asian","Declared disabled","190","180","28760","27570"
"In post","2022","West Yorkshire","Asian","Declared non-disabled","1850","1710","28580","27570"
"In post","2022","West Yorkshire","Asian","Undeclared","100","90","28290","27570"
"In post","2022","West Yorkshire","Asian","Unknown","190","180","30220","26820"
"In post","2022","West Yorkshire","Black","Declared disabled","40","40","[c]","[c]"
"In post","2022","West Yorkshire","Black","Declared non-disabled","310","300","29640","27570"
"In post","2022","West Yorkshire","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Black","Unknown","30","30","[c]","[c]"
"In post","2022","West Yorkshire","Mixed","Declared disabled","50","50","[c]","[c]"
"In post","2022","West Yorkshire","Mixed","Declared non-disabled","230","220","32460","27570"
"In post","2022","West Yorkshire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Other ethnicity","Declared non-disabled","40","40","[c]","[c]"
"In post","2022","West Yorkshire","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Undeclared","Declared disabled","70","60","30300","27190"
"In post","2022","West Yorkshire","Undeclared","Declared non-disabled","300","270","30440","27570"
"In post","2022","West Yorkshire","Undeclared","Undeclared","230","220","33540","30910"
"In post","2022","West Yorkshire","Undeclared","Unknown","60","60","33790","30950"
"In post","2022","West Yorkshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Yorkshire","Unknown","Declared non-disabled","330","300","33080","27570"
"In post","2022","West Yorkshire","Unknown","Undeclared","40","30","[c]","[c]"
"In post","2022","West Yorkshire","Unknown","Unknown","3000","2890","31210","26820"
"In post","2022","West Yorkshire","White","Declared disabled","1620","1470","32070","27570"
"In post","2022","West Yorkshire","White","Declared non-disabled","9030","8380","34110","30210"
"In post","2022","West Yorkshire","White","Undeclared","570","520","31940","31420"
"In post","2022","West Yorkshire","White","Unknown","750","720","38060","34320"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Unknown","90","80","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","White","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","White","Declared non-disabled","180","160","30060","26670"
"Leaver CS","2021","Bedfordshire and Hertfordshire","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","White","Unknown","40","30","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","170","160","27890","24770"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","White","Declared disabled","70","60","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","White","Declared non-disabled","340","310","33350","29830"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","White","Undeclared","30","30","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Cheshire","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","White","Declared non-disabled","90","70","24050","21010"
"Leaver CS","2021","Cheshire","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","White","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Unknown","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Cumbria","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","White","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2021","Cumbria","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
