"Status","Year","Age","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Surrey","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Sussex CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Sussex CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Enfield","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Enfield","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Essex Haven Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Essex Haven Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Falkirk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Falkirk","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Flintshire and Wrexham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Flintshire and Wrexham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Glasgow City","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Glasgow City","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester North West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester South East","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester South East","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester South West","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester South West","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Gwent Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Gwent Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hackney and Newham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hackney and Newham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Haringey and Islington","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Haringey and Islington","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hartlepool and Stockton-on-Tees","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hartlepool and Stockton-on-Tees","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Heart of Essex","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Heart of Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hertfordshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hertfordshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hounslow and Richmond upon Thames","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Hounslow and Richmond upon Thames","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inverclyde, East Renfrewshire, and Renfrewshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Inverclyde, East Renfrewshire, and Renfrewshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kensington & Chelsea and Hammersmith & Fulham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kensington & Chelsea and Hammersmith & Fulham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kent Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kent Thames Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kingston upon Hull, City of","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kingston upon Hull, City of","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancaster and Wyre","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancaster and Wyre","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leeds","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leeds","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicester","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicester","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire CC and Rutland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire CC and Rutland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lewisham and Southwark","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lewisham and Southwark","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lincolnshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lincolnshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lisburn and Castlereagh","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lisburn and Castlereagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Liverpool","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Liverpool","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Medway","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Medway","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mid Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mid Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Milton Keynes","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Milton Keynes","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Monmouthshire and Newport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Monmouthshire and Newport","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Newry, Mourne and Down","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Newry, Mourne and Down","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North and North East Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North and North East Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Lanarkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Norwich and East Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Norwich and East Norfolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Nottingham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Nottingham","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Oxfordshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Oxfordshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Perth and Kinross, and Stirling","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Perth and Kinross, and Stirling","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Peterborough","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Peterborough","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Plymouth","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Plymouth","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Portsmouth","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Portsmouth","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Redbridge and Waltham Forest","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Redbridge and Waltham Forest","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Borders","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Borders","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Sefton","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Sefton","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Sheffield","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Sheffield","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Shetland Islands","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Shetland Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Solihull","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Solihull","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South and West Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South and West Derbyshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South Hampshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South Lanarkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South Teesside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South Teesside","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West Wales","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","South West Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Southampton","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Southampton","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Staffordshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Staffordshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Stoke-on-Trent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Stoke-on-Trent","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Suffolk CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Suffolk CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Sunderland","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Sunderland","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Swansea","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Swansea","Declared non-disabled","30","30","[c]","[c]"
"In post","2022","16-19","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Swansea","Unknown","40","40","[c]","[c]"
"In post","2022","16-19","Thurrock","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Thurrock","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tower Hamlets","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tower Hamlets","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tyneside","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tyneside","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Unknown","30","30","[c]","[c]"
"In post","2022","16-19","Wakefield","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wakefield","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Warrington","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Warrington","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Warwickshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Warwickshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Lothian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Lothian","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Surrey","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Sussex (South West)","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Sussex (South West)","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Westminster","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Westminster","Declared non-disabled","50","50","25050","24750"
"In post","2022","16-19","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wiltshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wiltshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wirral","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wirral","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wolverhampton","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wolverhampton","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Worcestershire CC","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Worcestershire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Worcestershire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","York","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","York","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","16-19","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Aberdeen City and Aberdeenshire","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Aberdeen City and Aberdeenshire","Declared non-disabled","140","130","28750","27230"
"In post","2022","20-29","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Aberdeen City and Aberdeenshire","Unknown","100","100","28590","27940"
"In post","2022","20-29","Angus and Dundee City","Declared disabled","30","30","[c]","[c]"
"In post","2022","20-29","Angus and Dundee City","Declared non-disabled","180","170","24240","21260"
"In post","2022","20-29","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Angus and Dundee City","Unknown","90","80","24190","22070"
"In post","2022","20-29","Antrim and Newtownabbey","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Antrim and Newtownabbey","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ards and North Down","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ards and North Down","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Armagh City, Banbridge and Craigavon","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Armagh City, Banbridge and Craigavon","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Barking & Dagenham and Havering","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Barking & Dagenham and Havering","Declared non-disabled","90","90","30310","31060"
"In post","2022","20-29","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Barnet","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Barnet","Declared non-disabled","300","290","30720","31060"
"In post","2022","20-29","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Barnet","Unknown","40","30","[c]","[c]"
"In post","2022","20-29","Barnsley, Doncaster and Rotherham","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Barnsley, Doncaster and Rotherham","Declared non-disabled","280","270","25070","25210"
"In post","2022","20-29","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Barnsley, Doncaster and Rotherham","Unknown","90","90","24260","23140"
"In post","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","230","220","28090","27540"
"In post","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","1960","1940","28090","27540"
"In post","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","100","100","28430","27540"
"In post","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","460","450","28610","28000"
"In post","2022","20-29","Bedford","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bedford","Declared non-disabled","100","100","27480","28140"
"In post","2022","20-29","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bedford","Unknown","50","50","26250","27850"
"In post","2022","20-29","Belfast","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Belfast","Declared non-disabled","230","230","26740","26590"
"In post","2022","20-29","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Belfast","Unknown","230","220","24390","21250"
"In post","2022","20-29","Berkshire","Declared disabled","40","40","[c]","[c]"
"In post","2022","20-29","Berkshire","Declared non-disabled","220","220","28250","27680"
"In post","2022","20-29","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Berkshire","Unknown","160","160","28530","27680"
"In post","2022","20-29","Bexley and Greenwich","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bexley and Greenwich","Declared non-disabled","180","180","29560","31060"
"In post","2022","20-29","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bexley and Greenwich","Unknown","120","120","28770","29020"
"In post","2022","20-29","Birmingham","Declared disabled","140","140","26880","25710"
"In post","2022","20-29","Birmingham","Declared non-disabled","1390","1360","26920","26030"
"In post","2022","20-29","Birmingham","Undeclared","80","80","27790","26820"
"In post","2022","20-29","Birmingham","Unknown","810","790","26170","25120"
"In post","2022","20-29","Blackburn with Darwen","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Blackburn with Darwen","Declared non-disabled","30","30","[c]","[c]"
"In post","2022","20-29","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Blackpool","Declared disabled","70","70","23960","21260"
"In post","2022","20-29","Blackpool","Declared non-disabled","510","500","24900","21260"
"In post","2022","20-29","Blackpool","Undeclared","30","30","[c]","[c]"
"In post","2022","20-29","Blackpool","Unknown","80","80","26200","27570"
"In post","2022","20-29","Bournemouth, Christchurch and Poole","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bournemouth, Christchurch and Poole","Declared non-disabled","50","50","[c]","[c]"
"In post","2022","20-29","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bradford","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bradford","Declared non-disabled","330","310","23850","21260"
"In post","2022","20-29","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bradford","Unknown","190","180","22630","21250"
"In post","2022","20-29","Breckland and South Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Breckland and South Norfolk","Declared non-disabled","60","60","24550","24690"
"In post","2022","20-29","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Brent","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Brent","Declared non-disabled","80","80","30590","31060"
"In post","2022","20-29","Brent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Brent","Unknown","40","40","[c]","[c]"
"In post","2022","20-29","Bridgend and Neath Port Talbot","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bridgend and Neath Port Talbot","Declared non-disabled","60","50","23810","21260"
"In post","2022","20-29","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
