"Status","Year","Region_ITL2","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","East Wales","No function","Unknown","2350","2140","28240","24260"
"In post","2022","East Wales","Project Delivery","Heterosexual / straight","310","290","45150","40180"
"In post","2022","East Wales","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Project Delivery","Unknown","90","80","45620","40520"
"In post","2022","East Wales","Property","Heterosexual / straight","230","220","36440","33300"
"In post","2022","East Wales","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Property","Undeclared","40","30","[c]","[c]"
"In post","2022","East Wales","Property","Unknown","60","50","31010","26550"
"In post","2022","East Wales","Security","Heterosexual / straight","150","140","27900","25000"
"In post","2022","East Wales","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Wales","Security","Unknown","30","30","[c]","[c]"
"In post","2022","East Wales","Unknown","Heterosexual / straight","3420","3220","40190","38160"
"In post","2022","East Wales","Unknown","LGBO","200","190","40550","38160"
"In post","2022","East Wales","Unknown","Undeclared","480","460","41690","38160"
"In post","2022","East Wales","Unknown","Unknown","190","180","35200","26820"
"In post","2022","East Yorkshire and Northern Lincolnshire","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Counter Fraud","Heterosexual / straight","60","50","28380","27570"
"In post","2022","East Yorkshire and Northern Lincolnshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Human Resources","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Legal","Heterosexual / straight","60","50","42630","48080"
"In post","2022","East Yorkshire and Northern Lincolnshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","No function","Heterosexual / straight","2620","2370","28230","27130"
"In post","2022","East Yorkshire and Northern Lincolnshire","No function","LGBO","150","140","27210","26950"
"In post","2022","East Yorkshire and Northern Lincolnshire","No function","Undeclared","370","330","28670","27570"
"In post","2022","East Yorkshire and Northern Lincolnshire","No function","Unknown","640","580","26870","26890"
"In post","2022","East Yorkshire and Northern Lincolnshire","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Property","Heterosexual / straight","90","80","37250","33370"
"In post","2022","East Yorkshire and Northern Lincolnshire","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Security","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","530","510","26690","26670"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","80","80","27370","26930"
"In post","2022","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","90","90","23840","21680"
"In post","2022","Eastern Scotland","Analysis","Heterosexual / straight","50","50","49130","45810"
"In post","2022","Eastern Scotland","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Commercial","Heterosexual / straight","60","50","40410","40290"
"In post","2022","Eastern Scotland","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Commercial","Unknown","50","40","[c]","[c]"
"In post","2022","Eastern Scotland","Communications","Heterosexual / straight","40","30","[c]","[c]"
"In post","2022","Eastern Scotland","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Counter Fraud","Heterosexual / straight","280","260","30740","27570"
"In post","2022","Eastern Scotland","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Counter Fraud","Undeclared","40","40","[c]","[c]"
"In post","2022","Eastern Scotland","Counter Fraud","Unknown","100","100","28940","27570"
"In post","2022","Eastern Scotland","Debt","Heterosexual / straight","240","220","22850","21250"
"In post","2022","Eastern Scotland","Debt","LGBO","40","30","[c]","[c]"
"In post","2022","Eastern Scotland","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Debt","Unknown","220","200","22350","21250"
"In post","2022","Eastern Scotland","Digital, Data & Technology","Heterosexual / straight","190","180","39400","37480"
"In post","2022","Eastern Scotland","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Digital, Data & Technology","Unknown","130","130","37340","33330"
"In post","2022","Eastern Scotland","Finance","Heterosexual / straight","100","100","38030","34440"
"In post","2022","Eastern Scotland","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Finance","Unknown","60","60","35770","35000"
"In post","2022","Eastern Scotland","Human Resources","Heterosexual / straight","220","210","36190","33970"
"In post","2022","Eastern Scotland","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Human Resources","Unknown","60","60","33790","35000"
"In post","2022","Eastern Scotland","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Legal","Heterosexual / straight","250","240","53040","53490"
"In post","2022","Eastern Scotland","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Legal","Unknown","50","40","[c]","[c]"
"In post","2022","Eastern Scotland","No function","Heterosexual / straight","4570","4230","29830","27570"
"In post","2022","Eastern Scotland","No function","LGBO","330","320","28360","27560"
"In post","2022","Eastern Scotland","No function","Undeclared","420","380","30010","27570"
"In post","2022","Eastern Scotland","No function","Unknown","3140","2880","28980","27020"
"In post","2022","Eastern Scotland","Project Delivery","Heterosexual / straight","230","220","41890","37010"
"In post","2022","Eastern Scotland","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Project Delivery","Undeclared","30","30","[c]","[c]"
"In post","2022","Eastern Scotland","Project Delivery","Unknown","40","40","[c]","[c]"
"In post","2022","Eastern Scotland","Property","Heterosexual / straight","160","150","34100","33300"
"In post","2022","Eastern Scotland","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Property","Unknown","120","110","33950","31270"
"In post","2022","Eastern Scotland","Security","Heterosexual / straight","70","60","26130","20310"
"In post","2022","Eastern Scotland","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Unknown","Heterosexual / straight","5770","5540","42390","38600"
"In post","2022","Eastern Scotland","Unknown","LGBO","530","520","39260","34600"
"In post","2022","Eastern Scotland","Unknown","Undeclared","430","410","41840","38250"
"In post","2022","Eastern Scotland","Unknown","Unknown","2740","2610","39170","34600"
"In post","2022","Essex","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Counter Fraud","Heterosexual / straight","80","70","31710","29290"
"In post","2022","Essex","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Counter Fraud","Unknown","30","30","[c]","[c]"
"In post","2022","Essex","Debt","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Essex","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Digital, Data & Technology","Heterosexual / straight","170","160","38690","35980"
"In post","2022","Essex","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Digital, Data & Technology","Undeclared","40","40","[c]","[c]"
"In post","2022","Essex","Digital, Data & Technology","Unknown","80","70","36630","33370"
"In post","2022","Essex","Finance","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Essex","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Legal","Heterosexual / straight","160","140","41720","40000"
"In post","2022","Essex","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Legal","Unknown","40","30","[c]","[c]"
"In post","2022","Essex","No function","Heterosexual / straight","2140","1970","30530","29290"
"In post","2022","Essex","No function","LGBO","130","130","30060","29290"
"In post","2022","Essex","No function","Undeclared","250","220","29990","28920"
"In post","2022","Essex","No function","Unknown","620","560","28410","26820"
"In post","2022","Essex","Project Delivery","Heterosexual / straight","80","70","44350","40520"
"In post","2022","Essex","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Project Delivery","Unknown","50","40","[c]","[c]"
"In post","2022","Essex","Property","Heterosexual / straight","70","70","30180","27000"
"In post","2022","Essex","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Property","Unknown","30","30","[c]","[c]"
"In post","2022","Essex","Security","Heterosexual / straight","60","60","35730","33420"
"In post","2022","Essex","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Unknown","Heterosexual / straight","760","700","28770","26670"
"In post","2022","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Unknown","Undeclared","130","120","29440","27370"
"In post","2022","Essex","Unknown","Unknown","100","90","27520","24880"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Analysis","Heterosexual / straight","190","180","39880","38070"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Analysis","Unknown","100","100","37590","38070"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","Heterosexual / straight","770","750","40680","38960"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","Undeclared","110","100","42520","40000"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","Unknown","210","200","52690","47210"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","Heterosexual / straight","140","130","36470","34000"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","Unknown","40","30","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","Heterosexual / straight","320","300","34120","30180"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","Undeclared","60","60","39950","33370"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","Unknown","120","100","33250","28920"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","Heterosexual / straight","1290","1250","38910","35890"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","LGBO","70","60","34660","33080"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","Undeclared","230","220","38640","36460"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","Unknown","160","160","39240","37690"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","Heterosexual / straight","830","790","39230","34400"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","LGBO","40","40","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","Undeclared","100","100","39670","35280"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","Unknown","100","90","39240","38070"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","Heterosexual / straight","660","610","37420","33300"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","LGBO","40","40","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","Undeclared","60","60","34270","33150"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","Unknown","120","110","31250","27010"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","Heterosexual / straight","60","60","42870","40780"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","Heterosexual / straight","220","200","43870","47010"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","Undeclared","30","30","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","Unknown","80","70","49410","52970"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","No function","Heterosexual / straight","6170","5740","33070","28760"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","No function","LGBO","480","460","31350","28550"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","No function","Undeclared","850","770","33470","28870"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","No function","Unknown","2870","2690","35510","31420"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","Heterosexual / straight","7460","7210","39580","37730"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","LGBO","300","300","35040","33000"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","Undeclared","960","920","42630","40710"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","Unknown","1190","1140","38470","38070"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Property","Heterosexual / straight","390","370","38040","33370"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Property","Undeclared","50","40","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Property","Unknown","90","90","36190","33300"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Security","Heterosexual / straight","440","440","30710","27820"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Security","Undeclared","70","70","33020","35980"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Security","Unknown","100","100","32000","29230"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","1830","1740","32700","27760"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","50","50","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","260","250","34200","33300"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","200","190","34060","31470"
"In post","2022","Greater Manchester","Analysis","Heterosexual / straight","220","220","39640","35270"
"In post","2022","Greater Manchester","Analysis","LGBO","30","30","[c]","[c]"
"In post","2022","Greater Manchester","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Analysis","Unknown","40","40","[c]","[c]"
"In post","2022","Greater Manchester","Commercial","Heterosexual / straight","160","150","39850","36500"
"In post","2022","Greater Manchester","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Commercial","Unknown","130","130","54750","51560"
"In post","2022","Greater Manchester","Communications","Heterosexual / straight","330","320","30760","26820"
"In post","2022","Greater Manchester","Communications","LGBO","40","30","[c]","[c]"
"In post","2022","Greater Manchester","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Communications","Unknown","260","260","28940","26820"
"In post","2022","Greater Manchester","Counter Fraud","Heterosexual / straight","820","770","35080","33270"
"In post","2022","Greater Manchester","Counter Fraud","LGBO","50","50","33560","29280"
"In post","2022","Greater Manchester","Counter Fraud","Undeclared","130","120","35600","33370"
"In post","2022","Greater Manchester","Counter Fraud","Unknown","410","390","31240","27570"
"In post","2022","Greater Manchester","Debt","Heterosexual / straight","170","150","22790","21260"
"In post","2022","Greater Manchester","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Debt","Undeclared","40","30","[c]","[c]"
"In post","2022","Greater Manchester","Debt","Unknown","70","60","23150","21260"
"In post","2022","Greater Manchester","Digital, Data & Technology","Heterosexual / straight","780","770","43930","39540"
"In post","2022","Greater Manchester","Digital, Data & Technology","LGBO","80","80","40570","37000"
"In post","2022","Greater Manchester","Digital, Data & Technology","Undeclared","100","90","44470","37350"
"In post","2022","Greater Manchester","Digital, Data & Technology","Unknown","230","220","42100","36780"
"In post","2022","Greater Manchester","Finance","Heterosexual / straight","370","360","40480","36500"
"In post","2022","Greater Manchester","Finance","LGBO","40","40","[c]","[c]"
"In post","2022","Greater Manchester","Finance","Undeclared","40","40","[c]","[c]"
"In post","2022","Greater Manchester","Finance","Unknown","70","70","38220","33370"
"In post","2022","Greater Manchester","Human Resources","Heterosexual / straight","450","430","38650","35370"
"In post","2022","Greater Manchester","Human Resources","LGBO","50","40","[c]","[c]"
"In post","2022","Greater Manchester","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Human Resources","Unknown","110","110","35220","33370"
"In post","2022","Greater Manchester","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Legal","Heterosexual / straight","440","410","41550","40180"
"In post","2022","Greater Manchester","Legal","LGBO","30","30","[c]","[c]"
"In post","2022","Greater Manchester","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Legal","Unknown","120","110","41270","34480"
"In post","2022","Greater Manchester","No function","Heterosexual / straight","8200","7660","29710","27570"
"In post","2022","Greater Manchester","No function","LGBO","730","710","29310","27570"
"In post","2022","Greater Manchester","No function","Undeclared","980","900","29210","27570"
"In post","2022","Greater Manchester","No function","Unknown","2970","2730","27210","25650"
"In post","2022","Greater Manchester","Project Delivery","Heterosexual / straight","340","320","44580","40520"
"In post","2022","Greater Manchester","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Project Delivery","Undeclared","50","40","[c]","[c]"
"In post","2022","Greater Manchester","Project Delivery","Unknown","110","100","41960","40180"
"In post","2022","Greater Manchester","Property","Heterosexual / straight","210","210","41310","38000"
"In post","2022","Greater Manchester","Property","LGBO","[c]","[c]","[c]","[c]"
