"Status","Year","Region_ITL3","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","London","Female","90","80","35240","31060"
"Leaver CS","2021","Barnet","London","Male","60","50","43520","37340"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Female","110","80","24910","26890"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Yorkshire and The Humber","Male","90","80","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Female","190","170","32070","28120"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","South West (England)","Male","310","300","39740","37920"
"Leaver CS","2021","Bedford","East of England","Female","40","40","[c]","[c]"
"Leaver CS","2021","Bedford","East of England","Male","40","40","[c]","[c]"
"Leaver CS","2021","Belfast","Northern Ireland","Female","70","50","[c]","[c]"
"Leaver CS","2021","Belfast","Northern Ireland","Male","50","50","[c]","[c]"
"Leaver CS","2021","Berkshire","South East (England)","Female","70","60","33050","24180"
"Leaver CS","2021","Berkshire","South East (England)","Male","100","90","33960","29290"
"Leaver CS","2021","Bexley and Greenwich","London","Female","70","60","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","London","Male","60","60","[c]","[c]"
"Leaver CS","2021","Birmingham","West Midlands (England)","Female","290","250","30740","24980"
"Leaver CS","2021","Birmingham","West Midlands (England)","Male","220","200","36840","27570"
"Leaver CS","2021","Blackburn with Darwen","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","North West (England)","Female","170","140","25360","21010"
"Leaver CS","2021","Blackpool","North West (England)","Male","100","90","27160","21010"
"Leaver CS","2021","Bournemouth and Poole","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Yorkshire and The Humber","Female","130","100","[c]","[c]"
"Leaver CS","2021","Bradford","Yorkshire and The Humber","Male","70","60","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","East of England","Male","50","40","[c]","[c]"
"Leaver CS","2021","Brent","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","South West (England)","Female","200","180","31410","27570"
"Leaver CS","2021","Bristol, City of","South West (England)","Male","160","150","38050","31380"
"Leaver CS","2021","Bromley","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","South East (England)","Female","80","70","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","South East (England)","Male","90","80","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Yorkshire and The Humber","Female","40","30","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","East of England","Female","100","90","34500","27570"
"Leaver CS","2021","Cambridgeshire CC","East of England","Male","110","100","42690","33300"
"Leaver CS","2021","Camden and City of London","London","Female","220","200","34320","26410"
"Leaver CS","2021","Camden and City of London","London","Male","210","190","38020","25690"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Wales","Female","300","240","33010","26890"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Wales","Male","290","260","38740","29670"
"Leaver CS","2021","Causeway Coast and Glens","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Causeway Coast and Glens","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","South East (England)","Female","100","90","28740","26780"
"Leaver CS","2021","Central Hampshire","South East (England)","Male","110","100","33830","32370"
"Leaver CS","2021","Central Valleys","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","North West (England)","Female","40","40","[c]","[c]"
"Leaver CS","2021","Cheshire East","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","North West (England)","Female","40","30","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","North West (England)","Male","60","50","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Scotland","Female","280","250","36180","29710"
"Leaver CS","2021","City of Edinburgh","Scotland","Male","310","280","39920","33650"
"Leaver CS","2021","Clackmannanshire and Fife","Scotland","Female","30","30","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Scotland","Male","50","40","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","South West (England)","Female","50","40","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","South West (England)","Male","50","40","[c]","[c]"
"Leaver CS","2021","Coventry","West Midlands (England)","Female","140","120","39040","31000"
"Leaver CS","2021","Coventry","West Midlands (England)","Male","60","60","[c]","[c]"
"Leaver CS","2021","Croydon","London","Female","190","170","34410","29030"
"Leaver CS","2021","Croydon","London","Male","180","170","39040","31060"
"Leaver CS","2021","Darlington","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Darlington","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derby","East Midlands (England)","Female","40","30","[c]","[c]"
"Leaver CS","2021","Derby","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derry City and Strabane","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derry City and Strabane","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon CC","South West (England)","Female","180","160","23210","21010"
"Leaver CS","2021","Devon CC","South West (England)","Male","250","220","25330","21050"
"Leaver CS","2021","Dorset CC","South West (England)","Female","70","60","[c]","[c]"
"Leaver CS","2021","Dorset CC","South West (England)","Male","100","90","[c]","[c]"
"Leaver CS","2021","Dudley","West Midlands (England)","Female","90","60","[c]","[c]"
"Leaver CS","2021","Dudley","West Midlands (England)","Male","40","30","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dumfries and Galloway","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Durham CC","North East (England)","Female","150","120","23770","21100"
"Leaver CS","2021","Durham CC","North East (England)","Male","140","120","[c]","[c]"
"Leaver CS","2021","Ealing","London","Female","80","60","[c]","[c]"
"Leaver CS","2021","Ealing","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Ayrshire and North Ayrshire mainland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Cumbria","North West (England)","Male","30","30","[c]","[c]"
"Leaver CS","2021","East Derbyshire","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Derbyshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","Female","50","40","28770","26670"
"Leaver CS","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scotland","Male","70","60","35120","37890"
"Leaver CS","2021","East Kent","South East (England)","Female","80","70","26360","24900"
"Leaver CS","2021","East Kent","South East (England)","Male","80","70","26960","26210"
"Leaver CS","2021","East Lancashire","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lancashire","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lothian and Midlothian","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Lothian and Midlothian","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Merseyside","North West (England)","Female","30","30","[c]","[c]"
"Leaver CS","2021","East Merseyside","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","Yorkshire and The Humber","Female","50","40","[c]","[c]"
"Leaver CS","2021","East Riding of Yorkshire","Yorkshire and The Humber","Male","110","100","[c]","[c]"
"Leaver CS","2021","East Surrey","South East (England)","Female","40","40","[c]","[c]"
"Leaver CS","2021","East Surrey","South East (England)","Male","40","40","[c]","[c]"
"Leaver CS","2021","East Sussex CC","South East (England)","Female","50","40","[c]","[c]"
"Leaver CS","2021","East Sussex CC","South East (England)","Male","60","60","[c]","[c]"
"Leaver CS","2021","Enfield","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Enfield","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","East of England","Female","50","50","[c]","[c]"
"Leaver CS","2021","Essex Haven Gateway","East of England","Male","40","30","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","East of England","Female","40","30","[c]","[c]"
"Leaver CS","2021","Essex Thames Gateway","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Falkirk","Scotland","Female","30","30","[c]","[c]"
"Leaver CS","2021","Falkirk","Scotland","Male","30","30","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Wales","Female","200","170","[c]","[c]"
"Leaver CS","2021","Flintshire and Wrexham","Wales","Male","130","120","[c]","[c]"
"Leaver CS","2021","Glasgow City","Scotland","Female","230","200","29810","24180"
"Leaver CS","2021","Glasgow City","Scotland","Male","220","190","31310","27020"
"Leaver CS","2021","Gloucestershire","South West (England)","Female","50","40","28190","26890"
"Leaver CS","2021","Gloucestershire","South West (England)","Male","50","40","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","North West (England)","Female","60","50","[c]","[c]"
"Leaver CS","2021","Greater Manchester North East","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester North West","North West (England)","Female","80","60","23800","21010"
"Leaver CS","2021","Greater Manchester North West","North West (England)","Male","40","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","North West (England)","Female","60","50","[c]","[c]"
"Leaver CS","2021","Greater Manchester South East","North West (England)","Male","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","North West (England)","Female","120","100","[c]","[c]"
"Leaver CS","2021","Greater Manchester South West","North West (England)","Male","110","100","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwent Valleys","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gwynedd","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","London","Female","50","40","[c]","[c]"
"Leaver CS","2021","Hackney and Newham","London","Male","50","40","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","London","Female","60","60","[c]","[c]"
"Leaver CS","2021","Haringey and Islington","London","Male","40","40","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","London","Female","50","40","[c]","[c]"
"Leaver CS","2021","Harrow and Hillingdon","London","Male","90","70","32290","30410"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","North East (England)","Female","170","130","[c]","[c]"
"Leaver CS","2021","Hartlepool and Stockton-on-Tees","North East (England)","Male","80","70","[c]","[c]"
"Leaver CS","2021","Heart of Essex","East of England","Female","40","40","[c]","[c]"
"Leaver CS","2021","Heart of Essex","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, County of","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hertfordshire","East of England","Female","120","100","28170","25210"
"Leaver CS","2021","Hertfordshire","East of England","Male","120","110","33510","27260"
"Leaver CS","2021","Hertfordshire","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","London","Female","80","70","[c]","[c]"
"Leaver CS","2021","Hounslow and Richmond upon Thames","London","Male","70","60","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverclyde, East Renfrewshire and Renfrewshire","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Scotland","Male","30","30","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Anglesey","Wales","Male","30","30","[c]","[c]"
"Leaver CS","2021","Isle of Wight","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Isle of Wight","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kensington & Chelsea and Hammersmith & Fulham","London","Male","40","40","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","South East (England)","Female","40","40","[c]","[c]"
"Leaver CS","2021","Kent Thames Gateway","South East (England)","Male","60","50","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Yorkshire and The Humber","Female","110","90","[c]","[c]"
"Leaver CS","2021","Kingston upon Hull, City of","Yorkshire and The Humber","Male","80","70","[c]","[c]"
"Leaver CS","2021","Lambeth","London","Female","150","140","43140","38960"
"Leaver CS","2021","Lambeth","London","Male","110","110","46270","39840"
"Leaver CS","2021","Lancaster and Wyre","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancaster and Wyre","North West (England)","Male","40","30","[c]","[c]"
"Leaver CS","2021","Leeds","Yorkshire and The Humber","Female","340","270","29450","27570"
"Leaver CS","2021","Leeds","Yorkshire and The Humber","Male","280","240","33910","27570"
"Leaver CS","2021","Leicester","East Midlands (England)","Female","110","90","26390","22260"
"Leaver CS","2021","Leicester","East Midlands (England)","Male","70","60","[c]","[c]"
"Leaver CS","2021","Leicestershire CC and Rutland","East Midlands (England)","Female","90","70","26810","21170"
"Leaver CS","2021","Leicestershire CC and Rutland","East Midlands (England)","Male","90","80","[c]","[c]"
"Leaver CS","2021","Lewisham and Southwark","London","Female","70","60","34260","30300"
"Leaver CS","2021","Lewisham and Southwark","London","Male","40","40","[c]","[c]"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Female","140","120","27750","26500"
"Leaver CS","2021","Lincolnshire","East Midlands (England)","Male","190","170","29650","29930"
"Leaver CS","2021","Lisburn and Castlereagh","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lisburn and Castlereagh","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Liverpool","North West (England)","Female","210","170","26660","22570"
"Leaver CS","2021","Liverpool","North West (England)","Male","170","140","25950","24110"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","East of England","Female","80","70","[c]","[c]"
"Leaver CS","2021","Luton","East of England","Male","40","30","[c]","[c]"
"Leaver CS","2021","Manchester","North West (England)","Female","220","200","35090","27570"
"Leaver CS","2021","Manchester","North West (England)","Male","220","210","34520","27570"
"Leaver CS","2021","Manchester","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","South East (England)","Female","60","60","[c]","[c]"
"Leaver CS","2021","Medway","South East (England)","Male","50","50","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","South East (England)","Female","100","80","[c]","[c]"
"Leaver CS","2021","Mid Kent","South East (England)","Male","50","40","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","North West (England)","Female","140","100","24430","21010"
"Leaver CS","2021","Mid Lancashire","North West (England)","Male","120","100","30070","26890"
"Leaver CS","2021","Milton Keynes","South East (England)","Female","60","50","[c]","[c]"
"Leaver CS","2021","Milton Keynes","South East (England)","Male","100","90","36700","30700"
"Leaver CS","2021","Monmouthshire and Newport","Wales","Female","110","90","29610","22430"
"Leaver CS","2021","Monmouthshire and Newport","Wales","Male","130","120","32410","28640"
"Leaver CS","2021","Monmouthshire and Newport","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Yorkshire and The Humber","Female","80","60","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Yorkshire and The Humber","Male","30","30","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","East of England","Male","30","30","[c]","[c]"
"Leaver CS","2021","North Hampshire","South East (England)","Female","40","30","[c]","[c]"
"Leaver CS","2021","North Hampshire","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Scotland","Female","70","50","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","Scotland","Male","40","30","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","East Midlands (England)","Female","40","30","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Yorkshire and The Humber","Female","60","50","30380","22640"
"Leaver CS","2021","North Yorkshire CC","Yorkshire and The Humber","Male","60","60","31430","27570"
"Leaver CS","2021","Northumberland","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East of England","Female","70","60","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","East of England","Male","70","60","[c]","[c]"
"Leaver CS","2021","Nottingham","East Midlands (England)","Female","190","170","26900","21580"
"Leaver CS","2021","Nottingham","East Midlands (England)","Male","180","170","28550","24500"
"Leaver CS","2021","Orkney Islands","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Overseas","Female","70","60","38340","36960"
"Leaver CS","2021","Overseas","Overseas","Male","70","50","[c]","[c]"
"Leaver CS","2021","Oxfordshire","South East (England)","Female","120","100","28040","21570"
"Leaver CS","2021","Oxfordshire","South East (England)","Male","110","100","29490","27570"
"Leaver CS","2021","Perth and Kinross and Stirling","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Perth and Kinross and Stirling","Scotland","Male","60","50","32160","33650"
"Leaver CS","2021","Peterborough","East of England","Female","140","110","24560","21430"
"Leaver CS","2021","Peterborough","East of England","Male","60","50","[c]","[c]"
"Leaver CS","2021","Plymouth","South West (England)","Female","80","70","29340","26890"
"Leaver CS","2021","Plymouth","South West (England)","Male","80","70","29050","27130"
"Leaver CS","2021","Portsmouth","South East (England)","Female","90","80","28320","24880"
"Leaver CS","2021","Portsmouth","South East (England)","Male","110","100","32350","29650"
"Leaver CS","2021","Powys","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Powys","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sandwell","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Borders","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Sefton","North West (England)","Female","170","120","30210","27570"
"Leaver CS","2021","Sefton","North West (England)","Male","100","90","34200","27570"
"Leaver CS","2021","Sheffield","Yorkshire and The Humber","Female","270","210","28970","24700"
"Leaver CS","2021","Sheffield","Yorkshire and The Humber","Male","170","160","31570","26000"
"Leaver CS","2021","Sheffield","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shetland Islands","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire CC","West Midlands (England)","Female","30","30","[c]","[c]"
"Leaver CS","2021","Shropshire CC","West Midlands (England)","Male","40","40","[c]","[c]"
"Leaver CS","2021","Solihull","West Midlands (England)","Female","40","30","[c]","[c]"
"Leaver CS","2021","Solihull","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Somerset","South West (England)","Female","50","40","26740","26000"
"Leaver CS","2021","Somerset","South West (England)","Male","90","80","32450","29690"
"Leaver CS","2021","South and West Derbyshire","East Midlands (England)","Female","40","30","[c]","[c]"
"Leaver CS","2021","South and West Derbyshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Ayrshire","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Hampshire","South East (England)","Female","110","90","25980","23050"
"Leaver CS","2021","South Hampshire","South East (England)","Male","150","130","26980","23050"
"Leaver CS","2021","South Lanarkshire","Scotland","Female","90","60","[c]","[c]"
"Leaver CS","2021","South Lanarkshire","Scotland","Male","70","60","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Nottinghamshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Teesside","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South West Wales","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southampton","South East (England)","Male","50","50","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","East of England","Female","40","30","[c]","[c]"
"Leaver CS","2021","Southend-on-Sea","East of England","Male","40","30","[c]","[c]"
"Leaver CS","2021","Staffordshire CC","West Midlands (England)","Female","140","120","26990","26050"
"Leaver CS","2021","Staffordshire CC","West Midlands (England)","Male","120","120","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","West Midlands (England)","Female","50","40","[c]","[c]"
"Leaver CS","2021","Stoke-on-Trent","West Midlands (England)","Male","30","30","[c]","[c]"
"Leaver CS","2021","Suffolk","East of England","Female","170","150","25990","23880"
"Leaver CS","2021","Suffolk","East of England","Male","170","160","31480","27570"
"Leaver CS","2021","Sunderland","North East (England)","Female","170","120","23620","21010"
"Leaver CS","2021","Sunderland","North East (England)","Male","70","60","[c]","[c]"
"Leaver CS","2021","Swansea","Wales","Female","260","190","22690","21590"
"Leaver CS","2021","Swansea","Wales","Male","210","180","26170","21590"
"Leaver CS","2021","Swindon","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Swindon","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","West Midlands (England)","Female","40","30","[c]","[c]"
"Leaver CS","2021","Telford and Wrekin","West Midlands (England)","Male","50","40","[c]","[c]"
"Leaver CS","2021","Thurrock","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Thurrock","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Torbay","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Tower Hamlets","London","Female","170","160","43440","36690"
"Leaver CS","2021","Tower Hamlets","London","Male","210","200","47840","42080"
"Leaver CS","2021","Tower Hamlets","London","Unknown","80","70","47320","40450"
"Leaver CS","2021","Tyneside","North East (England)","Female","460","360","26630","21010"
"Leaver CS","2021","Tyneside","North East (England)","Male","340","310","27080","21010"
"Leaver CS","2021","Unknown","Unknown","Female","330","320","38110","28000"
"Leaver CS","2021","Unknown","Unknown","Male","360","360","41480","32700"
"Leaver CS","2021","Wakefield","Yorkshire and The Humber","Female","50","40","[c]","[c]"
"Leaver CS","2021","Wakefield","Yorkshire and The Humber","Male","50","50","[c]","[c]"
"Leaver CS","2021","Walsall","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Walsall","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wandsworth","London","Female","40","40","[c]","[c]"
