"Status","Year","Region_ITL2","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Greater Manchester","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Property","Unknown","50","50","[c]","[c]"
"In post","2022","Greater Manchester","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Science and Engineering","Heterosexual / straight","100","100","34810","30690"
"In post","2022","Greater Manchester","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Security","Heterosexual / straight","100","100","37270","33630"
"In post","2022","Greater Manchester","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Statistics","Heterosexual / straight","70","70","38940","33370"
"In post","2022","Greater Manchester","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Tax","Heterosexual / straight","1110","1070","35950","33370"
"In post","2022","Greater Manchester","Tax","LGBO","90","90","32500","26820"
"In post","2022","Greater Manchester","Tax","Undeclared","130","120","38940","33370"
"In post","2022","Greater Manchester","Tax","Unknown","670","640","30350","26820"
"In post","2022","Greater Manchester","Unknown","Heterosexual / straight","530","520","36820","33300"
"In post","2022","Greater Manchester","Unknown","LGBO","60","50","34200","33080"
"In post","2022","Greater Manchester","Unknown","Undeclared","40","40","[c]","[c]"
"In post","2022","Greater Manchester","Unknown","Unknown","390","390","39480","33080"
"In post","2022","Greater Manchester","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Commercial","Heterosexual / straight","170","160","36110","34800"
"In post","2022","Hampshire and Isle of Wight","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Commercial","Unknown","40","40","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Communications","Heterosexual / straight","130","120","33670","33000"
"In post","2022","Hampshire and Isle of Wight","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Counter Fraud","Heterosexual / straight","70","60","28540","27570"
"In post","2022","Hampshire and Isle of Wight","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Digital, Data and Technology","Heterosexual / straight","400","390","36860","33300"
"In post","2022","Hampshire and Isle of Wight","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Digital, Data and Technology","Undeclared","60","60","36600","33300"
"In post","2022","Hampshire and Isle of Wight","Digital, Data and Technology","Unknown","80","80","40450","36840"
"In post","2022","Hampshire and Isle of Wight","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Finance","Heterosexual / straight","550","530","36510","33300"
"In post","2022","Hampshire and Isle of Wight","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Finance","Undeclared","100","100","37250","33300"
"In post","2022","Hampshire and Isle of Wight","Finance","Unknown","60","60","37670","33300"
"In post","2022","Hampshire and Isle of Wight","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Human Resources","Heterosexual / straight","210","200","34470","31660"
"In post","2022","Hampshire and Isle of Wight","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Inspector of Education and Training","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Intelligence Analysis","Heterosexual / straight","50","50","26830","26410"
"In post","2022","Hampshire and Isle of Wight","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Internal Audit","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Knowledge and Information Management","Heterosexual / straight","100","90","30540","29200"
"In post","2022","Hampshire and Isle of Wight","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Legal","Heterosexual / straight","170","160","48820","53050"
"In post","2022","Hampshire and Isle of Wight","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Legal","Unknown","50","40","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Medicine","Heterosexual / straight","150","120","53610","40870"
"In post","2022","Hampshire and Isle of Wight","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Medicine","Unknown","40","30","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Operational Delivery","Heterosexual / straight","4190","3650","27880","26350"
"In post","2022","Hampshire and Isle of Wight","Operational Delivery","LGBO","270","250","27820","27570"
"In post","2022","Hampshire and Isle of Wight","Operational Delivery","Undeclared","520","460","28430","27050"
"In post","2022","Hampshire and Isle of Wight","Operational Delivery","Unknown","1140","960","26840","24880"
"In post","2022","Hampshire and Isle of Wight","Operational Research","Heterosexual / straight","100","90","43630","47010"
"In post","2022","Hampshire and Isle of Wight","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Operational Research","Unknown","310","290","43990","47010"
"In post","2022","Hampshire and Isle of Wight","Other","Heterosexual / straight","1270","1220","27640","26350"
"In post","2022","Hampshire and Isle of Wight","Other","LGBO","40","30","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Other","Undeclared","200","190","29780","26670"
"In post","2022","Hampshire and Isle of Wight","Other","Unknown","120","110","27100","22820"
"In post","2022","Hampshire and Isle of Wight","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Policy","Heterosexual / straight","260","260","38320","36350"
"In post","2022","Hampshire and Isle of Wight","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Policy","Undeclared","40","40","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Project Delivery","Heterosexual / straight","720","690","39890","40000"
"In post","2022","Hampshire and Isle of Wight","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Project Delivery","Undeclared","80","80","38590","40000"
"In post","2022","Hampshire and Isle of Wight","Project Delivery","Unknown","250","230","39310","38070"
"In post","2022","Hampshire and Isle of Wight","Property","Heterosexual / straight","240","230","36840","33300"
"In post","2022","Hampshire and Isle of Wight","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Property","Undeclared","50","40","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Property","Unknown","40","40","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Science and Engineering","Heterosexual / straight","390","380","36130","33300"
"In post","2022","Hampshire and Isle of Wight","Science and Engineering","LGBO","30","30","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Science and Engineering","Undeclared","70","60","36120","33600"
"In post","2022","Hampshire and Isle of Wight","Science and Engineering","Unknown","570","550","42330","42540"
"In post","2022","Hampshire and Isle of Wight","Security","Heterosexual / straight","530","530","28440","25000"
"In post","2022","Hampshire and Isle of Wight","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Security","Undeclared","70","70","31780","33720"
"In post","2022","Hampshire and Isle of Wight","Security","Unknown","100","90","32110","30810"
"In post","2022","Hampshire and Isle of Wight","Social Research","Heterosexual / straight","180","170","40030","38340"
"In post","2022","Hampshire and Isle of Wight","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Statistics","Heterosexual / straight","130","120","41530","38340"
"In post","2022","Hampshire and Isle of Wight","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Statistics","Unknown","30","30","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Tax","Heterosexual / straight","210","190","34130","33370"
"In post","2022","Hampshire and Isle of Wight","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Tax","Undeclared","50","40","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Tax","Unknown","80","70","29310","26820"
"In post","2022","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","120","110","53520","43710"
"In post","2022","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Unknown","Unknown","80","70","59030","64500"
"In post","2022","Hampshire and Isle of Wight","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Counter Fraud","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Digital, Data and Technology","Heterosexual / straight","100","100","30560","26670"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Finance","Heterosexual / straight","40","30","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Human Resources","Heterosexual / straight","80","70","38080","34110"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Operational Delivery","Heterosexual / straight","1940","1810","28230","27120"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Operational Delivery","LGBO","120","120","26910","25210"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Operational Delivery","Undeclared","220","200","28410","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Operational Delivery","Unknown","480","440","26740","25210"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Other","Heterosexual / straight","380","350","22920","21260"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Other","Undeclared","60","60","23790","21260"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Other","Unknown","60","60","22300","21260"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Policy","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Project Delivery","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Property","Heterosexual / straight","40","30","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Science and Engineering","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Security","Heterosexual / straight","100","100","31790","30030"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Operational Delivery","Heterosexual / straight","410","380","28580","27570"
"In post","2022","Highlands and Islands","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Operational Delivery","Undeclared","50","40","[c]","[c]"
"In post","2022","Highlands and Islands","Operational Delivery","Unknown","160","140","27870","27570"
"In post","2022","Highlands and Islands","Other","Heterosexual / straight","280","260","23010","21260"
"In post","2022","Highlands and Islands","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Other","Undeclared","30","30","[c]","[c]"
"In post","2022","Highlands and Islands","Other","Unknown","30","30","[c]","[c]"
"In post","2022","Highlands and Islands","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
