"Status","Year","Region_ITL1","Parent_department","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Declared disabled","90","80","31000","27570"
"In post","2022","Unknown","Department for Work and Pensions","Declared non-disabled","440","410","30570","27570"
"In post","2022","Unknown","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","Unknown","40","40","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","Unknown","30","30","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Declared non-disabled","150","150","32640","27720"
"In post","2022","Unknown","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","Unknown","1800","1800","37510","34160"
"In post","2022","Unknown","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","Declared non-disabled","60","60","27880","24000"
"In post","2022","Unknown","Ministry of Justice","Unknown","40","30","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Attorney General's Departments","Declared disabled","40","30","[c]","[c]"
"In post","2022","Wales","Attorney General's Departments","Declared non-disabled","270","250","41080","38180"
"In post","2022","Wales","Attorney General's Departments","Unknown","90","80","41040","48080"
"In post","2022","Wales","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Cabinet Office","Declared non-disabled","60","60","39840","37300"
"In post","2022","Wales","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Cabinet Office","Unknown","120","120","37680","32000"
"In post","2022","Wales","Charity Commission","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Charity Commission","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Competition and Markets Authority","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Competition and Markets Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department for Business, Energy and Industrial Strategy","Declared disabled","210","190","33570","30380"
"In post","2022","Wales","Department for Business, Energy and Industrial Strategy","Declared non-disabled","2030","1900","36490","30770"
"In post","2022","Wales","Department for Business, Energy and Industrial Strategy","Undeclared","70","60","30660","25100"
"In post","2022","Wales","Department for Business, Energy and Industrial Strategy","Unknown","690","650","31540","25100"
"In post","2022","Wales","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department for Digital, Culture, Media and Sport","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department for Environment, Food and Rural Affairs","Declared disabled","50","40","[c]","[c]"
"In post","2022","Wales","Department for Environment, Food and Rural Affairs","Declared non-disabled","280","260","29420","25490"
"In post","2022","Wales","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department for Environment, Food and Rural Affairs","Unknown","30","30","[c]","[c]"
"In post","2022","Wales","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department for Levelling Up, Housing and Communities","Declared non-disabled","30","30","[c]","[c]"
"In post","2022","Wales","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department for Transport","Declared disabled","680","560","24660","21840"
"In post","2022","Wales","Department for Transport","Declared non-disabled","4840","4340","27390","21840"
"In post","2022","Wales","Department for Transport","Undeclared","490","440","27900","21840"
"In post","2022","Wales","Department for Transport","Unknown","920","840","25140","21840"
"In post","2022","Wales","Department for Work and Pensions","Declared disabled","980","870","26210","27570"
"In post","2022","Wales","Department for Work and Pensions","Declared non-disabled","4400","3950","26320","27570"
"In post","2022","Wales","Department for Work and Pensions","Undeclared","250","230","26470","27570"
"In post","2022","Wales","Department for Work and Pensions","Unknown","180","170","25930","27570"
"In post","2022","Wales","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Estyn","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Estyn","Declared non-disabled","100","90","58540","72940"
"In post","2022","Wales","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Food Standards Agency","Declared non-disabled","100","90","36830","31390"
"In post","2022","Wales","Food Standards Agency","Undeclared","40","40","[c]","[c]"
"In post","2022","Wales","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","HM Land Registry","Declared disabled","70","60","28200","27130"
"In post","2022","Wales","HM Land Registry","Declared non-disabled","520","460","30400","27130"
"In post","2022","Wales","HM Land Registry","Undeclared","30","30","[c]","[c]"
"In post","2022","Wales","HM Land Registry","Unknown","160","150","26590","22600"
"In post","2022","Wales","HM Revenue and Customs","Declared disabled","440","400","30750","26820"
"In post","2022","Wales","HM Revenue and Customs","Declared non-disabled","2750","2600","31590","26880"
"In post","2022","Wales","HM Revenue and Customs","Undeclared","200","190","32420","28920"
"In post","2022","Wales","HM Revenue and Customs","Unknown","1260","1180","28140","26820"
"In post","2022","Wales","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Home Office","Declared disabled","60","60","28550","25310"
"In post","2022","Wales","Home Office","Declared non-disabled","490","450","28750","25310"
"In post","2022","Wales","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Home Office","Unknown","130","120","30020","24880"
"In post","2022","Wales","Ministry of Defence","Declared disabled","80","80","27740","26670"
"In post","2022","Wales","Ministry of Defence","Declared non-disabled","760","740","27220","25830"
"In post","2022","Wales","Ministry of Defence","Undeclared","200","190","28530","29470"
"In post","2022","Wales","Ministry of Defence","Unknown","120","110","26110","21380"
"In post","2022","Wales","Ministry of Justice","Declared disabled","550","510","28470","25120"
"In post","2022","Wales","Ministry of Justice","Declared non-disabled","2970","2810","29290","26100"
"In post","2022","Wales","Ministry of Justice","Undeclared","340","300","30760","31180"
"In post","2022","Wales","Ministry of Justice","Unknown","560","540","26070","24090"
"In post","2022","Wales","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","National Crime Agency","Unknown","50","50","[c]","[c]"
"In post","2022","Wales","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Office of Gas and Electricity Markets","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Office of the Secretary of State for Wales","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Office of the Secretary of State for Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Scottish Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","UK Export Finance","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","UK Export Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Wales","UK Statistics Authority","Declared disabled","270","260","34330","31700"
"In post","2022","Wales","UK Statistics Authority","Declared non-disabled","1570","1470","37260","36840"
"In post","2022","Wales","UK Statistics Authority","Undeclared","50","50","35420","30710"
"In post","2022","Wales","UK Statistics Authority","Unknown","1120","1080","34000","30710"
"In post","2022","Wales","Welsh Government","Declared disabled","350","320","39500","38160"
"In post","2022","Wales","Welsh Government","Declared non-disabled","5010","4730","42220","38160"
"In post","2022","Wales","Welsh Government","Undeclared","190","180","42680","40100"
"In post","2022","Wales","Welsh Government","Unknown","380","370","39360","33190"
"In post","2022","West Midlands (England)","Attorney General's Departments","Declared disabled","60","60","44040","48080"
"In post","2022","West Midlands (England)","Attorney General's Departments","Declared non-disabled","380","360","41490","38180"
"In post","2022","West Midlands (England)","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Attorney General's Departments","Unknown","150","140","38180","33380"
"In post","2022","West Midlands (England)","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Cabinet Office","Declared non-disabled","90","90","53330","42250"
"In post","2022","West Midlands (England)","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Cabinet Office","Unknown","140","140","52960","49700"
"In post","2022","West Midlands (England)","Department for Business, Energy and Industrial Strategy","Declared disabled","90","80","34220","30950"
"In post","2022","West Midlands (England)","Department for Business, Energy and Industrial Strategy","Declared non-disabled","460","440","36170","32060"
"In post","2022","West Midlands (England)","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Department for Business, Energy and Industrial Strategy","Unknown","160","160","30710","25470"
"In post","2022","West Midlands (England)","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Department for Digital, Culture, Media and Sport","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Department for Education","Declared disabled","110","100","39290","36500"
"In post","2022","West Midlands (England)","Department for Education","Declared non-disabled","910","880","42850","37100"
"In post","2022","West Midlands (England)","Department for Education","Undeclared","40","40","[c]","[c]"
"In post","2022","West Midlands (England)","Department for Education","Unknown","350","350","35570","32870"
"In post","2022","West Midlands (England)","Department for Environment, Food and Rural Affairs","Declared disabled","90","80","33520","29180"
"In post","2022","West Midlands (England)","Department for Environment, Food and Rural Affairs","Declared non-disabled","580","550","32310","29180"
"In post","2022","West Midlands (England)","Department for Environment, Food and Rural Affairs","Undeclared","30","30","[c]","[c]"
"In post","2022","West Midlands (England)","Department for Environment, Food and Rural Affairs","Unknown","50","50","[c]","[c]"
"In post","2022","West Midlands (England)","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Department for Levelling Up, Housing and Communities","Declared disabled","50","50","[c]","[c]"
"In post","2022","West Midlands (England)","Department for Levelling Up, Housing and Communities","Declared non-disabled","240","240","38760","36340"
"In post","2022","West Midlands (England)","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Department for Levelling Up, Housing and Communities","Unknown","40","40","[c]","[c]"
"In post","2022","West Midlands (England)","Department for Transport","Declared disabled","40","30","[c]","[c]"
"In post","2022","West Midlands (England)","Department for Transport","Declared non-disabled","480","460","29520","26780"
"In post","2022","West Midlands (England)","Department for Transport","Undeclared","40","30","[c]","[c]"
"In post","2022","West Midlands (England)","Department for Transport","Unknown","120","120","28520","26470"
"In post","2022","West Midlands (England)","Department for Work and Pensions","Declared disabled","1390","1210","26270","27570"
"In post","2022","West Midlands (England)","Department for Work and Pensions","Declared non-disabled","5750","5070","26430","27570"
"In post","2022","West Midlands (England)","Department for Work and Pensions","Undeclared","350","320","26430","27570"
"In post","2022","West Midlands (England)","Department for Work and Pensions","Unknown","230","220","26880","27570"
"In post","2022","West Midlands (England)","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Department of Health and Social Care","Declared non-disabled","230","200","38240","28780"
"In post","2022","West Midlands (England)","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Department of Health and Social Care","Unknown","150","140","49880","42120"
"In post","2022","West Midlands (England)","Estyn","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Estyn","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Food Standards Agency","Declared non-disabled","80","80","31800","28660"
"In post","2022","West Midlands (England)","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","HM Land Registry","Declared disabled","90","80","30460","27130"
"In post","2022","West Midlands (England)","HM Land Registry","Declared non-disabled","380","340","31430","27130"
"In post","2022","West Midlands (England)","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","HM Land Registry","Unknown","130","120","26120","22600"
"In post","2022","West Midlands (England)","HM Revenue and Customs","Declared disabled","400","370","34610","33370"
"In post","2022","West Midlands (England)","HM Revenue and Customs","Declared non-disabled","2810","2660","35630","33370"
"In post","2022","West Midlands (England)","HM Revenue and Customs","Undeclared","260","240","35060","33080"
"In post","2022","West Midlands (England)","HM Revenue and Customs","Unknown","1300","1230","31300","26820"
"In post","2022","West Midlands (England)","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Home Office","Declared disabled","90","90","29370","26160"
"In post","2022","West Midlands (England)","Home Office","Declared non-disabled","810","750","29090","26030"
"In post","2022","West Midlands (England)","Home Office","Undeclared","50","40","[c]","[c]"
"In post","2022","West Midlands (England)","Home Office","Unknown","190","190","27110","24880"
"In post","2022","West Midlands (England)","Ministry of Defence","Declared disabled","260","250","30930","29350"
"In post","2022","West Midlands (England)","Ministry of Defence","Declared non-disabled","1790","1740","30810","26930"
"In post","2022","West Midlands (England)","Ministry of Defence","Undeclared","210","200","31340","27440"
"In post","2022","West Midlands (England)","Ministry of Defence","Unknown","340","330","30830","26350"
"In post","2022","West Midlands (England)","Ministry of Justice","Declared disabled","1250","1160","28590","25190"
"In post","2022","West Midlands (England)","Ministry of Justice","Declared non-disabled","6490","6080","28360","25120"
"In post","2022","West Midlands (England)","Ministry of Justice","Undeclared","840","780","29250","27380"
"In post","2022","West Midlands (England)","Ministry of Justice","Unknown","1230","1140","25250","23140"
"In post","2022","West Midlands (England)","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","National Crime Agency","Declared non-disabled","150","140","41760","40210"
"In post","2022","West Midlands (England)","National Crime Agency","Unknown","340","340","36870","36410"
"In post","2022","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","130","120","57040","51360"
"In post","2022","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Office of Gas and Electricity Markets","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Office of Qualifications and Examinations Regulation","Declared disabled","30","30","[c]","[c]"
"In post","2022","West Midlands (England)","Office of Qualifications and Examinations Regulation","Declared non-disabled","190","180","43970","38760"
"In post","2022","West Midlands (England)","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Office of Qualifications and Examinations Regulation","Unknown","60","60","48020","46660"
"In post","2022","West Midlands (England)","Office of Rail and Road","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Office of Rail and Road","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","The National Archives","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","The National Archives","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","UK Export Finance","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","UK Export Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Water Services Regulation Authority","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Water Services Regulation Authority","Declared non-disabled","150","140","49990","45000"
"In post","2022","West Midlands (England)","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Welsh Government","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Welsh Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Attorney General's Departments","Declared disabled","100","100","40110","34480"
"In post","2022","Yorkshire and The Humber","Attorney General's Departments","Declared non-disabled","670","610","41570","38180"
"In post","2022","Yorkshire and The Humber","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Attorney General's Departments","Unknown","160","160","38580","38000"
"In post","2022","Yorkshire and The Humber","Cabinet Office","Declared disabled","110","100","35540","33300"
"In post","2022","Yorkshire and The Humber","Cabinet Office","Declared non-disabled","450","430","37670","33300"
"In post","2022","Yorkshire and The Humber","Cabinet Office","Undeclared","40","40","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Cabinet Office","Unknown","330","320","42920","33300"
"In post","2022","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy","Declared non-disabled","110","100","36300","36240"
"In post","2022","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy","Unknown","70","70","27860","24250"
"In post","2022","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Department for Education","Declared disabled","170","160","38620","36500"
"In post","2022","Yorkshire and The Humber","Department for Education","Declared non-disabled","1040","980","43200","37100"
"In post","2022","Yorkshire and The Humber","Department for Education","Undeclared","80","80","40910","36870"
"In post","2022","Yorkshire and The Humber","Department for Education","Unknown","390","380","35350","32300"
"In post","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","Declared disabled","150","140","34330","30650"
"In post","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","Declared non-disabled","960","920","34800","30440"
"In post","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","Undeclared","50","50","36770","36520"
"In post","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","Unknown","110","100","34730","30700"
"In post","2022","Yorkshire and The Humber","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","Declared non-disabled","110","110","46620","40540"
"In post","2022","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Department for Transport","Declared disabled","40","40","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Department for Transport","Declared non-disabled","460","430","32210","27810"
"In post","2022","Yorkshire and The Humber","Department for Transport","Undeclared","40","30","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Department for Transport","Unknown","140","140","27670","26350"
"In post","2022","Yorkshire and The Humber","Department for Work and Pensions","Declared disabled","1610","1410","28630","27570"
"In post","2022","Yorkshire and The Humber","Department for Work and Pensions","Declared non-disabled","7450","6670","30680","27570"
"In post","2022","Yorkshire and The Humber","Department for Work and Pensions","Undeclared","450","410","30560","27570"
"In post","2022","Yorkshire and The Humber","Department for Work and Pensions","Unknown","380","370","30550","27570"
"In post","2022","Yorkshire and The Humber","Department of Health and Social Care","Declared disabled","90","90","42600","37100"
"In post","2022","Yorkshire and The Humber","Department of Health and Social Care","Declared non-disabled","650","610","43320","38650"
"In post","2022","Yorkshire and The Humber","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Department of Health and Social Care","Unknown","920","890","43000","36820"
"In post","2022","Yorkshire and The Humber","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Food Standards Agency","Declared non-disabled","180","180","36880","31110"
"In post","2022","Yorkshire and The Humber","Food Standards Agency","Undeclared","60","60","34700","34900"
"In post","2022","Yorkshire and The Humber","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","HM Land Registry","Declared disabled","40","30","[c]","[c]"
"In post","2022","Yorkshire and The Humber","HM Land Registry","Declared non-disabled","240","210","30500","27130"
"In post","2022","Yorkshire and The Humber","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","HM Land Registry","Unknown","60","60","24990","22600"
"In post","2022","Yorkshire and The Humber","HM Revenue and Customs","Declared disabled","440","400","31440","26880"
"In post","2022","Yorkshire and The Humber","HM Revenue and Customs","Declared non-disabled","3230","3000","33730","33080"
"In post","2022","Yorkshire and The Humber","HM Revenue and Customs","Undeclared","220","210","33650","33080"
"In post","2022","Yorkshire and The Humber","HM Revenue and Customs","Unknown","1680","1590","28340","26590"
"In post","2022","Yorkshire and The Humber","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","HM Treasury","Declared non-disabled","50","50","45810","42020"
"In post","2022","Yorkshire and The Humber","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Home Office","Declared disabled","330","310","28880","25040"
"In post","2022","Yorkshire and The Humber","Home Office","Declared non-disabled","2660","2460","28710","25220"
"In post","2022","Yorkshire and The Humber","Home Office","Undeclared","160","150","29710","27370"
"In post","2022","Yorkshire and The Humber","Home Office","Unknown","680","660","28820","24880"
"In post","2022","Yorkshire and The Humber","Ministry of Defence","Declared disabled","140","140","26220","22750"
"In post","2022","Yorkshire and The Humber","Ministry of Defence","Declared non-disabled","1360","1310","28660","26670"
"In post","2022","Yorkshire and The Humber","Ministry of Defence","Undeclared","190","180","29240","26670"
"In post","2022","Yorkshire and The Humber","Ministry of Defence","Unknown","310","300","28770","26670"
"In post","2022","Yorkshire and The Humber","Ministry of Justice","Declared disabled","1050","970","30160","27380"
"In post","2022","Yorkshire and The Humber","Ministry of Justice","Declared non-disabled","6220","5770","29690","27120"
"In post","2022","Yorkshire and The Humber","Ministry of Justice","Undeclared","910","830","31370","31650"
"In post","2022","Yorkshire and The Humber","Ministry of Justice","Unknown","1100","1050","26570","24730"
"In post","2022","Yorkshire and The Humber","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","National Crime Agency","Declared non-disabled","90","90","39530","37800"
"In post","2022","Yorkshire and The Humber","National Crime Agency","Unknown","170","160","37460","36410"
"In post","2022","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","90","90","63860","70500"
