"Status","Year","Region_ITL3","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Bridgend and Neath Port Talbot","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","West Wales and The Valleys","Undeclared","40","30","[c]","[c]"
"In post","2022","Bridgend and Neath Port Talbot","West Wales and The Valleys","Unknown","140","120","26530","27570"
"In post","2022","Brighton and Hove","Surrey, East and West Sussex","Heterosexual / straight","450","410","33650","27570"
"In post","2022","Brighton and Hove","Surrey, East and West Sussex","LGBO","100","90","31950","27570"
"In post","2022","Brighton and Hove","Surrey, East and West Sussex","Undeclared","70","60","29940","27570"
"In post","2022","Brighton and Hove","Surrey, East and West Sussex","Unknown","110","100","31420","27570"
"In post","2022","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","4530","4240","35790","32010"
"In post","2022","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","370","360","34860","31860"
"In post","2022","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","600","560","35520","32180"
"In post","2022","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1240","1140","33270","27720"
"In post","2022","Bromley","Outer London - South","Heterosexual / straight","410","380","31760","31060"
"In post","2022","Bromley","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Bromley","Outer London - South","Undeclared","50","50","33410","31060"
"In post","2022","Bromley","Outer London - South","Unknown","80","70","32360","31060"
"In post","2022","Buckinghamshire","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","1280","1210","33510","30450"
"In post","2022","Buckinghamshire","Berkshire, Buckinghamshire and Oxfordshire","LGBO","70","70","31260","28140"
"In post","2022","Buckinghamshire","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","160","150","32460","32280"
"In post","2022","Buckinghamshire","Berkshire, Buckinghamshire and Oxfordshire","Unknown","190","170","32560","29530"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Highlands and Islands","Heterosexual / straight","120","110","30400","27570"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Caithness and Sutherland, and Ross and Cromarty","Highlands and Islands","Unknown","70","60","29600","27570"
"In post","2022","Calderdale and Kirklees","West Yorkshire","Heterosexual / straight","750","680","28600","27570"
"In post","2022","Calderdale and Kirklees","West Yorkshire","LGBO","40","40","[c]","[c]"
"In post","2022","Calderdale and Kirklees","West Yorkshire","Undeclared","100","90","27520","27570"
"In post","2022","Calderdale and Kirklees","West Yorkshire","Unknown","180","160","27650","27570"
"In post","2022","Cambridgeshire CC","East Anglia","Heterosexual / straight","2470","2350","33710","31550"
"In post","2022","Cambridgeshire CC","East Anglia","LGBO","120","110","30480","27570"
"In post","2022","Cambridgeshire CC","East Anglia","Undeclared","390","380","35070","33100"
"In post","2022","Cambridgeshire CC","East Anglia","Unknown","510","480","32050","29120"
"In post","2022","Camden and City of London","Inner London - West","Heterosexual / straight","1350","1290","38900","30320"
"In post","2022","Camden and City of London","Inner London - West","LGBO","90","80","41890","37510"
"In post","2022","Camden and City of London","Inner London - West","Undeclared","240","220","38090","31070"
"In post","2022","Camden and City of London","Inner London - West","Unknown","420","410","40150","31060"
"In post","2022","Cardiff and Vale of Glamorgan","East Wales","Heterosexual / straight","8230","7740","35610","30980"
"In post","2022","Cardiff and Vale of Glamorgan","East Wales","LGBO","620","610","33100","27570"
"In post","2022","Cardiff and Vale of Glamorgan","East Wales","Undeclared","970","900","37130","33080"
"In post","2022","Cardiff and Vale of Glamorgan","East Wales","Unknown","2120","1970","29380","26820"
"In post","2022","Causeway Coast and Glens","Northern Ireland","Heterosexual / straight","60","60","22590","20560"
"In post","2022","Causeway Coast and Glens","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Causeway Coast and Glens","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Bedfordshire and Hertfordshire","Heterosexual / straight","340","330","31760","27640"
"In post","2022","Central Bedfordshire","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Central Bedfordshire","Bedfordshire and Hertfordshire","Undeclared","60","50","32660","32280"
"In post","2022","Central Bedfordshire","Bedfordshire and Hertfordshire","Unknown","40","30","[c]","[c]"
"In post","2022","Central Hampshire","Hampshire and Isle of Wight","Heterosexual / straight","2450","2360","35090","33300"
"In post","2022","Central Hampshire","Hampshire and Isle of Wight","LGBO","130","130","32860","31350"
"In post","2022","Central Hampshire","Hampshire and Isle of Wight","Undeclared","340","330","34950","33300"
"In post","2022","Central Hampshire","Hampshire and Isle of Wight","Unknown","1420","1360","41410","38110"
"In post","2022","Central Valleys","West Wales and The Valleys","Heterosexual / straight","1920","1790","32580","27570"
"In post","2022","Central Valleys","West Wales and The Valleys","LGBO","120","120","30700","27570"
"In post","2022","Central Valleys","West Wales and The Valleys","Undeclared","220","200","32750","27570"
"In post","2022","Central Valleys","West Wales and The Valleys","Unknown","430","390","29100","27570"
"In post","2022","Cheshire East","Cheshire","Heterosexual / straight","810","760","30950","27570"
"In post","2022","Cheshire East","Cheshire","LGBO","80","70","31110","27570"
"In post","2022","Cheshire East","Cheshire","Undeclared","130","120","30520","27570"
"In post","2022","Cheshire East","Cheshire","Unknown","210","190","26990","25190"
"In post","2022","Cheshire West and Chester","Cheshire","Heterosexual / straight","370","340","28620","27570"
"In post","2022","Cheshire West and Chester","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Cheshire","Undeclared","40","40","[c]","[c]"
"In post","2022","Cheshire West and Chester","Cheshire","Unknown","70","60","29630","27020"
"In post","2022","Chorley and West Lancashire","Lancashire","Heterosexual / straight","1000","920","30770","27570"
"In post","2022","Chorley and West Lancashire","Lancashire","LGBO","60","60","29230","27120"
"In post","2022","Chorley and West Lancashire","Lancashire","Undeclared","80","70","31670","27570"
"In post","2022","Chorley and West Lancashire","Lancashire","Unknown","290","270","28150","27120"
"In post","2022","City of Edinburgh","Eastern Scotland","Heterosexual / straight","8030","7700","40490","36130"
"In post","2022","City of Edinburgh","Eastern Scotland","LGBO","750","740","37220","33070"
"In post","2022","City of Edinburgh","Eastern Scotland","Undeclared","680","640","39610","35000"
"In post","2022","City of Edinburgh","Eastern Scotland","Unknown","4240","4010","36060","31540"
"In post","2022","Clackmannanshire and Fife","Eastern Scotland","Heterosexual / straight","800","740","31110","27570"
"In post","2022","Clackmannanshire and Fife","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Eastern Scotland","Undeclared","90","80","33730","32710"
"In post","2022","Clackmannanshire and Fife","Eastern Scotland","Unknown","420","380","29450","27230"
"In post","2022","Conwy and Denbighshire","West Wales and The Valleys","Heterosexual / straight","580","550","35380","29430"
"In post","2022","Conwy and Denbighshire","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","West Wales and The Valleys","Undeclared","70","60","39940","38160"
"In post","2022","Conwy and Denbighshire","West Wales and The Valleys","Unknown","60","50","29220","27570"
"In post","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","1250","1150","28050","26840"
"In post","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","60","60","27430","27570"
"In post","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Undeclared","180","160","28120","26930"
"In post","2022","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","280","250","26470","24090"
"In post","2022","Coventry","West Midlands","Heterosexual / straight","1730","1650","37170","33730"
"In post","2022","Coventry","West Midlands","LGBO","90","90","36030","31200"
"In post","2022","Coventry","West Midlands","Undeclared","180","170","35630","33840"
"In post","2022","Coventry","West Midlands","Unknown","560","520","37050","33840"
"In post","2022","Croydon","Outer London - South","Heterosexual / straight","7280","6930","39770","35200"
"In post","2022","Croydon","Outer London - South","LGBO","300","290","42360","37540"
"In post","2022","Croydon","Outer London - South","Undeclared","1070","1000","39540","35200"
"In post","2022","Croydon","Outer London - South","Unknown","1900","1840","38780","35050"
"In post","2022","Darlington","Tees Valley and Durham","Heterosexual / straight","1010","960","36900","32980"
"In post","2022","Darlington","Tees Valley and Durham","LGBO","70","70","35980","34550"
"In post","2022","Darlington","Tees Valley and Durham","Undeclared","100","90","38120","36500"
"In post","2022","Darlington","Tees Valley and Durham","Unknown","140","130","35940","30200"
"In post","2022","Derby","Derbyshire and Nottinghamshire","Heterosexual / straight","720","650","27690","26310"
"In post","2022","Derby","Derbyshire and Nottinghamshire","LGBO","40","40","[c]","[c]"
"In post","2022","Derby","Derbyshire and Nottinghamshire","Undeclared","100","80","28180","21440"
"In post","2022","Derby","Derbyshire and Nottinghamshire","Unknown","260","230","25670","23540"
"In post","2022","Derry City and Strabane","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Devon CC","Devon","Heterosexual / straight","4070","3750","33350","28980"
"In post","2022","Devon CC","Devon","LGBO","260","240","30500","27570"
"In post","2022","Devon CC","Devon","Undeclared","670","610","34940","32800"
"In post","2022","Devon CC","Devon","Unknown","690","600","26870","25000"
"In post","2022","Dorset","Dorset and Somerset","Heterosexual / straight","1550","1460","29990","27380"
"In post","2022","Dorset","Dorset and Somerset","LGBO","80","70","29690","27570"
"In post","2022","Dorset","Dorset and Somerset","Undeclared","210","190","30630","28010"
"In post","2022","Dorset","Dorset and Somerset","Unknown","370","340","28870","27130"
"In post","2022","Dudley","West Midlands","Heterosexual / straight","730","640","26110","27570"
"In post","2022","Dudley","West Midlands","LGBO","30","30","[c]","[c]"
"In post","2022","Dudley","West Midlands","Undeclared","100","90","25120","21260"
"In post","2022","Dudley","West Midlands","Unknown","240","200","24940","26120"
"In post","2022","Dumfries and Galloway","Southern Scotland","Heterosexual / straight","280","260","30710","27570"
"In post","2022","Dumfries and Galloway","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Southern Scotland","Unknown","240","220","29880","27360"
"In post","2022","Durham","Tees Valley and Durham","Heterosexual / straight","3940","3560","28160","26120"
"In post","2022","Durham","Tees Valley and Durham","LGBO","200","190","28290","25700"
"In post","2022","Durham","Tees Valley and Durham","Undeclared","400","360","28420","26940"
"In post","2022","Durham","Tees Valley and Durham","Unknown","1170","1060","26720","24730"
"In post","2022","Ealing","Outer London - West and North West","Heterosexual / straight","320","300","33210","31060"
"In post","2022","Ealing","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","Outer London - West and North West","Undeclared","50","50","34380","31060"
"In post","2022","Ealing","Outer London - West and North West","Unknown","110","100","32000","31060"
"In post","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Heterosexual / straight","770","710","27440","27230"
"In post","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Undeclared","70","70","28490","27570"
"In post","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Unknown","170","150","25770","23780"
"In post","2022","East Cumbria","Cumbria","Heterosexual / straight","710","650","28790","25640"
"In post","2022","East Cumbria","Cumbria","LGBO","40","40","[c]","[c]"
"In post","2022","East Cumbria","Cumbria","Undeclared","90","80","29090","25100"
"In post","2022","East Cumbria","Cumbria","Unknown","170","160","27820","24920"
"In post","2022","East Derbyshire","Derbyshire and Nottinghamshire","Heterosexual / straight","300","260","28380","27570"
"In post","2022","East Derbyshire","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Derbyshire and Nottinghamshire","Undeclared","40","30","[c]","[c]"
"In post","2022","East Derbyshire","Derbyshire and Nottinghamshire","Unknown","70","60","28400","27570"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Heterosexual / straight","1620","1540","31380","27570"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","LGBO","50","50","29610","27070"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Undeclared","160","160","33060","31160"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Unknown","600","570","29650","27230"
"In post","2022","East Kent","Kent","Heterosexual / straight","3090","2880","28710","26840"
"In post","2022","East Kent","Kent","LGBO","160","150","28690","26840"
"In post","2022","East Kent","Kent","Undeclared","540","500","29470","27370"
"In post","2022","East Kent","Kent","Unknown","660","610","27890","24880"
"In post","2022","East Lancashire","Lancashire","Heterosexual / straight","370","340","27410","27570"
"In post","2022","East Lancashire","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","Lancashire","Undeclared","40","40","[c]","[c]"
"In post","2022","East Lancashire","Lancashire","Unknown","110","100","26780","27570"
"In post","2022","East Lothian and Midlothian","Eastern Scotland","Heterosexual / straight","80","80","30490","27570"
"In post","2022","East Lothian and Midlothian","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Merseyside","Heterosexual / straight","800","720","29130","27570"
"In post","2022","East Merseyside","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Merseyside","Undeclared","90","80","29650","27570"
"In post","2022","East Merseyside","Merseyside","Unknown","230","200","26990","27570"
"In post","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","1450","1370","29440","26930"
"In post","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","LGBO","70","60","27610","26930"
"In post","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Undeclared","200","180","29660","27570"
"In post","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Unknown","280","260","28690","26670"
"In post","2022","East Surrey","Surrey, East and West Sussex","Heterosexual / straight","720","680","34010","32950"
"In post","2022","East Surrey","Surrey, East and West Sussex","LGBO","60","60","33770","33840"
"In post","2022","East Surrey","Surrey, East and West Sussex","Undeclared","90","90","35290","34340"
"In post","2022","East Surrey","Surrey, East and West Sussex","Unknown","190","170","31700","31020"
"In post","2022","East Sussex CC","Surrey, East and West Sussex","Heterosexual / straight","1400","1270","27700","27570"
"In post","2022","East Sussex CC","Surrey, East and West Sussex","LGBO","110","110","26600","26730"
"In post","2022","East Sussex CC","Surrey, East and West Sussex","Undeclared","200","180","29290","27570"
"In post","2022","East Sussex CC","Surrey, East and West Sussex","Unknown","310","270","26390","26140"
"In post","2022","Enfield","Outer London - East and North East","Heterosexual / straight","220","200","32570","31060"
"In post","2022","Enfield","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Outer London - East and North East","Undeclared","40","40","[c]","[c]"
"In post","2022","Enfield","Outer London - East and North East","Unknown","80","70","30730","31060"
"In post","2022","Essex Haven Gateway","Essex","Heterosexual / straight","680","640","31830","29290"
"In post","2022","Essex Haven Gateway","Essex","LGBO","30","30","[c]","[c]"
"In post","2022","Essex Haven Gateway","Essex","Undeclared","100","90","32810","29290"
"In post","2022","Essex Haven Gateway","Essex","Unknown","140","130","30010","28200"
"In post","2022","Essex Thames Gateway","Essex","Heterosexual / straight","670","610","28270","29140"
"In post","2022","Essex Thames Gateway","Essex","LGBO","40","40","[c]","[c]"
"In post","2022","Essex Thames Gateway","Essex","Undeclared","70","60","26620","25110"
"In post","2022","Essex Thames Gateway","Essex","Unknown","190","160","27270","25110"
"In post","2022","Falkirk","Eastern Scotland","Heterosexual / straight","1060","930","28170","27570"
"In post","2022","Falkirk","Eastern Scotland","LGBO","60","50","27790","27570"
"In post","2022","Falkirk","Eastern Scotland","Undeclared","80","70","28830","27570"
"In post","2022","Falkirk","Eastern Scotland","Unknown","690","610","28770","27570"
"In post","2022","Fermanagh and Omagh","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","East Wales","Heterosexual / straight","1410","1340","28660","26750"
"In post","2022","Flintshire and Wrexham","East Wales","LGBO","100","90","26790","24730"
"In post","2022","Flintshire and Wrexham","East Wales","Undeclared","410","390","29600","28430"
"In post","2022","Flintshire and Wrexham","East Wales","Unknown","340","310","27190","24900"
"In post","2022","Glasgow City","West Central Scotland","Heterosexual / straight","8520","8020","33720","28990"
"In post","2022","Glasgow City","West Central Scotland","LGBO","690","670","31910","27570"
"In post","2022","Glasgow City","West Central Scotland","Undeclared","900","830","31990","27570"
"In post","2022","Glasgow City","West Central Scotland","Unknown","3410","3190","32220","27570"
"In post","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","1020","930","31110","27570"
"In post","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","60","60","28700","27570"
"In post","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","170","150","31180","27570"
"In post","2022","Gloucestershire CC","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","280","240","29310","27130"
"In post","2022","Greater Manchester North East","Greater Manchester","Heterosexual / straight","830","780","28850","27570"
"In post","2022","Greater Manchester North East","Greater Manchester","LGBO","60","60","29880","27570"
"In post","2022","Greater Manchester North East","Greater Manchester","Undeclared","120","110","27820","27570"
"In post","2022","Greater Manchester North East","Greater Manchester","Unknown","240","210","26590","26760"
"In post","2022","Greater Manchester North West","Greater Manchester","Heterosexual / straight","1450","1320","26480","25700"
"In post","2022","Greater Manchester North West","Greater Manchester","LGBO","80","70","25780","23170"
"In post","2022","Greater Manchester North West","Greater Manchester","Undeclared","150","130","25350","24340"
"In post","2022","Greater Manchester North West","Greater Manchester","Unknown","470","410","24900","23170"
"In post","2022","Greater Manchester South East","Greater Manchester","Heterosexual / straight","700","640","26470","25060"
"In post","2022","Greater Manchester South East","Greater Manchester","LGBO","50","40","[c]","[c]"
"In post","2022","Greater Manchester South East","Greater Manchester","Undeclared","100","90","25370","24800"
"In post","2022","Greater Manchester South East","Greater Manchester","Unknown","220","200","25150","23170"
"In post","2022","Greater Manchester South West","Greater Manchester","Heterosexual / straight","4300","4070","33190","30360"
"In post","2022","Greater Manchester South West","Greater Manchester","LGBO","370","360","31580","27570"
"In post","2022","Greater Manchester South West","Greater Manchester","Undeclared","490","460","32970","30360"
"In post","2022","Greater Manchester South West","Greater Manchester","Unknown","2100","2000","31020","26820"
"In post","2022","Gwent Valleys","West Wales and The Valleys","Heterosexual / straight","740","680","30500","27570"
"In post","2022","Gwent Valleys","West Wales and The Valleys","LGBO","50","50","29550","27570"
"In post","2022","Gwent Valleys","West Wales and The Valleys","Undeclared","80","70","30180","27570"
"In post","2022","Gwent Valleys","West Wales and The Valleys","Unknown","140","120","25620","26120"
"In post","2022","Gwynedd","West Wales and The Valleys","Heterosexual / straight","530","490","27030","24630"
"In post","2022","Gwynedd","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Gwynedd","West Wales and The Valleys","Undeclared","80","70","25910","22080"
"In post","2022","Gwynedd","West Wales and The Valleys","Unknown","150","130","23650","21260"
"In post","2022","Hackney and Newham","Inner London - East","Heterosexual / straight","3810","3620","40530","37610"
"In post","2022","Hackney and Newham","Inner London - East","LGBO","240","240","43400","37930"
"In post","2022","Hackney and Newham","Inner London - East","Undeclared","560","530","40330","37610"
"In post","2022","Hackney and Newham","Inner London - East","Unknown","1950","1830","38330","33440"
"In post","2022","Haringey and Islington","Inner London - East","Heterosexual / straight","980","950","32600","31060"
"In post","2022","Haringey and Islington","Inner London - East","LGBO","80","80","35370","32220"
"In post","2022","Haringey and Islington","Inner London - East","Undeclared","110","110","32170","31060"
"In post","2022","Haringey and Islington","Inner London - East","Unknown","420","390","31110","31060"
"In post","2022","Harrow and Hillingdon","Outer London - West and North West","Heterosexual / straight","2420","2230","31540","29170"
"In post","2022","Harrow and Hillingdon","Outer London - West and North West","LGBO","70","60","29560","29080"
"In post","2022","Harrow and Hillingdon","Outer London - West and North West","Undeclared","440","390","32880","30410"
"In post","2022","Harrow and Hillingdon","Outer London - West and North West","Unknown","340","310","30740","28650"
"In post","2022","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Heterosexual / straight","1200","1110","27900","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","LGBO","70","70","26920","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Undeclared","120","110","29870","27570"
"In post","2022","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","Unknown","280","240","26850","27570"
"In post","2022","Heart of Essex","Essex","Heterosexual / straight","860","810","33140","30110"
"In post","2022","Heart of Essex","Essex","LGBO","60","60","32770","29360"
"In post","2022","Heart of Essex","Essex","Undeclared","90","90","30770","28700"
"In post","2022","Heart of Essex","Essex","Unknown","240","220","30250","27260"
"In post","2022","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","340","330","29080","27020"
"In post","2022","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Undeclared","40","30","[c]","[c]"
"In post","2022","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","Unknown","80","80","27270","25370"
"In post","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Heterosexual / straight","2040","1940","35980","31260"
"In post","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","LGBO","110","100","34340","30710"
"In post","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Undeclared","210","200","35100","31880"
"In post","2022","Hertfordshire CC","Bedfordshire and Hertfordshire","Unknown","480","450","35990","31880"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Heterosexual / straight","1910","1810","33220","31060"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","LGBO","140","130","32010","31060"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Undeclared","270","250","34020","31060"
"In post","2022","Hounslow and Richmond upon Thames","Outer London - West and North West","Unknown","630","600","32430","31020"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","Heterosexual / straight","680","610","31770","27570"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","LGBO","30","30","[c]","[c]"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","Undeclared","100","90","29530","27370"
"In post","2022","Inverclyde, East Renfrewshire, and Renfrewshire","West Central Scotland","Unknown","300","270","29140","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Heterosexual / straight","770","720","29620","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Undeclared","80","80","31580","27570"
"In post","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","Highlands and Islands","Unknown","320","300","31160","27570"
"In post","2022","Isle of Anglesey","West Wales and The Valleys","Heterosexual / straight","190","180","28910","27370"
"In post","2022","Isle of Anglesey","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Anglesey","West Wales and The Valleys","Undeclared","40","40","[c]","[c]"
"In post","2022","Isle of Anglesey","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Isle of Wight","Hampshire and Isle of Wight","Heterosexual / straight","660","610","27570","26610"
"In post","2022","Isle of Wight","Hampshire and Isle of Wight","LGBO","50","50","26560","26100"
"In post","2022","Isle of Wight","Hampshire and Isle of Wight","Undeclared","80","70","28070","27380"
"In post","2022","Isle of Wight","Hampshire and Isle of Wight","Unknown","120","110","28930","27950"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Heterosexual / straight","600","580","32920","31060"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","LGBO","40","40","[c]","[c]"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Undeclared","50","50","33550","31980"
"In post","2022","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","Unknown","190","180","33240","31060"
"In post","2022","Kent Thames Gateway","Kent","Heterosexual / straight","1110","1050","30490","30610"
"In post","2022","Kent Thames Gateway","Kent","LGBO","70","70","31790","30700"
"In post","2022","Kent Thames Gateway","Kent","Undeclared","100","90","32020","31650"
"In post","2022","Kent Thames Gateway","Kent","Unknown","330","300","29320","29290"
"In post","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","1450","1310","28620","27130"
"In post","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","LGBO","90","80","27540","26520"
"In post","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Undeclared","210","190","29410","27570"
"In post","2022","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","Unknown","360","320","27230","26850"
"In post","2022","Lambeth","Inner London - East","Heterosexual / straight","2410","2320","42870","39840"
"In post","2022","Lambeth","Inner London - East","LGBO","190","180","40900","36200"
"In post","2022","Lambeth","Inner London - East","Undeclared","290","280","42730","37000"
"In post","2022","Lambeth","Inner London - East","Unknown","540","510","42460","36200"
"In post","2022","Lancaster and Wyre","Lancashire","Heterosexual / straight","800","730","29410","26780"
"In post","2022","Lancaster and Wyre","Lancashire","LGBO","40","40","[c]","[c]"
"In post","2022","Lancaster and Wyre","Lancashire","Undeclared","80","70","30410","26930"
"In post","2022","Lancaster and Wyre","Lancashire","Unknown","190","180","27280","26670"
"In post","2022","Leeds","West Yorkshire","Heterosexual / straight","8540","8050","35100","31420"
"In post","2022","Leeds","West Yorkshire","LGBO","620","600","34450","31000"
"In post","2022","Leeds","West Yorkshire","Undeclared","1100","1030","35840","32000"
"In post","2022","Leeds","West Yorkshire","Unknown","3260","3090","33000","27570"
"In post","2022","Leicester","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","1730","1580","28050","26610"
"In post","2022","Leicester","Leicestershire, Rutland and Northamptonshire","LGBO","100","90","28090","27130"
"In post","2022","Leicester","Leicestershire, Rutland and Northamptonshire","Undeclared","230","210","27850","26690"
"In post","2022","Leicester","Leicestershire, Rutland and Northamptonshire","Unknown","560","500","26220","24800"
"In post","2022","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","1430","1330","30040","27370"
