"Status","Year","Region_ITL3","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Liverpool","White","Declared non-disabled","6720","6210","28690","25220"
"In post","2021","Liverpool","White","Undeclared","340","310","28290","26670"
"In post","2021","Liverpool","White","Unknown","510","480","34400","30130"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","Unknown","30","30","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","White","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","White","Declared non-disabled","240","230","29230","27570"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","White","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Asian","Declared non-disabled","100","80","25530","25310"
"In post","2021","Luton","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Black","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Luton","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Unknown","Unknown","40","40","[c]","[c]"
"In post","2021","Luton","White","Declared disabled","50","40","[c]","[c]"
"In post","2021","Luton","White","Declared non-disabled","230","200","26980","27350"
"In post","2021","Luton","White","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Luton","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Manchester","Asian","Declared disabled","60","60","29280","27570"
"In post","2021","Manchester","Asian","Declared non-disabled","490","470","30480","27570"
"In post","2021","Manchester","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Manchester","Asian","Unknown","50","50","33810","31810"
"In post","2021","Manchester","Black","Declared disabled","30","30","[c]","[c]"
"In post","2021","Manchester","Black","Declared non-disabled","210","200","29850","27570"
"In post","2021","Manchester","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Manchester","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Manchester","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Manchester","Chinese","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Manchester","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Manchester","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Manchester","Mixed","Declared disabled","30","30","[c]","[c]"
"In post","2021","Manchester","Mixed","Declared non-disabled","120","120","32200","27570"
"In post","2021","Manchester","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Manchester","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Manchester","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Manchester","Other ethnicity","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Manchester","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Manchester","Undeclared","Declared disabled","40","40","[c]","[c]"
"In post","2021","Manchester","Undeclared","Declared non-disabled","150","140","34970","28760"
"In post","2021","Manchester","Undeclared","Undeclared","140","130","36630","31970"
"In post","2021","Manchester","Undeclared","Unknown","30","30","[c]","[c]"
"In post","2021","Manchester","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Manchester","Unknown","Declared non-disabled","160","150","34230","31610"
"In post","2021","Manchester","Unknown","Undeclared","40","40","[c]","[c]"
"In post","2021","Manchester","Unknown","Unknown","910","890","30860","27570"
"In post","2021","Manchester","White","Declared disabled","750","700","32750","28780"
"In post","2021","Manchester","White","Declared non-disabled","4890","4640","35220","31020"
"In post","2021","Manchester","White","Undeclared","300","280","31530","30980"
"In post","2021","Manchester","White","Unknown","410","380","34230","31810"
"In post","2021","Medway","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Asian","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Medway","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Black","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Medway","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Medway","Unknown","Unknown","130","120","30850","29290"
"In post","2021","Medway","White","Declared disabled","130","120","31250","29290"
"In post","2021","Medway","White","Declared non-disabled","780","740","30670","29350"
"In post","2021","Medway","White","Undeclared","120","110","30410","31290"
"In post","2021","Medway","White","Unknown","60","60","36830","37710"
"In post","2021","Merton, Kingston upon Thames and Sutton","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Asian","Declared non-disabled","60","60","29840","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Black","Declared non-disabled","70","70","30400","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Unknown","Unknown","70","70","27850","30100"
"In post","2021","Merton, Kingston upon Thames and Sutton","White","Declared disabled","40","40","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","White","Declared non-disabled","250","230","31160","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","White","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","White","Unknown","40","40","[c]","[c]"
"In post","2021","Mid and East Antrim","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","White","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Unknown","Unknown","40","40","[c]","[c]"
"In post","2021","Mid Kent","White","Declared disabled","100","90","29430","29290"
"In post","2021","Mid Kent","White","Declared non-disabled","560","520","30000","29290"
"In post","2021","Mid Kent","White","Undeclared","50","50","[c]","[c]"
"In post","2021","Mid Kent","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Asian","Declared disabled","60","60","24510","21010"
"In post","2021","Mid Lancashire","Asian","Declared non-disabled","530","470","23530","21010"
"In post","2021","Mid Lancashire","Asian","Undeclared","30","30","[c]","[c]"
"In post","2021","Mid Lancashire","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Mixed","Declared non-disabled","40","30","[c]","[c]"
"In post","2021","Mid Lancashire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Undeclared","Declared non-disabled","100","90","25160","21010"
"In post","2021","Mid Lancashire","Undeclared","Undeclared","120","110","29420","26830"
"In post","2021","Mid Lancashire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Mid Lancashire","Unknown","Declared non-disabled","100","90","27400","26030"
"In post","2021","Mid Lancashire","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2021","Mid Lancashire","Unknown","Unknown","540","490","24440","21440"
"In post","2021","Mid Lancashire","White","Declared disabled","650","570","26670","25410"
"In post","2021","Mid Lancashire","White","Declared non-disabled","2800","2520","29040","27130"
"In post","2021","Mid Lancashire","White","Undeclared","220","200","27380","24640"
"In post","2021","Mid Lancashire","White","Unknown","240","220","27680","22350"
"In post","2021","Milton Keynes","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Asian","Declared non-disabled","110","100","30180","27150"
"In post","2021","Milton Keynes","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Black","Declared non-disabled","80","70","29640","27570"
"In post","2021","Milton Keynes","Black","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Mixed","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Milton Keynes","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Undeclared","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Milton Keynes","Undeclared","Undeclared","40","40","[c]","[c]"
"In post","2021","Milton Keynes","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Milton Keynes","Unknown","Unknown","220","220","27780","26670"
"In post","2021","Milton Keynes","White","Declared disabled","180","170","30980","27570"
"In post","2021","Milton Keynes","White","Declared non-disabled","1310","1250","34000","30400"
"In post","2021","Milton Keynes","White","Undeclared","80","70","31370","30400"
"In post","2021","Milton Keynes","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Asian","Declared non-disabled","60","50","34070","30130"
"In post","2021","Monmouthshire and Newport","Asian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Black","Declared non-disabled","30","30","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Chinese","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Mixed","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Mixed","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Undeclared","Unknown","60","50","38390","37240"
"In post","2021","Monmouthshire and Newport","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Unknown","Declared non-disabled","190","170","37110","30150"
"In post","2021","Monmouthshire and Newport","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Monmouthshire and Newport","Unknown","Unknown","960","920","30540","27700"
"In post","2021","Monmouthshire and Newport","White","Declared disabled","400","370","32190","29540"
"In post","2021","Monmouthshire and Newport","White","Declared non-disabled","2970","2740","34960","30170"
"In post","2021","Monmouthshire and Newport","White","Undeclared","100","90","31960","31410"
"In post","2021","Monmouthshire and Newport","White","Unknown","630","610","33160","29540"
"In post","2021","Na h-Eileanan Siar","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","White","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","White","Declared non-disabled","140","120","26120","22300"
"In post","2021","Na h-Eileanan Siar","White","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","White","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","White","Declared non-disabled","40","40","[c]","[c]"
"In post","2021","Newry, Mourne and Down","White","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","White","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
