"Status","Year","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","South East (England)","40","30","[c]","[c]"
"Leaver CS","2021","Commercial","South West (England)","40","40","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","London","140","140","39720","36990"
"Leaver CS","2021","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","London","160","160","47320","46250"
"Leaver CS","2021","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","South East (England)","30","30","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","South West (England)","70","60","36040","33300"
"Leaver CS","2021","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Wales","80","80","39140","36290"
"Leaver CS","2021","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","London","60","60","53400","52280"
"Leaver CS","2021","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South East (England)","40","30","[c]","[c]"
"Leaver CS","2021","Finance","South West (England)","60","50","39110","34200"
"Leaver CS","2021","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","110","100","49420","44090"
"Leaver CS","2021","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Scotland","40","30","[c]","[c]"
"Leaver CS","2021","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2021","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","250","220","50430","50720"
"Leaver CS","2021","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","North West (England)","40","30","[c]","[c]"
"Leaver CS","2021","Legal","Scotland","120","110","31810","22820"
"Leaver CS","2021","Legal","South East (England)","50","40","41550","42530"
"Leaver CS","2021","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","Legal","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2021","No function","East Midlands (England)","670","600","24440","21160"
"Leaver CS","2021","No function","East of England","770","700","32090","25080"
"Leaver CS","2021","No function","London","1850","1750","40320","32650"
"Leaver CS","2021","No function","North East (England)","360","310","26720","22100"
"Leaver CS","2021","No function","North West (England)","890","780","30270","22720"
"Leaver CS","2021","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Scotland","390","350","30910","26740"
"Leaver CS","2021","No function","South East (England)","1160","1040","27420","23050"
"Leaver CS","2021","No function","South West (England)","810","740","31630","26740"
"Leaver CS","2021","No function","Unknown","60","60","31880","28000"
"Leaver CS","2021","No function","Wales","710","600","24700","21590"
"Leaver CS","2021","No function","West Midlands (England)","750","670","29130","21180"
"Leaver CS","2021","No function","Yorkshire and The Humber","730","650","29970","22350"
"Leaver CS","2021","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","110","100","50680","49200"
"Leaver CS","2021","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North West (England)","50","40","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Scotland","70","70","34380","32730"
"Leaver CS","2021","Project Delivery","South East (England)","110","100","33470","30680"
"Leaver CS","2021","Project Delivery","South West (England)","400","380","37040","34050"
"Leaver CS","2021","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Midlands (England)","60","50","26430","25500"
"Leaver CS","2021","Property","East of England","30","30","[c]","[c]"
"Leaver CS","2021","Property","London","80","70","40260","34210"
"Leaver CS","2021","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North West (England)","30","30","[c]","[c]"
"Leaver CS","2021","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Scotland","80","70","28770","27450"
"Leaver CS","2021","Property","South East (England)","50","50","35080","34680"
"Leaver CS","2021","Property","South West (England)","90","80","30860","27290"
"Leaver CS","2021","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2021","Property","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver CS","2021","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","East of England","30","30","[c]","[c]"
"Leaver CS","2021","Security","London","40","30","[c]","[c]"
"Leaver CS","2021","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Scotland","70","70","32480","38120"
"Leaver CS","2021","Security","South East (England)","120","110","30310","27050"
"Leaver CS","2021","Security","South West (England)","60","60","27090","20920"
"Leaver CS","2021","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","760","670","27120","26970"
"Leaver CS","2021","Unknown","East of England","830","720","27260","26670"
"Leaver CS","2021","Unknown","London","2290","1910","37900","31060"
"Leaver CS","2021","Unknown","North East (England)","1230","990","25840","21010"
"Leaver CS","2021","Unknown","North West (England)","1630","1370","26230","24110"
"Leaver CS","2021","Unknown","Northern Ireland","170","140","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","100","80","37770","36960"
"Leaver CS","2021","Unknown","Scotland","1510","1280","32680","27570"
"Leaver CS","2021","Unknown","South East (England)","1000","870","28120","26890"
"Leaver CS","2021","Unknown","South West (England)","820","720","27760","25940"
"Leaver CS","2021","Unknown","Unknown","560","550","33550","30780"
"Leaver CS","2021","Unknown","Wales","1010","850","30860","27570"
"Leaver CS","2021","Unknown","West Midlands (England)","910","760","27840","26120"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","1410","1140","29020","26890"
"Leaver CS","2022","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","East of England","30","30","[c]","[c]"
"Leaver CS","2022","Analysis","London","280","230","40730","36250"
"Leaver CS","2022","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","South East (England)","40","40","[c]","[c]"
"Leaver CS","2022","Analysis","South West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Wales","80","80","28340","23880"
"Leaver CS","2022","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","London","160","130","65870","61710"
"Leaver CS","2022","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Scotland","30","30","[c]","[c]"
"Leaver CS","2022","Commercial","South East (England)","40","40","[c]","[c]"
"Leaver CS","2022","Commercial","South West (England)","90","80","43690","38140"
"Leaver CS","2022","Commercial","Unknown","50","30","[c]","[c]"
"Leaver CS","2022","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","London","270","240","43980","40470"
"Leaver CS","2022","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","London","60","60","35900","33100"
"Leaver CS","2022","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wales","40","30","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","30","20","[c]","[c]"
"Leaver CS","2022","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","North East (England)","30","30","[c]","[c]"
"Leaver CS","2022","Debt","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Debt","Yorkshire and The Humber","40","30","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","East of England","30","30","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","London","390","350","48820","46530"
"Leaver CS","2022","Digital, Data & Technology","North East (England)","80","70","43200","40670"
"Leaver CS","2022","Digital, Data & Technology","North West (England)","140","130","43300","39210"
"Leaver CS","2022","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","Scotland","50","50","[c]","[c]"
"Leaver CS","2022","Digital, Data & Technology","South East (England)","90","80","36580","33000"
"Leaver CS","2022","Digital, Data & Technology","South West (England)","250","230","36550","34840"
"Leaver CS","2022","Digital, Data & Technology","Unknown","60","50","40350","37230"
"Leaver CS","2022","Digital, Data & Technology","Wales","130","120","36600","33500"
"Leaver CS","2022","Digital, Data & Technology","West Midlands (England)","60","60","36220","33570"
"Leaver CS","2022","Digital, Data & Technology","Yorkshire and The Humber","100","90","44310","40070"
"Leaver CS","2022","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","London","160","130","46100","39990"
"Leaver CS","2022","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","North West (England)","50","50","36470","34060"
"Leaver CS","2022","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","South East (England)","60","50","36660","33000"
"Leaver CS","2022","Finance","South West (England)","60","60","39900","40290"
"Leaver CS","2022","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Yorkshire and The Humber","60","30","[c]","[c]"
"Leaver CS","2022","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","240","220","42690","37150"
"Leaver CS","2022","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North West (England)","70","60","30030","27570"
"Leaver CS","2022","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scotland","70","60","30190","26900"
"Leaver CS","2022","Human Resources","South East (England)","40","40","[c]","[c]"
"Leaver CS","2022","Human Resources","South West (England)","70","60","33370","30680"
"Leaver CS","2022","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","40","30","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2022","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","350","330","50840","51830"
"Leaver CS","2022","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","50","50","44890","48080"
"Leaver CS","2022","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","30","30","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","50","50","39930","40000"
"Leaver CS","2022","Legal","South West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","1460","1320","28180","26700"
"Leaver CS","2022","No function","East of England","1850","1690","31250","27570"
"Leaver CS","2022","No function","London","5530","5090","39560","32310"
"Leaver CS","2022","No function","North East (England)","1230","1060","26950","21260"
"Leaver CS","2022","No function","North West (England)","2560","2250","27550","24550"
"Leaver CS","2022","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","1350","1180","27910","26900"
"Leaver CS","2022","No function","South East (England)","2850","2550","29480","27570"
"Leaver CS","2022","No function","South West (England)","2120","1900","30180","27570"
"Leaver CS","2022","No function","Unknown","670","560","24290","21840"
"Leaver CS","2022","No function","Wales","1070","950","25860","22350"
"Leaver CS","2022","No function","West Midlands (England)","1760","1580","30190","27570"
"Leaver CS","2022","No function","Yorkshire and The Humber","1970","1730","29590","27570"
"Leaver CS","2022","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","30","30","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","200","190","54190","51730"
"Leaver CS","2022","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","60","60","36700","35240"
"Leaver CS","2022","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","100","90","33100","26800"
"Leaver CS","2022","Project Delivery","South East (England)","130","120","34990","33150"
"Leaver CS","2022","Project Delivery","South West (England)","610","580","36460","34040"
"Leaver CS","2022","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","Property","East of England","50","40","[c]","[c]"
"Leaver CS","2022","Property","London","70","60","46490","44880"
"Leaver CS","2022","Property","North East (England)","60","50","23770","22010"
"Leaver CS","2022","Property","North West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","40","40","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","60","60","33900","33300"
"Leaver CS","2022","Property","South West (England)","80","70","30680","26030"
"Leaver CS","2022","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","110","100","27940","22040"
"Leaver CS","2022","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","80","80","37220","33500"
"Leaver CS","2022","Security","London","100","90","34220","32260"
"Leaver CS","2022","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","110","100","34850","39070"
"Leaver CS","2022","Security","South East (England)","190","180","31660","27920"
"Leaver CS","2022","Security","South West (England)","130","120","28910","26350"
"Leaver CS","2022","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","80","70","31740","32000"
"Leaver CS","2022","Unknown","East Midlands (England)","550","480","26080","21780"
"Leaver CS","2022","Unknown","East of England","480","420","27640","25290"
"Leaver CS","2022","Unknown","London","1820","1430","38450","31550"
"Leaver CS","2022","Unknown","North East (England)","1010","820","25610","21680"
"Leaver CS","2022","Unknown","North West (England)","1470","1270","26820","24890"
"Leaver CS","2022","Unknown","Northern Ireland","200","170","24990","22460"
"Leaver CS","2022","Unknown","Overseas","80","70","42640","40120"
"Leaver CS","2022","Unknown","Scotland","1840","1620","35540","30040"
"Leaver CS","2022","Unknown","South East (England)","940","840","28290","25630"
"Leaver CS","2022","Unknown","South West (England)","520","480","30000","26670"
"Leaver CS","2022","Unknown","Unknown","340","300","35250","32700"
"Leaver CS","2022","Unknown","Wales","740","640","35400","27570"
"Leaver CS","2022","Unknown","West Midlands (England)","570","510","27440","26670"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","910","790","27560","24890"
