"Status","Year","Profession_of_post","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Inspector of Education and Training","Shropshire and Staffordshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","South Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","Surrey, East and West Sussex","Office for Standards in Education, Children's Services and Skills","40","40","[c]","[c]"
"In post","2022","Inspector of Education and Training","Tees Valley and Durham","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Midlands","Office for Standards in Education, Children's Services and Skills","40","30","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Wales and The Valleys","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Wales and The Valleys","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Inspector of Education and Training","West Yorkshire","Office for Standards in Education, Children's Services and Skills","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Bedfordshire and Hertfordshire","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cheshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Cumbria","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Derbyshire and Nottinghamshire","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Devon","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Devon","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Dorset and Somerset","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Dorset and Somerset","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Anglia","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Anglia","HM Prison and Probation Service","30","30","[c]","[c]"
"In post","2022","Intelligence Analysis","East Anglia","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Anglia","Home Office","70","60","27650","27020"
"In post","2022","Intelligence Analysis","East Anglia","Ministry of Defence (excl. agencies)","260","260","33220","33300"
"In post","2022","Intelligence Analysis","East Wales","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Wales","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Wales","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Wales","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Wales","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","Home Office","50","50","[c]","[c]"
"In post","2022","Intelligence Analysis","Eastern Scotland","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Eastern Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Eastern Scotland","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Essex","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Essex","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Essex","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Greater Manchester","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Greater Manchester","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Greater Manchester","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Greater Manchester","Home Office","190","180","28040","25510"
"In post","2022","Intelligence Analysis","Greater Manchester","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Hampshire and Isle of Wight","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Hampshire and Isle of Wight","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Hampshire and Isle of Wight","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Hampshire and Isle of Wight","Home Office","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","Hampshire and Isle of Wight","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Inner London - East","Competition and Markets Authority","30","30","[c]","[c]"
"In post","2022","Intelligence Analysis","Inner London - East","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Inner London - East","HM Revenue and Customs (excl. agencies)","70","70","43300","37930"
"In post","2022","Intelligence Analysis","Inner London - East","Home Office","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","Inner London - East","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Inner London - West","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Inner London - West","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Inner London - West","Foreign, Commonwealth and Development Office (excl. agencies)","130","130","46870","39770"
"In post","2022","Intelligence Analysis","Inner London - West","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Inner London - West","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Inner London - West","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Inner London - West","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Inner London - West","Ministry of Defence (excl. agencies)","270","270","44990","44500"
"In post","2022","Intelligence Analysis","Inner London - West","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Kent","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Kent","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Kent","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Kent","Home Office","260","250","28170","27370"
"In post","2022","Intelligence Analysis","Lancashire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Lancashire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","Home Office","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","Lincolnshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Lincolnshire","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","Merseyside","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Merseyside","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Merseyside","Home Office","90","80","27480","25690"
"In post","2022","Intelligence Analysis","Merseyside","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Northern Ireland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Northern Ireland","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Northumberland, and Tyne and Wear","HM Revenue and Customs (excl. agencies)","30","30","[c]","[c]"
"In post","2022","Intelligence Analysis","Northumberland, and Tyne and Wear","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Outer London - East and North East","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Outer London - South","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Outer London - South","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Outer London - South","Home Office","140","130","33810","30500"
"In post","2022","Intelligence Analysis","Outer London - West and North West","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Outer London - West and North West","Home Office","220","200","32030","30500"
"In post","2022","Intelligence Analysis","Outer London - West and North West","Ministry of Defence (excl. agencies)","230","210","33330","29250"
"In post","2022","Intelligence Analysis","Overseas","Foreign, Commonwealth and Development Office (excl. agencies)","60","60","44910","39900"
"In post","2022","Intelligence Analysis","Overseas","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Shropshire and Staffordshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Shropshire and Staffordshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South Yorkshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","South Yorkshire","Home Office","80","70","28420","25310"
"In post","2022","Intelligence Analysis","Surrey, East and West Sussex","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Surrey, East and West Sussex","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Tees Valley and Durham","HM Prison and Probation Service","30","30","[c]","[c]"
"In post","2022","Intelligence Analysis","Tees Valley and Durham","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","Tees Valley and Durham","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Central Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Central Scotland","Home Office","40","40","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Midlands","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Wales and The Valleys","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Wales and The Valleys","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Wales and The Valleys","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Yorkshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Yorkshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Intelligence Analysis","West Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Bedfordshire and Hertfordshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Bedfordshire and Hertfordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cheshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Cornwall and Isles of Scilly","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Derbyshire and Nottinghamshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Derbyshire and Nottinghamshire","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Derbyshire and Nottinghamshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Devon","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Devon","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Devon","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Devon","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Devon","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Dorset and Somerset","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Dorset and Somerset","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Dorset and Somerset","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Anglia","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Anglia","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Anglia","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Wales","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Wales","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Wales","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Wales","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Wales","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Wales","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Yorkshire and Northern Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","East Yorkshire and Northern Lincolnshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Eastern Scotland","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Eastern Scotland","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Essex","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Essex","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Essex","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Essex","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Government Internal Audit Agency","30","30","[c]","[c]"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Greater Manchester","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Hampshire and Isle of Wight","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Herefordshire, Worcestershire and Warwickshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - East","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - East","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","Government Internal Audit Agency","120","110","55830","53070"
"In post","2022","Internal Audit","Inner London - West","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Inner London - West","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Kent","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Lancashire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Lancashire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Lancashire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Leicestershire, Rutland and Northamptonshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Leicestershire, Rutland and Northamptonshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Merseyside","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Merseyside","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","North Yorkshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northern Ireland","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northumberland, and Tyne and Wear","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northumberland, and Tyne and Wear","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Northumberland, and Tyne and Wear","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - East and North East","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - East and North East","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - South","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - South","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - South","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - South","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Outer London - West and North West","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Overseas","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Shropshire and Staffordshire","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Shropshire and Staffordshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Shropshire and Staffordshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Shropshire and Staffordshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","South Yorkshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Southern Scotland","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Surrey, East and West Sussex","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Surrey, East and West Sussex","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Tees Valley and Durham","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Tees Valley and Durham","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Central Scotland","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Midlands","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Midlands","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Midlands","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Midlands","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Midlands","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Midlands","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Wales and The Valleys","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Yorkshire","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Yorkshire","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Yorkshire","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","West Yorkshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Berkshire, Buckinghamshire and Oxfordshire","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Derbyshire and Nottinghamshire","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Derbyshire and Nottinghamshire","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East Anglia","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East Wales","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","East Wales","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Eastern Scotland","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Eastern Scotland","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","International Trade","Essex","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
