"Status","Year","Region_ITL2","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","North Yorkshire","Intelligence Analysis","York","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Internal Audit","York","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Knowledge and Information Management","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Knowledge and Information Management","York","30","30","[c]","[c]"
"In post","2021","North Yorkshire","Legal","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Legal","York","170","150","57690","55610"
"In post","2021","North Yorkshire","Medicine","North Yorkshire CC","130","120","43980","37890"
"In post","2021","North Yorkshire","Medicine","York","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Operational Delivery","North Yorkshire CC","310","280","29440","26780"
"In post","2021","North Yorkshire","Operational Delivery","York","650","610","28730","25900"
"In post","2021","North Yorkshire","Operational Research","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Operational Research","York","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Other","North Yorkshire CC","470","450","22520","20920"
"In post","2021","North Yorkshire","Other","York","120","110","24450","21130"
"In post","2021","North Yorkshire","Planning","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Policy","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Policy","York","250","240","37960","35900"
"In post","2021","North Yorkshire","Project Delivery","North Yorkshire CC","80","80","35260","33300"
"In post","2021","North Yorkshire","Project Delivery","York","70","70","37370","36210"
"In post","2021","North Yorkshire","Property","North Yorkshire CC","120","120","31920","33300"
"In post","2021","North Yorkshire","Property","York","50","50","[c]","[c]"
"In post","2021","North Yorkshire","Psychology","York","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Science and Engineering","North Yorkshire CC","150","140","30380","28190"
"In post","2021","North Yorkshire","Science and Engineering","York","200","190","37380","35510"
"In post","2021","North Yorkshire","Security","North Yorkshire CC","270","260","30730","28890"
"In post","2021","North Yorkshire","Security","York","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Social Research","York","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Statistics","York","50","50","[c]","[c]"
"In post","2021","North Yorkshire","Unknown","North Yorkshire CC","280","260","28730","27570"
"In post","2021","North Yorkshire","Unknown","York","600","560","28690","26670"
"In post","2021","North Yorkshire","Veterinarian","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Veterinarian","York","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Commercial","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Commercial","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Communications","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Communications","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Digital, Data and Technology","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Digital, Data and Technology","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Digital, Data and Technology","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Digital, Data and Technology","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Economics","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Finance","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Finance","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Finance","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Finance","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Human Resources","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Human Resources","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Human Resources","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Intelligence Analysis","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Intelligence Analysis","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Internal Audit","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","International Trade","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Knowledge and Information Management","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Knowledge and Information Management","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Knowledge and Information Management","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Knowledge and Information Management","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Legal","Belfast","160","160","29580","26600"
"In post","2021","Northern Ireland","Legal","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Legal","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Medicine","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Medicine","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Medicine","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Medicine","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Operational Delivery","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Operational Delivery","Ards and North Down","40","40","[c]","[c]"
"In post","2021","Northern Ireland","Operational Delivery","Belfast","1570","1430","25940","24880"
"In post","2021","Northern Ireland","Operational Delivery","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Operational Delivery","Lisburn and Castlereagh","70","70","28100","25580"
"In post","2021","Northern Ireland","Operational Research","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Other","Antrim and Newtownabbey","60","60","20950","20310"
"In post","2021","Northern Ireland","Other","Ards and North Down","40","40","[c]","[c]"
"In post","2021","Northern Ireland","Other","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Other","Belfast","70","70","28220","22330"
"In post","2021","Northern Ireland","Other","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Other","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Other","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Other","Lisburn and Castlereagh","140","130","22690","22080"
"In post","2021","Northern Ireland","Other","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Other","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Policy","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Policy","Belfast","70","70","41620","37910"
"In post","2021","Northern Ireland","Policy","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Project Delivery","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Project Delivery","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Project Delivery","Belfast","40","40","[c]","[c]"
"In post","2021","Northern Ireland","Project Delivery","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Property","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Property","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Property","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Property","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Property","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Property","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Property","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Property","Lisburn and Castlereagh","40","40","[c]","[c]"
"In post","2021","Northern Ireland","Property","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Property","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Science and Engineering","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Science and Engineering","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Science and Engineering","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Science and Engineering","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Science and Engineering","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Security","Antrim and Newtownabbey","80","80","21070","20310"
"In post","2021","Northern Ireland","Security","Ards and North Down","90","90","21100","20310"
"In post","2021","Northern Ireland","Security","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Security","Causeway Coast and Glens","60","60","20500","20310"
"In post","2021","Northern Ireland","Security","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Security","Lisburn and Castlereagh","70","70","23080","20310"
"In post","2021","Northern Ireland","Security","Newry, Mourne and Down","50","50","20680","20310"
"In post","2021","Northern Ireland","Tax","Belfast","630","600","32790","31810"
"In post","2021","Northern Ireland","Tax","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Belfast","120","120","27600","25560"
"In post","2021","Northern Ireland","Unknown","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Unknown","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Veterinarian","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Commercial","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Commercial","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Communications","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Communications","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Communications","Tyneside","80","80","34110","31810"
"In post","2021","Northumberland and Tyne and Wear","Counter Fraud","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Digital, Data and Technology","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Digital, Data and Technology","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Digital, Data and Technology","Tyneside","540","520","39830","38630"
"In post","2021","Northumberland and Tyne and Wear","Economics","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Finance","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Finance","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Finance","Tyneside","220","220","39820","38630"
"In post","2021","Northumberland and Tyne and Wear","Human Resources","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Human Resources","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Human Resources","Tyneside","60","60","37360","33250"
"In post","2021","Northumberland and Tyne and Wear","Intelligence Analysis","Tyneside","40","30","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Internal Audit","Tyneside","40","30","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","International Trade","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Knowledge and Information Management","Tyneside","30","30","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Legal","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Legal","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Legal","Tyneside","290","270","38490","32100"
"In post","2021","Northumberland and Tyne and Wear","Medicine","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Medicine","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Operational Delivery","Northumberland","70","60","28250","28200"
"In post","2021","Northumberland and Tyne and Wear","Operational Delivery","Sunderland","2090","1690","23550","21440"
"In post","2021","Northumberland and Tyne and Wear","Operational Delivery","Tyneside","6010","5270","25350","21440"
"In post","2021","Northumberland and Tyne and Wear","Operational Research","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Other","Northumberland","40","30","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Other","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Other","Tyneside","110","100","28680","25310"
"In post","2021","Northumberland and Tyne and Wear","Planning","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Policy","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Policy","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Policy","Tyneside","150","140","43070","38630"
"In post","2021","Northumberland and Tyne and Wear","Project Delivery","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Project Delivery","Sunderland","40","40","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Project Delivery","Tyneside","760","730","40940","38630"
"In post","2021","Northumberland and Tyne and Wear","Property","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Property","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Property","Tyneside","170","160","35010","31100"
"In post","2021","Northumberland and Tyne and Wear","Psychology","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Science and Engineering","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Science and Engineering","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Science and Engineering","Tyneside","60","50","34000","29960"
"In post","2021","Northumberland and Tyne and Wear","Security","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Security","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Security","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Social Research","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Statistics","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Tax","Sunderland","390","370","26730","20140"
"In post","2021","Northumberland and Tyne and Wear","Tax","Tyneside","1680","1610","29570","25560"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Northumberland","200","180","27480","27570"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Sunderland","1830","1590","25650","27570"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Tyneside","6190","5610","28390","26120"
"In post","2021","Northumberland and Tyne and Wear","Veterinarian","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Commercial","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Commercial","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Communications","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Counter Fraud","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Counter Fraud","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Digital, Data and Technology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Digital, Data and Technology","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Finance","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Human Resources","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Intelligence Analysis","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Internal Audit","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Knowledge and Information Management","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Legal","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Legal","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Legal","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Medicine","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Operational Delivery","Barking & Dagenham and Havering","130","120","27800","26150"
"In post","2021","Outer London - East and North East","Operational Delivery","Bexley and Greenwich","1200","1150","31560","31590"
"In post","2021","Outer London - East and North East","Operational Delivery","Enfield","80","80","28220","26810"
"In post","2021","Outer London - East and North East","Operational Delivery","Redbridge and Waltham Forest","230","210","27730","26810"
"In post","2021","Outer London - East and North East","Other","Bexley and Greenwich","40","40","[c]","[c]"
"In post","2021","Outer London - East and North East","Other","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Policy","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Project Delivery","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Project Delivery","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Property","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Property","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Property","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Psychology","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Science and Engineering","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Security","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Unknown","Barking & Dagenham and Havering","460","420","30980","31060"
"In post","2021","Outer London - East and North East","Unknown","Bexley and Greenwich","390","370","31080","31060"
"In post","2021","Outer London - East and North East","Unknown","Enfield","280","260","30570","31060"
"In post","2021","Outer London - East and North East","Unknown","Redbridge and Waltham Forest","810","740","29180","31060"
"In post","2021","Outer London - South","Commercial","Croydon","150","140","43970","43420"
"In post","2021","Outer London - South","Communications","Croydon","30","30","[c]","[c]"
"In post","2021","Outer London - South","Counter Fraud","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Digital, Data and Technology","Croydon","580","570","50700","45790"
"In post","2021","Outer London - South","Digital, Data and Technology","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Economics","Croydon","30","30","[c]","[c]"
"In post","2021","Outer London - South","Finance","Croydon","220","210","46980","42170"
"In post","2021","Outer London - South","Human Resources","Croydon","330","320","46790","42510"
"In post","2021","Outer London - South","Human Resources","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Intelligence Analysis","Croydon","150","140","34760","30500"
"In post","2021","Outer London - South","Internal Audit","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","International Trade","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Knowledge and Information Management","Croydon","40","40","[c]","[c]"
"In post","2021","Outer London - South","Legal","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Legal","Croydon","350","340","39630","36160"
"In post","2021","Outer London - South","Legal","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Operational Delivery","Bromley","160","150","24960","22450"
"In post","2021","Outer London - South","Operational Delivery","Croydon","4060","3780","32960","29320"
"In post","2021","Outer London - South","Operational Delivery","Merton, Kingston upon Thames and Sutton","310","300","30820","28690"
"In post","2021","Outer London - South","Operational Research","Croydon","50","50","[c]","[c]"
"In post","2021","Outer London - South","Operational Research","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Other","Croydon","640","610","37720","35050"
"In post","2021","Outer London - South","Other","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Policy","Croydon","600","580","41850","35710"
"In post","2021","Outer London - South","Project Delivery","Croydon","550","540","48270","42440"
"In post","2021","Outer London - South","Project Delivery","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Property","Croydon","200","180","38460","35100"
"In post","2021","Outer London - South","Property","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Psychology","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Science and Engineering","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Science and Engineering","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Security","Croydon","160","150","31070","28960"
"In post","2021","Outer London - South","Social Research","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Statistics","Croydon","50","40","[c]","[c]"
"In post","2021","Outer London - South","Tax","Croydon","850","810","41460","36230"
"In post","2021","Outer London - South","Unknown","Bromley","280","260","31150","31060"
"In post","2021","Outer London - South","Unknown","Croydon","510","500","36720","31060"
"In post","2021","Outer London - South","Unknown","Merton, Kingston upon Thames and Sutton","310","300","30840","31060"
"In post","2021","Outer London - West and North West","Commercial","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Commercial","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Commercial","Hounslow and Richmond upon Thames","60","50","35920","28460"
"In post","2021","Outer London - West and North West","Communications","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Communications","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Communications","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Counter Fraud","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Digital, Data and Technology","Barnet","170","160","45900","44950"
"In post","2021","Outer London - West and North West","Digital, Data and Technology","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Digital, Data and Technology","Hounslow and Richmond upon Thames","110","110","39330","37150"
"In post","2021","Outer London - West and North West","Finance","Barnet","40","40","[c]","[c]"
"In post","2021","Outer London - West and North West","Finance","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Finance","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Human Resources","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Human Resources","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Human Resources","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Human Resources","Hounslow and Richmond upon Thames","50","50","[c]","[c]"
"In post","2021","Outer London - West and North West","Intelligence Analysis","Harrow and Hillingdon","190","170","32310","30500"
"In post","2021","Outer London - West and North West","Intelligence Analysis","Hounslow and Richmond upon Thames","260","250","32960","29250"
"In post","2021","Outer London - West and North West","Internal Audit","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Internal Audit","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","International Trade","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Knowledge and Information Management","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Knowledge and Information Management","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Knowledge and Information Management","Hounslow and Richmond upon Thames","90","90","34130","31040"
"In post","2021","Outer London - West and North West","Legal","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Legal","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Legal","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Legal","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Legal","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Medicine","Barnet","40","30","[c]","[c]"
"In post","2021","Outer London - West and North West","Medicine","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Operational Delivery","Barnet","510","470","35580","32200"
"In post","2021","Outer London - West and North West","Operational Delivery","Brent","210","190","27980","23850"
"In post","2021","Outer London - West and North West","Operational Delivery","Ealing","100","90","30710","30470"
"In post","2021","Outer London - West and North West","Operational Delivery","Harrow and Hillingdon","2170","1950","30870","29080"
"In post","2021","Outer London - West and North West","Operational Delivery","Hounslow and Richmond upon Thames","1700","1610","31050","29960"
"In post","2021","Outer London - West and North West","Other","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Other","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Other","Harrow and Hillingdon","290","260","25680","25000"
"In post","2021","Outer London - West and North West","Other","Hounslow and Richmond upon Thames","130","120","40410","34770"
"In post","2021","Outer London - West and North West","Policy","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Policy","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Project Delivery","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Project Delivery","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Project Delivery","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Project Delivery","Harrow and Hillingdon","40","40","[c]","[c]"
"In post","2021","Outer London - West and North West","Project Delivery","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Property","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Property","Brent","120","110","37030","34810"
"In post","2021","Outer London - West and North West","Property","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Property","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
