"Status","Year","Region_ITL3","Sex","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Enfield","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Female","Operational Delivery","220","200","30790","31060"
"In post","2022","Enfield","Female","Other","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Female","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Female","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Male","Operational Delivery","100","100","30280","31060"
"In post","2022","Enfield","Male","Other","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Male","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Male","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","Enfield","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Operational Delivery","320","290","29630","29290"
"In post","2022","Essex Haven Gateway","Female","Other","60","60","24950","22380"
"In post","2022","Essex Haven Gateway","Female","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Property","40","30","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Female","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Operational Delivery","230","220","30810","29290"
"In post","2022","Essex Haven Gateway","Male","Other","40","40","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Property","40","30","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Security","60","60","31140","25680"
"In post","2022","Essex Haven Gateway","Male","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex Haven Gateway","Male","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Female","Counter Fraud","50","40","[c]","[c]"
"In post","2022","Essex Thames Gateway","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Female","Operational Delivery","600","530","27190","25110"
"In post","2022","Essex Thames Gateway","Female","Other","30","30","[c]","[c]"
"In post","2022","Essex Thames Gateway","Female","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Female","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Male","Operational Delivery","200","190","27290","25120"
"In post","2022","Essex Thames Gateway","Male","Other","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Male","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Male","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Essex Thames Gateway","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Female","Operational Delivery","990","840","25620","23230"
"In post","2022","Falkirk","Female","Other","100","90","29960","27570"
"In post","2022","Falkirk","Female","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Female","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Female","Unknown","40","40","[c]","[c]"
"In post","2022","Falkirk","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Male","Operational Delivery","520","480","28990","27570"
"In post","2022","Falkirk","Male","Other","80","80","34420","35000"
"In post","2022","Falkirk","Male","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Male","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Falkirk","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Female","Other","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Female","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Male","Other","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Male","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","Fermanagh and Omagh","Male","Security","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Legal","40","30","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Operational Delivery","910","830","25730","24090"
"In post","2022","Flintshire and Wrexham","Female","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Other","50","50","28250","27570"
"In post","2022","Flintshire and Wrexham","Female","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Operational Delivery","660","650","27800","26100"
"In post","2022","Flintshire and Wrexham","Male","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Other","30","30","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Property","30","30","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Science and Engineering","220","210","28030","29470"
"In post","2022","Flintshire and Wrexham","Male","Security","30","30","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Flintshire and Wrexham","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Female","Commercial","50","50","33620","33000"
"In post","2022","Glasgow City","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Female","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Female","Counter Fraud","170","150","26720","27570"
"In post","2022","Glasgow City","Female","Digital, Data and Technology","40","40","[c]","[c]"
"In post","2022","Glasgow City","Female","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Female","Finance","50","40","[c]","[c]"
"In post","2022","Glasgow City","Female","Human Resources","310","280","25270","21830"
"In post","2022","Glasgow City","Female","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Female","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Female","Legal","150","140","56440","56920"
"In post","2022","Glasgow City","Female","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Female","Operational Delivery","3200","2820","26710","25600"
"In post","2022","Glasgow City","Female","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Female","Other","370","340","29650","26900"
"In post","2022","Glasgow City","Female","Policy","80","70","34720","26670"
"In post","2022","Glasgow City","Female","Project Delivery","80","80","40360","37460"
"In post","2022","Glasgow City","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Female","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Female","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Female","Tax","320","290","35200","33370"
"In post","2022","Glasgow City","Female","Unknown","2500","2400","39360","34600"
"In post","2022","Glasgow City","Male","Commercial","60","50","33960","33000"
"In post","2022","Glasgow City","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Male","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Male","Counter Fraud","120","110","26900","27570"
"In post","2022","Glasgow City","Male","Digital, Data and Technology","170","170","39130","35800"
"In post","2022","Glasgow City","Male","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Male","Human Resources","160","160","26500","22330"
"In post","2022","Glasgow City","Male","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Male","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Male","Legal","70","60","53020","53490"
"In post","2022","Glasgow City","Male","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Male","Operational Delivery","2510","2390","28030","26820"
"In post","2022","Glasgow City","Male","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Male","Other","350","340","30260","27200"
"In post","2022","Glasgow City","Male","Policy","70","70","39250","33350"
"In post","2022","Glasgow City","Male","Project Delivery","60","60","41920","40180"
"In post","2022","Glasgow City","Male","Property","40","40","[c]","[c]"
"In post","2022","Glasgow City","Male","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Male","Science and Engineering","70","70","42220","39800"
"In post","2022","Glasgow City","Male","Security","40","30","[c]","[c]"
"In post","2022","Glasgow City","Male","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Glasgow City","Male","Tax","350","340","37960","33370"
"In post","2022","Glasgow City","Male","Unknown","1910","1890","40440","36130"
"In post","2022","Gloucestershire CC","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Counter Fraud","30","30","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Legal","40","30","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Operational Delivery","590","510","27930","27130"
"In post","2022","Gloucestershire CC","Female","Other","100","100","24310","21830"
"In post","2022","Gloucestershire CC","Female","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Female","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Operational Delivery","330","300","29520","27570"
"In post","2022","Gloucestershire CC","Male","Other","80","80","26140","26670"
"In post","2022","Gloucestershire CC","Male","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Security","60","60","34130","39070"
"In post","2022","Gloucestershire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire CC","Male","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Operational Delivery","650","590","27230","27570"
"In post","2022","Greater Manchester North East","Female","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Other","50","50","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Property","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Security","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Female","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Operational Delivery","390","370","28450","27570"
"In post","2022","Greater Manchester North East","Male","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Other","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Property","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Security","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North East","Male","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester North West","Female","Internal Audit","[c]","[c]","[c]","[c]"
