"Status","Year","Region_ITL3","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Central Hampshire","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Central Hampshire","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Central Hampshire","No function","South East (England)","1370","1310","37630","34130"
"In post","2022","Central Hampshire","Project Delivery","South East (England)","680","660","43160","40580"
"In post","2022","Central Hampshire","Property","South East (England)","140","140","37680","33960"
"In post","2022","Central Hampshire","Security","South East (England)","100","100","29330","26350"
"In post","2022","Central Hampshire","Unknown","South East (England)","920","890","30930","26670"
"In post","2022","Central Valleys","Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Counter Fraud","Wales","240","230","26080","27570"
"In post","2022","Central Valleys","Debt","Wales","70","60","22100","21260"
"In post","2022","Central Valleys","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","No function","Wales","1440","1320","27390","27570"
"In post","2022","Central Valleys","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Central Valleys","Unknown","Wales","850","810","41330","38160"
"In post","2022","Cheshire East","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Digital, Data & Technology","North West (England)","100","90","33540","30880"
"In post","2022","Cheshire East","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Grants Management","North West (England)","110","110","24140","21300"
"In post","2022","Cheshire East","Human Resources","North West (England)","180","160","26970","21600"
"In post","2022","Cheshire East","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","No function","North West (England)","680","630","31360","27570"
"In post","2022","Cheshire East","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire East","Unknown","North West (England)","100","90","27300","22170"
"In post","2022","Cheshire West and Chester","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","No function","North West (England)","450","420","27470","27570"
"In post","2022","Cheshire West and Chester","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cheshire West and Chester","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","No function","North West (England)","1370","1260","29890","27380"
"In post","2022","Chorley and West Lancashire","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Chorley and West Lancashire","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","City of Edinburgh","Analysis","Scotland","70","70","48340","45000"
"In post","2022","City of Edinburgh","Commercial","Scotland","60","60","38650","36360"
"In post","2022","City of Edinburgh","Communications","Scotland","50","50","38990","37710"
"In post","2022","City of Edinburgh","Counter Fraud","Scotland","340","310","31500","28920"
"In post","2022","City of Edinburgh","Debt","Scotland","510","480","22620","21250"
"In post","2022","City of Edinburgh","Digital, Data & Technology","Scotland","310","310","39320","36360"
"In post","2022","City of Edinburgh","Finance","Scotland","140","140","38000","35000"
"In post","2022","City of Edinburgh","Human Resources","Scotland","200","190","36520","33330"
"In post","2022","City of Edinburgh","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","City of Edinburgh","Legal","Scotland","220","210","53180","53490"
"In post","2022","City of Edinburgh","No function","Scotland","3820","3620","31790","29180"
"In post","2022","City of Edinburgh","Project Delivery","Scotland","180","170","44960","40350"
"In post","2022","City of Edinburgh","Property","Scotland","110","110","38690","37470"
"In post","2022","City of Edinburgh","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","City of Edinburgh","Unknown","Scotland","7660","7350","43310","39660"
"In post","2022","Clackmannanshire and Fife","Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Clackmannanshire and Fife","No function","Scotland","820","740","28820","27570"
"In post","2022","Clackmannanshire and Fife","Project Delivery","Scotland","110","100","37680","34990"
"In post","2022","Clackmannanshire and Fife","Property","Scotland","110","110","34240","33300"
"In post","2022","Clackmannanshire and Fife","Security","Scotland","50","50","26760","20310"
"In post","2022","Clackmannanshire and Fife","Unknown","Scotland","140","140","30810","26350"
"In post","2022","Conwy and Denbighshire","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","No function","Wales","260","240","28480","27570"
"In post","2022","Conwy and Denbighshire","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Conwy and Denbighshire","Unknown","Wales","440","410","39580","38160"
"In post","2022","Cornwall and Isles of Scilly","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Counter Fraud","South West (England)","60","50","28960","27570"
"In post","2022","Cornwall and Isles of Scilly","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Legal","South West (England)","30","30","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","No function","South West (England)","1120","1020","27360","27570"
"In post","2022","Cornwall and Isles of Scilly","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Cornwall and Isles of Scilly","Property","South West (England)","60","60","32000","31900"
"In post","2022","Cornwall and Isles of Scilly","Security","South West (England)","50","50","22900","19810"
"In post","2022","Cornwall and Isles of Scilly","Unknown","South West (England)","330","310","26220","22200"
"In post","2022","Coventry","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Coventry","Commercial","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","Coventry","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Coventry","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Coventry","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Coventry","Digital, Data & Technology","West Midlands (England)","220","220","39260","36500"
"In post","2022","Coventry","Finance","West Midlands (England)","410","400","39140","36500"
"In post","2022","Coventry","Human Resources","West Midlands (England)","60","60","35230","31000"
"In post","2022","Coventry","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Coventry","Legal","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","Coventry","No function","West Midlands (England)","1630","1520","35400","30450"
"In post","2022","Coventry","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Coventry","Property","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","Coventry","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Coventry","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Croydon","Analysis","London","60","60","51370","46470"
"In post","2022","Croydon","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Croydon","Communications","London","40","40","[c]","[c]"
"In post","2022","Croydon","Counter Fraud","London","780","750","40130","37930"
"In post","2022","Croydon","Debt","London","220","200","28790","26400"
"In post","2022","Croydon","Digital, Data & Technology","London","90","90","45040","37930"
"In post","2022","Croydon","Finance","London","130","120","46980","42100"
"In post","2022","Croydon","Human Resources","London","130","130","54290","52740"
"In post","2022","Croydon","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Croydon","Legal","London","140","130","51690","48610"
"In post","2022","Croydon","No function","London","2760","2630","37750","33900"
"In post","2022","Croydon","Project Delivery","London","300","280","53960","47240"
"In post","2022","Croydon","Property","London","240","220","39220","35880"
"In post","2022","Croydon","Security","London","40","40","[c]","[c]"
"In post","2022","Croydon","Unknown","London","5610","5340","39010","35070"
"In post","2022","Darlington","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Darlington","Commercial","North East (England)","50","50","43260","36500"
"In post","2022","Darlington","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Darlington","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Darlington","Digital, Data & Technology","North East (England)","120","110","37630","36950"
"In post","2022","Darlington","Finance","North East (England)","150","140","39370","36500"
"In post","2022","Darlington","Human Resources","North East (England)","40","30","[c]","[c]"
"In post","2022","Darlington","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Darlington","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Darlington","No function","North East (England)","780","740","36140","30450"
"In post","2022","Darlington","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Darlington","Property","North East (England)","60","60","37640","36270"
"In post","2022","Darlington","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Darlington","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Derby","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Derby","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Derby","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Derby","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Derby","No function","East Midlands (England)","1020","900","26470","24090"
"In post","2022","Derby","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Derby","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Derby","Security","East Midlands (England)","50","50","[c]","[c]"
"In post","2022","Derby","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Derry City and Strabane","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Devon CC","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Devon CC","Commercial","South West (England)","200","190","44240","45150"
"In post","2022","Devon CC","Communications","South West (England)","40","40","[c]","[c]"
"In post","2022","Devon CC","Counter Fraud","South West (England)","60","50","28100","27570"
"In post","2022","Devon CC","Digital, Data & Technology","South West (England)","1090","1030","39470","39650"
"In post","2022","Devon CC","Finance","South West (England)","70","70","42440","39560"
"In post","2022","Devon CC","Grants Management","South West (England)","180","170","26410","25190"
"In post","2022","Devon CC","Human Resources","South West (England)","130","120","36400","33050"
"In post","2022","Devon CC","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Devon CC","Legal","South West (England)","110","100","40580","39030"
"In post","2022","Devon CC","No function","South West (England)","2880","2570","28410","26700"
"In post","2022","Devon CC","Project Delivery","South West (England)","350","330","41110","39650"
"In post","2022","Devon CC","Property","South West (England)","140","130","37520","33380"
"In post","2022","Devon CC","Security","South West (England)","100","100","25090","25000"
"In post","2022","Devon CC","Unknown","South West (England)","310","290","27650","21830"
"In post","2022","Dorset","Analysis","South West (England)","130","120","34310","30220"
"In post","2022","Dorset","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Dorset","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Dorset","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Dorset","Digital, Data & Technology","South West (England)","70","70","32720","29750"
"In post","2022","Dorset","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Dorset","Human Resources","South West (England)","50","50","[c]","[c]"
"In post","2022","Dorset","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Dorset","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Dorset","No function","South West (England)","1350","1240","28910","27130"
"In post","2022","Dorset","Project Delivery","South West (England)","50","50","26940","22600"
"In post","2022","Dorset","Property","South West (England)","40","40","[c]","[c]"
"In post","2022","Dorset","Security","South West (England)","80","80","24790","20310"
"In post","2022","Dorset","Unknown","South West (England)","380","370","30690","26930"
"In post","2022","Dudley","Counter Fraud","West Midlands (England)","30","30","[c]","[c]"
"In post","2022","Dudley","Debt","West Midlands (England)","140","130","22220","21260"
"In post","2022","Dudley","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","No function","West Midlands (England)","890","760","25840","27570"
"In post","2022","Dudley","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Dudley","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","No function","Scotland","280","250","29990","27570"
"In post","2022","Dumfries and Galloway","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Dumfries and Galloway","Unknown","Scotland","230","220","30690","27360"
"In post","2022","Durham","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Durham","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Durham","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Durham","Counter Fraud","North East (England)","40","40","[c]","[c]"
"In post","2022","Durham","Debt","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Durham","Digital, Data & Technology","North East (England)","30","30","[c]","[c]"
"In post","2022","Durham","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Durham","Human Resources","North East (England)","40","30","[c]","[c]"
"In post","2022","Durham","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Durham","Legal","North East (England)","30","30","[c]","[c]"
"In post","2022","Durham","No function","North East (England)","4160","3770","28030","27120"
"In post","2022","Durham","Project Delivery","North East (England)","40","40","[c]","[c]"
"In post","2022","Durham","Property","North East (England)","400","390","26440","22010"
"In post","2022","Durham","Security","North East (England)","40","40","[c]","[c]"
"In post","2022","Durham","Unknown","North East (England)","880","750","25100","21680"
"In post","2022","Ealing","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","No function","London","450","420","32830","31060"
"In post","2022","Ealing","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Ealing","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","Counter Fraud","Scotland","200","180","23390","21260"
"In post","2022","East Ayrshire and North Ayrshire mainland","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","No function","Scotland","360","320","26670","27570"
"In post","2022","East Ayrshire and North Ayrshire mainland","Project Delivery","Scotland","240","240","25470","23900"
"In post","2022","East Ayrshire and North Ayrshire mainland","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","Security","Scotland","40","30","[c]","[c]"
"In post","2022","East Ayrshire and North Ayrshire mainland","Unknown","Scotland","150","140","31820","30040"
"In post","2022","East Cumbria","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","Grants Management","North West (England)","270","240","25640","21300"
"In post","2022","East Cumbria","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","Legal","North West (England)","30","30","[c]","[c]"
"In post","2022","East Cumbria","No function","North West (England)","480","440","29580","26830"
"In post","2022","East Cumbria","Project Delivery","North West (England)","100","100","26600","23100"
"In post","2022","East Cumbria","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Cumbria","Security","North West (England)","50","40","[c]","[c]"
"In post","2022","East Cumbria","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","No function","East Midlands (England)","350","310","27780","27570"
"In post","2022","East Derbyshire","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Derbyshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Digital, Data & Technology","Scotland","30","30","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","No function","Scotland","740","680","28280","27570"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Project Delivery","Scotland","180","170","36220","33300"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Property","Scotland","40","40","[c]","[c]"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Security","Scotland","1070","1040","30650","26750"
"In post","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","Scotland","320","310","35580","33000"
"In post","2022","East Kent","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","Counter Fraud","South East (England)","430","400","29380","27190"
"In post","2022","East Kent","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","Legal","South East (England)","120","120","39420","30110"
"In post","2022","East Kent","No function","South East (England)","1220","1140","29560","29290"
"In post","2022","East Kent","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","Property","South East (England)","60","60","34090","33150"
"In post","2022","East Kent","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Kent","Unknown","South East (England)","2560","2360","27450","25310"
"In post","2022","East Lancashire","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","No function","North West (England)","500","450","26910","27570"
"In post","2022","East Lancashire","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Lancashire","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Lothian and Midlothian","No function","Scotland","100","90","28850","27570"
"In post","2022","East Lothian and Midlothian","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Counter Fraud","North West (England)","60","60","29570","27570"
"In post","2022","East Merseyside","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Finance","North West (England)","80","60","24980","21260"
"In post","2022","East Merseyside","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","No function","North West (England)","920","830","28630","27570"
"In post","2022","East Merseyside","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Merseyside","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","East Riding of Yorkshire","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
