"Status","Year","Region_ITL1","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","South East (England)","Inspector of Education and Training","Female","90","90","61770","51360"
"In post","2022","South East (England)","Inspector of Education and Training","Male","30","30","[c]","[c]"
"In post","2022","South East (England)","Intelligence Analysis","Female","220","200","28300","27370"
"In post","2022","South East (England)","Intelligence Analysis","Male","210","200","28840","27370"
"In post","2022","South East (England)","Internal Audit","Female","40","30","[c]","[c]"
"In post","2022","South East (England)","Internal Audit","Male","30","30","[c]","[c]"
"In post","2022","South East (England)","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","Knowledge and Information Management","Female","160","150","31720","30330"
"In post","2022","South East (England)","Knowledge and Information Management","Male","100","100","34950","33280"
"In post","2022","South East (England)","Legal","Female","460","410","46020","46400"
"In post","2022","South East (England)","Legal","Male","320","300","48390","53050"
"In post","2022","South East (England)","Medicine","Female","300","260","48930","39630"
"In post","2022","South East (England)","Medicine","Male","100","90","64840","55060"
"In post","2022","South East (England)","Operational Delivery","Female","12980","11480","28130","27370"
"In post","2022","South East (England)","Operational Delivery","Male","10850","10250","29820","27800"
"In post","2022","South East (England)","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","Operational Research","Female","140","130","41910","42700"
"In post","2022","South East (England)","Operational Research","Male","300","290","44240","47010"
"In post","2022","South East (England)","Other","Female","1720","1600","26310","23830"
"In post","2022","South East (England)","Other","Male","1400","1380","29760","26940"
"In post","2022","South East (England)","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","Policy","Female","300","290","38610","35230"
"In post","2022","South East (England)","Policy","Male","220","220","41860","39470"
"In post","2022","South East (England)","Project Delivery","Female","810","750","36710","34350"
"In post","2022","South East (England)","Project Delivery","Male","630","620","43710","40580"
"In post","2022","South East (England)","Property","Female","340","320","34920","33210"
"In post","2022","South East (England)","Property","Male","610","590","38460","34800"
"In post","2022","South East (England)","Psychology","Female","180","170","35980","31180"
"In post","2022","South East (England)","Psychology","Male","40","30","[c]","[c]"
"In post","2022","South East (England)","Science and Engineering","Female","670","630","36920","33300"
"In post","2022","South East (England)","Science and Engineering","Male","1360","1310","39660","38070"
"In post","2022","South East (England)","Security","Female","310","300","30270","26670"
"In post","2022","South East (England)","Security","Male","1540","1520","32330","29890"
"In post","2022","South East (England)","Social Research","Female","150","130","38810","38340"
"In post","2022","South East (England)","Social Research","Male","90","90","39840","38340"
"In post","2022","South East (England)","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","Statistics","Female","110","100","40020","38340"
"In post","2022","South East (England)","Statistics","Male","100","90","41860","38340"
"In post","2022","South East (England)","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South East (England)","Tax","Female","290","250","34720","33370"
"In post","2022","South East (England)","Tax","Male","260","240","36530","33440"
"In post","2022","South East (England)","Unknown","Female","250","240","38330","32780"
"In post","2022","South East (England)","Unknown","Male","310","310","49850","40180"
"In post","2022","South East (England)","Veterinarian","Female","30","30","[c]","[c]"
"In post","2022","South East (England)","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Commercial","Female","1000","940","37880","35560"
"In post","2022","South West (England)","Commercial","Male","860","850","41750","39860"
"In post","2022","South West (England)","Communications","Female","170","150","36290","33970"
"In post","2022","South West (England)","Communications","Male","140","130","36420","33830"
"In post","2022","South West (England)","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Counter Fraud","Female","220","190","27720","27570"
"In post","2022","South West (England)","Counter Fraud","Male","140","120","28700","27570"
"In post","2022","South West (England)","Digital, Data and Technology","Female","910","850","36980","34610"
"In post","2022","South West (England)","Digital, Data and Technology","Male","1880","1850","39250","38070"
"In post","2022","South West (England)","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Finance","Female","1050","990","36640","33300"
"In post","2022","South West (England)","Finance","Male","740","730","41340","36970"
"In post","2022","South West (England)","Geography","Female","150","140","30640","29290"
"In post","2022","South West (England)","Geography","Male","290","280","31900","33290"
"In post","2022","South West (England)","Human Resources","Female","770","700","35710","33000"
"In post","2022","South West (England)","Human Resources","Male","260","250","38200","36190"
"In post","2022","South West (England)","Inspector of Education and Training","Female","80","70","63750","64500"
"In post","2022","South West (England)","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Intelligence Analysis","Female","30","30","[c]","[c]"
"In post","2022","South West (England)","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Internal Audit","Female","60","50","42550","40550"
"In post","2022","South West (England)","Internal Audit","Male","50","50","44140","42510"
"In post","2022","South West (England)","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Knowledge and Information Management","Female","180","160","32790","32000"
"In post","2022","South West (England)","Knowledge and Information Management","Male","210","210","35710","32570"
"In post","2022","South West (England)","Legal","Female","330","300","44170","45150"
"In post","2022","South West (England)","Legal","Male","250","240","45790","44780"
"In post","2022","South West (England)","Medicine","Female","300","250","41970","32310"
"In post","2022","South West (England)","Medicine","Male","110","100","59430","46280"
"In post","2022","South West (England)","Operational Delivery","Female","8990","7860","27660","27130"
"In post","2022","South West (England)","Operational Delivery","Male","6480","6180","29940","27570"
"In post","2022","South West (England)","Operational Research","Female","50","50","40520","38790"
"In post","2022","South West (England)","Operational Research","Male","60","50","44710","47010"
"In post","2022","South West (England)","Other","Female","2630","2400","28330","26000"
"In post","2022","South West (England)","Other","Male","2570","2530","33510","31990"
"In post","2022","South West (England)","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Planning Inspectors","Male","40","30","[c]","[c]"
"In post","2022","South West (England)","Policy","Female","660","630","39740","36500"
"In post","2022","South West (England)","Policy","Male","430","420","43380","39300"
"In post","2022","South West (England)","Project Delivery","Female","1830","1730","38960","38070"
"In post","2022","South West (England)","Project Delivery","Male","2470","2430","43790","40730"
"In post","2022","South West (England)","Property","Female","340","320","35540","33300"
"In post","2022","South West (England)","Property","Male","500","480","37370","33370"
"In post","2022","South West (England)","Psychology","Female","100","90","37140","31180"
"In post","2022","South West (England)","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Science and Engineering","Female","1570","1470","37650","37420"
"In post","2022","South West (England)","Science and Engineering","Male","5080","4970","39540","38710"
"In post","2022","South West (England)","Security","Female","260","260","28690","26350"
"In post","2022","South West (England)","Security","Male","1000","980","29200","25000"
"In post","2022","South West (England)","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","South West (England)","Statistics","Female","80","70","41260","39850"
"In post","2022","South West (England)","Statistics","Male","100","100","39490","36000"
"In post","2022","South West (England)","Tax","Female","230","210","40980","35980"
"In post","2022","South West (England)","Tax","Male","340","330","43760","40180"
"In post","2022","South West (England)","Unknown","Female","210","200","44800","33370"
"In post","2022","South West (England)","Unknown","Male","230","230","47420","34400"
"In post","2022","South West (England)","Veterinarian","Female","60","50","40910","37410"
"In post","2022","South West (England)","Veterinarian","Male","50","40","[c]","[c]"
"In post","2022","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicine","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Medicine","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Operational Delivery","Female","330","300","28790","27570"
"In post","2022","Unknown","Operational Delivery","Male","220","210","31330","27570"
"In post","2022","Unknown","Other","Female","300","290","30780","28980"
"In post","2022","Unknown","Other","Male","1640","1640","37780","34460"
"In post","2022","Unknown","Policy","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Policy","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Security","Male","60","60","28600","27370"
"In post","2022","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Unknown","Female","260","250","37120","32000"
"In post","2022","Unknown","Unknown","Male","240","240","38390","32000"
"In post","2022","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Commercial","Female","190","170","34680","31850"
"In post","2022","Wales","Commercial","Male","190","180","35690","31850"
"In post","2022","Wales","Communications","Female","230","210","37450","35180"
"In post","2022","Wales","Communications","Male","150","150","38490","36840"
"In post","2022","Wales","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Counter Fraud","Female","320","280","26140","27460"
"In post","2022","Wales","Counter Fraud","Male","260","250","27630","27570"
"In post","2022","Wales","Digital, Data and Technology","Female","680","650","38560","36840"
"In post","2022","Wales","Digital, Data and Technology","Male","1530","1510","41220","38650"
"In post","2022","Wales","Economics","Female","70","70","36770","31010"
"In post","2022","Wales","Economics","Male","110","110","38760","30740"
"In post","2022","Wales","Finance","Female","450","410","36280","31040"
"In post","2022","Wales","Finance","Male","340","330","40800","38160"
"In post","2022","Wales","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Human Resources","Female","640","590","35520","31370"
"In post","2022","Wales","Human Resources","Male","240","230","35880","31210"
"In post","2022","Wales","Inspector of Education and Training","Female","40","40","[c]","[c]"
"In post","2022","Wales","Inspector of Education and Training","Male","30","30","[c]","[c]"
"In post","2022","Wales","Intelligence Analysis","Female","40","40","[c]","[c]"
"In post","2022","Wales","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Wales","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Wales","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Knowledge and Information Management","Female","100","90","33960","29430"
"In post","2022","Wales","Knowledge and Information Management","Male","70","70","36270","37970"
"In post","2022","Wales","Legal","Female","440","400","46720","48080"
"In post","2022","Wales","Legal","Male","280","270","46670","47470"
"In post","2022","Wales","Medicine","Female","190","170","49450","41980"
"In post","2022","Wales","Medicine","Male","110","110","54590","47470"
"In post","2022","Wales","Operational Delivery","Female","13530","11860","26350","24030"
"In post","2022","Wales","Operational Delivery","Male","8260","7920","28320","26350"
"In post","2022","Wales","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Other","Female","1010","930","33850","29430"
"In post","2022","Wales","Other","Male","630","610","31980","27570"
"In post","2022","Wales","Planning","Female","30","30","[c]","[c]"
"In post","2022","Wales","Planning","Male","40","40","[c]","[c]"
"In post","2022","Wales","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Policy","Female","1260","1180","40800","38160"
"In post","2022","Wales","Policy","Male","860","830","44570","38160"
"In post","2022","Wales","Project Delivery","Female","360","340","39540","36840"
"In post","2022","Wales","Project Delivery","Male","290","280","45580","40520"
"In post","2022","Wales","Property","Female","190","170","35510","32020"
"In post","2022","Wales","Property","Male","280","270","36110","33000"
"In post","2022","Wales","Psychology","Female","50","50","34280","30450"
"In post","2022","Wales","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Science and Engineering","Female","150","130","41580","38160"
"In post","2022","Wales","Science and Engineering","Male","610","590","40140","34450"
"In post","2022","Wales","Security","Female","70","70","27980","26670"
"In post","2022","Wales","Security","Male","250","240","27620","24720"
"In post","2022","Wales","Social Research","Female","310","290","39670","38340"
"In post","2022","Wales","Social Research","Male","130","130","40120","38340"
"In post","2022","Wales","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Statistics","Female","210","200","41450","38340"
"In post","2022","Wales","Statistics","Male","240","230","42380","38340"
"In post","2022","Wales","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Wales","Tax","Female","840","780","31860","28920"
"In post","2022","Wales","Tax","Male","930","910","33360","33080"
"In post","2022","Wales","Unknown","Female","240","230","34500","32000"
"In post","2022","Wales","Unknown","Male","240","240","33470","26820"
"In post","2022","Wales","Veterinarian","Female","30","30","[c]","[c]"
"In post","2022","Wales","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Commercial","Female","170","160","38120","36500"
"In post","2022","West Midlands (England)","Commercial","Male","110","110","38350","35610"
"In post","2022","West Midlands (England)","Communications","Female","110","100","40990","38000"
"In post","2022","West Midlands (England)","Communications","Male","60","60","36970","33300"
"In post","2022","West Midlands (England)","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Counter Fraud","Female","340","290","28260","27570"
"In post","2022","West Midlands (England)","Counter Fraud","Male","210","200","29200","27570"
"In post","2022","West Midlands (England)","Digital, Data and Technology","Female","480","460","39190","36050"
"In post","2022","West Midlands (England)","Digital, Data and Technology","Male","720","710","40790","36780"
"In post","2022","West Midlands (England)","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Finance","Female","490","470","38280","35810"
"In post","2022","West Midlands (England)","Finance","Male","320","320","40810","36500"
"In post","2022","West Midlands (England)","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Human Resources","Female","290","280","37220","33300"
"In post","2022","West Midlands (England)","Human Resources","Male","130","130","38540","34110"
"In post","2022","West Midlands (England)","Inspector of Education and Training","Female","60","60","62590","51360"
"In post","2022","West Midlands (England)","Inspector of Education and Training","Male","30","30","[c]","[c]"
"In post","2022","West Midlands (England)","Intelligence Analysis","Female","50","50","31550","27380"
"In post","2022","West Midlands (England)","Intelligence Analysis","Male","30","30","[c]","[c]"
"In post","2022","West Midlands (England)","Internal Audit","Female","30","30","[c]","[c]"
"In post","2022","West Midlands (England)","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Knowledge and Information Management","Female","80","80","25910","21380"
"In post","2022","West Midlands (England)","Knowledge and Information Management","Male","40","40","[c]","[c]"
"In post","2022","West Midlands (England)","Legal","Female","420","380","46060","48080"
"In post","2022","West Midlands (England)","Legal","Male","270","260","44760","43710"
"In post","2022","West Midlands (England)","Medicine","Female","110","100","51330","39030"
"In post","2022","West Midlands (England)","Medicine","Male","40","30","[c]","[c]"
"In post","2022","West Midlands (England)","Operational Delivery","Female","12680","11280","27220","26120"
"In post","2022","West Midlands (England)","Operational Delivery","Male","8350","8010","28780","27370"
"In post","2022","West Midlands (England)","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Operational Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Other","Female","1130","1010","24900","21570"
"In post","2022","West Midlands (England)","Other","Male","890","860","27010","26670"
"In post","2022","West Midlands (England)","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Policy","Female","540","520","39100","36340"
"In post","2022","West Midlands (England)","Policy","Male","400","390","41720","36780"
"In post","2022","West Midlands (England)","Project Delivery","Female","390","370","39740","38550"
"In post","2022","West Midlands (England)","Project Delivery","Male","300","300","43570","40520"
"In post","2022","West Midlands (England)","Property","Female","260","240","34680","32890"
"In post","2022","West Midlands (England)","Property","Male","330","320","38300","33370"
"In post","2022","West Midlands (England)","Psychology","Female","140","130","33270","29750"
"In post","2022","West Midlands (England)","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Science and Engineering","Female","150","130","36420","35610"
"In post","2022","West Midlands (England)","Science and Engineering","Male","190","180","33460","30350"
"In post","2022","West Midlands (England)","Security","Female","110","110","33570","31180"
"In post","2022","West Midlands (England)","Security","Male","290","290","31020","26820"
"In post","2022","West Midlands (England)","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Tax","Female","710","670","34730","33080"
"In post","2022","West Midlands (England)","Tax","Male","790","770","37140","33370"
"In post","2022","West Midlands (England)","Unknown","Female","320","310","37210","33080"
"In post","2022","West Midlands (England)","Unknown","Male","350","350","40890","33080"
"In post","2022","West Midlands (England)","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2022","West Midlands (England)","Veterinarian","Male","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Commercial","Female","360","340","38800","36500"
"In post","2022","Yorkshire and The Humber","Commercial","Male","270","260","38690","36500"
"In post","2022","Yorkshire and The Humber","Communications","Female","100","90","44330","41990"
"In post","2022","Yorkshire and The Humber","Communications","Male","70","70","41960","40150"
"In post","2022","Yorkshire and The Humber","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Counter Fraud","Female","290","250","29010","27570"
"In post","2022","Yorkshire and The Humber","Counter Fraud","Male","220","200","29730","27570"
"In post","2022","Yorkshire and The Humber","Digital, Data and Technology","Female","590","560","41520","37800"
"In post","2022","Yorkshire and The Humber","Digital, Data and Technology","Male","990","970","43560","40180"
"In post","2022","Yorkshire and The Humber","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Finance","Female","640","600","37740","34290"
"In post","2022","Yorkshire and The Humber","Finance","Male","560","550","40060","36800"
"In post","2022","Yorkshire and The Humber","Geography","Female","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Geography","Male","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Human Resources","Female","530","500","39250","34960"
"In post","2022","Yorkshire and The Humber","Human Resources","Male","210","210","39730","35900"
"In post","2022","Yorkshire and The Humber","Inspector of Education and Training","Female","70","70","66080","70500"
"In post","2022","Yorkshire and The Humber","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Intelligence Analysis","Female","120","110","28000","27280"
"In post","2022","Yorkshire and The Humber","Intelligence Analysis","Male","120","110","30240","29060"
"In post","2022","Yorkshire and The Humber","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Knowledge and Information Management","Female","90","80","33490","31990"
"In post","2022","Yorkshire and The Humber","Knowledge and Information Management","Male","60","60","36250","31990"
"In post","2022","Yorkshire and The Humber","Legal","Female","450","410","45600","48080"
"In post","2022","Yorkshire and The Humber","Legal","Male","340","340","45400","44250"
"In post","2022","Yorkshire and The Humber","Medicine","Female","110","100","45640","39030"
"In post","2022","Yorkshire and The Humber","Medicine","Male","50","50","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Operational Delivery","Female","12940","11390","27630","26750"
"In post","2022","Yorkshire and The Humber","Operational Delivery","Male","9410","9000","28960","27370"
"In post","2022","Yorkshire and The Humber","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Operational Research","Male","30","30","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Other","Female","1120","990","25920","21380"
"In post","2022","Yorkshire and The Humber","Other","Male","1080","1040","26400","26670"
"In post","2022","Yorkshire and The Humber","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Policy","Female","1200","1120","41000","36820"
"In post","2022","Yorkshire and The Humber","Policy","Male","860","840","42560","37450"
"In post","2022","Yorkshire and The Humber","Project Delivery","Female","410","380","40910","37300"
"In post","2022","Yorkshire and The Humber","Project Delivery","Male","340","330","41220","37460"
"In post","2022","Yorkshire and The Humber","Property","Female","320","300","35710","33000"
"In post","2022","Yorkshire and The Humber","Property","Male","410","400","40030","36460"
"In post","2022","Yorkshire and The Humber","Psychology","Female","160","160","34860","30810"
"In post","2022","Yorkshire and The Humber","Psychology","Male","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Science and Engineering","Female","200","180","34690","31710"
"In post","2022","Yorkshire and The Humber","Science and Engineering","Male","220","210","32660","28190"
"In post","2022","Yorkshire and The Humber","Security","Female","150","140","33580","31990"
"In post","2022","Yorkshire and The Humber","Security","Male","490","470","34800","38540"
"In post","2022","Yorkshire and The Humber","Social Research","Female","30","30","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Statistics","Female","50","50","41330","36820"
"In post","2022","Yorkshire and The Humber","Statistics","Male","80","70","43240","36880"
"In post","2022","Yorkshire and The Humber","Tax","Female","780","720","33070","33080"
"In post","2022","Yorkshire and The Humber","Tax","Male","970","950","33470","31000"
"In post","2022","Yorkshire and The Humber","Unknown","Female","750","710","36650","33000"
"In post","2022","Yorkshire and The Humber","Unknown","Male","710","700","36590","32960"
"In post","2022","Yorkshire and The Humber","Veterinarian","Female","[c]","[c]","[c]","[c]"
"In post","2022","Yorkshire and The Humber","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Operational Delivery","Female","310","270","22190","20100"
