"Status","Year","Parent_department","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Justice","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Nottinghamshire","Heterosexual / straight","470","450","29250","26810"
"In post","2021","Ministry of Justice","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Nottinghamshire","Undeclared","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","North Nottinghamshire","Unknown","130","120","26150","25790"
"In post","2021","Ministry of Justice","North Yorkshire CC","Heterosexual / straight","110","100","28700","23840"
"In post","2021","Ministry of Justice","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Northumberland","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","Ministry of Justice","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Norwich and East Norfolk","Heterosexual / straight","480","450","27000","24020"
"In post","2021","Ministry of Justice","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Norwich and East Norfolk","Undeclared","60","60","30440","26300"
"In post","2021","Ministry of Justice","Norwich and East Norfolk","Unknown","90","80","26480","24440"
"In post","2021","Ministry of Justice","Nottingham","Heterosexual / straight","1150","1070","25510","22850"
"In post","2021","Ministry of Justice","Nottingham","LGBO","80","80","25770","22890"
"In post","2021","Ministry of Justice","Nottingham","Undeclared","150","140","25380","21420"
"In post","2021","Ministry of Justice","Nottingham","Unknown","190","170","24990","21550"
"In post","2021","Ministry of Justice","Oxfordshire","Heterosexual / straight","600","570","30040","30400"
"In post","2021","Ministry of Justice","Oxfordshire","LGBO","50","50","30950","31980"
"In post","2021","Ministry of Justice","Oxfordshire","Undeclared","110","100","32240","31180"
"In post","2021","Ministry of Justice","Oxfordshire","Unknown","200","180","29080","28970"
"In post","2021","Ministry of Justice","Peterborough","Heterosexual / straight","190","180","31620","27700"
"In post","2021","Ministry of Justice","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Plymouth","Heterosexual / straight","140","130","27660","23690"
"In post","2021","Ministry of Justice","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Portsmouth","Heterosexual / straight","130","110","27400","22720"
"In post","2021","Ministry of Justice","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Powys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Redbridge and Waltham Forest","Heterosexual / straight","130","110","28740","26810"
"In post","2021","Ministry of Justice","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Redbridge and Waltham Forest","Unknown","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","Sandwell","Heterosexual / straight","50","50","26650","23840"
"In post","2021","Ministry of Justice","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Sefton","Heterosexual / straight","60","60","28660","26310"
"In post","2021","Ministry of Justice","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Sheffield","Heterosexual / straight","320","280","29740","22920"
"In post","2021","Ministry of Justice","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Sheffield","Undeclared","50","50","29810","24000"
"In post","2021","Ministry of Justice","Sheffield","Unknown","70","70","36250","27370"
"In post","2021","Ministry of Justice","Shropshire CC","Heterosexual / straight","280","270","29170","26460"
"In post","2021","Ministry of Justice","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Shropshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Shropshire CC","Unknown","90","80","29070","27380"
"In post","2021","Ministry of Justice","Somerset","Heterosexual / straight","120","100","24530","22110"
"In post","2021","Ministry of Justice","Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South and West Derbyshire","Heterosexual / straight","310","290","29950","26810"
"In post","2021","Ministry of Justice","South and West Derbyshire","LGBO","40","30","[c]","[c]"
"In post","2021","Ministry of Justice","South and West Derbyshire","Undeclared","40","30","[c]","[c]"
"In post","2021","Ministry of Justice","South and West Derbyshire","Unknown","90","80","29520","30840"
"In post","2021","Ministry of Justice","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Hampshire","Heterosexual / straight","70","60","26620","22920"
"In post","2021","Ministry of Justice","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Nottinghamshire","Heterosexual / straight","300","280","29810","27380"
"In post","2021","Ministry of Justice","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Nottinghamshire","Undeclared","50","40","[c]","[c]"
"In post","2021","Ministry of Justice","South Nottinghamshire","Unknown","70","60","27490","27150"
"In post","2021","Ministry of Justice","South Teesside","Heterosexual / straight","240","210","25980","22260"
"In post","2021","Ministry of Justice","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South Teesside","Undeclared","30","30","[c]","[c]"
"In post","2021","Ministry of Justice","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South West Wales","Heterosexual / straight","100","90","27670","23380"
"In post","2021","Ministry of Justice","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Southampton","Heterosexual / straight","150","120","24630","21180"
"In post","2021","Ministry of Justice","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Southend-on-Sea","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Ministry of Justice","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Staffordshire CC","Heterosexual / straight","1670","1590","29690","26810"
"In post","2021","Ministry of Justice","Staffordshire CC","LGBO","110","110","27760","25790"
"In post","2021","Ministry of Justice","Staffordshire CC","Undeclared","150","140","30150","28220"
"In post","2021","Ministry of Justice","Staffordshire CC","Unknown","440","400","26190","24440"
"In post","2021","Ministry of Justice","Stoke-on-Trent","Heterosexual / straight","440","400","21760","18880"
"In post","2021","Ministry of Justice","Stoke-on-Trent","LGBO","40","30","[c]","[c]"
"In post","2021","Ministry of Justice","Stoke-on-Trent","Undeclared","40","30","[c]","[c]"
"In post","2021","Ministry of Justice","Stoke-on-Trent","Unknown","60","60","20990","18880"
"In post","2021","Ministry of Justice","Suffolk","Heterosexual / straight","950","900","29350","28200"
"In post","2021","Ministry of Justice","Suffolk","LGBO","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","Suffolk","Undeclared","100","100","27960","25600"
"In post","2021","Ministry of Justice","Suffolk","Unknown","200","180","28220","30400"
"In post","2021","Ministry of Justice","Sunderland","Heterosexual / straight","70","60","27540","23130"
"In post","2021","Ministry of Justice","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Swansea","Heterosexual / straight","430","380","28390","26810"
"In post","2021","Ministry of Justice","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Swansea","Undeclared","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","Swansea","Unknown","140","120","26830","26300"
"In post","2021","Ministry of Justice","Swindon","Heterosexual / straight","90","80","24940","21170"
"In post","2021","Ministry of Justice","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Torbay","Heterosexual / straight","50","40","[c]","[c]"
"In post","2021","Ministry of Justice","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Torbay","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Tower Hamlets","Heterosexual / straight","910","880","41450","37150"
"In post","2021","Ministry of Justice","Tower Hamlets","LGBO","60","60","43230","37330"
"In post","2021","Ministry of Justice","Tower Hamlets","Undeclared","120","110","44310","39530"
"In post","2021","Ministry of Justice","Tower Hamlets","Unknown","240","240","36620","32870"
"In post","2021","Ministry of Justice","Tyneside","Heterosexual / straight","760","690","25800","22260"
"In post","2021","Ministry of Justice","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Tyneside","Undeclared","70","60","24530","21170"
"In post","2021","Ministry of Justice","Tyneside","Unknown","60","60","22350","19830"
"In post","2021","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Wakefield","Heterosexual / straight","740","680","30320","29060"
"In post","2021","Ministry of Justice","Wakefield","LGBO","60","60","29380","28760"
"In post","2021","Ministry of Justice","Wakefield","Undeclared","120","110","30040","31650"
"In post","2021","Ministry of Justice","Wakefield","Unknown","190","170","27070","25360"
"In post","2021","Ministry of Justice","Walsall","Heterosexual / straight","90","80","27870","25630"
"In post","2021","Ministry of Justice","Walsall","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Walsall","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Wandsworth","Heterosexual / straight","460","440","33880","33260"
"In post","2021","Ministry of Justice","Wandsworth","LGBO","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","Wandsworth","Undeclared","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","Wandsworth","Unknown","240","230","30340","30220"
"In post","2021","Ministry of Justice","Warrington","Heterosexual / straight","450","420","28960","26180"
"In post","2021","Ministry of Justice","Warrington","LGBO","30","30","[c]","[c]"
"In post","2021","Ministry of Justice","Warrington","Undeclared","70","60","31850","31650"
"In post","2021","Ministry of Justice","Warrington","Unknown","180","170","27640","26630"
"In post","2021","Ministry of Justice","Warwickshire","Heterosexual / straight","280","260","32120","30210"
"In post","2021","Ministry of Justice","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Warwickshire","Undeclared","40","30","[c]","[c]"
"In post","2021","Ministry of Justice","Warwickshire","Unknown","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","West Cumbria","Heterosexual / straight","190","180","27480","25790"
"In post","2021","Ministry of Justice","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Cumbria","Unknown","50","50","27030","26300"
"In post","2021","Ministry of Justice","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Northamptonshire","Heterosexual / straight","560","510","25660","22920"
"In post","2021","Ministry of Justice","West Northamptonshire","LGBO","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","West Northamptonshire","Undeclared","100","90","26010","22020"
"In post","2021","Ministry of Justice","West Northamptonshire","Unknown","120","110","23750","20600"
"In post","2021","Ministry of Justice","West Surrey","Heterosexual / straight","470","440","30220","29750"
"In post","2021","Ministry of Justice","West Surrey","LGBO","50","40","[c]","[c]"
"In post","2021","Ministry of Justice","West Surrey","Undeclared","60","60","33620","31760"
"In post","2021","Ministry of Justice","West Surrey","Unknown","100","90","30130","29650"
"In post","2021","Ministry of Justice","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Sussex (South West)","Heterosexual / straight","160","150","29410","27380"
"In post","2021","Ministry of Justice","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","West Sussex (South West)","Unknown","50","40","[c]","[c]"
"In post","2021","Ministry of Justice","Westminster","Heterosexual / straight","3070","2980","42610","36800"
"In post","2021","Ministry of Justice","Westminster","LGBO","250","250","42960","36800"
"In post","2021","Ministry of Justice","Westminster","Undeclared","410","390","43590","36930"
"In post","2021","Ministry of Justice","Westminster","Unknown","830","810","41110","36800"
"In post","2021","Ministry of Justice","Wiltshire","Heterosexual / straight","280","270","28480","27920"
"In post","2021","Ministry of Justice","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Wiltshire","Undeclared","30","30","[c]","[c]"
"In post","2021","Ministry of Justice","Wiltshire","Unknown","40","40","[c]","[c]"
"In post","2021","Ministry of Justice","Wirral","Heterosexual / straight","90","80","28520","23840"
"In post","2021","Ministry of Justice","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Wolverhampton","Heterosexual / straight","160","140","23980","20770"
"In post","2021","Ministry of Justice","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Worcestershire","Heterosexual / straight","990","960","28190","25380"
"In post","2021","Ministry of Justice","Worcestershire","LGBO","70","70","26790","23970"
"In post","2021","Ministry of Justice","Worcestershire","Undeclared","120","120","29770","28200"
"In post","2021","Ministry of Justice","Worcestershire","Unknown","230","220","27900","25790"
"In post","2021","Ministry of Justice","York","Heterosexual / straight","180","160","30570","28200"
"In post","2021","Ministry of Justice","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","York","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","310","300","36280","34440"
"In post","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","60","60","35290","36740"
"In post","2021","National Crime Agency","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Bedford","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Bedford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Belfast","Heterosexual / straight","90","90","39540","37970"
"In post","2021","National Crime Agency","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Belfast","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Berkshire","Heterosexual / straight","70","70","39380","37960"
"In post","2021","National Crime Agency","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Berkshire","Unknown","30","30","[c]","[c]"
"In post","2021","National Crime Agency","Birmingham","Heterosexual / straight","310","300","37450","36410"
"In post","2021","National Crime Agency","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Birmingham","Unknown","60","60","39670","38630"
"In post","2021","National Crime Agency","Bridgend and Neath Port Talbot","Heterosexual / straight","50","50","[c]","[c]"
"In post","2021","National Crime Agency","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Bromley","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Central Hampshire","Heterosexual / straight","60","50","37070","36410"
"In post","2021","National Crime Agency","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Chorley and West Lancashire","Heterosexual / straight","50","50","34660","33690"
"In post","2021","National Crime Agency","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Devon CC","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","National Crime Agency","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","East Kent","Heterosexual / straight","50","50","35060","34540"
"In post","2021","National Crime Agency","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Hertfordshire","Heterosexual / straight","60","60","39860","39950"
"In post","2021","National Crime Agency","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Lambeth","Heterosexual / straight","1160","1130","44070","40170"
"In post","2021","National Crime Agency","Lambeth","LGBO","70","70","41490","39840"
"In post","2021","National Crime Agency","Lambeth","Undeclared","100","100","41020","39840"
"In post","2021","National Crime Agency","Lambeth","Unknown","250","240","45320","43630"
"In post","2021","National Crime Agency","Leicestershire CC and Rutland","Heterosexual / straight","60","60","37700","38280"
"In post","2021","National Crime Agency","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Medway","Heterosexual / straight","80","80","43700","43160"
"In post","2021","National Crime Agency","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Medway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Medway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","60","60","41830","40020"
"In post","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Nottingham","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","National Crime Agency","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","National Crime Agency","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
