"Status","Year","Organisation","Responsibility_level","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Scottish Courts and Tribunals Service","EO","Unknown","370","350","29480","30450"
"In post","2022","Scottish Courts and Tribunals Service","EO","White","110","110","28900","30450"
"In post","2022","Scottish Courts and Tribunals Service","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","G6/G7","Unknown","30","30","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","G6/G7","White","40","40","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","SCS","White","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Courts and Tribunals Service","SEO/HEO","Unknown","230","220","38290","36360"
"In post","2022","Scottish Courts and Tribunals Service","SEO/HEO","White","120","110","38610","36360"
"In post","2022","Scottish Fiscal Commission","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","EO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","EO","White","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","G6/G7","White","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","SCS","White","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Fiscal Commission","SEO/HEO","White","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","AA/AO","White","50","50","[c]","[c]"
"In post","2022","Scottish Forestry","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","EO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","EO","White","50","50","31310","31060"
"In post","2022","Scottish Forestry","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","G6/G7","White","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","SCS","White","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Forestry","SEO/HEO","White","60","60","41520","39520"
"In post","2022","Scottish Government (excl. agencies)","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","AA/AO","Unknown","270","250","24510","24400"
"In post","2022","Scottish Government (excl. agencies)","AA/AO","White","660","630","24620","24400"
"In post","2022","Scottish Government (excl. agencies)","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","EO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","EO","Unknown","250","240","28300","27230"
"In post","2022","Scottish Government (excl. agencies)","EO","White","920","880","29190","28990"
"In post","2022","Scottish Government (excl. agencies)","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","G6/G7","Undeclared","50","50","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","G6/G7","Unknown","360","350","60650","62170"
"In post","2022","Scottish Government (excl. agencies)","G6/G7","White","1940","1850","63650","62170"
"In post","2022","Scottish Government (excl. agencies)","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","SCS","Unknown","40","40","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","SCS","White","170","160","88140","83230"
"In post","2022","Scottish Government (excl. agencies)","SEO/HEO","Asian","60","60","37300","36130"
"In post","2022","Scottish Government (excl. agencies)","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","SEO/HEO","Mixed","40","40","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government (excl. agencies)","SEO/HEO","Undeclared","60","60","41030","39660"
"In post","2022","Scottish Government (excl. agencies)","SEO/HEO","Unknown","730","700","38150","39660"
"In post","2022","Scottish Government (excl. agencies)","SEO/HEO","White","3110","2990","40030","39660"
"In post","2022","Scottish Housing Regulator","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","AA/AO","White","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","EO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","EO","White","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","G6/G7","White","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","SCS","White","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","SEO/HEO","White","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","AA/AO","Undeclared","70","60","26320","26900"
"In post","2022","Scottish Prison Service","AA/AO","Unknown","1150","1110","24210","23330"
"In post","2022","Scottish Prison Service","AA/AO","White","410","390","25650","26900"
"In post","2022","Scottish Prison Service","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","EO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","EO","Undeclared","200","180","34830","35000"
"In post","2022","Scottish Prison Service","EO","Unknown","1120","1060","34010","35000"
"In post","2022","Scottish Prison Service","EO","White","770","720","34520","35000"
"In post","2022","Scottish Prison Service","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","G6/G7","Unknown","40","40","[c]","[c]"
"In post","2022","Scottish Prison Service","G6/G7","White","80","70","62270","54200"
"In post","2022","Scottish Prison Service","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","SCS","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","SCS","White","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","SEO/HEO","Undeclared","70","60","41410","40290"
"In post","2022","Scottish Prison Service","SEO/HEO","Unknown","250","220","41990","40290"
"In post","2022","Scottish Prison Service","SEO/HEO","White","360","320","41590","40290"
"In post","2022","Scottish Public Pensions Agency","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","AA/AO","Unknown","70","70","24940","24400"
"In post","2022","Scottish Public Pensions Agency","AA/AO","White","100","90","25740","25930"
"In post","2022","Scottish Public Pensions Agency","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","EO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","EO","White","50","50","29070","30040"
"In post","2022","Scottish Public Pensions Agency","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","G6/G7","White","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","SCS","White","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","SEO/HEO","White","50","50","36430","36130"
"In post","2022","Serious Fraud Office","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","AA/AO","White","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","EO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","EO","White","30","30","[c]","[c]"
"In post","2022","Serious Fraud Office","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","G6/G7","Unknown","50","40","[c]","[c]"
"In post","2022","Serious Fraud Office","G6/G7","White","100","100","63200","63210"
"In post","2022","Serious Fraud Office","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","SCS","White","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Serious Fraud Office","SEO/HEO","Unknown","40","40","[c]","[c]"
"In post","2022","Serious Fraud Office","SEO/HEO","White","120","120","38000","40000"
"In post","2022","Social Security Scotland","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","AA/AO","Unknown","290","280","21790","21050"
"In post","2022","Social Security Scotland","AA/AO","White","430","420","22090","22140"
"In post","2022","Social Security Scotland","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","EO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","EO","Unknown","250","240","27490","27230"
"In post","2022","Social Security Scotland","EO","White","560","540","27700","27230"
"In post","2022","Social Security Scotland","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","G6/G7","Unknown","30","30","[c]","[c]"
"In post","2022","Social Security Scotland","G6/G7","White","130","130","61960","62170"
"In post","2022","Social Security Scotland","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","SCS","White","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","SEO/HEO","Unknown","130","130","35490","33070"
"In post","2022","Social Security Scotland","SEO/HEO","White","490","480","36460","34600"
"In post","2022","Standards and Testing Agency","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","EO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","EO","White","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","G6/G7","White","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","SCS","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","SCS","Black","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","SCS","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","SCS","White","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","SEO/HEO","White","50","50","37220","36500"
"In post","2022","Student Awards Agency for Scotland","AA/AO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","AA/AO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","AA/AO","Unknown","60","50","23150","23230"
"In post","2022","Student Awards Agency for Scotland","AA/AO","White","30","30","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","EO","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","EO","Black","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","EO","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","EO","Unknown","30","30","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","EO","White","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","G6/G7","Asian","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","G6/G7","Black","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","G6/G7","White","[c]","[c]","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
