"Status","Year","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office for Standards in Education, Children's Services and Skills","Female","70","60","40550","35010"
"In post","2022","Asian","Office for Standards in Education, Children's Services and Skills","Male","40","30","[c]","[c]"
"In post","2022","Asian","Office of Gas and Electricity Markets","Female","80","80","41330","36710"
"In post","2022","Asian","Office of Gas and Electricity Markets","Male","60","60","41900","34850"
"In post","2022","Asian","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Scottish Government","Female","170","160","35040","31540"
"In post","2022","Asian","Scottish Government","Male","130","130","36600","31540"
"In post","2022","Asian","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Export Finance","Female","40","40","[c]","[c]"
"In post","2022","Asian","UK Export Finance","Male","50","50","[c]","[c]"
"In post","2022","Asian","UK Statistics Authority","Female","100","90","33590","30710"
"In post","2022","Asian","UK Statistics Authority","Male","90","80","31830","30210"
"In post","2022","Asian","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Welsh Government","Female","40","30","[c]","[c]"
"In post","2022","Asian","Welsh Government","Male","30","30","[c]","[c]"
"In post","2022","Black","Attorney General's Departments","Female","440","420","40060","32460"
"In post","2022","Black","Attorney General's Departments","Male","160","160","41560","33040"
"In post","2022","Black","Cabinet Office","Female","180","180","40480","36600"
"In post","2022","Black","Cabinet Office","Male","100","100","45440","40600"
"In post","2022","Black","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Department for Business, Energy and Industrial Strategy","Female","310","310","38090","33640"
"In post","2022","Black","Department for Business, Energy and Industrial Strategy","Male","180","180","39890","37840"
"In post","2022","Black","Department for Digital, Culture, Media and Sport","Female","80","80","37550","34020"
"In post","2022","Black","Department for Digital, Culture, Media and Sport","Male","30","30","[c]","[c]"
"In post","2022","Black","Department for Education","Female","220","220","39770","36500"
"In post","2022","Black","Department for Education","Male","100","100","39940","36960"
"In post","2022","Black","Department for Environment, Food and Rural Affairs","Female","160","150","34940","32560"
"In post","2022","Black","Department for Environment, Food and Rural Affairs","Male","100","100","35610","32560"
"In post","2022","Black","Department for International Trade","Female","90","80","38750","35560"
"In post","2022","Black","Department for International Trade","Male","50","50","41990","38540"
"In post","2022","Black","Department for Levelling Up, Housing and Communities","Female","130","120","40270","36340"
"In post","2022","Black","Department for Levelling Up, Housing and Communities","Male","80","80","39190","34920"
"In post","2022","Black","Department for Transport","Female","150","150","37710","34710"
"In post","2022","Black","Department for Transport","Male","120","120","37340","33560"
"In post","2022","Black","Department for Work and Pensions","Female","2810","2610","29250","30330"
"In post","2022","Black","Department for Work and Pensions","Male","1260","1230","29930","29290"
"In post","2022","Black","Department of Health and Social Care","Female","490","460","37420","32790"
"In post","2022","Black","Department of Health and Social Care","Male","170","160","42460","35230"
"In post","2022","Black","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Foreign, Commonwealth and Development Office","Female","190","180","38440","34260"
"In post","2022","Black","Foreign, Commonwealth and Development Office","Male","80","80","39840","36300"
"In post","2022","Black","HM Land Registry","Female","50","40","[c]","[c]"
"In post","2022","Black","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","HM Revenue and Customs","Female","1140","1090","33820","33020"
"In post","2022","Black","HM Revenue and Customs","Male","740","730","34010","33080"
"In post","2022","Black","HM Treasury","Female","70","70","39230","33210"
"In post","2022","Black","HM Treasury","Male","40","40","[c]","[c]"
"In post","2022","Black","Home Office","Female","1170","1090","33040","29090"
"In post","2022","Black","Home Office","Male","630","610","33450","29080"
"In post","2022","Black","Ministry of Defence","Female","380","380","33450","31220"
"In post","2022","Black","Ministry of Defence","Male","390","380","33570","33000"
"In post","2022","Black","Ministry of Justice","Female","2490","2370","30590","28310"
"In post","2022","Black","Ministry of Justice","Male","1600","1560","31840","30700"
"In post","2022","Black","National Crime Agency","Female","60","60","35940","36200"
"In post","2022","Black","National Crime Agency","Male","40","40","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","Female","40","40","[c]","[c]"
"In post","2022","Black","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","Female","40","40","[c]","[c]"
"In post","2022","Black","Office of Gas and Electricity Markets","Male","50","50","[c]","[c]"
"In post","2022","Black","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Scottish Government","Female","50","50","[c]","[c]"
"In post","2022","Black","Scottish Government","Male","50","50","[c]","[c]"
"In post","2022","Black","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Export Finance","Female","30","30","[c]","[c]"
"In post","2022","Black","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Statistics Authority","Female","50","40","[c]","[c]"
"In post","2022","Black","UK Statistics Authority","Male","50","50","31850","30210"
"In post","2022","Black","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Black","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Attorney General's Departments","Female","190","170","45600","50500"
"In post","2022","Mixed","Attorney General's Departments","Male","100","100","46490","48830"
"In post","2022","Mixed","Cabinet Office","Female","140","140","42960","39360"
"In post","2022","Mixed","Cabinet Office","Male","100","100","49420","41860"
"In post","2022","Mixed","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Department for Business, Energy and Industrial Strategy","Female","190","180","41310","39650"
"In post","2022","Mixed","Department for Business, Energy and Industrial Strategy","Male","180","170","44790","40140"
"In post","2022","Mixed","Department for Digital, Culture, Media and Sport","Female","60","50","45610","41250"
"In post","2022","Mixed","Department for Digital, Culture, Media and Sport","Male","50","50","[c]","[c]"
"In post","2022","Mixed","Department for Education","Female","150","150","42830","40640"
"In post","2022","Mixed","Department for Education","Male","70","70","41810","37100"
"In post","2022","Mixed","Department for Environment, Food and Rural Affairs","Female","130","130","34880","32560"
"In post","2022","Mixed","Department for Environment, Food and Rural Affairs","Male","100","100","39100","35900"
"In post","2022","Mixed","Department for International Trade","Female","50","50","43600","38390"
"In post","2022","Mixed","Department for International Trade","Male","60","50","49570","51970"
"In post","2022","Mixed","Department for Levelling Up, Housing and Communities","Female","60","60","40920","33210"
"In post","2022","Mixed","Department for Levelling Up, Housing and Communities","Male","50","40","[c]","[c]"
"In post","2022","Mixed","Department for Transport","Female","120","110","34410","30910"
"In post","2022","Mixed","Department for Transport","Male","130","130","37580","34710"
"In post","2022","Mixed","Department for Work and Pensions","Female","1090","990","28250","27570"
"In post","2022","Mixed","Department for Work and Pensions","Male","600","590","29360","27570"
"In post","2022","Mixed","Department of Health and Social Care","Female","200","190","40090","35170"
"In post","2022","Mixed","Department of Health and Social Care","Male","100","100","45140","40470"
"In post","2022","Mixed","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Foreign, Commonwealth and Development Office","Female","150","150","45340","39270"
"In post","2022","Mixed","Foreign, Commonwealth and Development Office","Male","120","120","48350","44230"
"In post","2022","Mixed","HM Land Registry","Female","50","50","[c]","[c]"
"In post","2022","Mixed","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","HM Revenue and Customs","Female","510","480","33870","32320"
"In post","2022","Mixed","HM Revenue and Customs","Male","430","420","37260","33370"
"In post","2022","Mixed","HM Treasury","Female","60","60","44610","38100"
"In post","2022","Mixed","HM Treasury","Male","50","50","48530","52500"
"In post","2022","Mixed","Home Office","Female","410","380","34800","29220"
"In post","2022","Mixed","Home Office","Male","270","260","33860","29080"
"In post","2022","Mixed","Ministry of Defence","Female","290","280","35820","33000"
"In post","2022","Mixed","Ministry of Defence","Male","350","350","35960","33300"
"In post","2022","Mixed","Ministry of Justice","Female","1190","1120","31300","28310"
"In post","2022","Mixed","Ministry of Justice","Male","720","700","32150","30320"
"In post","2022","Mixed","National Crime Agency","Female","50","50","39670","36410"
"In post","2022","Mixed","National Crime Agency","Male","50","50","41210","38540"
"In post","2022","Mixed","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Scottish Government","Female","90","80","40470","36130"
"In post","2022","Mixed","Scottish Government","Male","70","70","39820","34800"
"In post","2022","Mixed","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Female","60","50","32480","30710"
"In post","2022","Mixed","UK Statistics Authority","Male","30","30","[c]","[c]"
"In post","2022","Mixed","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Female","40","30","[c]","[c]"
"In post","2022","Mixed","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Attorney General's Departments","Female","60","50","44890","50040"
"In post","2022","Other ethnicity","Attorney General's Departments","Male","30","30","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Female","50","50","[c]","[c]"
"In post","2022","Other ethnicity","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Female","60","60","40610","39850"
"In post","2022","Other ethnicity","Department for Business, Energy and Industrial Strategy","Male","60","60","47790","48080"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","Female","40","30","[c]","[c]"
"In post","2022","Other ethnicity","Department for Education","Male","30","30","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Female","40","40","[c]","[c]"
"In post","2022","Other ethnicity","Department for Environment, Food and Rural Affairs","Male","40","30","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","Female","40","40","[c]","[c]"
"In post","2022","Other ethnicity","Department for Transport","Male","30","30","[c]","[c]"
"In post","2022","Other ethnicity","Department for Work and Pensions","Female","290","250","28880","27570"
"In post","2022","Other ethnicity","Department for Work and Pensions","Male","210","200","30570","27570"
"In post","2022","Other ethnicity","Department of Health and Social Care","Female","80","80","45960","39980"
"In post","2022","Other ethnicity","Department of Health and Social Care","Male","50","50","50090","43690"
"In post","2022","Other ethnicity","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Female","50","50","[c]","[c]"
"In post","2022","Other ethnicity","Foreign, Commonwealth and Development Office","Male","50","50","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Revenue and Customs","Female","130","120","36190","33080"
"In post","2022","Other ethnicity","HM Revenue and Customs","Male","130","130","37600","33370"
"In post","2022","Other ethnicity","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Home Office","Female","110","100","33590","28990"
"In post","2022","Other ethnicity","Home Office","Male","100","100","32250","28650"
"In post","2022","Other ethnicity","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Ministry of Defence","Male","50","50","39070","35270"
"In post","2022","Other ethnicity","Ministry of Justice","Female","270","250","31370","28310"
"In post","2022","Other ethnicity","Ministry of Justice","Male","230","220","31620","30980"
"In post","2022","Other ethnicity","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Female","30","30","[c]","[c]"
"In post","2022","Other ethnicity","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","Other ethnicity","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Attorney General's Departments","Female","110","100","45930","48830"
"In post","2022","Undeclared","Attorney General's Departments","Male","110","100","48360","50500"
"In post","2022","Undeclared","Cabinet Office","Female","100","90","43630","40600"
"In post","2022","Undeclared","Cabinet Office","Male","180","170","47440","40600"
"In post","2022","Undeclared","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Female","200","190","41750","39580"
"In post","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Male","420","410","45660","42070"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for Education","Female","120","120","44500","41580"
"In post","2022","Undeclared","Department for Education","Male","170","170","43150","40230"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Female","190","180","35750","32040"
"In post","2022","Undeclared","Department for Environment, Food and Rural Affairs","Male","300","290","36210","32560"
"In post","2022","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Department for International Trade","Male","40","40","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Female","40","40","[c]","[c]"
"In post","2022","Undeclared","Department for Levelling Up, Housing and Communities","Male","70","60","43050","40720"
"In post","2022","Undeclared","Department for Transport","Female","290","270","31680","26780"
"In post","2022","Undeclared","Department for Transport","Male","740","720","35020","30760"
"In post","2022","Undeclared","Department for Work and Pensions","Female","2380","2010","27560","27570"
"In post","2022","Undeclared","Department for Work and Pensions","Male","2030","1920","30270","27570"
"In post","2022","Undeclared","Department of Health and Social Care","Female","290","260","43510","40060"
"In post","2022","Undeclared","Department of Health and Social Care","Male","160","150","50430","43650"
"In post","2022","Undeclared","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Female","110","100","44480","39580"
"In post","2022","Undeclared","Foreign, Commonwealth and Development Office","Male","220","220","50340","47230"
"In post","2022","Undeclared","HM Land Registry","Female","100","90","32580","33840"
"In post","2022","Undeclared","HM Land Registry","Male","130","120","35040","33840"
"In post","2022","Undeclared","HM Revenue and Customs","Female","1140","990","33750","31900"
"In post","2022","Undeclared","HM Revenue and Customs","Male","1730","1640","37990","33370"
"In post","2022","Undeclared","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","HM Treasury","Male","70","70","49110","51130"
"In post","2022","Undeclared","Home Office","Female","760","680","32610","28850"
"In post","2022","Undeclared","Home Office","Male","1210","1150","34260","30410"
"In post","2022","Undeclared","Ministry of Defence","Female","840","800","34760","33300"
"In post","2022","Undeclared","Ministry of Defence","Male","2240","2190","38000","37640"
"In post","2022","Undeclared","Ministry of Justice","Female","1020","930","29840","27060"
"In post","2022","Undeclared","Ministry of Justice","Male","1230","1170","32800","31290"
"In post","2022","Undeclared","National Crime Agency","Female","60","60","36370","35370"
"In post","2022","Undeclared","National Crime Agency","Male","150","150","40700","39840"
"In post","2022","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Scottish Government","Female","250","230","38420","35000"
"In post","2022","Undeclared","Scottish Government","Male","430","400","39200","35000"
"In post","2022","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Female","40","30","[c]","[c]"
"In post","2022","Undeclared","UK Statistics Authority","Male","40","40","[c]","[c]"
"In post","2022","Undeclared","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Welsh Government","Female","100","90","43220","38160"
"In post","2022","Undeclared","Welsh Government","Male","150","140","44320","41980"
"In post","2022","Unknown","Attorney General's Departments","Female","690","620","46920","50500"
"In post","2022","Unknown","Attorney General's Departments","Male","390","380","49670","52560"
"In post","2022","Unknown","Cabinet Office","Female","2260","2230","44070","32000"
"In post","2022","Unknown","Cabinet Office","Male","2010","2000","49220","37300"
"In post","2022","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Charity Commission","Female","70","70","31770","28010"
"In post","2022","Unknown","Charity Commission","Male","60","50","35200","29160"
"In post","2022","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Female","850","800","34730","30950"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","Male","980","960","38170","35180"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Female","70","60","45950","49300"
"In post","2022","Unknown","Department for Digital, Culture, Media and Sport","Male","60","60","45980","40520"
"In post","2022","Unknown","Department for Education","Female","500","470","41510","36500"
"In post","2022","Unknown","Department for Education","Male","370","370","42890","40230"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Female","1140","1060","31950","26250"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","Male","930","910","33140","29180"
"In post","2022","Unknown","Department for International Trade","Female","400","400","43000","38540"
"In post","2022","Unknown","Department for International Trade","Male","380","380","46450","40570"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Female","270","250","44220","40600"
"In post","2022","Unknown","Department for Levelling Up, Housing and Communities","Male","270","270","45060","40600"
