"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","Heterosexual / straight","50","50","40700","40180"
"In post","2022","Digital, Data & Technology","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Heterosexual / straight","990","980","49940","54700"
"In post","2022","Digital, Data & Technology","Unknown","LGBO","110","110","48660","54700"
"In post","2022","Digital, Data & Technology","Unknown","Undeclared","130","130","50500","54700"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","290","290","48070","43810"
"In post","2022","Finance","Commercial","Heterosexual / straight","420","400","37030","34290"
"In post","2022","Finance","Commercial","LGBO","30","30","[c]","[c]"
"In post","2022","Finance","Commercial","Undeclared","60","60","37070","33730"
"In post","2022","Finance","Commercial","Unknown","110","100","37900","34800"
"In post","2022","Finance","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","Heterosexual / straight","50","50","48830","42870"
"In post","2022","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Corporate Finance","Unknown","50","50","41720","38460"
"In post","2022","Finance","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","Heterosexual / straight","140","130","39360","36500"
"In post","2022","Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Digital, Data and Technology","Unknown","70","60","38040","36730"
"In post","2022","Finance","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Finance","Heterosexual / straight","6430","6160","41210","36970"
"In post","2022","Finance","Finance","LGBO","290","290","41760","36960"
"In post","2022","Finance","Finance","Undeclared","920","880","41220","37590"
"In post","2022","Finance","Finance","Unknown","1280","1210","39130","36050"
"In post","2022","Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","Heterosexual / straight","830","740","28890","25900"
"In post","2022","Finance","Operational Delivery","LGBO","40","40","[c]","[c]"
"In post","2022","Finance","Operational Delivery","Undeclared","150","120","27370","22080"
"In post","2022","Finance","Operational Delivery","Unknown","480","410","25930","22080"
"In post","2022","Finance","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Finance","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Finance","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","Heterosexual / straight","220","210","41910","36650"
"In post","2022","Finance","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","Unknown","60","60","41930","36650"
"In post","2022","Finance","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Heterosexual / straight","60","60","36910","37930"
"In post","2022","Finance","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Unknown","30","30","[c]","[c]"
"In post","2022","Finance","Unknown","Heterosexual / straight","210","200","46840","41420"
"In post","2022","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","90","80","45370","40870"
"In post","2022","Grants Management","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","Heterosexual / straight","1030","930","26030","24920"
"In post","2022","Grants Management","Operational Delivery","LGBO","80","70","25490","24920"
"In post","2022","Grants Management","Operational Delivery","Undeclared","90","80","24910","21300"
"In post","2022","Grants Management","Operational Delivery","Unknown","1120","1040","24270","21300"
"In post","2022","Grants Management","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Heterosexual / straight","6450","6110","39120","34710"
"In post","2022","Human Resources","Human Resources","LGBO","440","430","40280","35310"
"In post","2022","Human Resources","Human Resources","Undeclared","620","590","36140","33290"
"In post","2022","Human Resources","Human Resources","Unknown","940","890","36260","32720"
"In post","2022","Human Resources","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Heterosexual / straight","1080","1010","30930","27570"
"In post","2022","Human Resources","Operational Delivery","LGBO","80","80","30440","27570"
"In post","2022","Human Resources","Operational Delivery","Undeclared","110","100","28900","27570"
"In post","2022","Human Resources","Operational Delivery","Unknown","250","230","28150","26820"
"In post","2022","Human Resources","Other","Heterosexual / straight","50","50","36390","35000"
"In post","2022","Human Resources","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tax","Heterosexual / straight","130","120","35420","33370"
"In post","2022","Human Resources","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tax","Unknown","50","50","34580","32540"
"In post","2022","Human Resources","Unknown","Heterosexual / straight","1000","960","40320","36150"
"In post","2022","Human Resources","Unknown","LGBO","90","90","39590","34550"
"In post","2022","Human Resources","Unknown","Undeclared","60","60","41720","37300"
"In post","2022","Human Resources","Unknown","Unknown","160","160","37710","33210"
"In post","2022","Internal Audit","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Heterosexual / straight","560","540","46880","43800"
"In post","2022","Internal Audit","Internal Audit","LGBO","40","30","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Undeclared","90","80","47200","43200"
"In post","2022","Internal Audit","Internal Audit","Unknown","40","40","[c]","[c]"
"In post","2022","Internal Audit","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Heterosexual / straight","70","60","27640","26970"
"In post","2022","Legal","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Legal","Heterosexual / straight","5330","4990","55310","53430"
"In post","2022","Legal","Legal","LGBO","330","320","56330","55090"
"In post","2022","Legal","Legal","Undeclared","430","400","58150","58590"
"In post","2022","Legal","Legal","Unknown","1670","1520","58000","58020"
"In post","2022","Legal","Operational Delivery","Heterosexual / straight","2280","2120","27390","25480"
"In post","2022","Legal","Operational Delivery","LGBO","160","150","27640","25480"
"In post","2022","Legal","Operational Delivery","Undeclared","120","120","26130","25480"
"In post","2022","Legal","Operational Delivery","Unknown","690","610","26660","26400"
"In post","2022","Legal","Other","Heterosexual / straight","310","300","33520","27580"
"In post","2022","Legal","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Other","Undeclared","40","30","[c]","[c]"
"In post","2022","Legal","Other","Unknown","90","90","36410","30000"
"In post","2022","Legal","Policy","Heterosexual / straight","70","60","49630","47490"
"In post","2022","Legal","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Heterosexual / straight","220","210","41920","40180"
"In post","2022","Legal","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Tax","Unknown","80","70","40390","35980"
"In post","2022","Legal","Unknown","Heterosexual / straight","130","120","58850","62120"
"In post","2022","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Unknown","Unknown","70","60","53780","56160"
"In post","2022","No function","Commercial","Heterosexual / straight","400","390","49390","46550"
"In post","2022","No function","Commercial","LGBO","30","30","[c]","[c]"
"In post","2022","No function","Commercial","Undeclared","50","40","[c]","[c]"
"In post","2022","No function","Commercial","Unknown","40","40","[c]","[c]"
"In post","2022","No function","Communications","Heterosexual / straight","160","150","41760","37100"
"In post","2022","No function","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Communications","Unknown","50","50","38470","34260"
"In post","2022","No function","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Heterosexual / straight","90","80","40010","38550"
"In post","2022","No function","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Digital, Data and Technology","Unknown","40","40","[c]","[c]"
"In post","2022","No function","Economics","Heterosexual / straight","290","280","48970","52500"
"In post","2022","No function","Economics","LGBO","40","40","[c]","[c]"
"In post","2022","No function","Economics","Undeclared","40","40","[c]","[c]"
"In post","2022","No function","Economics","Unknown","30","30","[c]","[c]"
"In post","2022","No function","Finance","Heterosexual / straight","100","100","46160","45620"
"In post","2022","No function","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Geography","Heterosexual / straight","280","260","31890","33290"
"In post","2022","No function","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Geography","Unknown","110","110","30590","29130"
"In post","2022","No function","Human Resources","Heterosexual / straight","60","60","48550","48770"
"In post","2022","No function","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Inspector of Education and Training","Heterosexual / straight","750","740","64700","64500"
"In post","2022","No function","Inspector of Education and Training","LGBO","50","50","69840","75500"
"In post","2022","No function","Inspector of Education and Training","Undeclared","40","40","[c]","[c]"
"In post","2022","No function","Inspector of Education and Training","Unknown","30","30","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Heterosexual / straight","330","320","30500","27380"
"In post","2022","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Undeclared","40","40","[c]","[c]"
"In post","2022","No function","Intelligence Analysis","Unknown","40","40","[c]","[c]"
"In post","2022","No function","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","International Trade","Heterosexual / straight","960","950","48000","47980"
"In post","2022","No function","International Trade","LGBO","110","110","48280","46150"
"In post","2022","No function","International Trade","Undeclared","90","90","47560","51710"
"In post","2022","No function","International Trade","Unknown","470","470","45580","40100"
"In post","2022","No function","Knowledge and Information Management","Heterosexual / straight","550","530","35870","31990"
"In post","2022","No function","Knowledge and Information Management","LGBO","40","40","[c]","[c]"
"In post","2022","No function","Knowledge and Information Management","Undeclared","70","60","35780","33260"
"In post","2022","No function","Knowledge and Information Management","Unknown","160","150","36110","31990"
"In post","2022","No function","Legal","Heterosexual / straight","850","770","44680","43430"
"In post","2022","No function","Legal","LGBO","50","50","[c]","[c]"
"In post","2022","No function","Legal","Undeclared","200","180","46920","45960"
"In post","2022","No function","Legal","Unknown","240","230","40070","36050"
"In post","2022","No function","Medicine","Heterosexual / straight","350","310","78720","81730"
"In post","2022","No function","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Medicine","Undeclared","110","100","82310","86360"
"In post","2022","No function","Medicine","Unknown","110","100","94420","86520"
"In post","2022","No function","Operational Delivery","Heterosexual / straight","134920","123770","28900","27570"
"In post","2022","No function","Operational Delivery","LGBO","8650","8330","28620","27570"
"In post","2022","No function","Operational Delivery","Undeclared","16830","15120","28940","27570"
"In post","2022","No function","Operational Delivery","Unknown","44680","40040","27520","26400"
"In post","2022","No function","Operational Research","Heterosexual / straight","100","100","47840","47010"
"In post","2022","No function","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Operational Research","Unknown","160","160","45310","47010"
"In post","2022","No function","Other","Heterosexual / straight","5080","4790","31760","27570"
"In post","2022","No function","Other","LGBO","420","410","30770","27570"
"In post","2022","No function","Other","Undeclared","570","540","32520","27570"
"In post","2022","No function","Other","Unknown","1430","1320","34350","27570"
"In post","2022","No function","Planning","Heterosexual / straight","110","110","46630","41940"
"In post","2022","No function","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Heterosexual / straight","280","250","56240","58810"
"In post","2022","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Undeclared","30","30","[c]","[c]"
"In post","2022","No function","Planning Inspectors","Unknown","50","40","57030","58810"
"In post","2022","No function","Policy","Heterosexual / straight","16640","16190","47220","42570"
"In post","2022","No function","Policy","LGBO","1880","1850","46010","40650"
"In post","2022","No function","Policy","Undeclared","2240","2190","46650","42470"
"In post","2022","No function","Policy","Unknown","2790","2710","45510","40940"
"In post","2022","No function","Project Delivery","Heterosexual / straight","360","350","46210","46660"
"In post","2022","No function","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Project Delivery","Undeclared","40","40","[c]","[c]"
"In post","2022","No function","Project Delivery","Unknown","60","60","42580","39680"
"In post","2022","No function","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Psychology","Heterosexual / straight","1130","1090","35980","31180"
"In post","2022","No function","Psychology","LGBO","70","70","31490","29060"
"In post","2022","No function","Psychology","Undeclared","80","80","34750","31180"
"In post","2022","No function","Psychology","Unknown","230","220","35900","34340"
"In post","2022","No function","Science and Engineering","Heterosexual / straight","3180","3020","39700","38070"
"In post","2022","No function","Science and Engineering","LGBO","250","240","35250","31660"
"In post","2022","No function","Science and Engineering","Undeclared","650","610","38880","34450"
"In post","2022","No function","Science and Engineering","Unknown","2590","2490","42440","40820"
"In post","2022","No function","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","No function","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","Heterosexual / straight","50","40","[c]","[c]"
"In post","2022","No function","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","No function","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","No function","Tax","Heterosexual / straight","7710","7320","37740","33370"
"In post","2022","No function","Tax","LGBO","580","560","34960","33080"
"In post","2022","No function","Tax","Undeclared","930","870","39720","35980"
"In post","2022","No function","Tax","Unknown","3730","3530","31740","30750"
"In post","2022","No function","Unknown","Heterosexual / straight","3510","3420","41730","34550"
"In post","2022","No function","Unknown","LGBO","400","390","40240","34550"
"In post","2022","No function","Unknown","Undeclared","350","340","44080","37000"
"In post","2022","No function","Unknown","Unknown","3520","3460","34400","29250"
"In post","2022","No function","Veterinarian","Heterosexual / straight","260","250","42740","38230"
"In post","2022","No function","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","No function","Veterinarian","Undeclared","70","70","46290","47550"
"In post","2022","No function","Veterinarian","Unknown","50","50","43050","38080"
"In post","2022","Project Delivery","Commercial","Heterosexual / straight","590","560","38920","37400"
"In post","2022","Project Delivery","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Commercial","Undeclared","80","80","43330","39650"
"In post","2022","Project Delivery","Commercial","Unknown","60","60","36500","34800"
"In post","2022","Project Delivery","Communications","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Project Delivery","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Project Delivery","Communications","Undeclared","[c]","[c]","[c]","[c]"
