"Status","Year","Region_ITL2","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Female","400","340","28900","26160"
"Leaver CS","2022","South Yorkshire","Yorkshire and The Humber","Male","340","320","31920","27570"
"Leaver CS","2022","Southern Scotland","Scotland","Female","300","240","28690","27570"
"Leaver CS","2022","Southern Scotland","Scotland","Male","240","220","31830","27570"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Female","530","460","30000","27570"
"Leaver CS","2022","Surrey, East and West Sussex","South East (England)","Male","400","370","30680","27570"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Female","390","320","26680","22600"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Male","320","290","27290","22400"
"Leaver CS","2022","Tees Valley and Durham","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","620","470","27360","21840"
"Leaver CS","2022","Unknown","Unknown","Male","610","540","34420","30730"
"Leaver CS","2022","West Central Scotland","Scotland","Female","600","500","28370","24880"
"Leaver CS","2022","West Central Scotland","Scotland","Male","620","570","32990","27570"
"Leaver CS","2022","West Midlands","West Midlands (England)","Female","880","760","32230","27570"
"Leaver CS","2022","West Midlands","West Midlands (England)","Male","610","570","33360","27570"
"Leaver CS","2022","West Wales and The Valleys","Wales","Female","380","310","26970","22600"
"Leaver CS","2022","West Wales and The Valleys","Wales","Male","270","250","31000","27570"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Female","1090","880","29490","27570"
"Leaver CS","2022","West Yorkshire","Yorkshire and The Humber","Male","830","720","32190","27570"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Cheshire","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Female","110","110","26890","24000"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Male","80","80","30020","22570"
"Leaver Dept.","2021","Devon","South West (England)","Female","60","50","25570","21600"
"Leaver Dept.","2021","Devon","South West (England)","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Female","60","60","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Female","220","210","32270","29540"
"Leaver Dept.","2021","East Wales","Wales","Male","180","180","37180","36030"
"Leaver Dept.","2021","East Wales","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Scotland","Female","120","120","31910","27570"
"Leaver Dept.","2021","Eastern Scotland","Scotland","Male","80","80","[c]","[c]"
"Leaver Dept.","2021","Essex","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Female","330","310","35110","31950"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Male","340","340","35920","32710"
"Leaver Dept.","2021","Greater Manchester","North West (England)","Female","240","230","29630","27570"
"Leaver Dept.","2021","Greater Manchester","North West (England)","Male","220","210","29380","27570"
"Leaver Dept.","2021","Hampshire and Isle of Wight","South East (England)","Female","110","100","31890","29200"
"Leaver Dept.","2021","Hampshire and Isle of Wight","South East (England)","Male","70","70","36340","28650"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","Female","230","230","44340","37580"
"Leaver Dept.","2021","Inner London - East","London","Male","230","230","45960","41010"
"Leaver Dept.","2021","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","London","Female","2480","2250","44600","39340"
"Leaver Dept.","2021","Inner London - West","London","Male","1990","1810","44740","39420"
"Leaver Dept.","2021","Kent","South East (England)","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Kent","South East (England)","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Lancashire","North West (England)","Female","100","90","[c]","[c]"
"Leaver Dept.","2021","Lancashire","North West (England)","Male","90","90","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","North West (England)","Female","210","190","29260","25130"
"Leaver Dept.","2021","Merseyside","North West (England)","Male","150","140","28820","24890"
"Leaver Dept.","2021","North Eastern Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Yorkshire and The Humber","Female","60","60","36970","33300"
"Leaver Dept.","2021","North Yorkshire","Yorkshire and The Humber","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","North East (England)","Female","270","260","27240","24280"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","North East (England)","Male","180","180","29040","27570"
"Leaver Dept.","2021","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","Female","130","120","39470","34400"
"Leaver Dept.","2021","Outer London - South","London","Male","110","110","38660","33960"
"Leaver Dept.","2021","Outer London - West and North West","London","Female","60","60","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Male","70","40","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","West Midlands (England)","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","West Midlands (England)","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Yorkshire and The Humber","Female","90","90","33690","30830"
"Leaver Dept.","2021","South Yorkshire","Yorkshire and The Humber","Male","60","60","35190","32300"
"Leaver Dept.","2021","Southern Scotland","Scotland","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Scotland","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","South East (England)","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","South East (England)","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","North East (England)","Female","100","90","26130","24300"
"Leaver Dept.","2021","Tees Valley and Durham","North East (England)","Male","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","390","380","34820","32000"
"Leaver Dept.","2021","Unknown","Unknown","Male","320","320","36500","32000"
"Leaver Dept.","2021","West Central Scotland","Scotland","Female","170","160","27340","25860"
"Leaver Dept.","2021","West Central Scotland","Scotland","Male","130","130","27800","27140"
"Leaver Dept.","2021","West Midlands","West Midlands (England)","Female","220","210","28280","24570"
"Leaver Dept.","2021","West Midlands","West Midlands (England)","Male","180","170","28860","24410"
"Leaver Dept.","2021","West Wales and The Valleys","Wales","Female","100","100","27430","26030"
"Leaver Dept.","2021","West Wales and The Valleys","Wales","Male","80","80","30100","26590"
"Leaver Dept.","2021","West Yorkshire","Yorkshire and The Humber","Female","190","170","31690","27570"
"Leaver Dept.","2021","West Yorkshire","Yorkshire and The Humber","Male","150","140","33210","30280"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","East of England","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","East of England","Male","40","30","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Female","270","230","40730","38200"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Male","180","170","44920","40560"
"Leaver Dept.","2022","Cheshire","North West (England)","Female","60","50","[c]","[c]"
"Leaver Dept.","2022","Cheshire","North West (England)","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","East Midlands (England)","Female","320","300","33320","28590"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","East Midlands (England)","Male","170","170","34320","27570"
"Leaver Dept.","2022","Devon","South West (England)","Female","100","90","33570","27570"
"Leaver Dept.","2022","Devon","South West (England)","Male","60","60","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","East of England","Female","280","250","36550","30760"
"Leaver Dept.","2022","East Anglia","East of England","Male","170","170","40530","30610"
"Leaver Dept.","2022","East Wales","Wales","Female","310","300","32760","28850"
"Leaver Dept.","2022","East Wales","Wales","Male","260","250","35610","30830"
"Leaver Dept.","2022","East Wales","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Eastern Scotland","Scotland","Female","290","270","29380","27570"
"Leaver Dept.","2022","Eastern Scotland","Scotland","Male","190","190","29490","27570"
"Leaver Dept.","2022","Essex","East of England","Female","80","70","38710","32310"
"Leaver Dept.","2022","Essex","East of England","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Female","1120","1040","35230","30330"
"Leaver Dept.","2022","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Male","780","760","39720","36310"
"Leaver Dept.","2022","Greater Manchester","North West (England)","Female","580","550","31850","27570"
"Leaver Dept.","2022","Greater Manchester","North West (England)","Male","420","410","34500","27570"
"Leaver Dept.","2022","Hampshire and Isle of Wight","South East (England)","Female","140","130","36180","29670"
"Leaver Dept.","2022","Hampshire and Isle of Wight","South East (England)","Male","140","140","35780","31180"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Female","60","50","[c]","[c]"
"Leaver Dept.","2022","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","London","Female","1580","1470","44530","40070"
"Leaver Dept.","2022","Inner London - East","London","Male","860","820","47460","41070"
"Leaver Dept.","2022","Inner London - West","London","Female","3380","2760","43880","38900"
"Leaver Dept.","2022","Inner London - West","London","Male","2680","2210","45610","40190"
"Leaver Dept.","2022","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","South East (England)","Female","100","100","38290","29920"
"Leaver Dept.","2022","Kent","South East (England)","Male","70","70","[c]","[c]"
"Leaver Dept.","2022","Lancashire","North West (England)","Female","150","140","32720","31990"
"Leaver Dept.","2022","Lancashire","North West (England)","Male","110","110","35450","27570"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Female","70","60","26520","25120"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Male","50","40","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","North West (England)","Female","410","380","30190","27470"
"Leaver Dept.","2022","Merseyside","North West (England)","Male","280","270","31090","27370"
"Leaver Dept.","2022","North Eastern Scotland","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Yorkshire and The Humber","Female","120","110","38090","34500"
"Leaver Dept.","2022","North Yorkshire","Yorkshire and The Humber","Male","100","100","39080","33150"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","North East (England)","Female","470","440","31190","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","North East (England)","Male","310","300","33340","27570"
"Leaver Dept.","2022","Outer London - East and North East","London","Female","70","60","31940","31060"
"Leaver Dept.","2022","Outer London - East and North East","London","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","London","Female","200","190","37060","31330"
"Leaver Dept.","2022","Outer London - South","London","Male","150","150","38480","35050"
"Leaver Dept.","2022","Outer London - West and North West","London","Female","860","780","39420","32650"
"Leaver Dept.","2022","Outer London - West and North West","London","Male","460","430","44630","40070"
"Leaver Dept.","2022","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Overseas","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","West Midlands (England)","Female","100","90","34080","27570"
"Leaver Dept.","2022","Shropshire and Staffordshire","West Midlands (England)","Male","60","60","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Yorkshire and The Humber","Female","150","140","35740","31990"
"Leaver Dept.","2022","South Yorkshire","Yorkshire and The Humber","Male","130","130","38770","35590"
"Leaver Dept.","2022","Southern Scotland","Scotland","Female","110","100","34760","32000"
"Leaver Dept.","2022","Southern Scotland","Scotland","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","South East (England)","Female","110","110","38140","29870"
"Leaver Dept.","2022","Surrey, East and West Sussex","South East (England)","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","North East (England)","Female","130","120","30310","27570"
"Leaver Dept.","2022","Tees Valley and Durham","North East (England)","Male","90","80","31050","27570"
"Leaver Dept.","2022","Unknown","Unknown","Female","420","290","36370","32000"
"Leaver Dept.","2022","Unknown","Unknown","Male","320","250","38570","32000"
"Leaver Dept.","2022","West Central Scotland","Scotland","Female","330","320","28790","27570"
"Leaver Dept.","2022","West Central Scotland","Scotland","Male","240","240","29000","27570"
"Leaver Dept.","2022","West Midlands","West Midlands (England)","Female","640","600","33150","27570"
"Leaver Dept.","2022","West Midlands","West Midlands (England)","Male","410","410","33180","27570"
"Leaver Dept.","2022","West Wales and The Valleys","Wales","Female","100","100","31210","27570"
"Leaver Dept.","2022","West Wales and The Valleys","Wales","Male","70","70","32600","27570"
"Leaver Dept.","2022","West Yorkshire","Yorkshire and The Humber","Female","640","430","35060","30830"
"Leaver Dept.","2022","West Yorkshire","Yorkshire and The Humber","Male","480","340","36650","30590"
"New entrant CS","2021","Bedfordshire and Hertfordshire","East of England","Female","490","470","26440","27570"
"New entrant CS","2021","Bedfordshire and Hertfordshire","East of England","Male","330","330","27920","27850"
"New entrant CS","2021","Bedfordshire and Hertfordshire","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Female","680","650","27830","27570"
"New entrant CS","2021","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Male","580","570","29820","27570"
"New entrant CS","2021","Cheshire","North West (England)","Female","360","350","27350","27570"
"New entrant CS","2021","Cheshire","North West (England)","Male","310","310","28320","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","South West (England)","Female","100","90","27090","27570"
"New entrant CS","2021","Cornwall and Isles of Scilly","South West (England)","Male","90","80","26950","26350"
"New entrant CS","2021","Cumbria","North West (England)","Female","60","60","25520","21050"
"New entrant CS","2021","Cumbria","North West (England)","Male","90","80","30220","24920"
"New entrant CS","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Female","760","730","26710","25560"
"New entrant CS","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Male","550","540","28070","25560"
"New entrant CS","2021","Devon","South West (England)","Female","540","510","25610","22350"
"New entrant CS","2021","Devon","South West (England)","Male","520","510","26960","24150"
"New entrant CS","2021","Dorset and Somerset","South West (England)","Female","260","250","25530","22920"
"New entrant CS","2021","Dorset and Somerset","South West (England)","Male","260","260","25710","24810"
"New entrant CS","2021","East Anglia","East of England","Female","760","730","25960","25010"
"New entrant CS","2021","East Anglia","East of England","Male","650","640","27610","26580"
"New entrant CS","2021","East Wales","Wales","Female","1010","970","26370","23320"
"New entrant CS","2021","East Wales","Wales","Male","910","900","27250","23050"
"New entrant CS","2021","East Wales","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Female","220","210","24020","22850"
"New entrant CS","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Male","230","220","25150","23990"
"New entrant CS","2021","Eastern Scotland","Scotland","Female","1170","1130","28920","26160"
"New entrant CS","2021","Eastern Scotland","Scotland","Male","920","910","28830","25140"
"New entrant CS","2021","Essex","East of England","Female","500","480","27330","29290"
"New entrant CS","2021","Essex","East of England","Male","290","290","28120","28030"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Female","1710","1600","28770","27570"
"New entrant CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Male","1500","1480","32150","27570"
"New entrant CS","2021","Greater Manchester","North West (England)","Female","1410","1370","27100","25560"
"New entrant CS","2021","Greater Manchester","North West (England)","Male","1270","1250","28920","26340"
"New entrant CS","2021","Greater Manchester","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Female","1000","950","27730","26670"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Male","870","850","29760","27570"
"New entrant CS","2021","Hampshire and Isle of Wight","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Female","220","210","24870","22850"
"New entrant CS","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Male","180","180","26520","22850"
"New entrant CS","2021","Highlands and Islands","Scotland","Female","110","100","25260","25140"
"New entrant CS","2021","Highlands and Islands","Scotland","Male","100","100","24980","21010"
"New entrant CS","2021","Inner London - East","London","Female","2000","1910","34280","31060"
"New entrant CS","2021","Inner London - East","London","Male","1320","1280","37140","31060"
"New entrant CS","2021","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inner London - West","London","Female","4640","4570","36410","32560"
"New entrant CS","2021","Inner London - West","London","Male","3670","3650","39230","33570"
"New entrant CS","2021","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Kent","South East (England)","Female","630","610","26740","27850"
"New entrant CS","2021","Kent","South East (England)","Male","520","510","26700","27850"
"New entrant CS","2021","Lancashire","North West (England)","Female","680","650","23480","21010"
"New entrant CS","2021","Lancashire","North West (England)","Male","620","610","23600","21010"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Female","510","490","24370","22920"
"New entrant CS","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Male","370","370","24930","22850"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Female","140","130","26110","25000"
"New entrant CS","2021","Lincolnshire","East Midlands (England)","Male","150","150","27460","26350"
"New entrant CS","2021","Merseyside","North West (England)","Female","700","680","25260","22350"
"New entrant CS","2021","Merseyside","North West (England)","Male","540","530","27320","24440"
"New entrant CS","2021","North Eastern Scotland","Scotland","Female","100","90","27510","26750"
"New entrant CS","2021","North Eastern Scotland","Scotland","Male","90","90","28560","27570"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Female","300","290","29530","26370"
"New entrant CS","2021","North Yorkshire","Yorkshire and The Humber","Male","260","250","29680","27570"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Female","160","150","24540","20140"
"New entrant CS","2021","Northern Ireland","Northern Ireland","Male","200","200","23870","20140"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Female","1340","1300","24660","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","North East (England)","Male","1220","1210","25070","21010"
"New entrant CS","2021","Outer London - East and North East","London","Female","580","560","29000","31060"
"New entrant CS","2021","Outer London - East and North East","London","Male","360","350","29110","31060"
"New entrant CS","2021","Outer London - South","London","Female","600","580","31860","31060"
"New entrant CS","2021","Outer London - South","London","Male","480","480","34540","31060"
"New entrant CS","2021","Outer London - West and North West","London","Female","870","850","30100","31060"
"New entrant CS","2021","Outer London - West and North West","London","Male","570","560","30640","31060"
"New entrant CS","2021","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Female","590","560","25200","22920"
"New entrant CS","2021","Shropshire and Staffordshire","West Midlands (England)","Male","460","450","26150","24440"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Female","580","560","26120","24060"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Male","450","450","28360","24180"
"New entrant CS","2021","South Yorkshire","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southern Scotland","Scotland","Female","260","260","24190","21010"
"New entrant CS","2021","Southern Scotland","Scotland","Male","210","210","23060","20470"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Female","800","760","26520","27570"
"New entrant CS","2021","Surrey, East and West Sussex","South East (England)","Male","550","540","27570","27570"
"New entrant CS","2021","Tees Valley and Durham","North East (England)","Female","400","390","23480","21010"
"New entrant CS","2021","Tees Valley and Durham","North East (England)","Male","300","300","23750","22060"
"New entrant CS","2021","Tees Valley and Durham","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Female","520","510","30920","27570"
"New entrant CS","2021","Unknown","Unknown","Male","380","370","34750","27570"
"New entrant CS","2021","West Central Scotland","Scotland","Female","830","800","26680","23450"
"New entrant CS","2021","West Central Scotland","Scotland","Male","700","690","27620","23500"
"New entrant CS","2021","West Midlands","West Midlands (England)","Female","1170","1120","28160","27570"
"New entrant CS","2021","West Midlands","West Midlands (England)","Male","830","820","29860","26550"
"New entrant CS","2021","West Wales and The Valleys","Wales","Female","580","540","23350","21590"
"New entrant CS","2021","West Wales and The Valleys","Wales","Male","440","420","25310","21590"
"New entrant CS","2021","West Yorkshire","Yorkshire and The Humber","Female","1350","1300","27980","27570"
"New entrant CS","2021","West Yorkshire","Yorkshire and The Humber","Male","1140","1130","28160","27570"
"New entrant CS","2022","Bedfordshire and Hertfordshire","East of England","Female","430","420","28500","27570"
"New entrant CS","2022","Bedfordshire and Hertfordshire","East of England","Male","310","310","29840","28140"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Female","760","720","28460","27570"
"New entrant CS","2022","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","Male","550","540","30330","28140"
"New entrant CS","2022","Cheshire","North West (England)","Female","350","340","26990","23170"
"New entrant CS","2022","Cheshire","North West (England)","Male","240","230","29610","25160"
"New entrant CS","2022","Cornwall and Isles of Scilly","South West (England)","Female","150","140","25800","21260"
"New entrant CS","2022","Cornwall and Isles of Scilly","South West (England)","Male","110","100","25610","22630"
"New entrant CS","2022","Cumbria","North West (England)","Female","210","190","25280","21300"
"New entrant CS","2022","Cumbria","North West (England)","Male","150","140","28490","24920"
"New entrant CS","2022","Derbyshire and Nottinghamshire","East Midlands (England)","Female","1230","1150","26910","25120"
"New entrant CS","2022","Derbyshire and Nottinghamshire","East Midlands (England)","Male","910","890","27430","26310"
"New entrant CS","2022","Devon","South West (England)","Female","520","490","26920","23170"
"New entrant CS","2022","Devon","South West (England)","Male","500","490","27390","24150"
"New entrant CS","2022","Dorset and Somerset","South West (England)","Female","370","350","26140","23170"
"New entrant CS","2022","Dorset and Somerset","South West (England)","Male","340","330","27870","25000"
"New entrant CS","2022","East Anglia","East of England","Female","980","910","26460","24800"
"New entrant CS","2022","East Anglia","East of England","Male","790","770","27450","25000"
"New entrant CS","2022","East Wales","Wales","Female","1350","1300","27480","24030"
"New entrant CS","2022","East Wales","Wales","Male","1180","1160","29280","25710"
"New entrant CS","2022","East Wales","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Female","350","330","25230","23140"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Male","250","250","25160","23140"
"New entrant CS","2022","Eastern Scotland","Scotland","Female","1880","1810","29320","27230"
"New entrant CS","2022","Eastern Scotland","Scotland","Male","1410","1390","29670","27230"
"New entrant CS","2022","Essex","East of England","Female","490","450","27560","24800"
"New entrant CS","2022","Essex","East of England","Male","280","270","28640","25890"
"New entrant CS","2022","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Female","1900","1800","29340","26350"
