"Status","Year","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","London","110","110","47400","45900"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","South West (England)","80","70","39510","37420"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Wales","140","130","37270","32000"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","London","60","60","44170","35520"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Education","North East (England)","30","30","[c]","[c]"
"In post","2022","Human Resources","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Education","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","Human Resources","Department for Education","Yorkshire and The Humber","40","30","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","London","60","60","44800","41640"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","North West (England)","30","30","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","South East (England)","40","40","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","South West (England)","80","80","37420","36520"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","40","40","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","London","110","110","44200","38540"
"In post","2022","Human Resources","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","London","30","30","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","North West (England)","30","30","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","London","60","60","46990","42470"
"In post","2022","Human Resources","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","South East (England)","50","40","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","South West (England)","50","50","37020","36920"
"In post","2022","Human Resources","Department for Transport","Wales","220","210","32310","30730"
"In post","2022","Human Resources","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","East Midlands (England)","50","40","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","East of England","30","30","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","London","250","240","40200","36650"
"In post","2022","Human Resources","Department for Work and Pensions","North East (England)","210","190","34440","31990"
"In post","2022","Human Resources","Department for Work and Pensions","North West (England)","400","380","34260","31660"
"In post","2022","Human Resources","Department for Work and Pensions","Scotland","100","90","30760","27570"
"In post","2022","Human Resources","Department for Work and Pensions","South East (England)","60","50","31340","27570"
"In post","2022","Human Resources","Department for Work and Pensions","South West (England)","50","40","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department for Work and Pensions","Wales","70","70","29150","27570"
"In post","2022","Human Resources","Department for Work and Pensions","West Midlands (England)","100","90","30070","27570"
"In post","2022","Human Resources","Department for Work and Pensions","Yorkshire and The Humber","300","280","36450","32000"
"In post","2022","Human Resources","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","London","300","290","40510","32980"
"In post","2022","Human Resources","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Department of Health and Social Care","Yorkshire and The Humber","90","90","45720","48860"
"In post","2022","Human Resources","Estyn","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","London","210","200","50720","48670"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","Scotland","60","60","38200","33930"
"In post","2022","Human Resources","Foreign, Commonwealth and Development Office","South East (England)","40","40","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","East Midlands (England)","70","70","35500","33840"
"In post","2022","Human Resources","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","East Midlands (England)","300","290","37990","33370"
"In post","2022","Human Resources","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","London","200","190","51370","47240"
"In post","2022","Human Resources","HM Revenue and Customs","North East (England)","230","210","31440","26820"
"In post","2022","Human Resources","HM Revenue and Customs","North West (England)","490","460","35780","33370"
"In post","2022","Human Resources","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","Scotland","200","190","30830","26820"
"In post","2022","Human Resources","HM Revenue and Customs","South East (England)","90","80","30150","28920"
"In post","2022","Human Resources","HM Revenue and Customs","South West (England)","40","40","[c]","[c]"
"In post","2022","Human Resources","HM Revenue and Customs","Wales","60","60","35920","33220"
"In post","2022","Human Resources","HM Revenue and Customs","West Midlands (England)","60","50","41730","34000"
"In post","2022","Human Resources","HM Revenue and Customs","Yorkshire and The Humber","80","70","40110","33370"
"In post","2022","Human Resources","HM Treasury","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","East of England","30","30","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","London","70","60","47980","52500"
"In post","2022","Human Resources","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","HM Treasury","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","East of England","120","110","35350","33300"
"In post","2022","Human Resources","Ministry of Defence","London","300","280","47810","44500"
"In post","2022","Human Resources","Ministry of Defence","North West (England)","350","320","25870","22330"
"In post","2022","Human Resources","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Scotland","430","400","24470","21830"
"In post","2022","Human Resources","Ministry of Defence","South East (England)","230","220","31910","26670"
"In post","2022","Human Resources","Ministry of Defence","South West (England)","640","600","34570","31700"
"In post","2022","Human Resources","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","West Midlands (England)","40","40","[c]","[c]"
"In post","2022","Human Resources","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","East Midlands (England)","70","70","37600","31920"
"In post","2022","Human Resources","Ministry of Justice","East of England","50","50","39130","33520"
"In post","2022","Human Resources","Ministry of Justice","London","360","350","47550","41750"
"In post","2022","Human Resources","Ministry of Justice","North East (England)","40","40","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","North West (England)","100","100","38560","36050"
"In post","2022","Human Resources","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","South East (England)","100","100","40200","38160"
"In post","2022","Human Resources","Ministry of Justice","South West (England)","60","60","39370","36050"
"In post","2022","Human Resources","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Ministry of Justice","Wales","110","110","38150","33160"
"In post","2022","Human Resources","Ministry of Justice","West Midlands (England)","160","150","37390","33520"
"In post","2022","Human Resources","Ministry of Justice","Yorkshire and The Humber","110","110","38290","35790"
"In post","2022","Human Resources","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","London","50","50","46290","41470"
"In post","2022","Human Resources","National Crime Agency","North West (England)","40","40","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","South West (England)","50","50","32950","31360"
"In post","2022","Human Resources","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","40","40","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Scottish Government","Scotland","250","240","36130","35000"
"In post","2022","Human Resources","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Export Finance","London","30","30","[c]","[c]"
"In post","2022","Human Resources","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","UK Statistics Authority","Wales","110","100","36960","30810"
"In post","2022","Human Resources","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Welsh Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","London","150","140","52780","52360"
"In post","2022","Internal Audit","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","North West (England)","30","30","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","South West (England)","40","30","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","HM Treasury","Yorkshire and The Humber","50","50","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","South West (England)","50","50","40510","40290"
"In post","2022","Internal Audit","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","East Midlands (England)","440","410","40030","38750"
"In post","2022","Legal","Attorney General's Departments","East of England","510","460","41240","35630"
"In post","2022","Legal","Attorney General's Departments","London","4000","3740","50950","51830"
"In post","2022","Legal","Attorney General's Departments","North East (England)","330","300","39110","33460"
"In post","2022","Legal","Attorney General's Departments","North West (England)","910","850","39880","34480"
"In post","2022","Legal","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Attorney General's Departments","South East (England)","710","660","42580","36240"
"In post","2022","Legal","Attorney General's Departments","South West (England)","340","320","42770","48080"
"In post","2022","Legal","Attorney General's Departments","Wales","360","330","40770","42090"
"In post","2022","Legal","Attorney General's Departments","West Midlands (England)","560","530","40910","38180"
"In post","2022","Legal","Attorney General's Departments","Yorkshire and The Humber","750","690","41950","43920"
"In post","2022","Legal","Cabinet Office","London","60","60","79770","79760"
"In post","2022","Legal","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Competition and Markets Authority","London","160","150","67960","71370"
"In post","2022","Legal","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","London","30","30","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Wales","60","50","47610","41950"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","London","30","30","[c]","[c]"
"In post","2022","Legal","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department for Work and Pensions","Yorkshire and The Humber","60","60","28970","27570"
"In post","2022","Legal","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","London","80","70","62580","65710"
"In post","2022","Legal","Foreign, Commonwealth and Development Office","South East (England)","50","40","48370","53430"
"In post","2022","Legal","HM Land Registry","East Midlands (England)","30","30","[c]","[c]"
"In post","2022","Legal","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","London","40","30","[c]","[c]"
"In post","2022","Legal","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Legal","HM Land Registry","North West (England)","40","40","[c]","[c]"
"In post","2022","Legal","HM Land Registry","South West (England)","60","60","42200","33840"
