"Status","Year","Region_ITL2","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Eastern Scotland","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","80","80","48520","49860"
"In post","2022","Eastern Scotland","Registers of Scotland","Scotland","990","950","33990","30840"
"In post","2022","Eastern Scotland","Revenue Scotland","Scotland","80","80","39500","36130"
"In post","2022","Eastern Scotland","Scottish Courts and Tribunals Service","Scotland","1010","940","30670","27080"
"In post","2022","Eastern Scotland","Scottish Fiscal Commission","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Scottish Forestry","Scotland","90","90","40470","38580"
"In post","2022","Eastern Scotland","Scottish Government (excl. agencies)","Scotland","6320","6070","45060","40130"
"In post","2022","Eastern Scotland","Scottish Housing Regulator","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Scottish Prison Service","Scotland","2410","2260","33500","35000"
"In post","2022","Eastern Scotland","Scottish Public Pensions Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Social Security Scotland","Scotland","910","880","28090","27230"
"In post","2022","Eastern Scotland","Student Awards Agency for Scotland","Scotland","230","220","31560","27230"
"In post","2022","Eastern Scotland","Submarine Delivery Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","The Insolvency Service","Scotland","80","80","26700","21130"
"In post","2022","Eastern Scotland","Transport Scotland","Scotland","110","110","46150","40810"
"In post","2022","Eastern Scotland","UK Health Security Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Eastern Scotland","Valuation Office Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Advisory, Conciliation and Arbitration Service","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Animal and Plant Health Agency","East of England","50","50","[c]","[c]"
"In post","2022","Essex","Cabinet Office (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Crown Prosecution Service","East of England","210","190","42230","40000"
"In post","2022","Essex","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Department for Education (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Department for Work and Pensions (excl. agencies)","East of England","1570","1430","28910","29290"
"In post","2022","Essex","Department of Health and Social Care (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Driver and Vehicle Licensing Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Driver and Vehicle Standards Agency","East of England","80","70","28670","26780"
"In post","2022","Essex","Education and Skills Funding Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Food Standards Agency","East of England","30","30","[c]","[c]"
"In post","2022","Essex","Government Internal Audit Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Health and Safety Executive","East of England","40","40","[c]","[c]"
"In post","2022","Essex","HM Courts and Tribunals Service","East of England","250","220","25630","21410"
"In post","2022","Essex","HM Prison and Probation Service","East of England","860","820","29950","28200"
"In post","2022","Essex","HM Revenue and Customs (excl. agencies)","East of England","740","670","35900","33370"
"In post","2022","Essex","Home Office","East of England","830","760","28000","26410"
"In post","2022","Essex","Maritime and Coastguard Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Medicines and Healthcare Products Regulatory Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Ministry of Defence (excl. agencies)","East of England","330","320","30570","26670"
"In post","2022","Essex","Ministry of Justice (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Essex","National Crime Agency","East of England","40","40","[c]","[c]"
"In post","2022","Essex","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Planning Inspectorate","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Essex","Rural Payments Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Essex","The Insolvency Service","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Essex","UK Health Security Agency","East of England","80","70","44820","36570"
"In post","2022","Essex","Valuation Office Agency","East of England","80","70","34380","31000"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Advisory, Conciliation and Arbitration Service","South West (England)","50","40","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Animal and Plant Health Agency","South West (England)","140","130","28080","24920"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Cabinet Office (excl. agencies)","South West (England)","220","220","55350","49700"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Commercial Service","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Crown Prosecution Service","South West (England)","180","170","41480","41500"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Equipment and Support","South West (England)","8290","7980","38360","36000"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Defence Science and Technology Laboratory","South West (England)","2920","2830","40510","38070"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Digital, Culture, Media and Sport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Education (excl. agencies)","South West (England)","210","200","44640","41990"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","950","900","40710","36970"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","100","90","42320","41560"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Transport (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions (excl. agencies)","South West (England)","1840","1610","26790","27570"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Department of Health and Social Care (excl. agencies)","South West (England)","60","60","49120","49530"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Driver and Vehicle Standards Agency","South West (England)","410","390","33320","30130"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Education and Skills Funding Agency","South West (England)","100","100","38370","36500"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Estyn","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Food Standards Agency","South West (England)","40","40","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Government Internal Audit Agency","South West (England)","30","30","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Government Legal Department","South West (England)","40","40","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Government Property Agency","South West (England)","30","30","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Health and Safety Executive","South West (England)","60","50","45130","45900"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","HM Courts and Tribunals Service","South West (England)","520","470","24920","20970"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","HM Land Registry","South West (England)","360","320","30060","27130"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","HM Prison and Probation Service","South West (England)","1900","1770","29390","27380"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","HM Revenue and Customs (excl. agencies)","South West (England)","1420","1350","37640","33370"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Home Office","South West (England)","240","220","29240","25800"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Institute for Apprenticeships and Technical Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Legal Aid Agency","South West (England)","80","70","30190","25120"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Maritime and Coastguard Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Medicines and Healthcare Products Regulatory Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Met Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Defence (excl. agencies)","South West (England)","5690","5470","36170","33300"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice (excl. agencies)","South West (England)","70","60","40310","39090"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","South West (England)","420","400","36940","36410"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education, Children's Services and Skills","South West (England)","240","230","41080","32010"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectorate","South West (England)","450","420","32830","27530"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Rural Payments Agency","South West (England)","60","60","28640","25010"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Submarine Delivery Agency","South West (England)","1510","1470","41430","39860"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","The Insolvency Service","South West (England)","40","40","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","UK Export Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","UK Health Security Agency","South West (England)","1040","970","38320","34530"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","UK Space Agency","South West (England)","110","100","44510","49080"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Valuation Office Agency","South West (England)","130","120","37570","33740"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Vehicle Certification Agency","South West (England)","120","110","33410","28980"
"In post","2022","Gloucestershire, Wiltshire and Bath/Bristol area","Welsh Government (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Advisory, Conciliation and Arbitration Service","North West (England)","130","120","30120","30950"
"In post","2022","Greater Manchester","Animal and Plant Health Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Cabinet Office (excl. agencies)","North West (England)","390","380","45020","38630"
"In post","2022","Greater Manchester","Companies House","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Crown Prosecution Service","North West (England)","370","340","40310","36240"
"In post","2022","Greater Manchester","Defence Equipment and Support","North West (England)","30","30","[c]","[c]"
"In post","2022","Greater Manchester","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","240","240","41030","36740"
"In post","2022","Greater Manchester","Department for Digital, Culture, Media and Sport","North West (England)","110","110","41700","34960"
"In post","2022","Greater Manchester","Department for Education (excl. agencies)","North West (England)","990","970","40530","36500"
"In post","2022","Greater Manchester","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","70","70","38520","36340"
"In post","2022","Greater Manchester","Department for Work and Pensions (excl. agencies)","North West (England)","5290","4850","28400","27570"
"In post","2022","Greater Manchester","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Driver and Vehicle Standards Agency","North West (England)","180","170","27780","26780"
"In post","2022","Greater Manchester","Education and Skills Funding Agency","North West (England)","230","220","38170","36500"
"In post","2022","Greater Manchester","Food Standards Agency","North West (England)","30","30","[c]","[c]"
"In post","2022","Greater Manchester","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Government Legal Department","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Government Property Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","HM Courts and Tribunals Service","North West (England)","1150","1050","25300","21410"
"In post","2022","Greater Manchester","HM Prison and Probation Service","North West (England)","2570","2430","29380","27120"
"In post","2022","Greater Manchester","HM Revenue and Customs (excl. agencies)","North West (England)","6560","6240","33470","33080"
"In post","2022","Greater Manchester","Home Office","North West (England)","1730","1660","32120","27370"
"In post","2022","Greater Manchester","Institute for Apprenticeships and Technical Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Legal Aid Agency","North West (England)","70","60","30990","25120"
"In post","2022","Greater Manchester","Medicines and Healthcare Products Regulatory Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Met Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Ministry of Defence (excl. agencies)","North West (England)","110","100","28870","24550"
"In post","2022","Greater Manchester","Ministry of Justice (excl. agencies)","North West (England)","120","120","38580","36050"
"In post","2022","Greater Manchester","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Office for Standards in Education, Children's Services and Skills","North West (England)","400","380","36100","31700"
"In post","2022","Greater Manchester","Office of Qualifications and Examinations Regulation","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Office of Rail and Road","North West (England)","30","30","[c]","[c]"
"In post","2022","Greater Manchester","Planning Inspectorate","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","Standards and Testing Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Greater Manchester","The Insolvency Service","North West (England)","180","180","34030","33720"
"In post","2022","Greater Manchester","UK Health Security Agency","North West (England)","290","270","34070","27220"
"In post","2022","Greater Manchester","Valuation Office Agency","North West (England)","160","150","38040","33370"
"In post","2022","Greater Manchester","Welsh Government (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Advisory, Conciliation and Arbitration Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Animal and Plant Health Agency","South East (England)","40","40","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Cabinet Office (excl. agencies)","South East (England)","90","90","54630","52510"
"In post","2022","Hampshire and Isle of Wight","Crown Commercial Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Crown Prosecution Service","South East (England)","270","250","43170","39750"
"In post","2022","Hampshire and Isle of Wight","Defence Equipment and Support","South East (England)","320","310","27190","24400"
"In post","2022","Hampshire and Isle of Wight","Defence Science and Technology Laboratory","South East (England)","1570","1500","42120","42100"
"In post","2022","Hampshire and Isle of Wight","Department for Education (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Department for Transport (excl. agencies)","South East (England)","120","120","60570","75230"
"In post","2022","Hampshire and Isle of Wight","Department for Work and Pensions (excl. agencies)","South East (England)","1250","1080","26330","27570"
"In post","2022","Hampshire and Isle of Wight","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Driver and Vehicle Licensing Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Driver and Vehicle Standards Agency","South East (England)","110","100","28240","26780"
"In post","2022","Hampshire and Isle of Wight","Education and Skills Funding Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Health and Safety Executive","South East (England)","40","40","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","HM Courts and Tribunals Service","South East (England)","350","300","25990","21490"
"In post","2022","Hampshire and Isle of Wight","HM Prison and Probation Service","South East (England)","1410","1320","29390","28140"
"In post","2022","Hampshire and Isle of Wight","HM Revenue and Customs (excl. agencies)","South East (England)","950","830","29540","26820"
"In post","2022","Hampshire and Isle of Wight","Home Office","South East (England)","580","560","29450","26410"
"In post","2022","Hampshire and Isle of Wight","Maritime and Coastguard Agency","South East (England)","680","660","37320","33350"
"In post","2022","Hampshire and Isle of Wight","Met Office","South East (England)","40","30","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Ministry of Defence (excl. agencies)","South East (England)","4870","4720","33750","33000"
"In post","2022","Hampshire and Isle of Wight","Ministry of Justice (excl. agencies)","South East (England)","30","30","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","National Crime Agency","South East (England)","70","70","37950","36410"
"In post","2022","Hampshire and Isle of Wight","Office for Standards in Education, Children's Services and Skills","South East (England)","40","40","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Planning Inspectorate","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Rural Payments Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","Submarine Delivery Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","The Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","UK Health Security Agency","South East (England)","40","40","[c]","[c]"
"In post","2022","Hampshire and Isle of Wight","UK Statistics Authority","South East (England)","2490","2040","29780","24250"
"In post","2022","Hampshire and Isle of Wight","Valuation Office Agency","South East (England)","100","90","36400","33370"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Advisory, Conciliation and Arbitration Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Animal and Plant Health Agency","West Midlands (England)","170","160","30080","28000"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Cabinet Office (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Crown Prosecution Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Defence Equipment and Support","West Midlands (England)","130","130","24380","21910"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Department for Education (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","150","140","42380","38720"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions (excl. agencies)","West Midlands (England)","900","790","25970","27570"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Department of Health and Social Care (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Driver and Vehicle Standards Agency","West Midlands (England)","70","70","28800","26780"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Education and Skills Funding Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","HM Courts and Tribunals Service","West Midlands (England)","220","200","25840","20970"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","HM Prison and Probation Service","West Midlands (England)","1550","1470","29470","26850"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Home Office","West Midlands (England)","110","100","26340","24890"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Medicines and Healthcare Products Regulatory Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence (excl. agencies)","West Midlands (England)","470","460","26750","22330"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice (excl. agencies)","West Midlands (England)","130","120","34040","31740"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","30","30","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Office of Gas and Electricity Markets","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Planning Inspectorate","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Rural Payments Agency","West Midlands (England)","170","160","25560","24920"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","The National Archives","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","UK Export Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","UK Health Security Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Herefordshire, Worcestershire and Warwickshire","Valuation Office Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Animal and Plant Health Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Crown Office and Procurator Fiscal Service","Scotland","100","90","34380","24060"
"In post","2022","Highlands and Islands","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Department for Work and Pensions (excl. agencies)","Scotland","450","400","26370","27570"
"In post","2022","Highlands and Islands","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Food Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Forestry and Land Scotland","Scotland","400","390","31300","28980"
"In post","2022","Highlands and Islands","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Home Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Maritime and Coastguard Agency","Scotland","60","60","33380","33100"
"In post","2022","Highlands and Islands","Met Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Ministry of Defence (excl. agencies)","Scotland","340","320","25890","21170"
"In post","2022","Highlands and Islands","Ministry of Justice (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Planning Inspectorate","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Scottish Courts and Tribunals Service","Scotland","80","70","27450","23780"
"In post","2022","Highlands and Islands","Scottish Forestry","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Scottish Government (excl. agencies)","Scotland","260","250","32910","30040"
"In post","2022","Highlands and Islands","Scottish Prison Service","Scotland","120","110","32320","35000"
"In post","2022","Highlands and Islands","Social Security Scotland","Scotland","40","30","[c]","[c]"
"In post","2022","Highlands and Islands","Submarine Delivery Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Transport Scotland","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","UK Health Security Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Highlands and Islands","Valuation Office Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Cabinet Office (excl. agencies)","London","1030","1010","52480","54700"
"In post","2022","Inner London - East","Companies House","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Competition and Markets Authority","London","800","770","61480","57060"
"In post","2022","Inner London - East","Crown Commercial Service","London","70","70","54200","55690"
"In post","2022","Inner London - East","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Department for Transport (excl. agencies)","London","90","70","33330","33390"
"In post","2022","Inner London - East","Department for Work and Pensions (excl. agencies)","London","2710","2510","29940","31060"
"In post","2022","Inner London - East","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Driver and Vehicle Standards Agency","London","30","30","[c]","[c]"
"In post","2022","Inner London - East","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Health and Safety Executive","London","150","150","48050","44610"
"In post","2022","Inner London - East","HM Courts and Tribunals Service","London","710","670","28180","24310"
"In post","2022","Inner London - East","HM Prison and Probation Service","London","1920","1860","34930","33700"
"In post","2022","Inner London - East","HM Revenue and Customs (excl. agencies)","London","5020","4790","43520","37930"
"In post","2022","Inner London - East","Home Office","London","420","400","36070","30460"
"In post","2022","Inner London - East","Medicines and Healthcare Products Regulatory Agency","London","770","740","50190","42800"
"In post","2022","Inner London - East","Ministry of Defence (excl. agencies)","London","70","70","26100","24360"
"In post","2022","Inner London - East","Ministry of Justice (excl. agencies)","London","1220","1190","46150","41750"
"In post","2022","Inner London - East","National Crime Agency","London","1520","1490","44870","40170"
"In post","2022","Inner London - East","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Office of Gas and Electricity Markets","London","740","730","48630","43860"
"In post","2022","Inner London - East","Office of Rail and Road","London","210","200","55810","55430"
"In post","2022","Inner London - East","Office of the Public Guardian","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - East","The Insolvency Service","London","230","220","42460","38510"
"In post","2022","Inner London - East","UK Health Security Agency","London","910","870","48290","40070"
"In post","2022","Inner London - East","Valuation Office Agency","London","330","320","45660","39050"
"In post","2022","Inner London - West","Advisory, Conciliation and Arbitration Service","London","190","180","42690","38670"
"In post","2022","Inner London - West","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Attorney General's Office","London","50","40","[c]","[c]"
"In post","2022","Inner London - West","Cabinet Office (excl. agencies)","London","5370","5310","49620","40850"
"In post","2022","Inner London - West","Charity Commission","London","80","80","44120","37910"
"In post","2022","Inner London - West","Companies House","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Crown Prosecution Service","London","1690","1600","44770","39850"
"In post","2022","Inner London - West","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"In post","2022","Inner London - West","Defence Science and Technology Laboratory","London","[c]","[c]","[c]","[c]"
