"Status","Year","Ethnicity","Sexual_orientation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","LGBO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Westminster","90","90","40250","36160"
"In post","2021","Black","LGBO","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Black","LGBO","York","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Birmingham","40","40","[c]","[c]"
"In post","2021","Black","Undeclared","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Camden and City of London","40","30","[c]","[c]"
"In post","2021","Black","Undeclared","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Croydon","70","70","30930","29370"
"In post","2021","Black","Undeclared","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Hackney and Newham","40","30","[c]","[c]"
"In post","2021","Black","Undeclared","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Lambeth","50","40","[c]","[c]"
"In post","2021","Black","Undeclared","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Tower Hamlets","40","40","[c]","[c]"
"In post","2021","Black","Undeclared","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Westminster","170","160","36900","32350"
"In post","2021","Black","Undeclared","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Black","Undeclared","York","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Birmingham","100","90","27990","25370"
"In post","2021","Black","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Camden and City of London","60","50","32580","31060"
"In post","2021","Black","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Croydon","70","60","32410","31060"
"In post","2021","Black","Unknown","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Hackney and Newham","130","120","29000","29570"
"In post","2021","Black","Unknown","Haringey and Islington","90","80","31360","31530"
"In post","2021","Black","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Kensington & Chelsea and Hammersmith & Fulham","40","30","[c]","[c]"
"In post","2021","Black","Unknown","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Lambeth","70","60","32860","31880"
"In post","2021","Black","Unknown","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Lewisham and Southwark","40","40","[c]","[c]"
"In post","2021","Black","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Nottingham","30","30","[c]","[c]"
"In post","2021","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Redbridge and Waltham Forest","30","30","[c]","[c]"
"In post","2021","Black","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Tower Hamlets","110","100","38210","33090"
"In post","2021","Black","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Wandsworth","40","30","[c]","[c]"
"In post","2021","Black","Unknown","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Westminster","220","210","38630","34160"
"In post","2021","Black","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","York","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Heterosexual / straight","Bradford","[c]","[c]","[c]","[c]"
